,CACUL1 (143384)
ACH-000004,0.16944904106696684
ACH-000005,-0.149739449228785
ACH-000007,0.1409759627819693
ACH-000009,-0.0671524332160146
ACH-000011,0.14325796688742115
ACH-000012,0.030033448076005224
ACH-000013,0.07491984794495696
ACH-000014,-0.01713610831502849
ACH-000015,-0.11167961142479046
ACH-000017,0.13050359195781974
ACH-000018,-0.04929160435506598
ACH-000019,0.1196669136657675
ACH-000021,0.26272884735602586
ACH-000022,0.06286411816908108
ACH-000025,0.002261516645390836
ACH-000028,0.14131743025491786
ACH-000030,0.15951375439293455
ACH-000035,0.008546782466309534
ACH-000036,0.06720802495273688
ACH-000037,0.11864235378313095
ACH-000039,0.08222011068880589
ACH-000040,-0.014083598641419462
ACH-000041,0.04833045480992136
ACH-000042,0.04312536666310467
ACH-000045,-0.0002851739500061219
ACH-000047,-0.028350791712352424
ACH-000052,0.08884454426221983
ACH-000053,0.0022601950950132538
ACH-000054,0.005758203276391967
ACH-000055,-0.0068281039633040965
ACH-000060,-0.021392945748093826
ACH-000067,0.019404941007295468
ACH-000070,0.2149439472959167
ACH-000075,0.07400310903671656
ACH-000078,-0.14941936502273867
ACH-000082,-0.0416573380721983
ACH-000085,0.045829039426348285
ACH-000086,0.0556464618661213
ACH-000087,0.11119612279745388
ACH-000092,0.1314344778979588
ACH-000095,0.07563127646455184
ACH-000097,0.2455400240635244
ACH-000098,0.07311345805275564
ACH-000099,-0.08808257291552977
ACH-000108,0.08934765799495349
ACH-000113,0.07514714196168211
ACH-000116,0.02503655137667643
ACH-000118,-0.03348948306588545
ACH-000120,-0.014797316951083613
ACH-000123,-0.07966189398345923
ACH-000127,0.047360612640069716
ACH-000128,0.1548504255460376
ACH-000132,-0.052018150873968105
ACH-000133,0.08803056222995427
ACH-000137,0.2811761163377068
ACH-000138,0.21881616621522226
ACH-000142,0.0328537699393838
ACH-000143,0.1280782178606571
ACH-000146,0.06825623733755119
ACH-000148,-0.06961605718577664
ACH-000150,0.13269129713777764
ACH-000152,0.1504565133571638
ACH-000153,0.3772054323733177
ACH-000159,-0.06420573627059135
ACH-000160,0.07989289646702513
ACH-000163,-0.1939817742993037
ACH-000167,-0.17691753916556008
ACH-000168,0.002419546058277459
ACH-000169,0.06889608462309797
ACH-000178,0.07245688693711395
ACH-000183,-0.03844594839605305
ACH-000188,0.13769958398092394
ACH-000189,-0.2282209416822545
ACH-000190,0.0851319357898062
ACH-000198,0.16155093565419484
ACH-000203,0.09232859599730893
ACH-000204,-0.023785533469918848
ACH-000206,0.19604676929492448
ACH-000207,-0.12415516562326097
ACH-000208,0.14797293243265006
ACH-000210,0.1438698454638916
ACH-000211,0.006628321877104679
ACH-000215,0.07995953880788854
ACH-000221,0.2969422652910359
ACH-000222,0.08069357488852523
ACH-000223,-0.026066365919243373
ACH-000226,0.1413864509597906
ACH-000227,0.0011163373295070918
ACH-000228,0.17800449013730954
ACH-000231,0.07362698143930207
ACH-000232,0.07263092967680931
ACH-000233,-0.042796960934646834
ACH-000234,0.10394555352690243
ACH-000235,0.048339845719889175
ACH-000237,0.07329281565259625
ACH-000238,0.1236177135982508
ACH-000242,-0.15948278504938107
ACH-000243,0.04245868189582633
ACH-000244,0.0691880460944856
ACH-000246,0.1481132579695601
ACH-000248,0.00707006735936506
ACH-000250,0.017766525846120425
ACH-000251,0.1956280205147663
ACH-000252,0.1065349675591086
ACH-000253,-0.10364215170238067
ACH-000255,-0.16896714435239582
ACH-000256,-0.018551789067476152
ACH-000257,0.124155185214616
ACH-000258,0.28172991126978136
ACH-000259,0.15835700155570911
