,WWP1 (11059)
ACH-000004,0.07797636858541172
ACH-000005,0.08779553947546466
ACH-000007,0.09648194153773837
ACH-000009,-0.00973637074051999
ACH-000011,0.21732801057005807
ACH-000012,-0.08556943624322523
ACH-000013,0.14037296293043966
ACH-000014,0.02057884253357347
ACH-000015,0.15709488724387666
ACH-000017,-0.06295255082630373
ACH-000018,-0.015059668231162785
ACH-000019,0.25454164538069274
ACH-000021,-0.1059671953833874
ACH-000022,-0.011309733534895772
ACH-000025,0.011567751085933909
ACH-000028,0.03167748422506173
ACH-000030,-0.007312687699874678
ACH-000035,-0.058814133870678034
ACH-000036,-0.1596200496752667
ACH-000037,0.1211517303893547
ACH-000039,0.14813405529004514
ACH-000040,0.004698331816525603
ACH-000041,-0.07514694484436421
ACH-000042,0.2072255731650136
ACH-000045,0.042994644759937715
ACH-000047,0.1377165125399258
ACH-000052,-0.16170061569360605
ACH-000053,0.022937712815571342
ACH-000054,0.07734437934011193
ACH-000055,-0.05422505820603493
ACH-000060,0.05041948497601214
ACH-000067,0.10432498321237957
ACH-000070,-0.17180467194802646
ACH-000075,-0.030850719927490743
ACH-000078,0.022006798888675176
ACH-000082,0.049092557155011464
ACH-000085,-0.016775238786465443
ACH-000086,0.0335567269392163
ACH-000087,-0.15542165344021908
ACH-000092,0.03439025782053469
ACH-000095,0.10430780547478936
ACH-000097,0.007903370095806316
ACH-000098,-0.00698169850148617
ACH-000099,0.17383980063793578
ACH-000108,-0.04916702057932393
ACH-000113,-0.02058079725894389
ACH-000116,0.12994600398559258
ACH-000118,0.1169680768052259
ACH-000120,0.036497195860393086
ACH-000123,0.04885818535537804
ACH-000127,0.033967940312178875
ACH-000128,0.05153515019385991
ACH-000132,0.08171113300770394
ACH-000133,-0.041831372759968
ACH-000137,0.15188494389952856
ACH-000138,0.07694734919493983
ACH-000142,-0.0008566292965536124
ACH-000143,0.16422457276510652
ACH-000146,0.061124032313253016
ACH-000148,0.013858661238634523
ACH-000150,-0.14413172724500398
ACH-000152,-0.07089712425361566
ACH-000153,0.07674344312948875
ACH-000159,-0.11148187367852122
ACH-000160,0.03300174842168448
ACH-000163,-0.14512490960309155
ACH-000167,-0.13921153832296693
ACH-000168,-0.014459775243071588
ACH-000169,0.17381852572335796
ACH-000178,0.04592458856560452
ACH-000183,0.22098566245678825
ACH-000188,0.10264204016337504
ACH-000189,-0.07258195868032011
ACH-000190,0.09992264186946898
ACH-000198,0.1936555410252097
ACH-000203,0.07544251154758687
ACH-000204,0.6915228524776882
ACH-000206,0.08843759296824871
ACH-000207,0.13219373541951385
ACH-000208,0.04948307155390368
ACH-000210,-0.012023668820464885
ACH-000211,-0.0074839111589953934
ACH-000215,0.0052568100613192776
ACH-000221,-0.0012725760632088204
ACH-000222,-0.02703570738879436
ACH-000223,0.05491716468032189
ACH-000226,-0.0030486553981128183
ACH-000227,-0.033037566413161176
ACH-000228,0.0936639156531758
ACH-000231,-0.009322832449139852
ACH-000232,0.018543472432551625
ACH-000233,0.035079234587283285
ACH-000234,0.08969552555946046
ACH-000235,0.08940591391273862
ACH-000237,0.03823697725093292
ACH-000238,0.10137342715846068
ACH-000242,-0.08672985760592354
ACH-000243,0.00315357163733918
ACH-000244,-0.16978236453448642
ACH-000246,0.05168468525745276
ACH-000248,0.08723750532023775
ACH-000250,0.1014595078950652
ACH-000251,0.36634489452754204
ACH-000252,-0.038693126969345286
ACH-000253,-0.07970933673876132
ACH-000255,0.10577100805757636
ACH-000256,-0.004508974955265061
ACH-000257,0.04813995477887755
ACH-000258,0.1829500679501676
ACH-000259,0.07024219441870776
ACH-000260,0.025544686056305905
ACH-000261,0.08197982672365674
ACH-000262,0.02104820674692964
ACH-000263,0.3035581021396829
ACH-000264,-0.034403447018372384
ACH-000265,0.07017118854371902
ACH-000266,0.09945419871184914
ACH-000272,0.04454856083587056
ACH-000274,0.025879870441213197
ACH-000277,-0.046648942527096254
ACH-000278,0.07284460059151884
ACH-000279,0.05081283978681248
ACH-000280,-0.10402892300724673
ACH-000281,0.08139932388673209
ACH-000288,0.02623510336884815
ACH-000291,0.07443337507554718
ACH-000293,0.2014609832724912
ACH-000294,-0.14181047196262714
ACH-000295,-0.062051619264140614
ACH-000296,0.0062268754935904886
ACH-000302,0.16122381074596326
ACH-000304,0.19135336802427544
ACH-000307,0.02769592897395965
ACH-000308,0.03691836457368925
ACH-000310,-0.06330185328934686
ACH-000311,0.08790984634290884
ACH-000312,0.05933350249863122
ACH-000315,-0.13566095327236166
ACH-000316,-0.11363685359039125
ACH-000317,-0.11491883414041765
ACH-000318,0.1566990576169138
ACH-000319,-0.003197566465542253
ACH-000320,0.13454954017331267
ACH-000322,0.06537763647349072
ACH-000323,-0.006347330976653638
ACH-000324,0.06987906124374411
ACH-000329,-0.017196992848273484
ACH-000330,0.07418977827980527
ACH-000331,0.15121037980651578
ACH-000332,0.10911804088423037
ACH-000334,-0.10887396180757372
ACH-000335,-0.052142262386016436
ACH-000336,0.007950106084706534
ACH-000337,0.253470434256934
