,KIFC1 (3833)
ACH-000004,-0.08119310427949286
ACH-000005,-0.35343275431034993
ACH-000007,-0.14463907750857105
ACH-000009,-0.1474023553258307
ACH-000011,-0.274460743722288
ACH-000012,-0.1780471493841129
ACH-000013,-0.18437677375592676
ACH-000014,-0.2169224652416234
ACH-000015,-0.15612352028207538
ACH-000017,-0.21591752427215147
ACH-000018,-0.2161888957782332
ACH-000019,-0.07042364956085755
ACH-000021,-0.11206430378547973
ACH-000022,0.02482023309806449
ACH-000025,-0.18229731078452271
ACH-000028,-0.19279316056484186
ACH-000030,-0.14640309431917609
ACH-000035,-0.11131923352482613
ACH-000036,-0.08383922812997302
ACH-000037,-0.4156191272907503
ACH-000039,-0.3193007387498047
ACH-000040,-0.23839867630885456
ACH-000041,-0.007295720254611853
ACH-000042,-0.14762437489212454
ACH-000045,-0.11259572791467913
ACH-000047,-0.3627899824518656
ACH-000052,-0.21490471385960647
ACH-000053,-0.34298811811531565
ACH-000054,-0.019060088627877458
ACH-000055,-0.1834293329865583
ACH-000060,-0.3071809996333824
ACH-000067,-0.09888063832247568
ACH-000070,-0.240693743939972
ACH-000075,-0.11173771346970003
ACH-000078,-0.18366682705248671
ACH-000082,-0.12827596606564573
ACH-000085,-0.17492739318044342
ACH-000086,-0.21508377363889247
ACH-000087,-0.2675436223838908
ACH-000092,-0.22055994483080707
ACH-000095,-0.12011426553926305
ACH-000097,-0.03181627363245157
ACH-000098,-0.1557933312839497
ACH-000099,-0.07090565436177505
ACH-000108,-0.1813053547835711
ACH-000113,-0.20192979366126854
ACH-000116,-0.1237067814854226
ACH-000118,-0.15583321387096555
ACH-000120,-0.1247902107889337
ACH-000123,-0.1720159168820466
ACH-000127,-0.12096835493754357
ACH-000128,-0.243478157936872
ACH-000132,-0.13754480207450775
ACH-000133,-0.2382164845509363
ACH-000137,-0.1065360764886953
ACH-000138,-0.07971301585010808
ACH-000142,-0.2581691337114501
ACH-000143,-0.0961482111923505
ACH-000146,-0.21907538768993373
ACH-000148,-0.05716605758253816
ACH-000150,-0.14177534456079
ACH-000152,-0.3943712099180998
ACH-000153,-0.019584164221604132
ACH-000159,-0.12418627876496327
ACH-000160,-0.04159365149322047
ACH-000163,-0.05293476979777665
ACH-000167,-0.4304699022782502
ACH-000168,-0.22643932328300906
ACH-000169,-0.12221799828221545
ACH-000178,-0.19662899063383674
ACH-000183,-0.11113107798756898
ACH-000188,-0.2827229724124121
ACH-000189,0.14152979977787794
ACH-000190,-0.08534012183526939
ACH-000198,-0.09421243673605308
ACH-000203,0.2339502949544117
ACH-000204,-0.22026205006802416
ACH-000206,-0.10513815727178533
ACH-000207,-0.2414376278732154
ACH-000208,-0.18068481276710235
ACH-000210,0.16874157926955682
ACH-000211,-0.08763203091268294
ACH-000215,0.01250030455367924
ACH-000221,-0.1646588109551789
ACH-000222,-0.22824607709365385
ACH-000223,-0.1707812590375042
ACH-000226,-0.07282451139692317
ACH-000227,-0.1596448437236252
ACH-000228,-0.03219098020973329
ACH-000231,-0.2142468347088932
ACH-000232,-0.12017475161898215
ACH-000233,-0.09752012400509437
ACH-000234,0.0005882220330783064
ACH-000235,-0.05905695352584143
ACH-000237,-0.3540745960440558
ACH-000238,-0.279291471516226
ACH-000242,-0.24558210733786226
ACH-000243,-0.08462268976546196
ACH-000244,-0.07643112793858486
ACH-000246,-0.1863140032489578
ACH-000248,-0.16864768612400133
ACH-000250,-0.5666260680849567
ACH-000251,-0.017481039306584206
ACH-000252,-0.38071296352056383
ACH-000253,-0.03953220812254871
ACH-000255,-0.22348456917857107
ACH-000256,-0.1837362867248404
ACH-000257,-0.3462536845911697
ACH-000258,-0.2763506467378594
ACH-000259,-0.1035304999114535
ACH-000260,-0.2594573597931186
ACH-000261,-0.0900575952474084
ACH-000262,-0.1106896792595028
ACH-000263,-0.05844265293272019
ACH-000264,-0.2170675747114779
ACH-000265,-0.027023552266338128
ACH-000266,-0.13909144558843753
ACH-000272,-0.14940415555823244
ACH-000274,-0.04294597531113508
ACH-000277,-0.3186361259031679
ACH-000278,-0.06345520254968247
ACH-000279,-0.4263916524389245
ACH-000280,-0.18301951971317448
ACH-000281,-0.255662252080062
ACH-000288,-0.5543409880447512
ACH-000291,-0.1170526420141866
ACH-000293,-0.22304747663605706
ACH-000294,-0.1782417093544519
ACH-000295,-0.054573261433687514
ACH-000296,-0.3774549288715685
ACH-000302,-0.244396023088612
ACH-000304,-0.17610626884413144
ACH-000307,-0.113664873178671
ACH-000308,-0.04666009473059639
ACH-000310,-0.2109711278687858
ACH-000311,-0.0935762572138184
ACH-000312,-0.08072851746637323
ACH-000315,-0.29437829941913857
ACH-000316,-0.4543305807256755
ACH-000317,-0.15419001618691044
ACH-000318,-0.013259673062641671
ACH-000319,-0.21113110955334188
ACH-000320,-0.3240286516944652
ACH-000322,-0.18301256799152668
ACH-000323,-0.07452318160632658
ACH-000324,-0.12192320593146007
ACH-000329,-0.20291029125128945
ACH-000330,-0.3069626787610649
ACH-000331,-0.1582975655292977
ACH-000332,-0.08723763080099095
ACH-000334,-0.2763235164203365
ACH-000335,-0.2456570382382426
ACH-000336,-0.07893749137121908
ACH-000337,-0.3737635990299297
ACH-000338,-0.4696137108413666
ACH-000339,-0.2003571810516362
ACH-000341,-0.15721822850004796
ACH-000348,-0.28600514863624554
ACH-000350,-0.06867472485631966
ACH-000352,-0.08357662012570981
ACH-000356,0.11677698033000378
ACH-000361,-0.05350503812174159
ACH-000362,-0.10062916285750458
ACH-000363,-0.040953408970624564
ACH-000364,-0.0458975157957465
ACH-000365,0.016748581333447587
ACH-000366,-0.07630634667700725
ACH-000368,-0.13014738593277447
ACH-000374,-0.37384121834635975
ACH-000375,0.04789948737594352
ACH-000376,-0.07784308662740995
ACH-000381,-0.14371296422835794
ACH-000383,-0.3502402758449837
ACH-000387,-0.17150586800076434
ACH-000389,-0.046472402679983836
ACH-000390,-0.266483959374308
ACH-000393,-0.3681290968597737
ACH-000395,-0.1152333607589822
ACH-000396,-0.16058716345235394
ACH-000397,-0.09645935016787677
ACH-000401,-0.1795061758465251
ACH-000402,-0.1698556827408084
ACH-000403,-0.0358087453012452
ACH-000404,0.3075391504703443
ACH-000406,-0.20369258963509895
ACH-000407,-0.19245987065317308
ACH-000408,-0.057857935011237274
ACH-000410,-0.10963670894071596
ACH-000411,0.121380200022563
ACH-000414,-0.20514697110187186
ACH-000415,-0.06101989663413405
ACH-000416,-0.09764818041614176
ACH-000420,-0.3349968463480137
ACH-000421,-0.04761055932310057
ACH-000424,-0.24950489725960745
ACH-000425,-0.09824583056796683
ACH-000426,-0.15896710677088394
ACH-000427,-0.16580821314373273
ACH-000433,-0.08375416752934174
ACH-000435,0.13548417510984406
ACH-000436,-0.0834774886030731
ACH-000444,-0.08903566829900658
ACH-000445,-0.6258290172021421
ACH-000448,-0.2504038140811332
ACH-000450,0.044236416587198464
ACH-000452,-0.03501970939716725
ACH-000454,-0.1694761431122995
ACH-000458,-0.21455829526222409
ACH-000459,-0.012485097778924308
ACH-000460,-0.29043117304868743
ACH-000461,-0.18703146632549056
ACH-000463,-0.05394722020254829
ACH-000464,-0.3436667912761492
ACH-000466,-0.5645628067044188
ACH-000467,-0.314572829479522
ACH-000468,-0.08305282361664364
ACH-000469,-0.0011369512584166615
ACH-000470,-0.19727508666083504
ACH-000471,-0.2705377831066845
ACH-000472,0.02001970786177044
ACH-000473,-0.2899744269353087
ACH-000475,0.02197501630383737
ACH-000476,-0.3186026775960507
ACH-000477,-0.029927024599576867
ACH-000479,0.12872200058591254
ACH-000480,0.010490953772237412
ACH-000481,-0.07246112579767064
ACH-000483,-0.1750025875261487
ACH-000484,0.05109778629510392
ACH-000485,-0.15865811434795282
ACH-000486,0.05186562759771855
ACH-000487,-0.07761723274752562
ACH-000488,-0.18340997442178025
ACH-000490,-0.06546387678133671
ACH-000491,-0.2552569193710193
ACH-000495,-0.1107622832412346
ACH-000496,-0.21593048529983336
ACH-000499,-0.1588299354139962
ACH-000500,-0.4487341353174497
ACH-000502,-0.4323174058880882
ACH-000503,-0.03731415695318973
ACH-000505,-0.18635078962649346
ACH-000507,-0.1202807271691286
ACH-000510,-0.2453877191120501
ACH-000511,-0.1367011763345454
ACH-000512,-0.5288293725034209
ACH-000516,-0.2212541217282811
ACH-000517,-0.19515956464857606
ACH-000518,-0.11194072280754676
ACH-000520,-0.4722642531584518
ACH-000521,-0.2754443472574415
ACH-000522,-0.08953302361336038
ACH-000524,-0.29730752291595025
ACH-000527,-0.05550172495325825
ACH-000528,-0.0025705719479818274
ACH-000537,-0.0870997161658136
ACH-000541,-0.5378993131732277
ACH-000542,-0.1651290792000802
ACH-000544,-0.2601697148312475
ACH-000545,-0.24249426617806144
ACH-000547,-0.2430570241963244
ACH-000548,-0.11435415753386526
ACH-000549,-0.16791098854349495
ACH-000550,-0.1814855601189824
ACH-000552,-0.4216228608295085
ACH-000556,-0.1618264232233903
ACH-000557,0.06195827408053123
ACH-000569,0.20340048096780314
ACH-000570,-0.09780313653617886
ACH-000571,-0.15971812702647487
ACH-000573,-0.1692838046065802
ACH-000576,-0.3218228985823877
ACH-000579,0.0605338906839705
ACH-000580,-0.200430501866804
ACH-000584,-0.13231292589465524
ACH-000585,-0.022086419803549816
ACH-000588,-0.2644518197226613
ACH-000589,-0.18466553470282585
ACH-000591,-0.2707563120711021
ACH-000593,-0.06556140452987122
ACH-000600,-0.1646099816612131
ACH-000601,-0.18900405636266165
ACH-000605,0.0067413742792521115
ACH-000606,-0.21717482456703147
ACH-000608,-0.17870687203573624
ACH-000614,-0.41280409216841785
ACH-000616,-0.1266984990824198
ACH-000618,-0.10282854807710026
ACH-000619,-0.01987413123112853
ACH-000620,-0.02225624367115979
ACH-000621,-0.5658816297508953
ACH-000622,-0.17505039179704124
ACH-000623,-0.11365954582614167
ACH-000624,-0.12608196741038855
ACH-000627,-0.5459008301557995
ACH-000630,-0.3663293145395644
ACH-000631,-0.01910751758446264
ACH-000632,-0.16249379168506484
ACH-000633,-0.1904992148777473
ACH-000637,-0.2528357774711609
ACH-000638,-0.024925138844054995
ACH-000646,-0.15954323527995254
ACH-000647,-0.15044840534784
ACH-000648,-0.13881553112295744
ACH-000649,-0.3982458681337663
ACH-000651,-0.11238567631995668
ACH-000652,-0.4151985446202928
ACH-000653,-0.14308029676534675
ACH-000657,-0.13539002995772126
ACH-000658,-0.1410833203932124
ACH-000661,0.0523489626538076
ACH-000662,-0.1428524172357797
ACH-000663,0.03366730522529324
ACH-000665,-0.2270089181451398
ACH-000671,-0.08737059726962894
ACH-000672,-0.4539477855770938
ACH-000673,-0.29527076253101503
ACH-000676,-0.15992980861837422
