,ORC2 (4999)
ACH-000004,-0.11811267208296825
ACH-000005,0.1673099090650355
ACH-000007,-0.4750217976136666
ACH-000009,-0.027398755293753824
ACH-000011,-0.2219158330925005
ACH-000012,-0.09360739503831736
ACH-000013,-0.20872426582600945
ACH-000014,-0.2028240917153799
ACH-000015,-0.07036231389571344
ACH-000017,-0.09811186307853063
ACH-000018,-0.23166538780961035
ACH-000019,-0.1312650088690015
ACH-000021,-0.08546564806198699
ACH-000022,-0.08216472161367427
ACH-000025,-0.11906257120021492
ACH-000028,-0.059290417458157024
ACH-000030,-0.07773684934305769
ACH-000035,-0.19001742547378125
ACH-000036,-0.06859366904270797
ACH-000037,-0.06725792781693153
ACH-000039,-0.3664617447803316
ACH-000040,-0.16763830343131306
ACH-000041,-0.15362464611060367
ACH-000042,-0.10004813756639057
ACH-000045,-0.031168491847826007
ACH-000047,-0.22048625938450567
ACH-000052,-0.17525236347581505
ACH-000053,-0.1550080753837728
ACH-000054,-0.15141206683060915
ACH-000055,-0.24245108998268705
ACH-000060,-0.04147049886516836
ACH-000067,-0.1638781719611312
ACH-000070,-0.2812365855576565
ACH-000075,-0.2024377102199389
ACH-000078,-0.1223155154273032
ACH-000082,-0.2317337966930797
ACH-000085,-0.4084799980731095
ACH-000086,-0.2067750592102588
ACH-000087,-0.3645751054308006
ACH-000092,-0.2684854102721552
ACH-000095,-0.12012298579010562
ACH-000097,-0.017549503672865004
ACH-000098,-0.2321107061457296
ACH-000099,-0.1860847178657076
ACH-000108,-0.1708191412543574
ACH-000113,-0.20001434341680255
ACH-000116,-0.11449226002889908
ACH-000118,-0.08551581757377524
ACH-000120,-0.2842060978612234
ACH-000123,-0.27130196584692673
ACH-000127,-0.17337598908880258
ACH-000128,-0.08798936117164177
ACH-000132,-0.10894519311472063
ACH-000133,-0.3223975727063333
ACH-000137,-0.3251813038887704
ACH-000138,-0.07317972995246161
ACH-000142,-0.18998194679088226
ACH-000143,-0.2149398044075824
ACH-000146,-0.2851058329728049
ACH-000148,-0.3282269785030881
ACH-000150,-0.19131341245074104
ACH-000152,-0.3643047422395343
ACH-000153,-0.006621707412305196
ACH-000159,-0.3134340572084943
ACH-000160,-0.0699949847815331
ACH-000163,-0.2839380131005279
ACH-000167,-0.014295239466485374
ACH-000168,-0.368355033602608
ACH-000169,-0.02233700496197733
ACH-000178,-0.2637857440481002
ACH-000183,-0.28316292325405873
ACH-000188,-0.04435092931662467
ACH-000189,-0.12990866877659749
ACH-000190,-0.2602506550874661
ACH-000198,-0.1511357196026272
ACH-000203,-0.4740362977748452
ACH-000204,-0.16442207619986518
ACH-000206,-0.15279511849897764
ACH-000207,-0.11840349364458044
ACH-000208,-0.31555838046960216
ACH-000210,0.0236599570581428
ACH-000211,-0.10883475579110397
ACH-000215,-0.07678414341505184
ACH-000221,-0.07914874977679433
ACH-000222,-0.04829165456059894
ACH-000223,-0.21155369675110175
ACH-000226,-0.2359602378216019
ACH-000227,-0.08803202090912261
ACH-000228,-0.12044174001584305
ACH-000231,-0.2704898953604313
ACH-000232,-0.1042581424348642
ACH-000233,-0.3393632700845956
ACH-000234,-0.26703292828870473
ACH-000235,-0.1541261191410847
ACH-000237,-0.2992370150591965
ACH-000238,-0.2895736219169268
ACH-000242,0.03815296993373644
ACH-000243,-0.10910960086414463
ACH-000244,-0.015997847133508006
ACH-000246,-0.1562929909267387
ACH-000248,0.0377364509057425
ACH-000250,-0.1385203821199276
ACH-000251,-0.1081460923367394
ACH-000252,-0.21116750894131367
ACH-000253,0.12074496387959745
ACH-000255,-0.27260806810293065
ACH-000256,0.02368528523388011
ACH-000257,-0.3041407942159325
ACH-000258,-0.03536189644769352
ACH-000259,-0.1804547808412072
ACH-000260,-0.22171389015275286
ACH-000261,-0.18048979554428746
ACH-000262,-0.04548049102077943
ACH-000263,0.10886936539177887
ACH-000264,-0.17452261046099732
ACH-000265,0.0010598520851120288
ACH-000266,-0.22162588731699853
ACH-000272,-0.14510563894618833
ACH-000274,-0.1057391154244952
ACH-000277,-0.19932983423936385
ACH-000278,-0.2108190775374765
ACH-000279,-0.16122837446936136
ACH-000280,-0.17772962004213905
ACH-000281,-0.08663830364668564
ACH-000288,-0.2417625654380419
ACH-000291,-0.15273249523697455
ACH-000293,-0.15784069031397466
ACH-000294,-0.12156883818227784
ACH-000295,-0.3444500732815639
ACH-000296,-0.09772678206848763
ACH-000302,-0.19578733210748486
ACH-000304,-0.3708248253438901
ACH-000307,-0.16598018055084388
ACH-000308,-0.20067500960910625
ACH-000310,-0.21573338426601274
ACH-000311,-0.16454772409789672
ACH-000312,0.028450411619179963
ACH-000315,-0.16370689198505986
ACH-000316,-0.01754720097949506
ACH-000317,-0.21482986166668025
ACH-000318,-0.1838479447586749
ACH-000319,-0.1464310161974493
ACH-000320,-0.02321174303641677
ACH-000322,-0.20052552438420893
ACH-000323,-0.12136916062907463
ACH-000324,-0.2362543654871805
ACH-000329,-0.13119287445871566
ACH-000330,-0.3148685723867941
ACH-000331,-0.2641496958754767
ACH-000332,-0.08277158708285291
ACH-000334,-0.011550252765080574
ACH-000335,-0.1796445395892255
ACH-000336,-0.03595346595988064
ACH-000337,-0.3373433528726978
ACH-000338,-0.08909484746028165
ACH-000339,-0.11970155830396932
ACH-000341,-0.27961044974711363
ACH-000348,-0.2345562696914172
ACH-000350,-0.1767060046570773
ACH-000352,-0.049836472629991434
ACH-000356,0.018793545583898074
ACH-000361,-0.16298662999152524
ACH-000362,-0.2453819878474345
ACH-000363,-0.13070943859921086
ACH-000364,-0.06657465572916378
ACH-000365,-0.08420324640435096
ACH-000366,-0.0530722547658532
ACH-000368,-0.09485462948853582
ACH-000374,-0.3684921531339909
ACH-000375,-0.1183168929101798
ACH-000376,-0.06792668155159612
ACH-000381,-0.09445334778512222
ACH-000383,-0.05024326766528681
ACH-000387,-0.1140053345457283
ACH-000389,-0.08640262456660906
ACH-000390,-0.01830443367918795
ACH-000393,-0.21131137808894485
ACH-000395,0.058780291857556975
ACH-000396,-0.058479070994046374
ACH-000397,-0.3971372063602669
ACH-000401,-0.2240877517074044
ACH-000402,-0.5066562589439184
ACH-000403,-0.07406738284225647
ACH-000404,0.14403844810688976
ACH-000406,-0.2855877338677937
ACH-000407,-0.12866697195803226
ACH-000408,-0.15428250839671534
ACH-000410,-0.2874622315502913
ACH-000411,-0.03357573861954652
ACH-000414,-0.1708935827491018
ACH-000415,-0.16016221097705796
ACH-000416,-0.11209598228086023
ACH-000420,-0.06791038877831745
ACH-000421,-0.05955208621117033
ACH-000424,0.0850007174551511
ACH-000425,-0.22105994694637274
ACH-000426,-0.049253936495975134
ACH-000427,-0.025407721318578845
ACH-000433,-0.25689330895915885
ACH-000435,-0.13535864517548554
ACH-000436,-0.18698580124443567
ACH-000444,-0.10847171661086996
ACH-000445,-0.14119095099903156
ACH-000448,-0.1002068606627146
ACH-000450,-0.1698484334941431
ACH-000452,-0.0314158350130668
ACH-000454,-0.14810051986010514
ACH-000458,-0.2699923131024224
ACH-000459,-0.1644372468305026
ACH-000460,-0.17678985514906234
ACH-000461,0.05162698332730064
ACH-000463,-0.14056637610929154
ACH-000464,-0.24078145403296425
ACH-000466,-0.10348175998496954
ACH-000467,-0.2653769977139944
ACH-000468,-0.17302457968895127
ACH-000469,-0.4045898473376644
ACH-000470,-0.2559362258886111
ACH-000471,-0.12122400733673346
ACH-000472,-0.2117417319432168
ACH-000473,-0.27914511255457536
ACH-000475,0.008163420051567073
ACH-000476,0.0029149938914295854
ACH-000477,-0.2614730084109809
ACH-000479,-0.010753479544547436
ACH-000480,-0.1173951672820794
ACH-000481,-0.024718171778085638
ACH-000483,-0.09238929442402698
ACH-000484,-0.1491274649885116
ACH-000485,0.008266413507199265
ACH-000486,-0.01071213573447023
ACH-000487,0.018388430549707343
ACH-000488,-0.053319200348624834
ACH-000490,-0.15697063213783766
ACH-000491,-0.2736537365293621
ACH-000495,-0.3824204161674807
ACH-000496,-0.14761635540708565
ACH-000499,-0.06448832611721518
ACH-000500,-0.3483431759114193
ACH-000502,-0.07531247668810068
ACH-000503,-0.3150813346412948
ACH-000505,-0.1884592470136829
ACH-000507,-0.0858368642140991
ACH-000510,-0.181443275096303
ACH-000511,-0.2951011286907504
ACH-000512,-0.10933532268932168
ACH-000516,-0.4383637996217408
ACH-000517,-0.08234260752802383
ACH-000518,-0.0630340387310392
ACH-000520,-0.15902703989587405
ACH-000521,-0.06339191675002459
ACH-000522,-0.13454934104224558
ACH-000524,-0.00951731455047065
ACH-000527,-0.21795628184401594
ACH-000528,-0.2966427077801068
ACH-000537,-0.2224151952514308
ACH-000541,-0.4642333269855553
ACH-000542,-0.12662496706331838
ACH-000544,-0.013959517162059643
ACH-000545,-0.2783065142431829
ACH-000547,-0.056168644988883916
ACH-000548,-0.25512983697487496
ACH-000549,-0.10925642315880084
ACH-000550,-0.1997566168756532
ACH-000552,-0.16839438786578867
ACH-000556,-0.06674073573611718
ACH-000557,-0.16005649311150388
ACH-000569,-0.07931712209207974
ACH-000570,-0.17449051058789403
ACH-000571,-0.11147337206495957
ACH-000573,-0.20660518522508872
ACH-000576,-0.19336530352812736
ACH-000579,-0.19704632151353105
ACH-000580,-0.23136100347947455
ACH-000584,-0.10078237103545623
ACH-000585,-0.15950995587018946
ACH-000588,0.11364368978055522
ACH-000589,-0.19129438380344133
ACH-000591,-0.2132713650446758
ACH-000593,-0.0947901419621562
ACH-000600,-0.2614387506879089
ACH-000601,-0.10977847235894993
ACH-000605,-0.13237039141356324
ACH-000606,-0.2437111029588113
ACH-000608,-0.05603342706533486
ACH-000614,-0.16856960063234494
ACH-000616,-0.2316815475339342
ACH-000618,-0.13233175611163786
ACH-000619,-0.19296615178589352
ACH-000620,-0.21993401258409875
ACH-000621,-0.2613620503585961
ACH-000622,-0.1853566726941417
ACH-000623,-0.26801371799816875
ACH-000624,-0.2520238883339221
ACH-000627,-0.05357527204515596
ACH-000630,-0.14408524008533838
ACH-000631,-0.08511637936845219
ACH-000632,-0.02675555272947111
ACH-000633,-0.27057274972468354
ACH-000637,-0.3462333688745255
ACH-000638,-0.1049065107470392
ACH-000646,-0.016099147427421072
ACH-000647,-0.12411618682313925
ACH-000648,-0.17102890344291494
ACH-000649,-0.08015411204435233
ACH-000651,-0.207283747585282
ACH-000652,-0.12605441500902034
ACH-000653,-0.2835753477866585
ACH-000657,-0.10170520041904964
ACH-000658,-0.05342376801954383
ACH-000661,-0.3289056068670486
ACH-000662,-0.18916834716368927
ACH-000663,-0.2664081321828485
ACH-000665,-0.2113428118362011
ACH-000671,-0.06005864636980063
ACH-000672,-0.18565895688789116
ACH-000673,-0.08666711098761068
ACH-000676,-0.2834424960295564
ACH-000677,-0.051566633551523265
ACH-000681,0.04000888306818762
ACH-000683,-0.12943491270737514
ACH-000684,-0.15678446378112956
ACH-000688,-0.21269249126982004
ACH-000693,-0.15838803746139818
ACH-000694,-0.08620496103583664
ACH-000695,-0.20544754252519545
ACH-000696,-0.2789846942845258
ACH-000697,-0.3813942827875955
ACH-000699,-0.2319018281668353
ACH-000701,-0.1638629770519705
ACH-000706,-0.2394532072527612
ACH-000711,-0.10706079198911553
ACH-000713,-0.015602991317604113
ACH-000714,-0.2449634577373217
ACH-000718,-0.10401217497727618
ACH-000720,-0.26796676637335465
ACH-000721,-0.13006659270958626
ACH-000724,-0.16238444612173444
ACH-000725,-0.194024723235344
ACH-000732,-0.17912411190113886
ACH-000734,-0.06297902935468364
ACH-000735,-0.2098094909964288
ACH-000736,-0.12066609677036215
ACH-000738,-0.2384857582176931
ACH-000746,-0.06500109757386474
ACH-000747,-0.2443914831373491
ACH-000748,-0.21329576884289486
ACH-000753,-0.14066923625704214
ACH-000756,-0.06950076382681289
ACH-000757,-0.022757077272662702
ACH-000758,-0.13875880841233176
ACH-000760,-0.2310576750350275
ACH-000762,-0.14129043026891014
ACH-000763,-0.25112165644875284
ACH-000764,-0.13456108169633602
ACH-000765,-0.17194906302088642
ACH-000766,-0.16985578443548946
ACH-000767,-0.0820667284325582
ACH-000768,-0.1783452302796867
ACH-000769,-0.03554259953795221
ACH-000770,-0.3497329264923218
ACH-000771,-0.2986704613021965
ACH-000773,-0.20157042682198675
ACH-000776,-0.0901050877460147
ACH-000777,-0.2457007181250881
ACH-000778,-0.2487937955686987
ACH-000781,-0.10217004059632408
ACH-000782,-0.14811485021911774
ACH-000783,-0.12666440385366942
ACH-000784,-0.1952710256629061
ACH-000785,-0.028852581643277468
ACH-000787,-0.06928510674900137
ACH-000788,-0.14991242102380298
ACH-000791,-0.1317599370034705
ACH-000792,-0.1138963261500239
ACH-000794,-0.2694015856505711
ACH-000796,-0.14429222008205742
ACH-000798,-0.23647460205548385
ACH-000799,-0.3648433206782468
ACH-000800,-0.21598580001559545
ACH-000802,-0.1730003632956528
ACH-000804,-0.17722907556716674
ACH-000805,-0.002306642674148582
ACH-000809,-0.19047429052287965
ACH-000810,-0.23946953925752
ACH-000811,-0.287067677500846
ACH-000817,-0.34776598460343794
ACH-000819,-0.278174181660622
ACH-000820,-0.24110099651129085
ACH-000821,-0.12193786667880285
ACH-000822,-0.10983832437923176
ACH-000823,-0.17973249374920844
ACH-000824,-0.024004402572065625
ACH-000827,-0.32231760924991715
ACH-000829,-0.06176024142844098
ACH-000831,-0.19650408400831768
ACH-000832,-0.10754971260739128
ACH-000833,0.03609491785506158
ACH-000834,-0.09798416333163258
ACH-000835,-0.24566851795437955
ACH-000836,-0.17291561959890414
ACH-000837,-0.4760203258334666
ACH-000838,-0.17669469652072822
ACH-000839,-0.16084683520210594
ACH-000840,0.029274476832181887
ACH-000841,-0.23732954370139794
ACH-000843,-0.15221191213994514
ACH-000846,-0.02081139485352439
ACH-000847,-0.012704493130412456
ACH-000848,-0.13683915215702186
ACH-000849,-0.3454304245161017
ACH-000851,-0.4023565953185233
ACH-000855,-0.11592374589098635
ACH-000856,-0.3058971826611239
ACH-000858,-0.0878265354495532
ACH-000859,0.004013645899121961
ACH-000861,-0.12538339815181282
ACH-000862,-0.16807461326235967
ACH-000865,-0.17736560446583607
ACH-000866,-0.17076576445674171
ACH-000867,-0.1535281207509412
ACH-000869,-0.21923852431711868
ACH-000872,-0.03471830137874296
ACH-000873,-0.17456241388920996
ACH-000876,-0.12372969410717555
ACH-000878,0.03564994449083285
ACH-000880,-0.13113152450400972
ACH-000881,-0.14606498580419794
ACH-000882,-0.18150902347494924
ACH-000884,-0.03021984572742633
ACH-000885,-0.2289433316997179
ACH-000887,-0.18724070744670085
ACH-000889,-0.10576905484171167
ACH-000896,-0.1112261858189237
ACH-000898,-0.1153905217230768
ACH-000900,-0.157612584053931
ACH-000901,-0.1079952571782206
ACH-000905,-0.2270756199775189
ACH-000906,-0.13778514457668825
ACH-000907,-0.20499364554973296
ACH-000910,-0.1842591124270942
ACH-000911,-0.01708204594260752
ACH-000912,-0.15847736026699294
ACH-000913,-0.1967434941770204
ACH-000915,-0.21486751923364544
ACH-000916,-0.18881385785163046
