,RAB5C (5878)
ACH-000004,-0.3092366383289113
ACH-000005,-0.23955353052629397
ACH-000007,-0.035343176895566535
ACH-000009,-0.23892093406795095
ACH-000011,-0.01723249941752039
ACH-000012,-0.3832434738190537
ACH-000013,-0.09110993313917573
ACH-000014,-0.22412270015328792
ACH-000015,0.07314017431515671
ACH-000017,-0.1600341868356321
ACH-000018,-0.25029382094428776
ACH-000019,-0.1446373038635968
ACH-000021,-0.08417147203997606
ACH-000022,0.011928504144611269
ACH-000025,-0.23881788168420154
ACH-000028,-0.21693739300757733
ACH-000030,-0.24025790519664145
ACH-000035,-0.14421962370531555
ACH-000036,-0.2837974347840848
ACH-000037,0.09896774538829334
ACH-000039,-0.10824962235827168
ACH-000040,-0.1796929591483727
ACH-000041,-0.12346130940659872
ACH-000042,-0.04097497989662958
ACH-000045,-0.4255096829147819
ACH-000047,-0.06416884459704945
ACH-000052,-0.2756181962627851
ACH-000053,0.00016737568683121505
ACH-000054,-0.13640338563482687
ACH-000055,0.1223771532823686
ACH-000060,-0.22761563484804195
ACH-000067,-0.3803654161635125
ACH-000070,-0.32887730020804784
ACH-000075,-0.17593827219008068
ACH-000078,-0.17688157734183133
ACH-000082,-0.12905643160536798
ACH-000085,0.048275313094604484
ACH-000086,-0.17949358674337942
ACH-000087,0.06322721830017441
ACH-000092,-0.2379612625439237
ACH-000095,-0.15710396361981838
ACH-000097,-0.05600136007886529
ACH-000098,-0.4594574274464554
ACH-000099,-0.21452989239515816
ACH-000108,-0.1590179949619912
ACH-000113,-0.4336260845498791
ACH-000116,-0.21258590777069786
ACH-000118,-0.08052873583416499
ACH-000120,-0.2629136900394778
ACH-000123,-0.44924175238936
ACH-000127,-0.2409848468522678
ACH-000128,-0.061787749553470224
ACH-000132,-0.11310705101957552
ACH-000133,-0.1986933454147524
ACH-000137,-0.06133388440029019
ACH-000138,-0.2740917028055052
ACH-000142,-0.4683379269149083
ACH-000143,0.1088909358889945
ACH-000146,-0.1873053449462243
ACH-000148,-0.08823956217400916
ACH-000150,-0.09076061974137548
ACH-000152,-0.1558641781528858
ACH-000153,-0.06645329594358468
ACH-000159,-0.2506706910653243
ACH-000160,-0.16251707974188356
ACH-000163,0.06372850003968379
ACH-000167,-0.6312040081287962
ACH-000168,-0.2539034508999649
ACH-000169,-0.030817350422602342
ACH-000178,-0.3048450823172775
ACH-000183,-0.15605919911927268
ACH-000188,-0.4473252055060885
ACH-000189,-0.3683652307186357
ACH-000190,-0.3069646531310807
ACH-000198,-0.34685402409106864
ACH-000203,-0.3952896952073503
ACH-000204,-0.3187165379280503
ACH-000206,-0.10883279440491744
ACH-000207,-0.25841758548092314
ACH-000208,-0.1049518094351878
ACH-000210,0.07912607196497594
ACH-000211,-0.22446131570505606
ACH-000215,-0.5204474431706514
ACH-000221,-0.2959409040823843
