,SCLY (51540)
ACH-000312,-0.11305101936209287
ACH-000315,-0.2029507485345406
ACH-000316,0.00041305307022447595
ACH-000317,-0.09428600331387982
ACH-000318,0.04344557410633932
ACH-000319,-0.20640557310496727
ACH-000320,0.10257673402971867
ACH-000322,-0.11892146851559884
ACH-000323,-0.0383302937371333
ACH-000324,-0.012111684177305071
ACH-000329,-0.08236896268777696
ACH-000330,-0.05564949310181371
ACH-000331,-0.12184747883062436
ACH-000332,-0.06767874473386558
ACH-000334,-0.12889553246037322
ACH-000335,0.2028316368615682
ACH-000336,-0.12459898395699895
ACH-000337,-0.08168385412139906
ACH-000338,0.026173460720385452
ACH-000339,-0.013098247727689758
ACH-000341,0.0460833447175653
ACH-000348,-0.054029555755285764
ACH-000350,-0.10866791014473837
ACH-000352,-0.06868408857617593
ACH-000356,0.003885718851122883
ACH-000361,-0.2356032985028651
ACH-000362,-0.01129671651663278
ACH-000363,0.029475856632377492
ACH-000364,0.00915281997428878
ACH-000365,-0.18930524795830295
ACH-000366,-0.4034142884901376
ACH-000368,-0.12839562318943906
ACH-000374,-0.10606310672438396
ACH-000375,0.0642177946001827
ACH-000376,-0.09249810687880236
ACH-000381,0.015527096000023341
ACH-000383,-0.1065074906081162
ACH-000387,-0.03553546137298129
ACH-000389,0.02199069926340404
ACH-000390,-0.12662512248002794
ACH-000393,-0.27110424678399553
ACH-000395,-0.0165300864509335
ACH-000396,-0.5137586819169047
ACH-000397,-0.04780567817168828
ACH-000401,0.023073007848483984
ACH-000402,-0.6912288584703318
ACH-000403,-0.1190331088525296
ACH-000404,0.007021281520493337
ACH-000406,-0.12047823697293325
ACH-000407,-0.024873145890805862
ACH-000408,-0.05610355394486717
ACH-000410,-0.1138846497997014
ACH-000411,-0.0637602787234037
ACH-000414,-0.09499043707697873
ACH-000415,-0.011374191223733768
ACH-000416,0.003912874294798324
ACH-000420,-0.008635362766494457
ACH-000421,-0.10928168244753617
ACH-000424,0.022706976102801358
ACH-000425,-0.08026156582308402
ACH-000426,0.049203318801033694
ACH-000427,-0.25352095448655804
ACH-000433,0.095776976318277
ACH-000435,0.013737691491553454
ACH-000436,-0.2515860808030735
ACH-000444,-0.06167321764139923
ACH-000445,-0.21695482701924934
ACH-000448,-0.13152741107341376
ACH-000450,-0.02751633765210168
ACH-000452,0.006275819131498089
ACH-000454,-0.07982079264922373
ACH-000458,0.16426059215933578
ACH-000459,-0.059457638379892076
ACH-000460,-0.3267150431437408
ACH-000461,-0.14408555748817595
ACH-000463,0.1431616309139036
ACH-000464,0.07985142668273325
ACH-000466,-0.1133505158033803
ACH-000467,-0.028762111057349424
ACH-000468,-0.1345990319548883
ACH-000469,-0.013278745748184271
ACH-000470,0.01096321252630117
ACH-000471,-0.051939569480679335
ACH-000472,-0.00730109081849629
ACH-000473,-0.08145854019151315
ACH-000475,-0.028349110125932057
ACH-000476,-0.017205785128801727
ACH-000477,0.0402847302727033
ACH-000479,0.08089182475166733
ACH-000480,-0.11821119617183135
ACH-000481,0.10175130351707412
ACH-000483,-0.021794506096883298
ACH-000484,0.11278633234336527
ACH-000485,-0.04399019392592048
ACH-000486,-0.054344077108961344
ACH-000487,-0.0074133346819268
ACH-000488,-0.10795595566371363
ACH-000490,0.01503373895758184
ACH-000491,0.05330537208582044
ACH-000495,-0.0060168385189612
ACH-000496,-0.01593380074443073
ACH-000499,0.02123246764114727
ACH-000500,-0.3329025052919812
ACH-000502,-0.03662849833349463
ACH-000503,0.2241935455256096
ACH-000505,-0.053240930515040065
ACH-000507,-0.01635494399263549
ACH-000510,-0.01803252631696457
ACH-000511,-0.14475572318096785
ACH-000512,0.08748765740476343
ACH-000516,0.042420194921391284
ACH-000517,-0.04074833047100295
ACH-000518,-0.11181600953198577
ACH-000520,-0.034023285179209634
ACH-000521,0.013276699729299265
ACH-000522,-0.019306085920045787
ACH-000524,-0.060718297235391024
ACH-000527,-0.13224813924125808
ACH-000528,0.03957066774536555
ACH-000537,-0.0463664271352293
ACH-000541,-0.1008289480079621
ACH-000542,0.019498542277337053
ACH-000544,-0.005270405287887472
ACH-000545,-0.07080936359024467
ACH-000547,-0.1075976823183816
ACH-000548,-0.07679904053394368
ACH-000549,-0.10329730114755216
ACH-000550,-0.07588162845695016
ACH-000552,-0.11751381385879728
ACH-000556,-0.14537949304165051
ACH-000557,-0.009619743070010804
ACH-000569,-0.5097062396325776
ACH-000570,-0.055776914667066614
ACH-000571,-0.053976418437158426
ACH-000573,-0.08100408488015448
ACH-000576,0.0978647164727273
ACH-000579,-0.09270160278743357
ACH-000580,-0.13230390747536375
ACH-000584,-0.09739372973828757
ACH-000585,-0.06671650781293505
ACH-000588,-0.2748180582767325
ACH-000589,-0.09139137116769687
ACH-000591,0.12265471429383952
ACH-000593,-0.08735071083257974
ACH-000600,-0.02030443995439471
ACH-000601,-0.03548206417298255
ACH-000605,0.02323281290508675
ACH-000606,-0.003963792986013604
ACH-000608,-0.013140438533023385
ACH-000614,0.058539296984060726
ACH-000616,-0.07897189738908701
ACH-000618,-0.19712156235586845
ACH-000619,-0.003109079578101621
ACH-000620,-0.03702620569950515
ACH-000621,-0.056398070115000164
ACH-000622,-0.15185907773667404
ACH-000623,0.04491373154378657
ACH-000624,-0.08258200808770759
ACH-000627,-0.03285110550448924
ACH-000630,-0.003628685032144936
ACH-000631,-0.16221104247307086
ACH-000632,0.061980358027720624
ACH-000633,-0.09856978559422827
ACH-000637,0.03640813641260682
ACH-000638,0.02457040461428653
ACH-000646,-0.0896122695885474
ACH-000647,-0.0731214976460387
ACH-000648,-0.11417414780348285
ACH-000649,-0.1124545068976691
ACH-000651,-0.08946439138973575
ACH-000652,-0.07716109641104628
ACH-000653,-0.03337980140058431
ACH-000657,-0.0030125629654737304
ACH-000658,0.010275407042947542
ACH-000661,-0.1192925407679695
ACH-000662,-0.08608368778035626
ACH-000663,-0.01714417402813644
ACH-000665,-0.07627587979584251
ACH-000671,0.005900375566530334
ACH-000672,-0.12686486229271465
ACH-000673,-0.09933460358807077
ACH-000676,-0.07372786347101053
ACH-000677,-0.15539488676281454
ACH-000681,-0.04539632300331717
ACH-000683,-0.0656494064192119
ACH-000684,0.02619031617958219
ACH-000688,0.014815004617712612
ACH-000693,-0.04539359232589947
ACH-000694,-0.00912835515320032
ACH-000695,-0.07087553982577775
ACH-000696,0.008877753317179445
ACH-000697,0.12979213399534026
ACH-000699,-0.07427150458301993
ACH-000701,-0.23794579309230834
ACH-000706,-0.06390685525144706
ACH-000711,-0.028646371906463068
ACH-000713,-0.025292265253328186
ACH-000714,-0.046059732724421466
ACH-000718,-0.12233486168697602
ACH-000720,-0.11734915417447
ACH-000721,-0.08866506696116333
ACH-000724,0.08146227905531732
ACH-000725,-0.08993523688621377
ACH-000732,-0.011257757263415307
ACH-000734,-0.11958654286132228
ACH-000735,-0.15174877435640427
ACH-000736,-0.056765807640804786
ACH-000738,-0.04366117937962825
ACH-000746,-0.012093708362181809
ACH-000747,-0.12966827952791574
ACH-000748,-0.16198054025048594
ACH-000753,-0.03937014562742628
ACH-000756,0.0017963064049594875
ACH-000757,-0.09667586449242764
ACH-000758,-0.0573089680746656
ACH-000760,0.01771864158982072
ACH-000762,-0.014637764099281438
ACH-000763,-0.15341549699551615
ACH-000764,-0.0712114250726291
ACH-000765,-0.06504266674581319
ACH-000766,-0.011345665361013115
ACH-000767,-0.1100498408740929
ACH-000768,-0.08738440013329206
ACH-000769,0.0173377789613542
ACH-000770,-0.11012045613097947
ACH-000771,-0.06651478570893966
ACH-000773,-0.004588665875967203
ACH-000776,-0.11722027284176036
ACH-000777,-0.023362050046834552
ACH-000778,-0.04099378645060492
ACH-000781,-0.08795507828203197
ACH-000782,0.07529945337355108
ACH-000783,-6.793218382741489e-05
ACH-000784,0.036231847763351636
ACH-000785,-0.08983929315357211
ACH-000787,0.06335846444094423
ACH-000788,-0.055215403596475546
ACH-000791,-0.07529203500617161
ACH-000792,-0.09880735725203772
ACH-000794,-0.04565828896572618
ACH-000796,-0.01793157957851454
ACH-000798,-0.12008453184680272
ACH-000799,-0.22343285347234967
ACH-000800,-0.028445818968444926
ACH-000802,-0.05344342931553197
ACH-000804,-0.2484888516333861
ACH-000805,-0.08100589532292092
ACH-000809,-0.12309952745217476
ACH-000810,-0.1217293369795408
ACH-000811,0.032778933191451864
ACH-000817,-0.29504336113117324
ACH-000819,-0.14562608186305442
ACH-000820,-0.16248621079260844
ACH-000821,0.034485750401321714
ACH-000822,-0.0715779891974842
ACH-000823,-0.0930887269186134
ACH-000824,-0.023091803668635308
ACH-000827,-0.09653995484511596
ACH-000829,-0.05763571166369524
ACH-000831,-0.13310313135659874
ACH-000832,0.0209586447870029
ACH-000833,0.051639532045084265
ACH-000834,0.006385263095222655
ACH-000835,-0.16094830614114025
ACH-000836,-0.1029459682139258
ACH-000837,-0.09953064680715952
ACH-000838,-0.16495990938564456
ACH-000839,-0.09430564869529122
ACH-000840,-0.0882006525949468
ACH-000841,-0.13972831499417926
ACH-000843,0.13835527430119116
ACH-000846,-0.10848608943520596
ACH-000847,0.0071072733568887155
ACH-000848,0.03795367342543665
ACH-000849,0.011818738137135142
ACH-000851,0.06016770893175204
ACH-000855,-0.04087962985757042
ACH-000856,0.013918874739572958
ACH-000858,-0.02443446353423824
ACH-000859,-0.1614150174986731
ACH-000861,0.0034804050983489247
ACH-000862,0.00266120158444828
ACH-000865,-0.0899061792626018
ACH-000866,-0.030378457048521712
ACH-000867,-0.07153210744346224
ACH-000869,-0.08968994001052473
ACH-000872,-0.07549398683353419
ACH-000873,-0.17918716256001938
ACH-000876,-0.1406294255529845
ACH-000878,0.04398833156511706
ACH-000880,-0.006812375054163703
ACH-000881,0.042422925476202036
ACH-000882,-0.12816659071189326
ACH-000884,-0.03508318328179478
ACH-000885,0.05015096382280726
ACH-000887,-0.09626502655740532
ACH-000889,-0.04668279769078252
ACH-000896,0.0074011395077394045
ACH-000898,-0.009325906526685784
ACH-000900,-0.07071984562804534
ACH-000901,-0.005784025734584785
ACH-000905,-0.08370878516831516
ACH-000906,0.00674096932472905
ACH-000907,-0.1152991755005872
ACH-000910,-0.16623614398279815
ACH-000911,0.1191618219407665
ACH-000912,-0.0607211543272136
ACH-000913,0.09962222752417016
ACH-000915,-0.04355067785001551
ACH-000916,-0.4548627501357518
ACH-000917,-0.053755494697201464
ACH-000920,-0.04150217567922217
ACH-000921,-0.3197826221533969
ACH-000924,-0.0500250005188996
ACH-000926,-0.07659154488697538
ACH-000928,-0.04439954132801103
ACH-000929,0.11244342615273877
ACH-000932,-0.099529661774211
ACH-000935,-0.16939625683567508
ACH-000936,0.02300372934382837
ACH-000937,0.0457483008441805
ACH-000938,-0.13127104024881753
ACH-000939,-0.09901400065789036
ACH-000941,0.10275426521817282
ACH-000943,0.0699914181535982
ACH-000946,-0.137767533392576
ACH-000947,-0.035586274733753774
ACH-000948,0.0075179857215003625
ACH-000950,-0.05236118097863949
ACH-000953,0.01957821500163211
ACH-000954,-0.021357047122631177
ACH-000957,-0.05303614311144995
ACH-000958,-0.10733091949886396
ACH-000960,-0.10702703166949017
ACH-000963,-0.3021872429799541
ACH-000968,-0.16790839602957858
ACH-000969,-0.018738124045877973
ACH-000972,0.1278343854984221
ACH-000973,-0.1025413857030066
ACH-000974,-0.08192394530820413
ACH-000978,-0.2855742980531785
ACH-000984,-0.13308055755725312
ACH-000986,0.024090199431212638
ACH-000988,-0.01942362358104709
ACH-000993,0.05559461989376075
ACH-000994,-0.025262914195619792
ACH-000996,0.03448553820184996
ACH-001001,-0.08040824743247056
ACH-001020,0.041444319672161965
ACH-001028,-0.10503731680853222
ACH-001031,-0.08569634742141449
ACH-001038,-0.01442493755042558
ACH-001048,-0.05620689589966466
ACH-001050,-0.03000318723750805
ACH-001053,-0.09973653091833634
ACH-001054,0.034002976620099025
ACH-001061,0.0720844831521192
ACH-001067,-0.06751069068546824
ACH-001075,-0.020621423390675925
ACH-001096,-0.059194780243370326
ACH-001111,-0.02355938985332969
ACH-001119,0.0705803578045889
ACH-001128,-0.1744051509845722
ACH-001134,-0.13288872932259807
ACH-001151,-0.10753262106607002
ACH-001163,-0.14688908987631846
ACH-001164,-0.07714801775547933
ACH-001183,-0.056377465193627616
ACH-001192,0.013168499118458259
ACH-001193,0.13958084652719638
ACH-001196,0.023133773619883655
ACH-001197,-0.13193776927032358
ACH-001205,0.1960632945058297
ACH-001211,-0.056904681806173314
ACH-001212,0.05903641668563014
ACH-001228,-0.13814563786061487
ACH-001232,0.038755853602811
ACH-001239,-0.12165091923640707
ACH-001270,-0.1673987414358982
ACH-001274,0.0940859834400058
ACH-001275,0.15205809927158276
ACH-001277,0.18491609251847288
ACH-001278,0.033741594146401155
ACH-001280,-0.06086252350110859
ACH-001283,-0.4987414600285611
ACH-001289,-0.060634897952580175
ACH-001300,0.026896780725898798
ACH-001301,-0.1457786375814469
ACH-001302,0.059355378366158576
ACH-001306,0.005216531555984455
ACH-001318,-0.1369362239791962
ACH-001322,0.0031236150874430425
ACH-001328,0.022294141019761838
ACH-001332,-0.0069005075780579255
ACH-001336,-0.06916640602412348
ACH-001346,-0.04103161738623765
ACH-001353,-0.09169780908300557
ACH-001354,-0.2530705447629171
ACH-001367,-0.0069644047478485144
ACH-001368,0.02638301838354284
ACH-001374,-0.1920322340789767
ACH-001377,0.0467432979941699
ACH-001380,-0.05733115556864835
ACH-001391,0.07993083259557165
ACH-001408,0.014679263849956497
ACH-001430,-0.07434566499540472
ACH-001431,-0.08502405661838917
ACH-001450,-0.08916351996316414
ACH-001496,0.09164546469340483
ACH-001500,0.007022868382854495
ACH-001523,-0.07430559267103748
ACH-001532,-0.04257324129157311
ACH-001550,-0.07433805313447885
ACH-001552,-0.10493273884250888
ACH-001554,-0.10083946012155133
ACH-001654,-0.06643158474444093
ACH-001735,-0.060926667226682135
ACH-001736,-0.4727217827061879
ACH-001737,-0.21587796405467555
ACH-001740,-0.07493049404538088
ACH-001745,0.003494384845912888
ACH-001765,-0.07515335108720887
