,PTPN1 (5770)
ACH-000004,0.10016436599183502
ACH-000005,-0.24197180786824365
ACH-000007,-0.22348673603602232
ACH-000009,-0.1333088246839556
ACH-000011,-0.3135070413519098
ACH-000012,-0.14794609230852562
ACH-000013,-0.14737725708494132
ACH-000014,-0.2712412100104847
ACH-000015,-0.14185992366697991
ACH-000017,-0.12420741542593018
ACH-000018,-0.4748551696196439
ACH-000019,-0.4650367067687566
ACH-000021,0.0067134110079433785
ACH-000022,-0.18469359519146836
ACH-000025,-0.6823242077372589
ACH-000028,-0.11185298004458656
ACH-000030,-0.29302145112289657
ACH-000035,-0.0842555870143688
ACH-000036,-0.32993945650673906
ACH-000037,-0.06159849103288944
ACH-000039,0.0641736735796538
ACH-000040,-0.1337175317925259
ACH-000041,0.07968940963419119
ACH-000042,-0.2079235906998959
ACH-000045,-0.1541377478565693
ACH-000047,-0.2657375111695346
ACH-000052,-0.10237411299547892
ACH-000053,-0.90575847474334
ACH-000054,-0.2376815309506559
ACH-000055,-0.3159474582455737
ACH-000060,-0.42576179287276505
ACH-000067,-0.3054343719295397
ACH-000070,-0.278851594961082
ACH-000075,-0.12687108720704285
ACH-000078,-0.07319829042167003
ACH-000082,-0.19698745061572434
ACH-000085,-0.3672847158934176
ACH-000086,-0.17069636796375834
ACH-000087,-0.1293803478973811
ACH-000092,-0.3293746975323178
ACH-000095,-0.2491498271356063
ACH-000097,-0.2951865861772575
ACH-000098,-0.2471038362632888
ACH-000099,-0.044644439245804336
ACH-000108,-0.0695366484585744
ACH-000113,-0.14953510470018275
ACH-000116,-0.18835072162172067
ACH-000118,-0.5465934405531038
ACH-000120,-0.12404094067488075
ACH-000123,-0.06254968306353151
ACH-000127,-0.04376532820592113
ACH-000128,-0.053056047373664365
ACH-000132,-0.04287057490915983
ACH-000133,-0.3706716921993201
ACH-000137,-0.285458702687805
ACH-000138,-0.4907867044547467
ACH-000142,-0.27958670704283745
ACH-000143,-0.26688089430858514
ACH-000146,-0.11989089366063385
ACH-000148,-0.09934186286875317
ACH-000150,-0.3120252392253367
ACH-000152,-0.358571760979573
ACH-000153,-0.2285674112319609
ACH-000159,-0.10592762839310747
ACH-000160,-0.1135101631800419
ACH-000163,-0.10560343609476434
ACH-000167,-0.5590698352747943
ACH-000168,-0.17062192311683785
