,RFTN1 (23180)
ACH-000004,0.07060359350930674
ACH-000005,0.19717426622821724
ACH-000007,0.2197377917008322
ACH-000009,0.2743078005854493
ACH-000011,0.19498879261073895
ACH-000012,0.1428333614364585
ACH-000013,0.1482100378243176
ACH-000014,0.13115101771719326
ACH-000015,0.07556202216520247
ACH-000017,0.21372818663583015
ACH-000018,0.00417526349024261
ACH-000019,0.21837633753060032
ACH-000021,0.15053817684503654
ACH-000022,0.07908689235236961
ACH-000025,0.07180313953405973
ACH-000028,0.05907236732611144
ACH-000030,0.16341058381638726
ACH-000035,0.08386299624909498
ACH-000036,0.3308647739331276
ACH-000037,0.06753924759683952
ACH-000039,0.30684801659267863
ACH-000040,0.26284083394580304
ACH-000041,0.11585084797798074
ACH-000042,-0.038156392058811314
ACH-000045,-0.014998053693104918
ACH-000047,0.022218499590181903
ACH-000052,0.08788160501789326
ACH-000053,0.1540539024887003
ACH-000054,0.007697004290934151
ACH-000055,0.07602085432717569
ACH-000060,0.11265381952306
ACH-000067,0.14902583373165848
ACH-000070,0.05729613408526271
ACH-000075,0.2421235738180909
ACH-000078,0.15586139476446634
ACH-000082,0.19793244774030608
ACH-000085,0.09120187624828588
ACH-000086,0.07203609781785879
ACH-000087,0.07987960403953881
ACH-000092,0.03436209109259978
ACH-000095,0.05544450005920232
ACH-000097,0.11439828081676642
ACH-000098,0.2425991567475829
ACH-000099,0.1851016734098496
ACH-000108,-0.0548992566135933
ACH-000113,0.07732494231238175
ACH-000116,0.14458191049356886
ACH-000118,0.2167763170163516
ACH-000120,0.19513273055458147
ACH-000123,0.2213865471421597
ACH-000127,0.21256789562528736
ACH-000128,0.2243288015070785
ACH-000132,0.18917867498368507
ACH-000133,0.2552340966841665
ACH-000137,0.2437177298872407
ACH-000138,0.040248290471335935
ACH-000142,0.10340574773100496
ACH-000143,0.12969687772481986
ACH-000146,0.1953260995264806
ACH-000148,0.12571227122483847
ACH-000150,0.059116040603996924
ACH-000152,0.1528809658580131
ACH-000153,0.13704947870668602
ACH-000159,0.10818605837534817
ACH-000160,0.03586843935835754
ACH-000163,0.0588991104443105
ACH-000167,0.02511706816466219
ACH-000168,0.09305964653548927
ACH-000169,0.199908660462041
ACH-000178,0.1297696477205211
ACH-000183,0.05260653789674491
ACH-000188,0.08678444619255563
ACH-000189,-0.05062337828856685
ACH-000190,0.13198194753101478
ACH-000198,0.0406050462283474
ACH-000203,-0.18741832293182686
ACH-000204,0.1899379898557628
ACH-000206,0.0810389086723297
ACH-000207,-0.005255037642101862
ACH-000208,-0.06147367649252915
ACH-000210,-0.08048179518692834
ACH-000211,0.10210591526224813
ACH-000215,0.22555467437048665
ACH-000221,0.05426867799715132
ACH-000222,0.09741229375282036
ACH-000223,0.11735836330838145
ACH-000226,0.26668935775436803
ACH-000227,0.20724424798507973
ACH-000228,0.08307482802534857
ACH-000231,0.12990564189174975
ACH-000232,0.11399537968453186
ACH-000233,0.16153267054799125
ACH-000234,0.046917461422508265
ACH-000235,0.032301246513807516
ACH-000237,0.13225757137163868
ACH-000238,0.1163970478149759
ACH-000242,0.21394382929852476
ACH-000243,0.1224171959609824
ACH-000244,0.21397778372225645
ACH-000246,0.15593135889083884
ACH-000248,-0.03877306771640477
ACH-000250,0.11364670509936108
ACH-000251,-0.01184260152649072
ACH-000252,0.20377479647599836
ACH-000253,0.1812629707327849
ACH-000255,0.115394207029014
ACH-000256,0.11403668399891498
ACH-000257,0.2753243253035949
ACH-000258,0.08990157922014927
ACH-000259,-0.0078638204508063
ACH-000260,0.19061544503511169
ACH-000261,0.27719324425892794
ACH-000262,0.08898797761281478
ACH-000263,0.14093426079432408
ACH-000264,0.08266809020368274
ACH-000265,0.03700497398470099
ACH-000266,0.08536489779126487
ACH-000272,0.13991457873892496
