,CCK (885)
ACH-000004,0.017363517721578854
ACH-000005,0.0776820475819162
ACH-000007,-0.004538573347317953
ACH-000009,-0.02904188500879925
ACH-000011,0.06781123054998632
ACH-000012,-0.021412956180862776
ACH-000013,0.046315221207585584
ACH-000014,-0.08669744558572798
ACH-000015,-0.06660860330078429
ACH-000017,0.03480571513352725
ACH-000018,-0.008981277779826038
ACH-000019,-0.10453866253339746
ACH-000021,-0.0370410553777038
ACH-000022,-0.04088772269952038
ACH-000025,-0.19809000562771426
ACH-000028,0.11105937904843556
ACH-000030,0.054400288993672684
ACH-000035,0.04742897491782975
ACH-000036,-0.08402355307111202
ACH-000037,0.033688485259328896
ACH-000039,-0.030483152080129142
ACH-000040,0.09365154797579067
ACH-000041,0.0606920213149202
ACH-000042,0.023968439776309216
ACH-000045,0.04335180471443687
ACH-000047,0.11617294507783453
ACH-000052,0.18956972875355416
ACH-000053,-0.03866268980946533
ACH-000054,0.0419726315831477
ACH-000055,-0.014509019220277797
ACH-000060,-0.020784946549871387
ACH-000067,-0.044088765200799136
ACH-000070,-0.16194421465963713
ACH-000075,-0.05312002902407234
ACH-000078,-0.019638419515017286
ACH-000082,-0.08798503804052386
ACH-000085,0.06470931417702593
ACH-000086,0.014157861853099878
ACH-000087,0.0225908986646175
ACH-000092,0.04584273935212815
ACH-000095,0.058069833266220026
ACH-000097,-0.014166602766208796
ACH-000098,-0.08558400655902831
ACH-000099,-0.04212175425354396
ACH-000108,0.1703856649230509
ACH-000113,0.14083930084529953
ACH-000116,0.010063020086029056
ACH-000118,0.09894295858112348
ACH-000120,0.11731371635872948
ACH-000123,0.12794145859745212
ACH-000127,0.05858768543100866
ACH-000128,-0.05300730990749463
ACH-000132,0.06879453644489321
ACH-000133,-0.03162268940284077
ACH-000137,0.024478034292625243
ACH-000138,0.04812929490068968
ACH-000142,0.09755430454625724
ACH-000143,0.10653678208027917
ACH-000146,-0.04971813413354005
ACH-000148,0.07136403675086378
ACH-000150,0.026628924631543538
ACH-000152,-0.0860786471701247
ACH-000153,0.00488422224116292
ACH-000159,-0.07508076122189672
ACH-000160,0.0967518243602962
ACH-000163,-0.014243299181579528
ACH-000167,-0.10148942098061192
ACH-000168,-0.06106559107062305
ACH-000169,0.08514740567689995
ACH-000178,0.06262295972096665
ACH-000183,-0.015283443893906363
ACH-000188,0.01688367320136484
ACH-000189,0.029463102461683592
ACH-000190,0.0064973737703291545
ACH-000198,0.005063533717512287
ACH-000203,-0.3575464967535165
ACH-000204,0.11138374268730723
ACH-000206,0.1045651400302648
ACH-000207,-0.08135373976708085
ACH-000208,0.04806356073563487
ACH-000210,-0.03591430974968245
ACH-000211,0.024771144987480412
ACH-000215,0.01517744284861966
ACH-000221,-0.11928442718371712
ACH-000222,0.008881536708575116
ACH-000223,0.06822973310593235
ACH-000226,-0.0326432034616763
ACH-000227,-0.02793804786785124
ACH-000228,0.12080854185196108
ACH-000231,-0.021565788216862104
ACH-000232,0.06075933683407095
ACH-000233,0.08303942863290957
ACH-000234,-0.1283442845907352
ACH-000235,0.07987164109922816
ACH-000237,-0.0591226633712019
ACH-000238,-0.1053792159583204
ACH-000242,0.20653124108792187
ACH-000243,-0.0252948925931542
ACH-000244,-0.14273901488325952
ACH-000246,-0.041956438511495636
ACH-000248,-0.02414064727938065
ACH-000250,0.04609164355368888
ACH-000251,-0.12909099518929434
ACH-000252,0.07113732670599912
ACH-000253,-0.07300945192121268
ACH-000255,0.0021282637808242638
ACH-000256,0.03581356015477385
ACH-000257,-0.010388596679052084
ACH-000258,0.0733578813690995
ACH-000259,0.0029134221099978504
ACH-000260,0.0162021432099975
ACH-000261,-0.0008305983020288838
ACH-000262,-0.02362622339395078
ACH-000263,-0.09707070912910908
ACH-000264,-0.04905329910122151
ACH-000265,0.05394467576744711
ACH-000266,0.06328298879438375
ACH-000272,-0.028970170929901513
ACH-000274,-0.09755828904988492
ACH-000277,0.006639572757944331
ACH-000278,0.02609852122264071
ACH-000279,-0.048093928327022605
ACH-000280,-0.12765264866371365
ACH-000281,0.01998056748664372
ACH-000288,0.06512638114146868
ACH-000291,-0.1586152392713218
ACH-000293,-0.009234982987731651
ACH-000294,-0.032299598074962015
ACH-000295,0.06905374543463723
ACH-000296,-0.033879849966827864
ACH-000302,0.01536141277257307
ACH-000304,0.2108915609207154
ACH-000307,-0.05119710119148247
ACH-000308,0.0900031408248436
ACH-000310,-0.16464761469776765
ACH-000311,0.07447847527980073
ACH-000312,0.0231938577317129
ACH-000315,-0.13381930355432087
ACH-000316,0.03459562121809565
ACH-000317,-0.06098200188330779
ACH-000318,0.09843551959207944
ACH-000319,-0.029599492994617813
ACH-000320,0.024489612151904275
ACH-000322,-0.13142547010458452
ACH-000323,-0.04158988855843493
ACH-000324,0.0026946853695151147
ACH-000329,-0.037029589022376214
ACH-000330,0.06889969968180762
ACH-000331,0.06190719717800223
ACH-000332,0.012666545303726944
ACH-000334,0.27577792757806424
ACH-000335,0.14136426730415333
ACH-000336,-0.0010915142945016024
ACH-000337,-0.14527351245347836
ACH-000338,0.15916642641258366
ACH-000339,-0.019684920178871967
ACH-000341,0.08296174967808642
ACH-000348,0.1041451740552468
ACH-000350,0.04831868160776539
ACH-000352,0.17507532901050396
ACH-000356,0.21339152710265247
ACH-000361,0.17759677161730264
ACH-000362,0.014207600752390963
ACH-000363,0.07627119776409816
ACH-000364,0.01339973726493887
ACH-000365,-0.01602617849118987
ACH-000366,0.07974550115652636
ACH-000368,0.06674612132774545
ACH-000374,-0.07968777900166403
ACH-000375,-0.0018407848107248829
ACH-000376,0.025408204319814002
ACH-000381,-0.10575640027509094
ACH-000383,0.06079622731216975
ACH-000387,0.03701837101018676
ACH-000389,0.0889763598253702
ACH-000390,0.0212324147957492
ACH-000393,0.030942000434689237
ACH-000395,0.007188256424221345
ACH-000396,-0.2592263975666442
ACH-000397,0.006169326371193061
ACH-000401,-0.039412646508928235
ACH-000402,0.04720452784083395
ACH-000403,0.056288596383540584
ACH-000404,-0.17789081980222166
ACH-000406,0.019389713423678567
ACH-000407,0.0027527695867463637
ACH-000408,-0.05476153874335414
ACH-000410,-0.006986908775743446
ACH-000411,-0.15256746501314486
ACH-000414,-0.0029004317416634
ACH-000415,-0.02483012433230863
ACH-000416,0.012655992127689005
ACH-000420,-0.15178910685387262
ACH-000421,0.17744879660710194
ACH-000424,-0.032917833513192704
ACH-000425,0.043583268971637085
ACH-000426,0.01382558684040863
ACH-000427,0.0314518384360809
ACH-000433,-0.08921019720611584
ACH-000435,0.3865314163968506
ACH-000436,-0.07815262749856737
ACH-000444,0.08470315238919454
ACH-000445,-0.05045954873188042
ACH-000448,0.049790173891323036
ACH-000450,-0.08320977560491566
ACH-000452,-0.04003799812517631
ACH-000454,-0.2532480081119171
ACH-000458,0.14377773765941226
ACH-000459,-0.03349113849071072
ACH-000460,0.11203325630089778
ACH-000461,-0.2232102106870912
ACH-000463,0.047988976352409785
ACH-000464,-0.14014315312750086
ACH-000466,0.02160432706840157
ACH-000467,0.11683424534709813
ACH-000468,0.09287678461040874
ACH-000469,0.21860222377323804
ACH-000470,-0.018418380380500032
ACH-000471,-0.010579411336965702
ACH-000472,-0.00045227902535230276
ACH-000473,0.09413313570391707
ACH-000475,0.05895679073234899
ACH-000476,0.06796063184937029
ACH-000477,-0.07708128732319716
ACH-000479,0.03655683650223139
ACH-000480,-0.17098451360129702
ACH-000481,0.08036792433545295
ACH-000483,0.2360511848695959
ACH-000484,-0.05057120616882332
ACH-000485,-0.0765798341219754
ACH-000486,0.12749479374048084
ACH-000487,0.07514986523202936
ACH-000488,-0.024584344261074725
ACH-000490,-0.07444692923583551
ACH-000491,0.16844337612001922
ACH-000495,-0.060442147829990085
ACH-000496,0.038132852132239464
ACH-000499,0.1526007372500735
ACH-000500,0.3784954165435441
ACH-000502,0.07734311577787137
ACH-000503,-0.04389231803528711
ACH-000505,0.028721506328601706
ACH-000507,-0.04126343785671815
ACH-000510,0.02975022756691915
ACH-000511,0.06863555267368493
ACH-000512,0.14490964401572834
ACH-000516,0.1579972816512389
ACH-000517,0.004727782269781325
ACH-000518,0.09761763930729886
ACH-000520,0.04611355642009693
ACH-000521,0.06374926426249357
ACH-000522,0.0031932668577712084
ACH-000524,-0.05840918834921666
ACH-000527,0.06373259633762117
ACH-000528,0.042297676525673365
ACH-000537,0.026268362909306096
ACH-000541,0.11040904239652473
ACH-000542,0.00012621834456523812
ACH-000544,0.028674847536504882
ACH-000545,-0.0952792466256611
ACH-000547,0.00036741566148446964
ACH-000548,0.037761896489171776
ACH-000549,0.057639681501299216
ACH-000550,0.10465975146133236
ACH-000552,0.023727457060706832
ACH-000556,-0.04464038744751103
ACH-000557,-0.024870957477588652
ACH-000569,0.0422501149121207
ACH-000570,-0.04700052087384917
ACH-000571,0.08846624157378412
ACH-000573,0.022069730728416764
ACH-000576,-0.027716000936369497
ACH-000579,-0.0482379466441218
ACH-000580,0.07818102373699896
ACH-000584,-0.008327964854219508
ACH-000585,0.08224631714757656
ACH-000588,0.11266207586962833
ACH-000589,0.16059074426906764
ACH-000591,0.21274349704022766
ACH-000593,-0.04350338492751294
ACH-000600,-0.07055682746055507
ACH-000601,0.04014166188245322
ACH-000605,0.08611023171350614
ACH-000606,0.02129967556572363
ACH-000608,0.022952164857012104
ACH-000614,-0.054077359835298336
ACH-000616,0.06503667141206577
ACH-000618,-0.04679611210865061
ACH-000619,0.04261517442457264
ACH-000620,-0.13024393225013106
