,TRAPPC2L (51693)
ACH-000294,-0.22375145944217306
ACH-000295,-0.380086741588858
ACH-000296,-0.09084871496367218
ACH-000302,-0.007087256714198319
ACH-000304,-0.3519146684560612
ACH-000307,-0.35016984318034616
ACH-000308,-0.19198244198335304
ACH-000310,-0.19283779223333836
ACH-000311,-0.2037155446176547
ACH-000312,-0.20621716129657125
ACH-000315,-0.07585275931083504
ACH-000316,-0.2005517343025643
ACH-000317,-0.17464171943674314
ACH-000318,-0.4802110417954909
ACH-000319,-0.2210083531837904
ACH-000320,-0.23639378348844026
ACH-000322,-0.10067491510764166
ACH-000323,-0.17923656798509924
ACH-000324,-0.18657914916471385
ACH-000329,-0.16449221090481084
ACH-000330,-0.10793258657827803
ACH-000331,-0.4963268718994191
ACH-000332,-0.04254360119616799
ACH-000334,-0.13875909109330362
ACH-000335,-0.18377429395615968
ACH-000336,0.07510411860950547
ACH-000337,-0.07485766624071012
ACH-000338,-0.259182495682165
ACH-000339,0.01055121398337373
ACH-000341,-0.00503861989163965
ACH-000348,-0.2392229491750505
ACH-000350,-0.019475074616595124
ACH-000352,-0.3630510850930879
ACH-000356,-0.3053829677136779
ACH-000361,-0.17370499232739287
ACH-000362,-0.23326938604931255
ACH-000363,-0.6353066625861302
ACH-000364,-0.12121688815675118
ACH-000365,-0.1141847518617282
ACH-000366,-0.11545655846961078
ACH-000368,-0.4364495546530433
ACH-000374,-0.4104068608016397
ACH-000375,-0.12805276609673308
ACH-000376,-0.4343401719825642
ACH-000381,-0.17957875679420104
ACH-000383,-0.32014596261854233
ACH-000387,-0.3865429575746564
ACH-000389,-0.08439003040492596
ACH-000390,-0.1017677100399519
ACH-000393,0.017745136524186324
ACH-000395,-0.3001902583279547
ACH-000396,-0.19555493495691384
ACH-000397,-0.5917483035170826
ACH-000401,-0.358144318154814
ACH-000402,-0.007882844924033778
ACH-000403,-0.1377993967616977
ACH-000404,-0.3081598248541588
ACH-000406,-0.06600192436908718
ACH-000407,-0.19690593325656675
ACH-000408,0.10773094605122004
ACH-000410,-0.20470758745823225
ACH-000411,-0.3954830374519721
ACH-000414,-0.11042390260072137
ACH-000415,-0.176664084738344
ACH-000416,-0.005950710969244523
ACH-000420,-0.3508187145798177
ACH-000421,-0.3519945869834997
ACH-000424,-0.2678914334132173
ACH-000425,-0.02724697334536444
ACH-000426,-0.07582694602885137
ACH-000427,-0.14736250032145046
ACH-000433,-0.31504721948736475
ACH-000435,-0.2991088250753127
ACH-000436,-0.4752603516018549
ACH-000444,-0.4000793765644395
ACH-000445,-0.35684726579186515
ACH-000448,-0.0936887154456411
ACH-000450,-0.3217034465331564
ACH-000452,0.00468463170427971
ACH-000454,-0.1964086209789448
ACH-000458,0.04606825741142659
ACH-000459,-0.658194239915431
ACH-000460,-0.054221211022334376
ACH-000461,-0.24421616140534275
ACH-000463,-0.137243007098778
ACH-000464,-0.0925159375299593
ACH-000466,-0.24207918757083244
ACH-000467,-0.02549698430027273
ACH-000468,-0.15818986279472988
ACH-000469,-0.3189071235121753
ACH-000470,-0.04662522247700058
ACH-000471,-0.4489661478464669
ACH-000472,-0.1109996711434128
ACH-000473,-0.10446456764021994
ACH-000475,-0.4579695759790482
ACH-000476,-0.216865370659186
ACH-000477,-0.15324444280266472
ACH-000479,-0.302366907914406
ACH-000480,-0.13895298210751694
ACH-000481,-0.09011346308417242
ACH-000483,-0.1961796205556544
ACH-000484,-0.2500575905993757
ACH-000485,-0.3288857598257902
ACH-000486,-0.08937759556857335
ACH-000487,-0.3424170166367694
ACH-000488,-0.2526548121715957
ACH-000490,-0.19045903405434794
ACH-000491,-0.32734204603514044
ACH-000495,-0.21569402518720573
ACH-000496,-0.2132157019161629
ACH-000499,-0.1627877172105437
ACH-000500,-0.09857788551892953
ACH-000502,-0.13327503630056847
ACH-000503,0.04218276908937487
ACH-000505,-0.10932121652366883
ACH-000507,-0.14318406026317915
ACH-000510,-0.1181723536129975
ACH-000511,-0.4922850605599168
ACH-000512,-0.5429413768025032
ACH-000516,-0.30248849164139163
ACH-000517,-0.05291364609437737
ACH-000518,-0.20044192044850487
ACH-000520,-0.5972810227468592
ACH-000521,-0.3620762086252397
ACH-000522,-0.4707471653641142
ACH-000524,-0.4078897129250473
ACH-000527,-0.5553675024101402
ACH-000528,-0.5359873334612338
ACH-000537,-0.1743203388464411
ACH-000541,-0.18558441168643586
ACH-000542,-0.3947621154827762
ACH-000544,-0.3284378672510045
ACH-000545,-0.184562654813736
ACH-000547,-0.25047481933137195
ACH-000548,-0.8346326391840253
ACH-000549,-0.07487153595942142
ACH-000550,-0.10688221258097176
ACH-000552,-0.1662953512913548
ACH-000556,-0.07793650033567627
ACH-000557,-0.08954805905285185
ACH-000569,-0.516513818098729
ACH-000570,-0.25329245381653004
ACH-000571,-0.3553551890124341
ACH-000573,-0.16398827208671468
ACH-000576,0.04180157353104521
ACH-000579,-0.03937674942122396
ACH-000580,-0.14266033771823766
ACH-000584,-0.05653587870334665
ACH-000585,-0.14783344508454527
ACH-000588,-0.20218660113542894
ACH-000589,-0.1633509920116665
ACH-000591,-0.1863828432806512
ACH-000593,-0.0227800628554281
ACH-000600,-0.4719630639468542
ACH-000601,-0.1881386456829297
ACH-000605,-0.2086990568933632
ACH-000606,0.07762758207364627
ACH-000608,-0.07149437295127735
ACH-000614,-0.17906337522730076
ACH-000616,-0.23923763656317096
ACH-000618,-0.11242169342193813
ACH-000619,-0.20166733901317516
ACH-000620,-0.14048647552218696
ACH-000621,-0.22664848870095194
ACH-000622,-0.2792127738158844
ACH-000623,-0.09141859855000001
ACH-000624,-0.03299833431693683
ACH-000627,-0.10484570825693966
ACH-000630,-0.08400534748015723
ACH-000631,-0.20152785904258572
ACH-000632,-0.05801600706605176
ACH-000633,-0.05730389917250552
ACH-000637,-0.44096128473379337
ACH-000638,-0.06228840158855519
ACH-000646,-0.3770318268174556
ACH-000647,-0.3476631213279709
ACH-000648,-0.39503495670525896
ACH-000649,-0.42227211243257656
ACH-000651,-0.032332672883783435
ACH-000652,-0.18220519713276165
ACH-000653,-0.28059706894223196
ACH-000657,-0.25165857683284903
ACH-000658,-0.3497238278992374
ACH-000661,-0.04042031884174625
ACH-000662,0.0647383221997645
ACH-000663,-0.1294298452107841
ACH-000665,0.019229079950546145
ACH-000671,-0.3207674562067435
ACH-000672,-0.3873795597295365
ACH-000673,-0.3707934679405861
ACH-000676,-0.4136027863752311
ACH-000677,-0.10514435102069583
ACH-000681,-0.057039467728651774
ACH-000683,-0.19865118976795654
ACH-000684,-0.3951150844693569
ACH-000688,-0.2095242527956496
ACH-000693,0.009947325062419002
ACH-000694,-0.0828429828624144
ACH-000695,0.0052689115923845314
ACH-000696,-0.26740883800202353
ACH-000697,-0.31590909553672203
ACH-000699,-0.4070338735348796
ACH-000701,-0.10538955231264553
ACH-000706,-0.1295415562884751
ACH-000711,-0.344166753818936
ACH-000713,-0.4412912101886951
ACH-000714,-0.2288357418440266
ACH-000718,-0.6260446192770298
ACH-000720,-0.1595837671431845
ACH-000721,-0.07761780612527998
ACH-000724,-0.3140610902306831
ACH-000725,-0.20566804446155906
ACH-000732,-0.2967161767570208
ACH-000734,-0.02563618347084964
ACH-000735,-0.04984975450570515
ACH-000736,-0.5243984826991569
ACH-000738,-0.0902914912155031
ACH-000746,-0.05467936105305196
ACH-000747,-0.01367319251246367
ACH-000748,-0.08061200401733039
ACH-000753,-0.4799911719818605
ACH-000756,0.06709977754903187
ACH-000757,-0.3134934261171127
ACH-000758,0.010858351829248979
ACH-000760,-0.5009052556718433
ACH-000762,-0.19597961228789446
ACH-000763,-0.18155119223037205
ACH-000764,-0.3034945146278582
ACH-000765,-0.18994634590726125
ACH-000766,-0.38971845663319415
ACH-000767,-0.07705686224132326
ACH-000768,-0.14582007560283086
ACH-000769,-0.21423528624186453
ACH-000770,-0.1749355907528891
ACH-000771,-0.004440422516160864
ACH-000773,-0.4458605052254023
ACH-000776,-0.2900809778709561
ACH-000777,-0.10947299074670336
ACH-000778,-0.1643714551451684
ACH-000781,-0.04850814979412744
ACH-000782,-0.13531300693823534
ACH-000783,-0.11170537481565594
ACH-000784,-0.057398236077201015
ACH-000785,-0.1265904139373745
ACH-000787,-0.22846919006053265
ACH-000788,-0.07316663393544907
ACH-000791,0.009147324359376
ACH-000792,-0.4643220595256493
ACH-000794,-0.2918967060895084
ACH-000796,-0.27846084610379984
ACH-000798,-0.14632581483086335
ACH-000799,-0.08822325784527124
ACH-000800,-0.1482557570749823
ACH-000802,-0.10941618776005707
ACH-000804,-0.3805162674280517
ACH-000805,-0.06782452822292936
ACH-000809,0.03270200542108341
ACH-000810,-0.20327692137829687
ACH-000811,-0.18393494205689975
ACH-000817,-0.13449643049431834
ACH-000819,0.052090772696915366
ACH-000820,-0.2714981158473165
ACH-000821,-0.11356168008716536
ACH-000822,-0.2210481224110614
ACH-000823,-0.13496316592243038
ACH-000824,-0.11840243155067175
ACH-000827,-0.4835280112994898
ACH-000829,-0.3524341130056023
ACH-000831,-0.002380907663210209
ACH-000832,-0.27590095436657425
ACH-000833,-0.05925728062694965
ACH-000834,-0.33320810001121304
ACH-000835,-0.06888580129386508
ACH-000836,-0.6075426012150283
ACH-000837,-0.12322791878508105
ACH-000838,-0.4665297048176528
ACH-000839,-0.4989003165023245
ACH-000840,-0.1310923861546121
ACH-000841,-0.424397672815402
ACH-000843,-0.05917076727212784
ACH-000846,-0.26838582031354785
ACH-000847,-0.06542406187047177
ACH-000848,0.043069372171622655
ACH-000849,-0.18672708570058588
ACH-000851,-0.4184258806317717
ACH-000855,0.09585259154752336
ACH-000856,-0.15912765426791572
ACH-000858,-0.13737779046529913
ACH-000859,-0.12892852850688785
ACH-000861,-0.2483456267149641
ACH-000862,-0.05269659800803225
ACH-000865,-0.05359598281424184
ACH-000866,0.059973003136654636
ACH-000867,-0.3344869703491283
ACH-000869,-0.2354342090928288
ACH-000872,-0.0928436889956904
ACH-000873,-0.3456565202791241
ACH-000876,-0.09828289836887616
ACH-000878,-0.21023459122169375
ACH-000880,-0.214705311080436
ACH-000881,-0.28427829621274203
ACH-000882,-0.31963571294068754
ACH-000884,-0.22816136538573345
ACH-000885,-0.2583122421033465
ACH-000887,-0.033891769197147106
ACH-000889,-0.10066318674766754
ACH-000896,-0.00010754174311892828
ACH-000898,-0.15932079885652728
ACH-000900,-0.1283736593393793
ACH-000901,-0.1211835264816578
ACH-000905,-0.0766002462324524
ACH-000906,-0.025987425768935583
ACH-000907,-0.6067447528569926
ACH-000910,-0.08592937107817056
ACH-000911,-0.09004596761271644
ACH-000912,0.0892215370292496
ACH-000913,-0.14880027735647314
ACH-000915,-0.4270494404687322
ACH-000916,-0.5513076984664435
ACH-000917,-0.04462934699486176
ACH-000920,-0.3670857279735632
ACH-000921,-0.08667167750087834
ACH-000924,0.001760554436630355
ACH-000926,-0.1441193709648102
ACH-000928,-0.20555439017899976
ACH-000929,-0.2336693073907647
ACH-000932,-0.22700783460202495
ACH-000935,-0.20802876512186091
ACH-000936,-0.15402456241810927
ACH-000937,-0.01876338449346128
ACH-000938,-0.1751448597607721
ACH-000939,-0.4302137053128128
ACH-000941,-0.44183019905804105
ACH-000943,-0.053999283798700164
ACH-000946,-0.1538718075416262
ACH-000947,-0.046844013606654335
ACH-000948,-0.31082968544089457
ACH-000950,-0.35556302043254795
ACH-000953,-0.09475461250731446
ACH-000954,-0.265752437298363
ACH-000957,-0.4525306371713244
ACH-000958,-0.13425733868843598
ACH-000960,-0.5867964221167657
ACH-000963,-0.096304375157856
ACH-000968,-0.4937900761108789
ACH-000969,-0.07900751949243344
ACH-000972,-0.28185566824875913
ACH-000973,-0.05477582928876383
ACH-000974,-0.03607365445729036
ACH-000978,-0.18835869774462155
ACH-000984,-0.1732114995324438
ACH-000986,-0.17423086294878096
ACH-000988,-0.2586117651377301
ACH-000993,-0.5261726110810384
ACH-000994,-0.23730708315198856
ACH-000996,-0.4412207071171968
ACH-001001,-0.426226239062012
ACH-001020,-0.15933920282842934
ACH-001028,-0.2883997777255544
ACH-001031,-0.25954971017914724
ACH-001038,-0.26494024860429105
ACH-001048,-0.276446142336439
ACH-001050,-0.5668889575569003
ACH-001053,-0.3100704485041748
ACH-001054,-0.42149773968982973
ACH-001061,-0.5662487072264488
ACH-001067,-0.3814051900665052
ACH-001075,-0.2111509073948007
ACH-001096,-0.054418104435206525
ACH-001111,-0.2459084978805145
ACH-001119,-0.12383564252866218
ACH-001128,-0.03529818029742477
ACH-001134,-0.5494408355523884
ACH-001151,-0.5295991599122788
ACH-001163,-0.2279204022223289
ACH-001164,-0.3412561946269441
ACH-001183,-0.34697851745207586
ACH-001192,0.013436360001202257
ACH-001193,-0.28528811969495016
ACH-001196,-0.3283924071453458
ACH-001197,-0.4343559790472344
ACH-001205,-0.14130775263036785
ACH-001211,-0.1086640842754584
ACH-001212,-0.4223369412254312
ACH-001228,-0.19295790057098
ACH-001232,-0.7444210808063526
ACH-001239,0.0119514159576428
ACH-001270,-0.0011806221114636518
ACH-001274,-0.1438725736549917
ACH-001275,-0.15012774845639446
ACH-001277,-0.012629667621679443
ACH-001278,-0.3136909322047224
ACH-001280,-0.21455322348612416
ACH-001283,-0.3467807755864127
ACH-001289,-0.08207852979091403
ACH-001300,-0.17339645395216158
ACH-001301,-0.11232880527579107
ACH-001302,-0.2915981045391994
ACH-001306,-0.057127789829322165
ACH-001318,-0.20013381861545
ACH-001322,-0.17918584787926062
ACH-001328,-0.3073624235749406
ACH-001332,-0.08061567620479343
ACH-001336,-0.36382711606826695
ACH-001346,-0.2548108160011645
ACH-001353,-0.2147743403938974
ACH-001354,-0.3434259829056969
ACH-001367,-0.5145754632974867
ACH-001368,-0.012372223027505814
ACH-001374,-0.1242148754278806
ACH-001377,-0.18302042737668064
ACH-001380,-0.15320543658291635
ACH-001391,-0.20690603433907054
ACH-001408,-0.047154911272059334
ACH-001430,0.12690864243692734
ACH-001431,0.009134569718039505
ACH-001450,-0.06660657248208768
ACH-001496,-0.4192619464304401
ACH-001500,-0.21558673994309505
ACH-001523,-0.5043629967412733
ACH-001532,-0.5681473888041647
ACH-001550,-0.005950923483100327
ACH-001552,-0.17073374041944528
ACH-001554,-0.3120340416975793
ACH-001654,0.011282423738552616
ACH-001735,-0.2259551995611741
ACH-001736,-0.20010387685836387
ACH-001737,-0.5822448940457379
ACH-001740,-0.20429406359145968
ACH-001745,-0.09910691452784676
ACH-001765,-0.2468715761593283
