,SYMPK (8189)
ACH-000356,-0.8521228984108815
ACH-000361,-0.6675749283680531
ACH-000362,-0.6375232253753469
ACH-000363,-0.7747070730971299
ACH-000364,-0.9155740995785182
ACH-000365,-0.9904205089282508
ACH-000366,-1.0517767862872052
ACH-000368,-0.8117624174701594
ACH-000374,-0.9696394333009828
ACH-000375,-1.0031534802768567
ACH-000376,-0.7943537809193884
ACH-000381,-0.942419910443832
ACH-000383,-0.7929798825434633
ACH-000387,-0.6680932619912688
ACH-000389,-1.0713301492819935
ACH-000390,-0.8691211732515507
ACH-000393,-0.9530165594746022
ACH-000395,-0.8424625280591519
ACH-000396,-0.8669948440812087
ACH-000397,-1.066708732581611
ACH-000401,-0.9658159955048902
ACH-000402,-0.870278964127621
ACH-000403,-0.8778584559307241
ACH-000404,-0.7509241194969666
ACH-000406,-0.7788547084303501
ACH-000407,-0.7801221464408264
ACH-000408,-0.9649079984386484
ACH-000410,-0.8884142196020991
ACH-000411,-0.767651705948351
ACH-000414,-0.7980532482529277
ACH-000415,-0.878375295095731
ACH-000416,-0.8179767182349369
ACH-000420,-0.7957458584442461
ACH-000421,-0.9109154726722568
ACH-000424,-1.10469682209348
ACH-000425,-0.9073842143548624
ACH-000426,-0.8285464142553971
ACH-000427,-0.8814363162422166
ACH-000433,-0.7803989218698482
ACH-000435,-1.0806188577734668
ACH-000436,-0.8502724793607385
ACH-000444,-0.7370851972600162
ACH-000445,-0.7953779618917939
ACH-000448,-0.7884719026285589
ACH-000450,-0.8155514811084832
ACH-000452,-0.7746771275475423
ACH-000454,-0.8671502024273593
ACH-000458,-0.8936841897719878
ACH-000459,-0.5873094628954262
ACH-000460,-0.9400371471454712
ACH-000461,-0.8237713696737526
ACH-000463,-0.9807814667745224
ACH-000464,-0.7045112791739663
ACH-000466,-0.9572241564987594
ACH-000467,-0.8855322312763885
ACH-000468,-0.7983759363548806
ACH-000469,-0.7730519778374197
ACH-000470,-1.0075723493304372
ACH-000471,-0.6969928133011539
ACH-000472,-1.0555616100101688
ACH-000473,-0.8606245722000091
ACH-000475,-0.9493767809504968
ACH-000476,-0.7796451387636452
ACH-000477,-0.4940656188069822
ACH-000479,-0.942291967393485
ACH-000480,-0.8652392296716259
ACH-000481,-0.8012900421805643
ACH-000483,-0.5720347225838126
ACH-000484,-1.275778615200251
ACH-000485,-0.8185134305371962
ACH-000486,-0.9467796346256272
ACH-000487,-0.8889391882336788
ACH-000488,-0.8983876196065386
ACH-000490,-0.958882674994109
ACH-000491,-0.9795269878408124
ACH-000495,-0.7690782204011232
ACH-000496,-0.6469806589938463
ACH-000499,-1.0356052094655763
ACH-000500,-0.9517025275613988
ACH-000502,-0.7349371951326727
ACH-000503,-1.203181076455072
ACH-000505,-0.8948322632337928
ACH-000507,-0.7930950345717545
ACH-000510,-1.0024310891521249
ACH-000511,-0.98828917770882
ACH-000512,-0.4919811471055943
ACH-000516,-0.8453722965791415
ACH-000517,-0.9133779416978652
ACH-000518,-1.02966198935252
ACH-000520,-0.9246890035997144
ACH-000521,-0.7821223629955294
ACH-000522,-0.8517536450039225
ACH-000524,-0.7677464708609755
ACH-000527,-0.9019678493550184
ACH-000528,-0.7941454925088212
ACH-000537,-0.7526416665241391
ACH-000541,-0.9054307784891666
ACH-000542,-0.7542129007585382
ACH-000544,-0.676249099457001
ACH-000545,-0.8183542741514953
ACH-000547,-1.0546599941191312
ACH-000548,-0.8850507417016479
ACH-000549,-0.7389703907358957
ACH-000550,-0.6952426144758738
ACH-000552,-0.9146920900241232
ACH-000556,-0.8906044927135534
ACH-000557,-0.8550636776646553
ACH-000569,-1.0057868166484214
ACH-000570,-0.7565526515652936
ACH-000571,-0.7497945085388625
ACH-000573,-1.01378768246636
ACH-000576,-0.6784399530730528
ACH-000579,-0.6050672396386996
ACH-000580,-0.6671022144818536
ACH-000584,-0.7961339547464471
ACH-000585,-1.0071840521581008
ACH-000588,-0.8257237644207022
ACH-000589,-0.8782671413105012
ACH-000591,-0.7414898179490308
ACH-000593,-0.9647684638054008
ACH-000600,-0.5565708690911971
ACH-000601,-0.7669523807856339
ACH-000605,-0.9117270150880012
ACH-000606,-1.0010991120660506
ACH-000608,-0.8090716820145808
ACH-000614,-0.6413713957558814
ACH-000616,-0.7978081681898035
ACH-000618,-0.8272422246003679
ACH-000619,-0.7718404593460494
ACH-000620,-0.8917278336101527
ACH-000621,-1.1734847284504537
ACH-000622,-0.887067326724274
ACH-000623,-0.8429135675435685
ACH-000624,-0.8400504249897259
ACH-000627,-0.8065392618632746
ACH-000630,-0.843058631889038
ACH-000631,-0.668672925534653
ACH-000632,-0.7901699557629404
ACH-000633,-0.5577667049075848
ACH-000637,-0.8836593724046314
ACH-000638,-0.7429971848835346
ACH-000646,-0.8590007914950949
ACH-000647,-0.7477536837671657
ACH-000648,-0.7595931347215805
ACH-000649,-0.8978058921755712
ACH-000651,-1.0230873875643771
ACH-000652,-0.9658115399695648
ACH-000653,-0.7820157015581221
ACH-000657,-0.8008332257141633
ACH-000658,-0.7371739214077142
ACH-000661,-0.8000632244864319
ACH-000662,-0.9703578906025444
ACH-000663,-0.9150267393668003
ACH-000665,-0.9097443183685048
ACH-000671,-0.9860742361238354
ACH-000672,-0.8368467638026539
ACH-000673,-0.8324788482949841
ACH-000676,-0.8637184566081312
ACH-000677,-0.8987798296296595
ACH-000681,-0.6911010047449747
ACH-000683,-0.8386754058561824
ACH-000684,-0.8034145445675133
ACH-000688,-0.8699041265994606
ACH-000693,-0.8442082764696598
ACH-000694,-1.147971538667016
ACH-000695,-0.9698230329386972
ACH-000696,-0.8353602414404385
ACH-000697,-0.9089638040878496
ACH-000699,-1.0161688780073472
ACH-000701,-0.7785651967125554
ACH-000706,-0.821741572441096
ACH-000711,-0.8613066040743682
ACH-000713,-0.746889563966177
ACH-000714,-0.7698886992168764
ACH-000718,-0.8627980490031085
ACH-000720,-0.9758612028514708
ACH-000721,-0.8952367495590328
ACH-000724,-1.0478306186295827
ACH-000725,-1.0218702431009814
ACH-000732,-0.9186579848606125
ACH-000734,-0.9440722338632159
ACH-000735,-1.0366339149318422
ACH-000736,-0.7256198218212906
ACH-000738,-0.8581589612906693
ACH-000746,-0.8145618025128599
ACH-000747,-0.9573261905162256
ACH-000748,-0.9202720305230648
ACH-000753,-0.7902425225932861
ACH-000756,-1.02787841973178
ACH-000757,-0.8446807239732973
ACH-000758,-0.7291956625679659
ACH-000760,-1.0227384715771706
ACH-000762,-0.7086330344624078
ACH-000763,-0.7176166004145565
ACH-000764,-1.0641961567370457
ACH-000765,-1.0050463314297151
ACH-000766,-0.8974046395569976
ACH-000767,-1.0545611261979468
ACH-000768,-0.7899056657136007
ACH-000769,-0.7971321088626949
ACH-000770,-0.6917572108336388
ACH-000771,-0.8799065989869537
ACH-000773,-0.7818754360168801
ACH-000776,-1.053498228950874
ACH-000777,-0.7369909910034329
ACH-000778,-0.9781766147074556
ACH-000781,-0.8219481208045618
ACH-000782,-0.7806750892164428
ACH-000783,-0.8461882946602916
ACH-000784,-1.026310140422668
ACH-000785,-0.9025527524963196
ACH-000787,-0.9892117252774866
ACH-000788,-0.8971955420737645
ACH-000791,-0.8955192346900525
ACH-000792,-0.864297113239811
ACH-000794,-0.8662211899951698
ACH-000796,-0.8628581710043417
ACH-000798,-0.7431097083523559
ACH-000799,-0.672432145081901
ACH-000800,-0.8604120757066425
ACH-000802,-1.0115555330084471
ACH-000804,-0.7844017493556189
ACH-000805,-0.95616241373732
ACH-000809,-0.7724463848653985
ACH-000810,-0.5880957688979886
ACH-000811,-0.8538679805450659
ACH-000817,-0.7926594987719532
ACH-000819,-1.0656836715362583
ACH-000820,-0.8801574156077969
ACH-000821,-0.7954445837629526
ACH-000822,-0.8174965212516762
ACH-000823,-0.910964423415353
ACH-000824,-0.9774460062270908
ACH-000827,-0.9299366082439068
ACH-000829,-0.7805379326655508
ACH-000831,-0.8728374051348933
ACH-000832,-0.7702698303734471
ACH-000833,-0.7601074223245149
ACH-000834,-0.8245076967290246
ACH-000835,-0.937249177083474
ACH-000836,-0.9666423573457429
ACH-000837,-0.9550722431562528
ACH-000838,-0.7921070938026259
ACH-000839,-0.8085496197016624
ACH-000840,-1.1112443536541483
ACH-000841,-0.9638424793733416
ACH-000843,-0.8223618279907384
ACH-000846,-0.9050838371439336
ACH-000847,-0.9684359234748664
ACH-000848,-0.9610692872491468
ACH-000849,-0.8281681310549344
ACH-000851,-0.9782912790043276
ACH-000855,-0.9302988673290578
ACH-000856,-0.9486539397119982
ACH-000858,-0.9357514435977116
ACH-000859,-0.6812388936818471
ACH-000861,-0.7940387229200155
ACH-000862,-0.8313569519074769
ACH-000865,-1.0029312863751898
ACH-000866,-0.9358360135896464
ACH-000867,-0.8580262892034453
ACH-000869,-0.8487087441391031
ACH-000872,-0.9789839106132028
ACH-000873,-0.7580823710897341
ACH-000876,-0.8773018557865533
ACH-000878,-0.665897902036569
ACH-000880,-0.5809214511978673
ACH-000881,-0.7520214593623622
ACH-000882,-0.8208925473402651
ACH-000884,-0.8645189774820949
ACH-000885,-0.8276167252587197
ACH-000887,-0.8663579232165778
ACH-000889,-0.8466318187406061
ACH-000896,-0.9824229793758916
ACH-000898,-0.891955300194772
ACH-000900,-0.935731519023457
ACH-000901,-0.9747232342861296
ACH-000905,-0.6660051682796779
ACH-000906,-1.015072558765037
ACH-000907,-0.6351522178121641
ACH-000910,-0.8055467179433263
ACH-000911,-0.8076446761197137
ACH-000912,-0.8131661374774961
ACH-000913,-0.9472821178678228
ACH-000915,-0.8866747350947032
ACH-000916,-1.0253365240365808
ACH-000917,-1.0793001682672392
ACH-000920,-0.828324937007608
ACH-000921,-0.7604499492803535
ACH-000924,-0.7563886693547316
ACH-000926,-0.8430663815976137
ACH-000928,-0.8967020060818032
ACH-000929,-0.6966622878073011
ACH-000932,-0.9008719530089166
ACH-000935,-0.8224556983949364
ACH-000936,-0.8990997670938861
ACH-000937,-0.6741050332053473
ACH-000938,-0.7965252998102598
ACH-000939,-1.1918027125251671
ACH-000941,-0.9814299506119304
ACH-000943,-0.8254009385768275
ACH-000946,-0.8877043507471096
ACH-000947,-0.9343385989170712
ACH-000948,-0.9002121444569968
ACH-000950,-0.9828368158848362
ACH-000953,-0.7169804657457488
ACH-000954,-0.6731409871930859
ACH-000957,-0.6814079309874119
ACH-000958,-0.9526940133938258
ACH-000960,-0.7879097607508013
ACH-000963,-0.9106834286753138
ACH-000968,-0.7988754009449929
ACH-000969,-0.8502133367417685
ACH-000972,-0.955142235240054
ACH-000973,-0.9315023139413838
ACH-000974,-0.8063670286002621
ACH-000978,-1.0394301871803011
ACH-000984,-1.199495002657665
ACH-000986,-0.8480983519857271
ACH-000988,-1.0181645526091485
ACH-000993,-0.7890363512318568
ACH-000994,-1.1999361260825752
ACH-000996,-0.9609429289270912
ACH-001001,-0.7975348249892956
ACH-001020,-0.9640235380880416
ACH-001028,-0.6831775288927809
ACH-001031,-0.9995684012947884
ACH-001038,-0.9968237066527288
ACH-001048,-0.9357360121249484
ACH-001050,-0.8280259926607473
ACH-001053,-0.9229644365507126
ACH-001054,-0.9499758935252164
ACH-001061,-0.8291518972369009
ACH-001067,-0.8788821522056375
ACH-001075,-0.8017793403105672
ACH-001096,-0.9071265252295312
ACH-001111,-0.8859586024133002
ACH-001119,-0.9590235174935824
ACH-001128,-0.9439306943647572
ACH-001134,-0.9091527780339509
ACH-001151,-1.0128634333683249
ACH-001163,-0.8905505418773579
ACH-001164,-0.5932901114970588
ACH-001183,-0.885413299649851
ACH-001192,-1.0042607989114527
ACH-001193,-0.6227632043183184
ACH-001196,-0.6803401568317179
ACH-001197,-0.9480725164858178
ACH-001205,-0.6151978376433528
ACH-001211,-1.079237697381675
ACH-001212,-0.8504225707391522
ACH-001228,-0.9450710913908996
ACH-001232,-0.7584231070192846
ACH-001239,-0.7101038198273769
ACH-001270,-0.7376845295504929
ACH-001274,-0.8138755227621909
ACH-001275,-0.8199753574294312
ACH-001277,-0.8560733385424997
ACH-001278,-0.9590254280409304
ACH-001280,-0.6951692485363752
ACH-001283,-0.7520932120320941
ACH-001289,-0.8521471591625159
ACH-001300,-0.6582197264483081
ACH-001301,-0.9644833858723172
ACH-001302,-1.1644419164313256
ACH-001306,-0.9041630595284674
ACH-001318,-0.9703419982590092
ACH-001322,-0.9189433730391758
ACH-001328,-0.8257806863984298
ACH-001332,-0.7855866652976834
ACH-001336,-1.0404697291315448
ACH-001346,-0.8353823176562312
ACH-001353,-0.9215734741396014
ACH-001354,-0.7955642575870658
ACH-001367,-0.8842794512378629
ACH-001368,-0.9507383663014932
ACH-001374,-1.0222000193625682
ACH-001377,-0.8341858162972005
ACH-001380,-0.8020485111578713
ACH-001391,-0.8396456314359093
ACH-001408,-0.8356535297336869
ACH-001430,-0.97594248563255
ACH-001431,-0.8233073377129141
ACH-001450,-0.5985191960185936
ACH-001496,-1.113762081125869
ACH-001500,-1.0005116963899108
ACH-001523,-0.8958113337974194
ACH-001532,-0.6810855087871313
ACH-001550,-1.2195680797464674
ACH-001552,-0.9782520435748135
ACH-001554,-0.8188537999546007
ACH-001654,-0.7602472077088482
ACH-001735,-0.8686949238226129
ACH-001736,-0.9668060884902624
ACH-001737,-0.7821703698309019
ACH-001740,-0.9391814115668584
ACH-001745,-0.6645675942511985
ACH-001765,-0.8794904414318784
