,OR7E24 (26648)
ACH-000004,-0.09814418221402564
ACH-000005,-0.10851776636934213
ACH-000007,-0.16789303198745414
ACH-000009,-0.18123364455025712
ACH-000011,-0.1327982342239632
ACH-000012,-0.21332084363193
ACH-000013,-0.24635381864002906
ACH-000014,-0.07473668461014696
ACH-000015,-0.18109344448557052
ACH-000017,-0.2413276997385777
ACH-000018,-0.13909712220052986
ACH-000019,-0.2649863849557356
ACH-000021,-0.2209548176469063
ACH-000022,-0.25924091683416345
ACH-000025,-0.26118722106711884
ACH-000028,-0.1955828345225656
ACH-000030,-0.20289523192272388
ACH-000035,-0.25722528202292977
ACH-000036,-0.3603980661957761
ACH-000037,0.03201586943559994
ACH-000039,0.05189868254780993
ACH-000040,-0.1438475842583592
ACH-000041,-0.1742442104043964
ACH-000042,-0.04847739989922216
ACH-000045,-0.3010143923878206
ACH-000047,-0.16583775218211788
ACH-000052,-0.18492282808231064
ACH-000053,-0.1461451123632733
ACH-000054,-0.1812247185145592
ACH-000055,-0.2719142448889691
ACH-000060,-0.1733529260710483
ACH-000067,-0.2797386042467236
ACH-000070,-0.07878518902547324
ACH-000075,-0.2605087718308651
ACH-000078,-0.13226230550060045
ACH-000082,-0.2615342837817424
ACH-000085,-0.01690800765805546
ACH-000086,-0.26242272103422115
ACH-000087,-0.4607833665312952
ACH-000092,-0.12081281929638475
ACH-000095,-0.12886879421400854
ACH-000097,-0.1752437243156319
ACH-000098,-0.27758494095423725
ACH-000099,-0.1603991942068607
ACH-000108,-0.2916618093900896
ACH-000113,-0.1077611359167069
ACH-000116,-0.2361050834608361
ACH-000118,-0.21418076883869774
ACH-000120,-0.2299152398616949
ACH-000123,-0.200483965676084
ACH-000127,-0.2704208911321453
ACH-000128,-0.3700586073975201
ACH-000132,-0.1325331810546806
ACH-000133,-0.23424057650650915
ACH-000137,-0.4074702226481021
ACH-000138,-0.13483773156082393
ACH-000142,-0.1810485051678652
ACH-000143,-0.4008861508480304
ACH-000146,-0.2320604127973629
ACH-000148,-0.2726544904465004
ACH-000150,-0.09190379214946127
ACH-000152,-0.0849767079887885
ACH-000153,-0.3797022013812277
ACH-000159,-0.2634772423575497
ACH-000160,-0.08226806062808054
ACH-000163,-0.045783511014136635
ACH-000167,-0.19285293384024824
ACH-000168,-0.007908854684790377
ACH-000169,-0.2906343127250618
ACH-000178,-0.11211728202880854
ACH-000183,0.014782085840381116
ACH-000188,-0.3010133054562756
ACH-000189,-0.0045821575350257744
ACH-000190,-0.0972896041372152
ACH-000198,-0.09360776956781876
ACH-000203,-0.20835629862302474
ACH-000204,-0.24509317590373236
ACH-000206,-0.15118771300532086
ACH-000207,-0.062265475609368987
ACH-000208,-0.3379747713608123
ACH-000210,-0.4124204370519664
ACH-000211,-0.06783801188729091
ACH-000215,-0.18718140251594306
ACH-000221,-0.3209507795716175
ACH-000222,-0.16686880153412506
ACH-000223,-0.2159444970345184
ACH-000226,-0.2492993063092245
ACH-000227,-0.07576044889792162
ACH-000228,-0.2706411075222161
ACH-000231,-0.1168021724303398
ACH-000232,-0.26544207526224417
ACH-000233,-0.2470716708661542
ACH-000234,-0.2630667225691254
ACH-000235,-0.0721170631113286
ACH-000237,-0.2328393953117372
ACH-000238,-0.1849280258044772
ACH-000242,0.13729440881675348
ACH-000243,-0.23600194441591002
ACH-000244,-0.3358693534348201
ACH-000246,-0.17319222135512966
ACH-000248,-0.2522546941495763
ACH-000250,-0.17289348488902825
ACH-000251,-0.02645587656542937
ACH-000252,-0.027073683781974958
ACH-000253,-0.15602264118086182
ACH-000255,-0.0967495914699292
ACH-000256,-0.07380285680820414
ACH-000257,-0.1714219087146038
ACH-000258,-0.16452124955134226
ACH-000259,-0.12149791075204015
ACH-000260,-0.0951543972439659
ACH-000261,-0.08921247259757398
ACH-000262,-0.28260402805085405
ACH-000263,-0.12663282548160093
ACH-000264,-0.15608237381721066
ACH-000265,-0.16532252608063416
ACH-000266,-0.15543912518344175
ACH-000272,-0.18094340771510048
ACH-000274,-0.4332192409465603
ACH-000277,-0.12235348505496314
ACH-000278,-0.22012110920877914
ACH-000279,-0.051570553342878106
ACH-000280,-0.2709155905869179
ACH-000281,-0.09557287366155606
ACH-000288,-0.05479373510506155
ACH-000291,-0.1637833384122389
ACH-000293,-0.14207985468659146
ACH-000294,-0.3488784008198585
ACH-000295,-0.10495656015544468
ACH-000296,-0.3856962050020634
ACH-000302,-0.27546285202789844
ACH-000304,-0.15910980429044436
ACH-000307,-0.18860615685256366
ACH-000308,-0.19121118969392853
ACH-000310,-0.1562221707925551
ACH-000311,-0.1889420813118215
ACH-000312,-0.10632457517994713
ACH-000315,-0.1966054792580232
ACH-000316,-0.2306677035031015
ACH-000317,-0.0697206213992193
ACH-000318,-0.2014642480432156
ACH-000319,-0.2813817378830601
ACH-000320,-0.2837916653507409
ACH-000322,-0.0738664703445917
ACH-000323,-0.34660224113773763
ACH-000324,-0.13844344276572426
ACH-000329,-0.3210795433220986
ACH-000330,-0.34074202582129265
ACH-000331,-0.2381349619787288
ACH-000332,-0.2292124030973177
ACH-000334,-0.38559337245316266
ACH-000335,-0.3267413073609042
ACH-000336,-0.18279882653285934
ACH-000337,-0.2659361837763821
ACH-000338,0.2312938529315506
ACH-000339,-0.1955500929578219
ACH-000341,-0.3408502304164186
ACH-000348,-0.17122931462668015
ACH-000350,-0.2331098658460641
ACH-000352,-0.2744897140337773
ACH-000356,-0.14627153656852498
ACH-000361,-0.4194365021319135
ACH-000362,-0.03716388125898777
ACH-000363,-0.21692952140156105
ACH-000364,-0.10015990640027336
ACH-000365,-0.04743859481315351
ACH-000366,-0.2877826253611289
ACH-000368,-0.22078111625773236
ACH-000374,-0.31431549713840223
ACH-000375,-0.2185358749595352
ACH-000376,-0.12303946087832725
ACH-000381,-0.2789560435919316
ACH-000383,-0.13170860926089442
ACH-000387,-0.11421988891708915
ACH-000389,-0.3868975339915392
ACH-000390,-0.13510847667370715
ACH-000393,-0.2409263560153468
ACH-000395,-0.28796473252379484
ACH-000396,-0.07815146973198997
ACH-000397,-0.3144493690134585
ACH-000401,-0.2087583623934865
ACH-000402,-0.1640103046829005
ACH-000403,-0.18935876637292814
ACH-000404,-0.1660161470351745
ACH-000406,-0.12592606161436512
ACH-000407,-0.10349952018431333
ACH-000408,-0.2747558088432373
ACH-000410,-0.2686878852719913
ACH-000411,-0.2122284128513598
ACH-000414,-0.1235719793119889
ACH-000415,-0.14553485342757222
ACH-000416,-0.23213133239829745
ACH-000420,-0.17906072439648787
ACH-000421,-0.19272806422650926
ACH-000424,-0.22096399212439366
ACH-000425,-0.3191291058595587
ACH-000426,-0.2631384008545341
ACH-000427,-0.12201372382563493
ACH-000433,-0.13790058290647275
ACH-000435,-0.4702533953391222
ACH-000436,-0.2602834317939814
ACH-000444,-0.14715718152526594
ACH-000445,-0.16656065380384755
ACH-000448,-0.17093996256259625
ACH-000450,-0.16943310865663455
ACH-000452,-0.2778164019613024
ACH-000454,-0.21813137587171375
ACH-000458,-0.2476124785965633
ACH-000459,0.021317888290584917
ACH-000460,-0.20278894019886468
ACH-000461,-0.5004189806703155
ACH-000463,-0.08613586081637525
ACH-000464,-0.16579849743964845
ACH-000466,-0.270362368127809
ACH-000467,-0.2375824252162249
ACH-000468,-0.2203391292728155
ACH-000469,-0.11115355364198144
ACH-000470,-0.007979185343591709
ACH-000471,-0.17975791273639755
ACH-000472,-0.2087243749338995
ACH-000473,-0.08385369334295961
ACH-000475,-0.10786248175765244
ACH-000476,-0.1903829112091452
ACH-000477,-0.10558805185382993
ACH-000479,-0.15271654697888015
ACH-000480,-0.25270162050191197
ACH-000481,-0.12769513025725704
ACH-000483,-0.22387364186237765
ACH-000484,-0.09900343360171317
ACH-000485,-0.06339060027638471
ACH-000486,-0.07498687700057649
ACH-000487,-0.07689054677621063
ACH-000488,-0.18249404483613385
ACH-000490,-0.2802956801440938
ACH-000491,-0.17507845903430622
ACH-000495,-0.2530308141376762
ACH-000496,-0.1995932307420623
ACH-000499,-0.1719774635674121
ACH-000500,-0.28547768838607396
ACH-000502,-0.23878860255938986
ACH-000503,-0.33699896235289034
ACH-000505,-0.25218478350728857
ACH-000507,-0.35553761320919297
ACH-000510,-0.1724956396506304
ACH-000511,-0.1686281686589329
ACH-000512,-0.22713207376770966
ACH-000516,-0.118694162820905
ACH-000517,-0.19562587675029386
ACH-000518,-0.09162112066528506
ACH-000520,-0.17206647961062085
ACH-000521,-0.057480403560133286
ACH-000522,-0.19215858909634348
ACH-000524,-0.1524741956435147
ACH-000527,-0.1818305956266837
ACH-000528,-0.19356245700065766
ACH-000537,-0.2306280340859288
ACH-000541,-0.2383856599213092
ACH-000542,-0.16448001512050173
ACH-000544,-0.04762577050271493
ACH-000545,-0.29963351826812684
ACH-000547,-0.05251024081467097
ACH-000548,-0.20936011037567528
ACH-000549,-0.3241836299361325
ACH-000550,-0.12127753425135605
ACH-000552,-0.12603504187938688
ACH-000556,-0.17095388301539444
ACH-000557,-0.08336782663210482
ACH-000569,-0.256136481444814
ACH-000570,-0.15656413512684325
ACH-000571,-0.18244579078490544
ACH-000573,-0.10515200647205128
ACH-000576,-0.3091901137758211
ACH-000579,-0.26439156378728845
ACH-000580,-0.2507789679189107
ACH-000584,-0.16042396872669187
ACH-000585,-0.15185543253870815
ACH-000588,-0.17563441498264107
ACH-000589,-0.2412158258596975
ACH-000591,-0.22815286906711335
ACH-000593,-0.07547371240871724
ACH-000600,-0.13847184058565426
ACH-000601,-0.19815591668159166
ACH-000605,-0.2064410649800772
ACH-000606,-0.22392355313120868
ACH-000608,-0.2936857608515862
ACH-000614,-0.2617965081845227
ACH-000616,-0.12170262511739866
ACH-000618,-0.2921973830170524
ACH-000619,-0.2258346080155857
ACH-000620,-0.2126934598128147
ACH-000621,-0.2023025217561862
ACH-000622,-0.2702189083365057
ACH-000623,-0.2690747694350873
ACH-000624,-0.2394602434619696
ACH-000627,-0.2717592971813131
ACH-000630,-0.21397861000949026
ACH-000631,-0.36644342297425614
ACH-000632,-0.2566861548897028
ACH-000633,-0.2601462057963467
ACH-000637,-0.15332310626265636
ACH-000638,-0.07557642534342765
ACH-000646,-0.3657266332917971
ACH-000647,-0.11548047907359335
ACH-000648,0.02291510523680835
ACH-000649,-0.1277473610909109
ACH-000651,-0.11728503471221315
ACH-000652,-0.18734121679380145
ACH-000653,-0.2386951847466049
ACH-000657,-0.13282409285858718
ACH-000658,-0.2359799221234587
ACH-000661,-0.1921968366142044
ACH-000662,-0.2883676410477657
ACH-000663,-0.1672513512519287
ACH-000665,-0.3106118498109077
ACH-000671,-0.26247503983360704
ACH-000672,-0.02014923308043017
ACH-000673,-0.15526069641521034
ACH-000676,-0.19538118789563372
ACH-000677,-0.14839617352635198
ACH-000681,-0.2069186386631092
ACH-000683,-0.17070868772476078
ACH-000684,-0.1333554829945121
ACH-000688,-0.1827514786278528
ACH-000693,-0.16741898052678916
ACH-000694,-0.1480943665273367
ACH-000695,-0.31450906544392776
ACH-000696,-0.3143865434128873
ACH-000697,-0.3886261305159476
ACH-000699,-0.193439979162677
ACH-000701,-0.36251105995687904
ACH-000706,-0.18152079082295636
ACH-000711,-0.1300460952875335
ACH-000713,-0.1605310726118466
ACH-000714,-0.1684440056601514
ACH-000718,-0.07352669191073162
ACH-000720,-0.10473723009695723
ACH-000721,-0.17308870146662148
ACH-000724,-0.2599239550906121
ACH-000725,-0.2747518665260667
ACH-000732,-0.15226900167625107
ACH-000734,-0.19698864952776832
ACH-000735,-0.204090764155458
ACH-000736,-0.2402452168558787
ACH-000738,-0.2457571622999556
ACH-000746,-0.2583371995164807
ACH-000747,-0.08059812583543749
ACH-000748,-0.1599979362602493
ACH-000753,-0.12084277475169827
ACH-000756,-0.17228169534521906
ACH-000757,-0.20803147695726554
ACH-000758,-0.2357049253151347
ACH-000760,-0.1510711499042382
ACH-000762,0.023176292984179125
ACH-000763,-0.13773503996384834
ACH-000764,-0.3665680865409901
ACH-000765,-0.17499843720464411
ACH-000766,-0.13673124647809598
ACH-000767,-0.11600737934446895
ACH-000768,-0.2618374081190765
ACH-000769,-0.21726474410501387
ACH-000770,-0.2035051635053324
ACH-000771,-0.15217588971455334
ACH-000773,-0.18123894157402087
ACH-000776,-0.169744153595435
ACH-000777,-0.22114262580145885
ACH-000778,-0.16605583924333553
ACH-000781,-0.1431541565926056
ACH-000782,0.02760099430175528
ACH-000783,-0.14805945859472516
ACH-000784,-0.05686923508954547
ACH-000785,-0.2963688216402533
ACH-000787,-0.0388153132180785
ACH-000788,-0.21832185346639435
ACH-000791,-0.16442797967998915
ACH-000792,-0.22924577182114386
ACH-000794,-0.1412913345632472
ACH-000796,-0.1379709065686797
ACH-000798,-0.4752067882110625
ACH-000799,-0.2610091348679041
ACH-000800,-0.17802832160508908
ACH-000802,-0.14257213812327407
ACH-000804,-0.08430780349913625
ACH-000805,-0.3502033031763261
ACH-000809,-0.20909610124773187
ACH-000810,-0.1631358605611961
ACH-000811,-0.2495379816625632
ACH-000817,-0.3241108418344275
ACH-000819,-0.18204395709002955
ACH-000820,-0.3187948295929978
ACH-000821,-0.02620052249127449
ACH-000822,-0.1722126896400795
ACH-000823,-0.07270418614347048
ACH-000824,-0.1940113812570362
ACH-000827,-0.30627889465886426
ACH-000829,-0.07118787194872397
ACH-000831,-0.3207362300387514
ACH-000832,-0.30262672438322785
ACH-000833,-0.06447106617014446
ACH-000834,-0.22836486854425275
ACH-000835,-0.0852919240624447
ACH-000836,-0.3257266119913423
ACH-000837,-0.06909834896565448
ACH-000838,-0.09726352585726956
ACH-000839,-0.24802234349019506
ACH-000840,-0.1660899426720339
