,MEX3D (399664)
ACH-000004,0.13834543328569124
ACH-000005,0.2796397131129029
ACH-000007,0.17789088544502726
ACH-000009,0.2386283438445409
ACH-000011,0.19869384801974765
ACH-000012,0.014936700563286769
ACH-000013,0.043693940179927816
ACH-000014,0.3692870888858492
ACH-000015,0.11059201701905344
ACH-000017,0.15363169848398586
ACH-000018,0.07736199709945445
ACH-000019,0.04410109214116833
ACH-000021,0.019511727209881858
ACH-000022,0.08718605712493009
ACH-000025,0.17856105896189256
ACH-000028,-0.016732261114408432
ACH-000030,0.1507235009692686
ACH-000035,0.1537907899225348
ACH-000036,0.2510389769868698
ACH-000037,0.17486580034364727
ACH-000039,0.043016128192959836
ACH-000040,0.31340649595734976
ACH-000041,0.056323017600644634
ACH-000042,0.15279887884340745
ACH-000045,0.13504643782424253
ACH-000047,0.11002289517018264
ACH-000052,0.13797930036731626
ACH-000053,0.12365168601651905
ACH-000054,0.06338488646253095
ACH-000055,-0.12454551476452876
ACH-000060,0.27537971441613546
ACH-000067,0.10429042270569262
ACH-000070,0.2469138124680149
ACH-000075,0.06214318105264919
ACH-000078,0.1678155526379276
ACH-000082,0.1213799810035063
ACH-000085,0.049652393332387634
ACH-000086,0.05637033130767065
ACH-000087,0.19594599529888265
ACH-000092,0.16088718995316506
ACH-000095,-0.027092984797439632
ACH-000097,0.1517606760071978
ACH-000098,0.1365557112326964
ACH-000099,0.026389533765832068
ACH-000108,0.13561965609132567
ACH-000113,0.038949020102198605
ACH-000116,-0.02574888281384051
ACH-000118,0.19455526036322784
ACH-000120,0.12182437385443487
ACH-000123,0.1280331698402003
ACH-000127,0.06154232515058481
ACH-000128,0.11476983062950145
ACH-000132,0.11032772910777504
ACH-000133,0.14067618875775262
ACH-000137,0.11844904354595084
ACH-000138,0.022570727948216573
ACH-000142,0.0921211958925234
ACH-000143,0.2264540766024465
ACH-000146,0.16097397510831532
ACH-000148,0.2275067700925161
ACH-000150,-0.009504100202854202
ACH-000152,0.19074396119086112
ACH-000153,0.2964672342196488
ACH-000159,0.07602898687019047
ACH-000160,0.15994021361266836
ACH-000163,0.30061722563148185
ACH-000167,0.2972218474076033
ACH-000168,0.16057861566263038
ACH-000169,0.0540873544913281
ACH-000178,0.1129718737328514
ACH-000183,-0.006257054751584455
ACH-000188,0.12892588400395802
ACH-000189,0.1766482242133438
ACH-000190,0.2518060511526525
ACH-000198,0.16031041689281608
ACH-000203,-0.41441197670002144
ACH-000204,0.14252273302958549
ACH-000206,0.4975594809279253
ACH-000207,0.06907085470507884
ACH-000208,0.05468924574978213
ACH-000210,-0.022560720105618333
ACH-000211,0.11254299052948433
ACH-000215,0.12751066646173628
ACH-000221,0.14012002453821693
ACH-000222,-0.06806531108691698
ACH-000223,0.13052348407257527
ACH-000226,0.1772097958705226
ACH-000227,0.27180420744783723
ACH-000228,0.059514566228811926
ACH-000231,0.2315329923399383
ACH-000232,0.2067283140939612
ACH-000233,0.06040809520271714
ACH-000234,-0.001815598281124838
ACH-000235,0.08962575317583353
ACH-000237,0.2384054522603985
ACH-000238,0.17813355367414008
ACH-000242,-0.09059630926632273
ACH-000243,0.12113688233807755
ACH-000244,0.2423137629727846
ACH-000246,0.06343641273906807
ACH-000248,0.04650611399899721
ACH-000250,0.1098503003647784
ACH-000251,0.04431729945452583
ACH-000252,0.17872258811580044
ACH-000253,0.06089744460313616
ACH-000255,0.07008647860997208
ACH-000256,0.05535360523547892
ACH-000257,0.07008674488807058
ACH-000258,0.1691140765595477
ACH-000259,0.13847111299092685
ACH-000260,0.06311822940412995
ACH-000261,0.15025566760261094
ACH-000262,0.10524238765947704
ACH-000263,-0.030758635239635505
ACH-000264,0.10675340940789588
ACH-000265,0.19096281516359945
ACH-000266,0.08902807101557708
ACH-000272,0.11613665391230395
ACH-000274,0.13816735525692173
ACH-000277,-0.037442346604550585
ACH-000278,0.1479123768670828
ACH-000279,0.13383802197970598
ACH-000280,0.1186643892906927
ACH-000281,0.14976005833274478
ACH-000288,0.18771951551116328
ACH-000291,0.06507705843118408
ACH-000293,0.0649976851019691
ACH-000294,0.009779460972950764
ACH-000295,0.24470212385917275
ACH-000296,0.13981782671049955
ACH-000302,0.031319589943217194
ACH-000304,0.15198081264431848
ACH-000307,0.17165105543298578
ACH-000308,0.17603452391537971
ACH-000310,-0.00017280490741165125
ACH-000311,0.1641327408146757
ACH-000312,-0.05858608387773943
ACH-000315,0.14906017382008618
ACH-000316,0.20303473256030405
ACH-000317,0.2501148859627447
ACH-000318,0.11514302250984873
ACH-000319,0.1564314682343267
ACH-000320,0.1157604219828344
ACH-000322,0.1690301523275921
ACH-000323,0.0377032411980413
ACH-000324,-0.0050333082087210615
ACH-000329,0.07646397911969584
ACH-000330,0.07936478814600965
ACH-000331,0.12677017314598885
ACH-000332,0.1071420607864534
ACH-000334,0.023682883161569968
ACH-000335,0.044776525978378286
ACH-000336,0.3087657236692617
ACH-000337,0.03492727764621256
ACH-000338,0.3880297151117641
ACH-000339,0.0903174564288869
ACH-000341,-0.047363258105392436
ACH-000348,0.1651750688184314
ACH-000350,0.11989445319956235
ACH-000352,0.16710942402777704
ACH-000356,0.15992172484408604
ACH-000361,0.2770423661136248
ACH-000362,0.08563547331222555
ACH-000363,0.1284661824297647
ACH-000364,0.2182149345267827
ACH-000365,0.05958863123374995
ACH-000366,-0.035981683509795984
ACH-000368,0.16661898887926635
ACH-000374,0.2590847493469747
ACH-000375,0.017290235218544364
ACH-000376,0.2254952346149761
ACH-000381,0.18052909886418386
ACH-000383,0.08227710583277156
ACH-000387,0.2156533880843384
ACH-000389,-0.15286369344136722
ACH-000390,0.06540331749798085
ACH-000393,-0.011848490494241208
