,SFSWAP (6433)
ACH-000223,-0.7857143027316102
ACH-000226,-0.7913704186605974
ACH-000227,-0.4218587283822688
ACH-000228,-0.5563181499709511
ACH-000231,-0.6385583537702262
ACH-000232,-0.4377873659269004
ACH-000233,-0.6730587336837
ACH-000234,-0.5483996462298316
ACH-000235,-0.6082057517555636
ACH-000237,-0.7938588087721996
ACH-000238,-0.7143146534558839
ACH-000242,-0.3475230974695058
ACH-000243,-0.4512567771915863
ACH-000244,-0.6119696510906797
ACH-000246,-0.8132020363688967
ACH-000248,-0.7536467888646439
ACH-000250,-0.653346824771664
ACH-000251,-0.5968633198683815
ACH-000252,-0.7154597887637171
ACH-000253,-0.5605026615837502
ACH-000255,-0.6038298554178616
ACH-000256,-0.6112552107146957
ACH-000257,-0.5437975303364305
ACH-000258,-1.0139188757422333
ACH-000259,-0.6209513889337197
ACH-000260,-0.5003951800262547
ACH-000261,-0.5552525555566722
ACH-000262,-0.42558781819656655
ACH-000263,-0.5149744198233602
ACH-000264,-0.6864910529078098
ACH-000265,-0.5158083204222297
ACH-000266,-0.8686182449912948
ACH-000272,-0.4326976848212628
ACH-000274,-0.63825907666537
ACH-000277,-0.6414798459838323
ACH-000278,-0.8165768280918442
ACH-000279,-0.5959514191801664
ACH-000280,-0.6755054788265575
ACH-000281,-0.5953465057643159
ACH-000288,-0.626528658087538
ACH-000291,-0.5950195563943382
ACH-000293,-0.6134856470837636
ACH-000294,-0.5732615180597688
ACH-000295,-0.4010571985170566
ACH-000296,-1.020279195280266
ACH-000302,-0.7437663694476656
ACH-000304,-0.5798327332603986
ACH-000307,-0.6840096741262451
ACH-000308,-0.7703128192579995
ACH-000310,-0.4126616022758067
ACH-000311,-0.5104693889286839
ACH-000312,-0.6011933622865792
ACH-000315,-0.6253097605677338
ACH-000316,-0.5147850056678166
ACH-000317,-0.6707501795146447
ACH-000318,-0.6170403671642659
ACH-000319,-0.6486204381813837
ACH-000320,-0.5834970036797306
ACH-000322,-0.5979937570804413
ACH-000323,-0.6461234893330694
ACH-000324,-0.7670576030000251
ACH-000329,-0.5797422515994077
ACH-000330,-0.7162319259176234
ACH-000331,-0.7094843089367543
ACH-000332,-0.5530441018164449
ACH-000334,-0.6924054359304648
ACH-000335,-0.3295188978817065
ACH-000336,-0.4732653009635341
ACH-000337,-0.6292555439808549
ACH-000338,-1.0496758732600142
ACH-000339,-0.6095562444767123
ACH-000341,-0.2606246282058021
ACH-000348,-0.6052711923872768
ACH-000350,-0.6596222333315875
ACH-000352,-0.5521383414894506
ACH-000356,-0.5245079202489615
ACH-000361,-0.5539197928299112
ACH-000362,-0.6338580629058027
ACH-000363,-0.5786302749489054
ACH-000364,-0.5468561151883345
ACH-000365,-0.6586151966933188
ACH-000366,-0.5134638663454426
ACH-000368,-0.557184181468479
ACH-000374,-0.4815617066233774
ACH-000375,-0.6927978436932554
ACH-000376,-0.6312243626545438
ACH-000381,-0.5454524316118868
ACH-000383,-0.35142892116197794
ACH-000387,-1.0427919729669173
ACH-000389,-0.8173020200201154
ACH-000390,-0.5602784925957073
ACH-000393,-0.7511474811255883
ACH-000395,-0.7214330907274593
ACH-000396,-0.4308065362463328
ACH-000397,-0.6500735328352788
ACH-000401,-0.6088313542487072
ACH-000402,-0.6823341153683076
ACH-000403,-0.7204930112096293
ACH-000404,-0.4936108130367781
ACH-000406,-0.6224286156935122
ACH-000407,-0.3813975391084525
ACH-000408,-0.6423314960549442
ACH-000410,-0.5560347353484735
ACH-000411,-0.4555139408458357
ACH-000414,-0.5082229083438508
ACH-000415,-0.5496298114523088
ACH-000416,-0.8043370334630422
ACH-000420,-0.6939243274622844
ACH-000421,-0.6761722624932631
ACH-000424,-0.4603941167328591
ACH-000425,-0.4793845766002769
ACH-000426,-0.5583317185343376
ACH-000427,-0.6752402910535746
ACH-000433,-0.5627279172837569
ACH-000435,-0.9140319465614604
ACH-000436,-0.5036157313987079
ACH-000444,-0.7712291811560289
ACH-000445,-0.669029901651482
ACH-000448,-0.5831723377601029
ACH-000450,-0.5408900601037606
ACH-000452,-0.7957661487115502
ACH-000454,-0.6584226401923302
ACH-000458,-0.6019652161947571
ACH-000459,-0.14957409348500394
ACH-000460,-0.8879711632414305
ACH-000461,-0.5591038432085691
ACH-000463,-0.6568864952486351
ACH-000464,-0.6442704219246996
ACH-000466,-0.8513822726889655
ACH-000467,-0.8273791817181366
ACH-000468,-0.816473066950472
ACH-000469,-0.5188606073406592
ACH-000470,-0.6558800767435802
ACH-000471,-0.5796967302590732
ACH-000472,-0.7489405895074345
ACH-000473,-0.7007047506969574
ACH-000475,-0.63218151578306
ACH-000476,-0.4182247158749294
ACH-000477,-0.4590532450294996
ACH-000479,-0.5629903020164826
ACH-000480,-0.7457771736253168
ACH-000481,-0.6445449314717815
ACH-000483,-0.6418454246890183
ACH-000484,-0.7860452419621947
ACH-000485,-0.6165243104339401
ACH-000486,-0.5945191082602084
ACH-000487,-0.5449830390497077
ACH-000488,-0.5918276512688093
ACH-000490,-0.751393117101915
ACH-000491,-0.8148742693854208
ACH-000495,-0.2807569457362688
ACH-000496,-0.4936503125760584
ACH-000499,-0.3923650398870728
ACH-000500,-0.3653329377854687
ACH-000502,-0.8177734574419037
ACH-000503,-0.7961760055636905
ACH-000505,-0.4258094752551034
ACH-000507,-0.5469644897370893
ACH-000510,-0.5129819161515812
ACH-000511,-0.7481118778478181
ACH-000512,-0.4103806481548063
ACH-000516,-0.7772023180527612
ACH-000517,-0.6710131082203342
ACH-000518,-0.6388029306778409
ACH-000520,-0.5006432295595569
ACH-000521,-0.8370191204597456
ACH-000522,-0.5389169879134129
ACH-000524,-0.7548708309851073
ACH-000527,-0.6982673335885599
ACH-000528,-0.7292176656411871
ACH-000537,-0.6550969008590728
ACH-000541,-0.4484682111808722
ACH-000542,-0.4868065426670004
ACH-000544,-0.555819837397653
ACH-000545,-0.6104757589627738
ACH-000547,-0.9144486771869148
ACH-000548,-0.6732471662609806
ACH-000549,-0.5641153981348579
ACH-000550,-0.7496016383993183
ACH-000552,-0.6289325118489849
ACH-000556,-0.6607214681564861
ACH-000557,-0.5496995243546227
ACH-000569,-0.4062619447421951
ACH-000570,-0.5501731554790308
ACH-000571,-0.5387059075319329
ACH-000573,-0.8114162236907223
ACH-000576,-0.6572194929940246
ACH-000579,-1.0037264735260525
ACH-000580,-0.7847819953917049
ACH-000584,-0.5149112917123893
ACH-000585,-0.7099689143539791
ACH-000588,-0.3809225305112301
ACH-000589,-0.7871160395544964
ACH-000591,-0.7160471058460763
ACH-000593,-0.5969867723687153
ACH-000600,-0.4447894892109184
ACH-000601,-0.7123852303958065
ACH-000605,-0.7514456100981841
ACH-000606,-0.7220516525165471
ACH-000608,-0.6171245963783981
ACH-000614,-0.6963388214831444
ACH-000616,-0.3622425686909036
ACH-000618,-0.8681254767299302
ACH-000619,-0.7289865538630234
ACH-000620,-0.4018423443739264
ACH-000621,-0.6943419466077168
ACH-000622,-0.582529194267485
ACH-000623,-0.7110701891635874
ACH-000624,-0.6638796177478259
ACH-000627,-0.5338478679646765
ACH-000630,-0.5807335471668189
ACH-000631,-0.845373918276244
ACH-000632,-0.644893901235937
ACH-000633,-0.827134329847713
ACH-000637,-0.7053222877144308
ACH-000638,-0.5891387031853704
ACH-000646,-0.3461668315939446
ACH-000647,-0.5001599562805911
ACH-000648,-0.6904567581153834
ACH-000649,-0.5248083465827084
ACH-000651,-0.7302497504017031
ACH-000652,-0.7304905839652506
ACH-000653,-0.4812387857637527
ACH-000657,-0.5928538131412773
ACH-000658,-0.4770259915774812
ACH-000661,-0.5558346481229951
ACH-000662,-0.6426880998923737
ACH-000663,-0.6977086168323277
ACH-000665,-0.4352863327415696
ACH-000671,-0.3766747794158788
ACH-000672,-0.6257628513715379
ACH-000673,-0.4901836872790047
ACH-000676,-0.5610341707124821
ACH-000677,-0.5405326323687227
ACH-000681,-0.6289150790540358
ACH-000683,-0.5165602124835221
ACH-000684,-0.7044729912218245
ACH-000688,-0.6559640283531952
ACH-000693,-0.6665395377703899
ACH-000694,-0.551317394391827
ACH-000695,-0.7960328011350627
ACH-000696,-0.7255252669655291
ACH-000697,-0.4913493272346294
ACH-000699,-1.002005893687043
ACH-000701,-0.6202637016467928
ACH-000706,-0.5358049939536611
ACH-000711,-0.5820619275959749
ACH-000713,-0.2529469709535026
ACH-000714,-0.5772019679619919
ACH-000718,-0.7165767924131197
ACH-000720,-0.5568905430391908
ACH-000721,-0.4530107286939793
ACH-000724,-0.6714703804517008
ACH-000725,-0.6571534772272134
ACH-000732,-0.510912190864833
ACH-000734,-0.5616985096732587
ACH-000735,-0.8177523302368181
ACH-000736,-0.3769201965671241
ACH-000738,-0.5258102243789603
ACH-000746,-0.4949617648210594
ACH-000747,-0.6644561182138992
ACH-000748,-0.8238897965574734
ACH-000753,-0.5939824444393604
ACH-000756,-0.5619391439275189
ACH-000757,-0.8409994983162214
ACH-000758,-0.7794335493632812
ACH-000760,-0.7890234177262415
ACH-000762,-0.6094196196326017
ACH-000763,-0.8599249629512598
ACH-000764,-0.7919582095523008
ACH-000765,-0.5319195842702152
ACH-000766,-0.6289334224715656
ACH-000767,-0.44327764425678345
ACH-000768,-0.7023047592753652
ACH-000769,-0.7277379390494787
ACH-000770,-0.6124095034852556
ACH-000771,-0.7464058340986239
ACH-000773,-0.6218156683848078
ACH-000776,-0.6775430832488886
ACH-000777,-0.8119560128033959
ACH-000778,-0.5577150251247908
ACH-000781,-0.5703434041545546
ACH-000782,-0.88987683056362
ACH-000783,-0.7936388713757127
ACH-000784,-0.558758638325259
ACH-000785,-0.9882343628161134
ACH-000787,-0.5724276559647143
ACH-000788,-0.5415200521492021
ACH-000791,-0.3981858986780229
ACH-000792,-0.6190799021589299
ACH-000794,-0.5011555188639993
ACH-000796,-0.5423138578370722
ACH-000798,-0.6490589802165156
ACH-000799,-0.7361000134759775
ACH-000800,-0.4984599678977977
ACH-000802,-0.6420546998343593
ACH-000804,-0.4955593144136487
ACH-000805,-0.4144024037041592
ACH-000809,-0.5329959596373761
ACH-000810,-0.4058686132350129
ACH-000811,-0.7025027413090843
ACH-000817,-0.9273864355983452
ACH-000819,-0.6354984581185233
ACH-000820,-0.7148699266865293
ACH-000821,-0.8429535432605476
ACH-000822,-0.5158300116616575
ACH-000823,-0.678984548301775
ACH-000824,-0.6589597938853128
ACH-000827,-0.7395925896490713
ACH-000829,-0.6716507493366851
ACH-000831,-0.5966117857912346
ACH-000832,-0.5967758752936312
ACH-000833,-0.5741292302043037
ACH-000834,-0.4684893302064035
ACH-000835,-0.6684157994815181
ACH-000836,-0.6288324632280297
ACH-000837,-0.6904096658828299
ACH-000838,-0.5306162202236874
ACH-000839,-0.6132089836098569
ACH-000840,-0.8008019890644635
ACH-000841,-0.4839009498019601
ACH-000843,-0.6120306717602612
ACH-000846,-0.5180159793775313
ACH-000847,-0.5808156914735071
ACH-000848,-0.5975451608838614
ACH-000849,-0.7923830891823648
ACH-000851,-0.6868549680692125
ACH-000855,-0.7285015126902191
ACH-000856,-0.4782574796151664
ACH-000858,-0.6470914251678854
ACH-000859,-0.41724255013978495
ACH-000861,-0.5509662853096697
ACH-000862,-0.7171706188690156
ACH-000865,-0.7627234698624834
ACH-000866,-0.6065511137892214
ACH-000867,-0.7138729660472702
ACH-000869,-0.6484347703502991
ACH-000872,-0.4699709110652394
ACH-000873,-0.5219923288659489
ACH-000876,-0.6635413197485652
ACH-000878,-0.8726406218801641
ACH-000880,-0.6877226503207627
ACH-000881,-0.6081615703078318
ACH-000882,-0.5339212838303019
ACH-000884,-0.8302959035757678
ACH-000885,-0.5467658470935779
ACH-000887,-0.6554885933521211
ACH-000889,-0.20490137658374985
ACH-000896,-0.5931640010523948
ACH-000898,-0.7825500433478789
ACH-000900,-0.5137409930144352
ACH-000901,-0.6448477042556896
ACH-000905,-0.5536552552221257
ACH-000906,-0.6343008201177297
ACH-000907,-0.7616929875548452
ACH-000910,-0.4339366876647637
ACH-000911,-0.5694575310475878
ACH-000912,-0.77467675746353
ACH-000913,-0.5327616988023506
ACH-000915,-0.3101169565052812
ACH-000916,-0.4657505013248964
ACH-000917,-0.9118906708626384
ACH-000920,-0.7873815341362359
ACH-000921,-0.746800323537311
ACH-000924,-0.7674578913509635
ACH-000926,-0.5371905021194515
ACH-000928,-0.4979624280630711
ACH-000929,-0.7159171076796912
ACH-000932,-0.7966548824915128
ACH-000935,-0.6337840962444964
ACH-000936,-0.6224965290884373
ACH-000937,-0.5968530911949134
ACH-000938,-0.5332293170099588
ACH-000939,-0.7185302070067819
ACH-000941,-0.4531257054469853
ACH-000943,-0.5689391128476334
ACH-000946,-0.7629648382072889
ACH-000947,-0.5698531015877704
ACH-000948,-0.6394164992009209
ACH-000950,-0.4626470132660962
ACH-000953,-0.285155052933981
ACH-000954,-1.0628019305082832
ACH-000957,-0.6039073003965948
ACH-000958,-0.7088754739018565
ACH-000960,-0.6297752287253995
ACH-000963,-0.6697038724365819
ACH-000968,-0.574112495748285
ACH-000969,-0.4249597900951084
ACH-000972,-0.27607306072744203
ACH-000973,-0.705995592460443
ACH-000974,-0.5164649564710142
ACH-000978,-0.4960365422871859
ACH-000984,-0.9703121655036788
ACH-000986,-0.6442210825444975
ACH-000988,-0.6301596880928713
ACH-000993,-0.6776753648712922
ACH-000994,-0.4202847333381619
ACH-000996,-0.6657756323939366
ACH-001001,-0.5510762471704599
ACH-001020,-0.7840100718755741
ACH-001028,-0.3827382270096837
ACH-001031,-0.5323179861631554
ACH-001038,-0.5205659501323371
ACH-001048,-0.5246023098404283
ACH-001050,-0.6018975716677568
ACH-001053,-0.4818804790020403
ACH-001054,-0.6274946348026728
ACH-001061,-0.7365152038097419
ACH-001067,-0.5046104408450423
ACH-001075,-0.6222318558883926
ACH-001096,-0.5976105937146968
ACH-001111,-0.5255843688714124
ACH-001119,-0.5377474168313882
ACH-001128,-0.4361291211124443
ACH-001134,-0.7613678792671364
ACH-001151,-0.6945178204237434
ACH-001163,-0.5801391919453598
ACH-001164,-0.7713056605199692
ACH-001183,-0.6716697719359226
ACH-001192,-0.32530476587193824
ACH-001193,-0.7384983686207028
ACH-001196,-0.6555098756405859
ACH-001197,-0.5801229945897287
ACH-001205,-0.3952683666730025
ACH-001211,-0.6980722260169134
ACH-001212,-0.8137137942218439
ACH-001228,-0.7422499439524147
ACH-001232,-0.7691792907120424
ACH-001239,-0.625981256621768
ACH-001270,-0.8126698492580728
ACH-001274,-0.7256728703220784
ACH-001275,-0.5059742333225421
ACH-001277,-0.6683178576770629
ACH-001278,-0.652913856940111
ACH-001280,-0.5894638434306768
ACH-001283,-0.7542086246868914
ACH-001289,-0.6942968518898065
ACH-001300,-0.35803605164084235
ACH-001301,-0.4416041571762763
ACH-001302,-0.5546096326993765
ACH-001306,-0.7214737464163579
ACH-001318,-0.5552047736274937
ACH-001322,-0.9613780187069362
ACH-001328,-0.5618798943713288
ACH-001332,-0.4449772787550484
ACH-001336,-0.6298872016047997
ACH-001346,-0.6594113313448783
ACH-001353,-0.5938015467221059
ACH-001354,-0.515424612581209
ACH-001367,-0.7228054039331723
ACH-001368,-0.4762410910951786
ACH-001374,-0.6051409404839331
ACH-001377,-0.4889200529921259
ACH-001380,-0.6160194642609553
ACH-001391,-0.3405697455306177
ACH-001408,-0.7195700066989976
ACH-001430,-0.5804096786756453
ACH-001431,-0.8087182301003097
ACH-001450,-0.7038692163611742
ACH-001496,-0.6877699198536347
ACH-001500,-0.6146218508165424
ACH-001523,-0.5856490200985826
ACH-001532,-0.62180621981849
ACH-001550,-0.5566917526585926
ACH-001552,-0.7181275467037848
ACH-001554,-0.4788986403531537
ACH-001654,-0.6466784719551059
ACH-001735,-0.536329134120014
ACH-001736,-0.6526617577219401
ACH-001737,-0.6119647874415994
ACH-001740,-0.7478279300019693
ACH-001745,-0.7075475821505983
ACH-001765,-0.5580008165765259
