,MAP1S (55201)
ACH-000004,-0.1771353067075462
ACH-000005,0.24185579022803805
ACH-000007,0.11704559728951455
ACH-000009,-0.03237539958231539
ACH-000011,0.14451657292460945
ACH-000012,-0.007978303639739283
ACH-000013,-0.05085343652409453
ACH-000014,-0.009765638719320265
ACH-000015,-0.02979280376818689
ACH-000017,0.07054778527314733
ACH-000018,-0.2408944580578589
ACH-000019,0.1677930231560389
ACH-000021,-0.030129441568649856
ACH-000022,-0.1647312431762329
ACH-000025,0.09328566476113803
ACH-000028,-0.01950631213329342
ACH-000030,-0.06465116677643631
ACH-000035,-0.12223224570303468
ACH-000036,0.02748541490180261
ACH-000037,0.18154605931364934
ACH-000039,-0.13038392876888535
ACH-000040,0.02754559881664526
ACH-000041,0.017596127738780425
ACH-000042,0.06858104289757933
ACH-000045,0.07777126170966507
ACH-000047,-0.029165237588336317
ACH-000052,-0.03280440114239275
ACH-000053,0.045882079520038914
ACH-000054,-0.03858581759623032
ACH-000055,0.10351323716087317
ACH-000060,0.10928583171382623
ACH-000067,-0.04188524517903236
ACH-000070,0.04313944127194351
ACH-000075,-0.05738955697113151
ACH-000078,0.11495405142823326
ACH-000082,0.01246738244981839
ACH-000085,0.013918739849204687
ACH-000086,-0.021393784689790914
ACH-000087,0.06043985952274215
ACH-000092,-0.007870645339012954
ACH-000095,-0.007556475142159316
ACH-000097,0.049659357046374066
ACH-000098,-0.0146760489745927
ACH-000099,-0.02760510654585024
ACH-000108,0.0044875170838377075
ACH-000113,0.008942599865051814
ACH-000116,-0.018175308341719675
ACH-000118,0.04607396032700122
ACH-000120,0.011643532756691593
ACH-000123,0.08294321959558601
ACH-000127,0.033582615246636485
ACH-000128,-0.11538808989260398
ACH-000132,0.0195621958718427
ACH-000133,0.11039070386114294
ACH-000137,-0.010237536638998438
ACH-000138,-0.08813572470520023
ACH-000142,0.1736113983598339
ACH-000143,-0.11722083279125488
ACH-000146,-0.06810875938134582
ACH-000148,-0.057328728471071726
ACH-000150,0.09393281359981663
ACH-000152,0.09718508919498914
ACH-000153,0.138783318582299
ACH-000159,-0.10595562164202013
ACH-000160,0.07500535094836393
ACH-000163,-0.045959857902096266
ACH-000167,0.2848880442406265
ACH-000168,-0.0057472948653544895
ACH-000169,0.04174299339134455
ACH-000178,0.033161054874291815
ACH-000183,0.1216082345589342
ACH-000188,-0.02963942791622777
ACH-000189,-0.02232569118364487
ACH-000190,0.16390502401230025
ACH-000198,-0.0004902741058599045
ACH-000203,0.19273431133746852
ACH-000204,-0.11952249586799972
ACH-000206,0.04150114653243378
ACH-000207,-0.05042687220137744
ACH-000208,-0.5353917504615038
ACH-000210,0.2434652653538366
ACH-000211,-0.0294694722216429
ACH-000215,0.013540675919270731
ACH-000221,-0.12019528805256866
ACH-000222,-0.14634831477224358
ACH-000223,0.08197670108742734
ACH-000226,0.0968325652505364
ACH-000227,-0.07591914624845737
ACH-000228,0.016818455793205008
ACH-000231,0.098277491754177
ACH-000232,0.09144908799346342
ACH-000233,-0.026555355074016875
ACH-000234,-0.0411620106676045
ACH-000235,0.02167483178750656
ACH-000237,-0.005180017366941309
ACH-000238,0.15990021678168884
ACH-000242,0.14441186486530644
ACH-000243,-0.08689898149658884
ACH-000244,-0.11563685557181932
ACH-000246,0.05048619191113978
ACH-000248,-0.03384114677336713
ACH-000250,-0.02240713516312097
ACH-000251,0.00819513352296215
ACH-000252,0.14991867231351838
ACH-000253,0.06578539175504074
ACH-000255,-0.04611380553087047
ACH-000256,0.12362940106900976
ACH-000257,-0.16467842685852827
ACH-000258,0.02737698409544529
ACH-000259,-0.02131676309687012
ACH-000260,0.02290255475484993
ACH-000261,-0.15682141685389436
ACH-000262,-0.12023504925351584
ACH-000263,0.0072878152326016675
ACH-000264,0.015652296599124253
ACH-000265,0.12501777439395778
ACH-000266,-0.03810234236412748
ACH-000272,0.009907619917471123
ACH-000274,0.10742008270371417
ACH-000277,0.133036135409172
ACH-000278,0.07080740774743333
ACH-000279,0.13451094963934024
ACH-000280,-0.07341766282484795
ACH-000281,0.07960686700630631
ACH-000288,0.1275277137642973
ACH-000291,-0.031920176755342755
ACH-000293,0.013330849254441612
ACH-000294,-0.20828747751018029
ACH-000295,-0.10499131296895542
ACH-000296,-0.0453845839413374
ACH-000302,-0.1793879909736035
ACH-000304,-0.2868861250011989
ACH-000307,0.01176947111535968
ACH-000308,0.08120237768286429
ACH-000310,0.07999199056135671
ACH-000311,0.11271922515202128
ACH-000312,-0.11039236372031452
ACH-000315,0.08592501655751637
ACH-000316,0.024590485454452304
ACH-000317,0.005616502352536787
ACH-000318,-0.2581103982706389
ACH-000319,0.023721899232861183
ACH-000320,0.21963714196185768
ACH-000322,0.11230870941164693
ACH-000323,-0.051088294603774224
ACH-000324,-0.004347155133933465
ACH-000329,0.03662459494563172
ACH-000330,0.008809889086198584
ACH-000331,0.046306931516192966
ACH-000332,0.01659435091419878
ACH-000334,0.07673148046203869
ACH-000335,0.06375107064729177
ACH-000336,-0.1085568357338903
ACH-000337,-0.15976422212418845
ACH-000338,-0.056600681519661813
ACH-000339,0.05832445172008178
ACH-000341,-0.03146844375467419
ACH-000348,-0.02578743072038496
ACH-000350,0.06231826600697365
ACH-000352,-0.05727618444922489
ACH-000356,0.1032030580561594
ACH-000361,-0.23648586667950106
ACH-000362,0.002950007285601068
ACH-000363,0.11722801673619207
ACH-000364,-0.09961199669975973
ACH-000365,0.06092430854214101
ACH-000366,-0.13831508757382827
ACH-000368,0.14054213933485005
ACH-000374,-0.12474823066932525
ACH-000375,0.015664537747060264
ACH-000376,0.11763086870142456
ACH-000381,0.026573292189052643
ACH-000383,-0.019732133814815568
ACH-000387,0.03586243267860597
ACH-000389,0.07577930983876015
ACH-000390,0.011015327244134659
ACH-000393,-0.15547902700895966
ACH-000395,-0.4015887008012736
ACH-000396,-0.039027719090220334
ACH-000397,0.07738624880418088
ACH-000401,-0.08223896752863796
ACH-000402,0.053104373715340686
ACH-000403,0.057332630066450736
ACH-000404,0.17106192950948007
ACH-000406,-0.01972546147314887
ACH-000407,-0.012157093487471987
ACH-000408,-0.16217696085736988
ACH-000410,-0.012426225329729873
ACH-000411,-0.06538702985957519
ACH-000414,0.06796052803595286
ACH-000415,-0.049013236231639466
ACH-000416,-0.04283214299475595
ACH-000420,0.002557079968432643
ACH-000421,0.050071745911200484
ACH-000424,-0.055038941459542835
ACH-000425,0.022068830158136026
ACH-000426,0.08503654630439221
ACH-000427,0.07469365585924953
ACH-000433,-0.04866954269012375
ACH-000435,0.036159555818509916
ACH-000436,0.13835516839574435
ACH-000444,-0.026905771315521302
ACH-000445,0.12247069798174492
ACH-000448,-0.045610426324079564
ACH-000450,-0.03583615178783662
ACH-000452,-0.05980399366633842
ACH-000454,-0.18098899579701486
ACH-000458,-0.16644497976836456
ACH-000459,0.12864748970161474
ACH-000460,0.03876199027444068
ACH-000461,-0.04658035061395456
ACH-000463,-0.05642824913716363
ACH-000464,0.13465064155725778
ACH-000466,0.00949667666709002
ACH-000467,0.13045601297281292
ACH-000468,-0.11121652986223518
ACH-000469,-0.010497850376728428
ACH-000470,0.02159087653344121
ACH-000471,-0.08640973547727962
ACH-000472,-0.02278069631557409
ACH-000473,0.06826503798732347
ACH-000475,0.0775909510411759
ACH-000476,0.02482117378220296
ACH-000477,0.005379119812190336
ACH-000479,-0.005350337934050025
ACH-000480,0.1479962749756976
ACH-000481,-0.022325968600143152
ACH-000483,-0.1398464298971214
ACH-000484,0.1549973513869437
ACH-000485,0.10639663684365024
ACH-000486,0.11777627660492106
ACH-000487,0.008055056595507237
ACH-000488,0.058233485432341726
