,PXK (54899)
ACH-000004,0.12043899901596955
ACH-000005,0.4860831629324786
ACH-000007,0.09957809027203443
ACH-000009,0.15390333128474462
ACH-000011,0.12054728361247173
ACH-000012,0.2606804502054155
ACH-000013,0.2642644772786178
ACH-000014,0.2878570072280344
ACH-000015,0.26303623101676576
ACH-000017,0.18749682826242264
ACH-000018,0.3226070814150593
ACH-000019,0.13062708939554812
ACH-000021,0.17779299978438187
ACH-000022,0.1055548520125336
ACH-000025,0.2253477347296857
ACH-000028,0.1805749940702556
ACH-000030,0.13826045845699048
ACH-000035,0.1469182857243294
ACH-000036,0.10100231862469093
ACH-000037,0.21225378297447986
ACH-000039,0.24432819035718015
ACH-000040,0.16223891312632333
ACH-000041,0.19545981271318372
ACH-000042,0.11971145011057045
ACH-000045,0.12018648471853367
ACH-000047,0.18107792104445025
ACH-000052,0.2951919894071558
ACH-000053,0.12528130766849072
ACH-000054,0.13741396536286618
ACH-000055,0.1893491695766335
ACH-000060,0.2305347695555713
ACH-000067,0.04620297886515887
ACH-000070,0.1032056624428196
ACH-000075,-0.036868277529741686
ACH-000078,0.14382446725225995
ACH-000082,0.18648376596503008
ACH-000085,0.3016969834047428
ACH-000086,0.2462433894387075
ACH-000087,0.3647076076885121
ACH-000092,0.18362102609426234
ACH-000095,0.1476002498229927
ACH-000097,0.18336115353777435
ACH-000098,0.26438288830453976
ACH-000099,0.2769558788310474
ACH-000108,0.17918614577842992
ACH-000113,0.12798182391529414
ACH-000116,0.1849183864210171
ACH-000118,0.13809843412707484
ACH-000120,0.17315080062543448
ACH-000123,0.12986880418947194
ACH-000127,0.23405990242286745
ACH-000128,0.14578264196710908
ACH-000132,0.17868689684006292
ACH-000133,0.12787221734207688
ACH-000137,0.1906135673600941
ACH-000138,0.214797879501648
ACH-000142,0.1416385484556844
ACH-000143,0.1303786378136131
ACH-000146,0.2190894414218365
ACH-000148,0.11269577393506515
ACH-000150,0.0824459960385431
ACH-000152,0.22488178571986295
ACH-000153,0.23427075496477054
ACH-000159,0.24459153774041464
ACH-000160,0.14681250030886106
ACH-000163,0.02600530968699819
ACH-000167,0.04009964402819998
ACH-000168,0.2189856372540753
ACH-000169,0.13967824178247307
ACH-000178,0.15447343048698967
ACH-000183,0.046429610669632894
ACH-000188,0.0664260810618489
ACH-000189,0.2621583836789668
ACH-000190,0.2876876327392238
ACH-000198,-0.04690865455761376
ACH-000203,0.002035694260458086
ACH-000204,0.08777957125782916
ACH-000206,0.2877539091326457
ACH-000207,0.13662464126152254
ACH-000208,0.5234195123994174
ACH-000210,0.3539412603022528
ACH-000211,0.1921083153485992
ACH-000215,0.1577615013535766
ACH-000221,0.11805273364813047
ACH-000222,0.2828619805508841
ACH-000223,0.0765639181752057
ACH-000226,0.2749044933635375
ACH-000227,0.0794314847365325
ACH-000228,0.1350043431395764
ACH-000231,0.20689439536105295
ACH-000232,0.2197029767157227
ACH-000233,0.1991561653185512
ACH-000234,0.09063020407011936
