,ITPKC (80271)
ACH-000206,-0.03922733683534352
ACH-000207,-0.15324787411157514
ACH-000208,0.25404784487216897
ACH-000210,-0.11547544232687895
ACH-000211,-0.16265023749045074
ACH-000215,-0.13121337776334646
ACH-000221,-0.25497234694544074
ACH-000222,-0.012810156685342246
ACH-000223,-0.027413972155124724
ACH-000226,-0.08477530684281917
ACH-000227,0.09864671730462024
ACH-000228,-0.021066116785599644
ACH-000231,0.008116719799891887
ACH-000232,-0.1411706778908975
ACH-000233,-0.054279867821013
ACH-000234,-0.1785816130075425
ACH-000235,-0.11911427645114347
ACH-000237,-0.1690525519935234
ACH-000238,0.03155476388990765
ACH-000242,-0.19788260252784448
ACH-000243,-0.038067752279958594
ACH-000244,0.26582774787780644
ACH-000246,-0.12678001892917265
ACH-000248,0.001153242709509111
ACH-000250,-0.13467081637273204
ACH-000251,-0.3126132532857247
ACH-000252,-0.19102497944832328
ACH-000253,-0.14282654827416594
ACH-000255,-0.14105275921071686
ACH-000256,0.049401784670024505
ACH-000257,-0.014528541452588325
ACH-000258,-0.09245037727568348
ACH-000259,-0.15784600887795358
ACH-000260,-0.11980671161711515
ACH-000261,-0.021237433179790433
ACH-000262,-0.10160891855892172
ACH-000263,0.301236334234511
ACH-000264,9.326523189950128e-06
ACH-000265,-0.1978521920391736
ACH-000266,-0.12316292315104095
ACH-000272,-0.030515065488987
ACH-000274,-0.0059857432028529705
ACH-000277,-0.018165266771200343
ACH-000278,0.006409910915694778
ACH-000279,0.029714712485663663
ACH-000280,-0.16126661095306136
ACH-000281,0.10604023351671199
ACH-000288,0.08194627118587153
ACH-000291,-0.1985227028941146
ACH-000293,-0.07445653847707112
ACH-000294,0.2281222731160394
ACH-000295,0.18641932537931705
ACH-000296,0.055784001645239216
ACH-000302,-0.2721446971348534
ACH-000304,0.040658996767561115
ACH-000307,0.028564561780423763
ACH-000308,-0.13270973656822266
ACH-000310,-0.13257450210636654
ACH-000311,-0.1268538854411311
ACH-000312,-0.004222518319534156
ACH-000315,0.08957916123389345
ACH-000316,0.20715212086724025
ACH-000317,0.2051843380022724
ACH-000318,-0.1650887885425809
ACH-000319,0.0519944694193737
ACH-000320,0.002750698250040586
ACH-000322,0.05935644665380685
ACH-000323,-0.06782552211360389
ACH-000324,-0.14915896339488147
ACH-000329,-0.06415741206008815
ACH-000330,-0.17233902158731265
ACH-000331,0.005131051895634767
ACH-000332,-0.15790828885351738
ACH-000334,-0.15279627010387029
ACH-000335,0.02499257972488433
ACH-000336,-0.1906756569755865
ACH-000337,-0.01536116450400763
ACH-000338,0.3247602604602807
ACH-000339,-0.07886958414414294
ACH-000341,-0.11743120767823788
ACH-000348,0.013705994486482569
ACH-000350,0.010063465155438343
ACH-000352,-0.1558147186196734
ACH-000356,-0.2652132751586439
ACH-000361,0.07836213785521982
ACH-000362,-0.16669185765299324
ACH-000363,-0.011745824662851541
ACH-000364,-0.14930238662961884
ACH-000365,-0.010978597380854556
ACH-000366,-0.13270671300179748
ACH-000368,0.08193416038911434
ACH-000374,-0.01512126089613063
ACH-000375,-0.18013001278395685
ACH-000376,0.02444856866769546
ACH-000381,-0.07269579336859107
ACH-000383,-0.10233922472552444
ACH-000387,0.02535097377493136
ACH-000389,-0.13218138229718313
ACH-000390,-0.1017518549799429
ACH-000393,0.030634593471594626
ACH-000395,-0.2764231121792543
ACH-000396,0.047641475030077415
ACH-000397,-0.0867572777514599
ACH-000401,-0.18041627704286145
ACH-000402,0.028441206699544818
ACH-000403,-0.027361657040311425
ACH-000404,-0.038306291222772584
ACH-000406,-0.0360510835434204
ACH-000407,-0.15002191623812536
ACH-000408,-0.1955242182874518
ACH-000410,0.08735273781449181
ACH-000411,-0.10916880083069108
ACH-000414,-0.2165789872763703
ACH-000415,-0.031214097456440514
ACH-000416,-0.16604496513952854
ACH-000420,-0.20685935799903027
ACH-000421,-0.08736803767046716
ACH-000424,0.006400223271486166
ACH-000425,-0.05940526205980836
ACH-000426,-0.1747349506712914
ACH-000427,-0.2365355303333186
ACH-000433,0.11476871755521795
ACH-000435,-0.4014749141058787
ACH-000436,-0.22870805054156074
ACH-000444,-0.16868182117609729
ACH-000445,-0.2099088730999513
ACH-000448,-0.07100610614591035
ACH-000450,-0.03790822130237642
ACH-000452,-0.06213835362021392
ACH-000454,0.06640726568753418
ACH-000458,0.0092289250516274
ACH-000459,-0.08006327803850095
ACH-000460,-0.18951768371697533
ACH-000461,-0.1059864881248087
ACH-000463,-0.0386923909377344
ACH-000464,-0.037970831253362335
ACH-000466,0.03360306564579644
ACH-000467,-0.04893483842143153
ACH-000468,-0.003576144044932828
ACH-000469,-0.14698383927641406
ACH-000470,-0.11192459895403876
ACH-000471,-0.17755976874360516
ACH-000472,-0.12650013794568146
ACH-000473,-0.025852105082730663
ACH-000475,-0.025954148985347404
ACH-000476,-0.1927381567300652
ACH-000477,-0.1878113931228904
ACH-000479,-0.08640770451455113
ACH-000480,-0.20860231433810136
ACH-000481,-0.07555117137875512
ACH-000483,-0.05609814341503337
ACH-000484,-0.15094288066871472
ACH-000485,-0.17702653790822276
ACH-000486,-0.060817691552459335
ACH-000487,-0.3831988748438093
ACH-000488,-0.037880222861594204
ACH-000490,-0.1491904165858438
ACH-000491,-0.059830981335515065
ACH-000495,0.030095279663678608
ACH-000496,-0.07215707293026227
ACH-000499,-0.1723778936257663
ACH-000500,0.08227286809258383
ACH-000502,-0.09815868363752876
ACH-000503,-0.11063151172945472
ACH-000505,-0.028599562791812937
ACH-000507,-0.04909668004651042
ACH-000510,-0.17664454311128666
ACH-000511,-0.16683447127198378
ACH-000512,0.01271604022450326
ACH-000516,-0.07984150950321904
ACH-000517,-0.2045371956510835
ACH-000518,-0.220990523704922
ACH-000520,-0.1034627318977026
ACH-000521,-0.08152011435715309
ACH-000522,-0.0784683464750272
ACH-000524,-0.18773156581487985
ACH-000527,-0.17080532346836985
ACH-000528,-0.023375874422185416
ACH-000537,-0.12689634913368664
ACH-000541,-0.22566899823578784
ACH-000542,-0.09680232672007502
ACH-000544,0.048892787630400565
ACH-000545,-0.11457568067179401
ACH-000547,-0.3717744522544532
ACH-000548,-0.21645202534264996
ACH-000549,-0.014468881952508646
ACH-000550,0.11777266057811285
ACH-000552,-0.21926996180766006
ACH-000556,-0.1830842681669651
ACH-000557,-0.10832169731082557
ACH-000569,-0.2251895469823673
ACH-000570,-0.0682954000394707
ACH-000571,-0.09782213560316022
ACH-000573,-0.11438316246371075
ACH-000576,-0.06608108772528143
ACH-000579,0.021654580587693352
ACH-000580,-0.1724378985109286
ACH-000584,-0.1888536557883912
ACH-000585,-0.060124190305892174
ACH-000588,-0.07822690857308777
ACH-000589,-0.09677844591212126
ACH-000591,-0.15801132262605236
ACH-000593,-0.09621853261035833
ACH-000600,-0.12170429268324795
ACH-000601,-0.07368983534726488
ACH-000605,0.051650185248514266
ACH-000606,0.03202122111997832
ACH-000608,-0.15732561000287318
ACH-000614,-0.09859291405215807
ACH-000616,-0.17484400669089625
ACH-000618,-0.10081546384538806
ACH-000619,0.031443876118957374
ACH-000620,-0.2803628745844041
ACH-000621,-0.08768047436029443
ACH-000622,0.06735411284568217
ACH-000623,-0.05622714329094439
ACH-000624,-0.08177274893271796
ACH-000627,-0.14232668059124934
ACH-000630,-0.08098581091401004
ACH-000631,-0.08670550650291027
ACH-000632,-0.05255245731254324
ACH-000633,0.02842744668023293
ACH-000637,-0.2384633369446255
ACH-000638,-0.14192809109231735
ACH-000646,-0.5248537101978666
ACH-000647,-0.062292517110757714
ACH-000648,-0.03793766239488747
ACH-000649,-0.032711469401305975
ACH-000651,-0.026450927830826827
ACH-000652,0.02018969719402288
ACH-000653,-0.18371242916484445
ACH-000657,-0.03664518329971785
ACH-000658,-0.11656345794502633
ACH-000661,-0.008154202362627172
ACH-000662,0.10029282044384154
ACH-000663,-0.18092516280459767
ACH-000665,-0.02066699373256611
ACH-000671,0.008944400603961894
ACH-000672,-0.2752189064663521
ACH-000673,-0.018050178585152846
ACH-000676,-0.07612039757566165
ACH-000677,-0.16118215571964686
ACH-000681,-0.2606844237388551
ACH-000683,-0.046372301182924035
ACH-000684,0.07064083144728643
ACH-000688,-0.13261890931685566
ACH-000693,-0.07702147584509447
ACH-000694,-0.024484300990502292
ACH-000695,0.09685229535308287
ACH-000696,-0.0025212485646616306
ACH-000697,0.1692335388837375
ACH-000699,-0.14666407957138114
ACH-000701,-0.38041634665930496
ACH-000706,-0.014757507412727156
ACH-000711,-0.1592499542461431
ACH-000713,-0.05525337321151028
ACH-000714,-0.21358766425775333
ACH-000718,-0.210510439320872
ACH-000720,-0.10395916034577538
ACH-000721,-0.04994359061524955
ACH-000724,-0.4063718599344341
ACH-000725,-0.08202875644601497
ACH-000732,0.09882645225394282
ACH-000734,-0.2094275104312747
ACH-000735,-0.08513134560136769
ACH-000736,-0.06749045889209937
ACH-000738,-0.034211772427793316
ACH-000746,-0.1577787289094917
ACH-000747,-0.04700938212958849
ACH-000748,-0.18465660914112772
ACH-000753,0.021805277308742824
ACH-000756,-0.05893190138062705
ACH-000757,-0.20313019646120087
ACH-000758,-0.18550857700125267
ACH-000760,-0.15739695390821026
ACH-000762,-0.08051788145564281
ACH-000763,-0.15893530984043336
ACH-000764,-0.20852738306515012
ACH-000765,-0.06789139470072489
ACH-000766,-0.1154294614329694
ACH-000767,-0.09498623812749454
ACH-000768,-0.14017953056143956
ACH-000769,-0.05742909368001613
ACH-000770,-0.051013434869198286
ACH-000771,-0.10130612085860592
ACH-000773,-0.061024316057129685
ACH-000776,-0.276327363571486
ACH-000777,-0.013888255043949645
ACH-000778,-0.014063828915355148
ACH-000781,-0.09641077772545494
ACH-000782,-0.06278530545344192
ACH-000783,-0.10566376473611946
ACH-000784,0.0023714898301815915
ACH-000785,-0.1413361948326443
ACH-000787,-0.0689414605818422
ACH-000788,-0.12976340041029316
ACH-000791,-0.011870035592063266
ACH-000792,-0.14650470928198173
ACH-000794,0.0017866396155514716
ACH-000796,-0.05341369408816736
ACH-000798,-0.1028751586166226
ACH-000799,-0.042703042702639214
ACH-000800,-0.06727967736047341
ACH-000802,0.0025397448675913807
ACH-000804,-0.3049004367038776
ACH-000805,-0.20381227719771786
ACH-000809,-0.21590857721024934
ACH-000810,-0.03705708896326322
ACH-000811,-0.039365734215229285
ACH-000817,-0.02438303039478673
ACH-000819,-0.14264685445546613
ACH-000820,-0.260574444112541
ACH-000821,-0.14501462669339016
ACH-000822,-0.18261266924448968
ACH-000823,-0.14227347076579308
ACH-000824,-0.2601998459582613
ACH-000827,-0.03911139435463476
ACH-000829,0.033117186177807005
ACH-000831,-0.07886938669930721
ACH-000832,0.06217674454275075
ACH-000833,-0.13663564114205815
ACH-000834,-0.0288091160408808
ACH-000835,-0.07283634822405206
ACH-000836,-0.07624778760245307
ACH-000837,-0.19763895128744874
ACH-000838,-0.34494329721023925
ACH-000839,-0.02524837655052601
ACH-000840,-0.06292376825138286
ACH-000841,0.10118691430687966
ACH-000843,-0.13297205829291164
ACH-000846,-0.07396838227548587
ACH-000847,-0.12139776248696316
ACH-000848,-0.024800432416515875
ACH-000849,0.0019653909498737678
ACH-000851,0.05210290559690376
ACH-000855,-0.15152237448222386
ACH-000856,0.06337454837587811
ACH-000858,0.0042289710226372
ACH-000859,-0.04101726636394885
ACH-000861,-0.30990788983427736
ACH-000862,-0.13206607607538784
ACH-000865,-0.07731445259258868
ACH-000866,-0.029913207632210375
ACH-000867,-0.029995466359954807
ACH-000869,-0.09724441533753342
ACH-000872,-0.007918735465741402
ACH-000873,-0.06403623660287643
ACH-000876,-0.029800892122509973
ACH-000878,-0.13009343452066474
ACH-000880,-0.20252858204438304
ACH-000881,-0.010770338732022348
ACH-000882,0.07763648873355064
ACH-000884,-0.028108355844527186
ACH-000885,0.08205762781430842
ACH-000887,-0.18546547560582505
ACH-000889,-0.06623557601038617
ACH-000896,-0.02867988751554564
ACH-000898,-0.028058059178822856
ACH-000900,-0.09529883506822437
ACH-000901,-0.06787929532636144
ACH-000905,0.03670784841022763
ACH-000906,-0.0716299765068415
ACH-000907,-0.12313055654821944
ACH-000910,-0.0380213082600015
ACH-000911,-0.004032188205597743
ACH-000912,-0.011459174781674405
ACH-000913,0.04916640262346885
ACH-000915,-0.03526518282653239
ACH-000916,-0.5345091583148348
ACH-000917,-0.14686240424879138
ACH-000920,-0.34915366686008403
ACH-000921,-0.18379162676730704
ACH-000924,-0.13241404328752113
ACH-000926,-0.04271537688537362
ACH-000928,-0.17913975085141715
ACH-000929,-0.21414671664136609
ACH-000932,0.031313211913098084
ACH-000935,-0.06488642856587791
ACH-000936,-0.12394455726897552
ACH-000937,-0.10329891531642756
ACH-000938,-0.06319106397467422
ACH-000939,-0.008028582785580747
ACH-000941,-0.1080724443572077
ACH-000943,-0.059773536103022926
ACH-000946,-0.06296243574233322
ACH-000947,0.006842913352114993
ACH-000948,-0.07008777249281288
ACH-000950,-0.07791206818682803
ACH-000953,-0.09550964087095312
ACH-000954,0.02734174497986247
ACH-000957,0.06956922582844073
ACH-000958,-0.22900751203228276
ACH-000960,-0.0642457076994427
ACH-000963,0.04825931068639732
ACH-000968,-0.08007598348001334
ACH-000969,-0.016554619605076967
ACH-000972,-0.18223657396695653
ACH-000973,-0.1283384590835335
ACH-000974,-0.12281926874455378
ACH-000978,-0.4914271472567106
ACH-000984,-0.13153459408174598
ACH-000986,0.1851810202259288
ACH-000988,-0.1547614045026947
ACH-000993,-0.18021776701735132
ACH-000994,-0.09039757387896702
ACH-000996,0.08065430360982763
ACH-001001,-0.09404801167363684
ACH-001020,-0.044009141642385466
ACH-001028,-0.1151189120711294
ACH-001031,0.22865517326166124
ACH-001038,0.0075560766517948
ACH-001048,-0.1303774523994731
ACH-001050,-0.05689532011242405
ACH-001053,0.026764412861534883
ACH-001054,0.1039923131254276
ACH-001061,-0.06242072277034935
ACH-001067,0.02015325981629389
ACH-001075,-0.08557727188703543
ACH-001096,0.024782409485595274
ACH-001111,-0.21190077099096635
ACH-001119,-0.008814373115338373
ACH-001128,-0.2379365307035861
ACH-001134,0.0017657731788648923
ACH-001151,-0.2577988287998089
ACH-001163,-0.05668512775676201
ACH-001164,-0.1513397227576247
ACH-001183,-0.012056221409622644
ACH-001192,-0.037838083059093836
ACH-001193,-0.03703322034075926
ACH-001196,-0.09894580642513984
ACH-001197,0.012075503800803666
ACH-001205,-0.1875514402821812
ACH-001211,0.0009212648712141502
ACH-001212,-0.05337589057661103
ACH-001228,-0.0901498199157444
ACH-001232,-0.00560028657203622
ACH-001239,0.03843243894943723
ACH-001270,0.2096205540797109
ACH-001274,-0.12273687580451995
ACH-001275,0.017733806376937666
ACH-001277,-0.054534982039513465
ACH-001278,-0.05418424400564679
ACH-001280,-0.055064267068514736
ACH-001283,-0.0524230154767397
ACH-001289,-0.07582877610997586
ACH-001300,-0.1664133831287302
ACH-001301,-0.09096901632890286
ACH-001302,0.1216071645526543
ACH-001306,-0.040617655365872564
ACH-001318,0.05545584879810237
ACH-001322,-0.05674222528956217
ACH-001328,-0.1357754831827919
ACH-001332,-0.02378123479960418
ACH-001336,-0.06233801969663425
ACH-001346,-0.10423171196465457
ACH-001353,-0.10405244423769036
ACH-001354,-0.09557192171996637
ACH-001367,-0.07956607527578037
ACH-001368,-0.07839138259280945
ACH-001374,-0.04149712682390542
ACH-001377,-0.25331043761985705
ACH-001380,-0.17094174898010647
ACH-001391,-0.11708869054377685
ACH-001408,-0.11218160939521096
ACH-001430,-0.08470700247608698
ACH-001431,0.026788146335289083
ACH-001450,0.10940464264270422
ACH-001496,0.06145227350061413
ACH-001500,-0.2504073738895175
ACH-001523,-0.14555097361657696
ACH-001532,-0.09812722812320747
ACH-001550,-0.05325922347253023
ACH-001552,-0.08695572532751493
ACH-001554,-0.08202073913788972
ACH-001654,-0.09002707253375193
ACH-001735,-0.020083596060794903
ACH-001736,-0.11418335441747332
ACH-001737,0.07066926162938644
ACH-001740,-0.2110915372034687
ACH-001745,-0.0606172676096118
ACH-001765,-0.014777787799018276
