,OR1J1 (347168)
ACH-000004,-0.08538998762598746
ACH-000005,-0.10735300331954754
ACH-000007,-0.03632566011714868
ACH-000009,-0.11016706938458827
ACH-000011,0.028736364723404063
ACH-000012,-0.13834660800460147
ACH-000013,-0.14546526453266606
ACH-000014,-0.06846136876804919
ACH-000015,-0.10074760723776813
ACH-000017,-0.06418884950683867
ACH-000018,-0.1295314434556469
ACH-000019,-0.22244947434911946
ACH-000021,-0.08093488443067386
ACH-000022,-0.15232045844382547
ACH-000025,0.06893722921023837
ACH-000028,0.010412699051470556
ACH-000030,0.0733312584563486
ACH-000035,-0.03047077490476695
ACH-000036,-0.006447393992047543
ACH-000037,-0.03327208953626608
ACH-000039,-0.09528741667883933
ACH-000040,-0.1680954783952457
ACH-000041,-0.09487955061546392
ACH-000042,-0.005268536640781184
ACH-000045,0.02201984900752817
ACH-000047,-0.03291319799259732
ACH-000052,-0.008089345921691226
ACH-000053,-0.04500506211650243
ACH-000054,-0.11697376667013412
ACH-000055,-0.13666340921876102
ACH-000060,-0.05280770131886358
ACH-000067,-0.05326776769598136
ACH-000070,0.013833584139787905
ACH-000075,-0.06025610211244543
ACH-000078,-0.022468284471024117
ACH-000082,0.02542199045840582
ACH-000085,-0.012797584048778376
ACH-000086,-0.13081951706752026
ACH-000087,-0.33540453901339273
ACH-000092,-0.007605734068209993
ACH-000095,-0.1318565168300103
ACH-000097,-0.06534573190528341
ACH-000098,-0.019665519728374548
ACH-000099,0.013430006385022586
ACH-000108,-0.14156462107638154
ACH-000113,-0.0029707838033703176
ACH-000116,-0.026175699756006726
ACH-000118,-0.09305356721068286
ACH-000120,-0.0657512657868452
ACH-000123,0.0452919965131881
ACH-000127,-0.003044956017256929
ACH-000128,-0.07278986454278989
ACH-000132,-0.035303446078735645
ACH-000133,-0.0928241267483057
ACH-000137,0.008826327044954483
ACH-000138,-0.06105963895252724
ACH-000142,0.06273465847417647
ACH-000143,0.0009812572110898612
ACH-000146,-0.044332990499488543
ACH-000148,-0.1202602437017114
ACH-000150,0.034823236193274744
ACH-000152,-0.05210948118598842
ACH-000153,-0.021094359711225936
ACH-000159,-0.1453940888877171
ACH-000160,-0.09778260876625552
ACH-000163,-0.1743945491598963
ACH-000167,-0.04310798524908942
ACH-000168,0.01540084176701433
ACH-000169,-0.08669758973219667
ACH-000178,-0.12308411324380353
