,GRINA (2907)
ACH-000307,-0.12108748271209545
ACH-000308,-0.23587811799202396
ACH-000310,-0.3222267344299372
ACH-000311,-0.2782990823448387
ACH-000312,-0.28439478608096674
ACH-000315,-0.2312915808705581
ACH-000316,-0.26847643070369914
ACH-000317,-0.2322203274986721
ACH-000318,-0.29646982690767515
ACH-000319,-0.05244518504080056
ACH-000320,-0.2664553018892628
ACH-000322,-0.13278209870078708
ACH-000323,-0.08836184361374429
ACH-000324,-0.23995775681473994
ACH-000329,-0.2129148457406876
ACH-000330,-0.036507490723099265
ACH-000331,-0.2088559581328608
ACH-000332,-0.33148029777597304
ACH-000334,0.006289842555369136
ACH-000335,-0.29223715259727256
ACH-000336,-0.15329930171976675
ACH-000337,-0.3664230859636077
ACH-000338,0.5726081394492187
ACH-000339,-0.13476918995952933
ACH-000341,-0.2493160368457667
ACH-000348,-0.2111698724860621
ACH-000350,-0.2039468782950196
ACH-000352,-0.1613283258054359
ACH-000356,0.026875063444844728
ACH-000361,-0.20448450684416355
ACH-000362,-0.21368639396395644
ACH-000363,-0.1683120307371113
ACH-000364,-0.2459076232130775
ACH-000365,-0.32109080927396666
ACH-000366,-0.21894624389160108
ACH-000368,-0.11034660935029293
ACH-000374,-0.10033925252694637
ACH-000375,-0.2174086080449137
ACH-000376,-0.1946905036100814
ACH-000381,-0.19368173265048755
ACH-000383,-0.20819274294706755
ACH-000387,-0.2261518673328222
ACH-000389,-0.0383745080586509
ACH-000390,-0.14770429701476467
ACH-000393,-0.25137937016301004
ACH-000395,-0.2884980661989868
ACH-000396,-0.2636906696298119
ACH-000397,-0.2388419934256924
ACH-000401,-0.038137320630969584
ACH-000402,0.14110658149137725
ACH-000403,-0.2662000672513057
ACH-000404,-0.14399963906716087
ACH-000406,-0.16702790592147834
ACH-000407,-0.2499303279287628
ACH-000408,-0.1396267949488071
ACH-000410,-0.24762084358407385
ACH-000411,-0.3747102334957436
ACH-000414,-0.28276254437668696
ACH-000415,-0.20318832038319226
ACH-000416,-0.17913581422989916
ACH-000420,-0.2975435949919037
ACH-000421,-0.21658767754309646
ACH-000424,-0.2868160375764223
ACH-000425,-0.15387771722697902
ACH-000426,-0.2659095737300367
ACH-000427,-0.31707918591850504
ACH-000433,-0.08211480078357301
ACH-000435,-0.21429738691371927
ACH-000436,-0.31121904383787913
ACH-000444,-0.2166166504055668
ACH-000445,-0.2652541205880763
ACH-000448,-0.2857761304823466
ACH-000450,-0.2785704079480347
ACH-000452,-0.26817458206608585
ACH-000454,0.01889910520719085
ACH-000458,-0.10440418151017464
ACH-000459,-0.1464946291871699
ACH-000460,-0.21442169708053505
ACH-000461,-0.2545089661929292
ACH-000463,-0.19519047824411725
ACH-000464,-0.15152033307547866
ACH-000466,-0.2842872279332394
ACH-000467,-0.055000681262628484
ACH-000468,-0.3171631996757349
ACH-000469,-0.1619696880460217
ACH-000470,-0.4285136928159601
ACH-000471,-0.2524095045998217
ACH-000472,-0.17353524553789995
ACH-000473,-0.21929293779796635
ACH-000475,-0.2702967739925899
ACH-000476,-0.34238312416929745
ACH-000477,-0.25218546632809474
ACH-000479,-0.336669036247859
ACH-000480,-0.1019569530174614
ACH-000481,-0.20062754121996504
ACH-000483,-0.30951823033054304
ACH-000484,-0.2357587669894702
ACH-000485,-0.3083523464432543
ACH-000486,-0.11523718666726444
ACH-000487,-0.3399956995381517
ACH-000488,-0.25336996958324043
ACH-000490,-0.143955335964568
ACH-000491,-0.16929111256664112
ACH-000495,-0.3314080420359509
ACH-000496,-0.3380609751214505
ACH-000499,-0.1783595929035525
ACH-000500,-0.4299198780335601
ACH-000502,-0.21307522214041733
ACH-000503,-0.12125173921480704
ACH-000505,-0.23403256088323784
ACH-000507,-0.09930997195060767
ACH-000510,-0.12475432798943947
ACH-000511,-0.16239377053900242
ACH-000512,-0.1724240060703984
ACH-000516,-0.22073024593391535
ACH-000517,-0.3302379341554026
ACH-000518,-0.1996781542211236
ACH-000520,-0.2815060768826165
ACH-000521,-0.19781004007355715
ACH-000522,-0.13156512271795456
ACH-000524,-0.3620793517707807
ACH-000527,-0.20707136381087088
ACH-000528,-0.1756741325711515
ACH-000537,-0.2349715265187312
ACH-000541,-0.244060843767758
ACH-000542,-0.24175838161012664
ACH-000544,-0.14683022218016387
ACH-000545,-0.1940728096267945
ACH-000547,-0.005499751804256065
ACH-000548,-0.1807475250645642
ACH-000549,-0.08646519918200629
ACH-000550,-0.26051572788221355
ACH-000552,-0.16567796521852746
ACH-000556,-0.09485750961363087
ACH-000557,-0.4162607435782507
ACH-000569,-0.4816026102070723
ACH-000570,-0.2691819023186364
ACH-000571,-0.2841594485291232
ACH-000573,-0.13831248866795287
ACH-000576,-0.24390768550608885
ACH-000579,-0.2614858206456928
ACH-000580,-0.2221126913799812
ACH-000584,-0.2966229462208713
ACH-000585,-0.3098603157806765
ACH-000588,-0.2724290211606061
ACH-000589,-0.07440303512804614
ACH-000591,-0.007116981316918741
ACH-000593,-0.15778499581996516
ACH-000600,-0.2926655259283096
ACH-000601,-0.19738914086080656
ACH-000605,-0.06897557531941784
ACH-000606,-0.13811930276354684
ACH-000608,-0.34617830130853505
ACH-000614,-0.2551794020744846
ACH-000616,-0.0042734030213829035
ACH-000618,-0.1478787130347466
ACH-000619,-0.2086468439082152
ACH-000620,-0.06775299140082335
ACH-000621,-0.21478529387185494
ACH-000622,-0.09040543212667994
ACH-000623,-0.17858976283290126
ACH-000624,-0.22540360088275044
ACH-000627,-0.2883879713558986
ACH-000630,-0.15339262221862174
ACH-000631,-0.3347565344771068
ACH-000632,-0.27224093444895725
ACH-000633,-0.16794930065012545
ACH-000637,-0.18854398580005013
ACH-000638,-0.08232507642509895
ACH-000646,-0.08935198554068764
ACH-000647,-0.16268219967493394
ACH-000648,-0.2878265351281093
ACH-000649,-0.2762431233538131
ACH-000651,-0.2296215206371456
ACH-000652,-0.2650634263129123
ACH-000653,-0.3050570180923694
ACH-000657,-0.2420096717875357
ACH-000658,-0.6771994755700144
ACH-000661,-0.2825447439848444
ACH-000662,-0.20647195124722284
ACH-000663,-0.3723695359549015
ACH-000665,-0.14037291707641048
ACH-000671,-0.2165719164699106
ACH-000672,-0.4328651378687248
ACH-000673,-0.1702076857220986
ACH-000676,-0.2491042072027431
ACH-000677,-0.31449673607187445
ACH-000681,-0.19971577982322872
ACH-000683,-0.3261723732691857
ACH-000684,-0.2100507622580529
ACH-000688,-0.2839748620740704
ACH-000693,-0.1324164549883894
ACH-000694,-0.1577052598614036
ACH-000695,-0.2674511547630586
ACH-000696,-0.19846342598213249
ACH-000697,-0.1234835219616342
ACH-000699,-0.26331292872420065
ACH-000701,-0.2894532506790718
ACH-000706,-0.2891823275570039
ACH-000711,-0.2450158287475888
ACH-000713,-0.2619977499927742
ACH-000714,-0.2630349378257757
ACH-000718,-0.2806549279249133
ACH-000720,-0.21940490563610693
ACH-000721,-0.1926236171389032
ACH-000724,-0.19511173122687595
ACH-000725,-0.17961688624430416
ACH-000732,-0.220458347749351
ACH-000734,-0.14634506869443514
ACH-000735,-0.17085638810695225
ACH-000736,-0.342316191689519
ACH-000738,-0.2057403137093142
ACH-000746,-0.20485695469013504
ACH-000747,-0.17913434035492368
ACH-000748,-0.22516327146938928
ACH-000753,-0.2611965076692399
ACH-000756,-0.13132334829338646
ACH-000757,-0.11217256853302224
ACH-000758,-0.0906808490984002
ACH-000760,-0.3221997607136775
ACH-000762,-0.044569343012396234
ACH-000763,-0.21825085797022886
ACH-000764,-0.17915322273262266
ACH-000765,-0.2597855472982413
ACH-000766,-0.28846051703285897
ACH-000767,-0.2870061299251264
ACH-000768,-0.2802753774047728
ACH-000769,-0.2128666115042364
ACH-000770,-0.2528944076224932
ACH-000771,-0.09626258474710428
ACH-000773,-0.2500032104670875
ACH-000776,-0.06975114246872356
ACH-000777,-0.09598088564722594
ACH-000778,-0.12835543615702594
ACH-000781,-0.25955832254429634
ACH-000782,-0.08485746668262333
ACH-000783,-0.4657501308158903
ACH-000784,-0.17167639811302535
ACH-000785,-0.3211081148919445
ACH-000787,-0.17093720927896805
ACH-000788,-0.1609825698085492
ACH-000791,-0.24864224922867126
ACH-000792,-0.2038250170179467
ACH-000794,-0.1300833296326606
ACH-000796,-0.3066582164944264
ACH-000798,-0.10955165810871552
ACH-000799,-0.2584521472079799
ACH-000800,-0.18696239830267375
ACH-000802,-0.057220830543792435
ACH-000804,-0.0993413783905814
ACH-000805,-0.09218197773218496
ACH-000809,-0.2361811329704486
ACH-000810,-0.13325645352810828
ACH-000811,-0.2973541011804185
ACH-000817,-0.026947647648313942
ACH-000819,-0.2110412091877869
ACH-000820,-0.2457284001746497
ACH-000821,-0.26643109850185576
ACH-000822,-0.12858804243624108
ACH-000823,-0.3238880927770817
ACH-000824,-0.3444735467811926
ACH-000827,-0.2554923059856979
ACH-000829,-0.10923868132247948
ACH-000831,-0.10895764030769664
ACH-000832,-0.2730105750709348
ACH-000833,-0.17110445117850367
ACH-000834,-0.2562146628390681
ACH-000835,-0.22865988165222725
ACH-000836,-0.110583606110895
ACH-000837,-0.2346262004820024
ACH-000838,-0.17389095588442607
ACH-000839,-0.3181538620082637
ACH-000840,-0.2709949464761517
ACH-000841,-0.034067507647045164
ACH-000843,-0.060133129037494785
ACH-000846,-0.3310462648054817
ACH-000847,-0.23562440415656524
ACH-000848,-0.04322505446243368
ACH-000849,-0.27785506358346723
ACH-000851,-0.20356021284292508
ACH-000855,-0.12549480431538731
ACH-000856,-0.15913623023873275
ACH-000858,-0.17611346144240272
ACH-000859,-0.08407045835149207
ACH-000861,-0.16568031297239855
ACH-000862,-0.1826093614417179
ACH-000865,-0.2952035293977154
ACH-000866,-0.1645566927969393
ACH-000867,-0.1854424437698748
ACH-000869,-0.22993804642987145
ACH-000872,-0.09339414353070664
ACH-000873,-0.2048812138250125
ACH-000876,-0.1978058072388441
ACH-000878,-0.2062201265860301
ACH-000880,-0.21092285303068095
ACH-000881,-0.15341796744821107
ACH-000882,-0.13003809508416786
ACH-000884,-0.21380092016256752
ACH-000885,-0.27374208527689875
ACH-000887,-0.2406682271282681
ACH-000889,-0.08925999719621458
ACH-000896,-0.1858989027259941
ACH-000898,-0.19867571494005354
ACH-000900,-0.4666068753912132
ACH-000901,-0.2697717942533027
ACH-000905,-0.20197494062888668
ACH-000906,-0.17782248434153686
ACH-000907,-0.2335504250077496
ACH-000910,-0.2597475219354911
ACH-000911,-0.2275414956717064
ACH-000912,-0.1533168248368199
ACH-000913,-0.22824587473445326
ACH-000915,-0.261083954399438
ACH-000916,0.07466954837355763
ACH-000917,-0.14705252940697175
ACH-000920,0.0028035404208206238
ACH-000921,-0.20641126018711825
ACH-000924,-0.2690708673599574
ACH-000926,-0.2611461267985411
ACH-000928,-0.2879025710436563
ACH-000929,-0.1079119988208428
ACH-000932,-0.2596780668969822
ACH-000935,-0.16313463063912526
ACH-000936,-0.17934373308982926
ACH-000937,-0.4449896004635473
ACH-000938,-0.2143257078294794
ACH-000939,-0.00895032177297672
ACH-000941,-0.13050543127865538
ACH-000943,-0.24369050216505966
ACH-000946,-0.2515964271163397
ACH-000947,-0.15146565785694222
ACH-000948,-0.13174130974846507
ACH-000950,-0.21556925856703696
ACH-000953,-0.4046997063651413
ACH-000954,-0.05191623255095098
ACH-000957,-0.10835371768124716
ACH-000958,-0.19478614301908007
ACH-000960,-0.1984961974862832
ACH-000963,-0.3329072206907009
ACH-000968,-0.05691750658647825
ACH-000969,-0.253809473302976
ACH-000972,-0.23584248707908825
ACH-000973,-0.16493144793858908
ACH-000974,-0.23890458294972503
ACH-000978,-0.1818772896277542
ACH-000984,-0.1972298003311276
ACH-000986,-0.09552187885420907
ACH-000988,-0.2763207151934097
ACH-000993,-0.2468669560788057
ACH-000994,-0.14078286528138825
ACH-000996,-0.3364094775183645
ACH-001001,-0.09659609991698777
ACH-001020,-0.2567911727696054
ACH-001028,-0.2760931956258222
ACH-001031,-0.3191469074472565
ACH-001038,-0.3888124100695899
ACH-001048,-0.17486358069148955
ACH-001050,-0.18614296147123285
ACH-001053,-0.33670787478676095
ACH-001054,-0.2016471973237781
ACH-001061,-0.12119680735674765
ACH-001067,-0.08252377425465987
ACH-001075,-0.2285354982320051
ACH-001096,-0.2289587816695632
ACH-001111,-0.20893883021012385
ACH-001119,-0.10371772530140068
ACH-001128,-0.25957502460231857
ACH-001134,-0.173075141970312
ACH-001151,-0.25199593771004714
ACH-001163,-0.2744265661976557
ACH-001164,-0.2570348211045864
ACH-001183,-0.14657644298672026
ACH-001192,-0.3507081934695958
ACH-001193,-0.1913642486963959
ACH-001196,-0.3620265687197683
ACH-001197,-0.23151960762814355
ACH-001205,-0.16020087566085575
ACH-001211,-0.14499524447482484
ACH-001212,-0.06057434212279126
ACH-001228,-0.31131216256182404
ACH-001232,-0.19923126367831315
ACH-001239,-0.3435418215850739
ACH-001270,-0.2876267959170611
ACH-001274,-0.3297036588422381
ACH-001275,-0.5493764484056277
ACH-001277,-0.3357097434652532
ACH-001278,-0.2857179519905713
ACH-001280,-0.4921875193741365
ACH-001283,-0.393939079074392
ACH-001289,-0.18955612106703995
ACH-001300,-0.280219683962788
ACH-001301,-0.27852863447213866
ACH-001302,-0.3450247378131954
ACH-001306,-0.274910228411787
ACH-001318,-0.1658134039583957
ACH-001322,-0.1659116313533815
ACH-001328,-0.22457911469323288
ACH-001332,-0.09863136113449564
ACH-001336,-0.038076564591591186
ACH-001346,-0.2697088159948177
ACH-001353,-0.3739856106445634
ACH-001354,-0.2038638548021973
ACH-001367,-0.27578880612097123
ACH-001368,-0.23867896510887546
ACH-001374,-0.26509953059137553
ACH-001377,-0.2961883882708413
ACH-001380,-0.34098418635342603
ACH-001391,-0.2399132033759665
ACH-001408,-0.20411438080033573
ACH-001430,-0.4759200500357652
ACH-001431,-0.33397360141201216
ACH-001450,-0.19786222800306466
ACH-001496,-0.09475413605879356
ACH-001500,-0.18256161199581186
ACH-001523,-0.014146744545094363
ACH-001532,-0.23716946540583586
ACH-001550,-0.19747949933105235
ACH-001552,-0.2670986404227535
ACH-001554,-0.30057986891212224
ACH-001654,-0.3751976174959223
ACH-001735,-0.1939105389023265
ACH-001736,-0.11081037451005303
ACH-001737,-0.3914236878321123
ACH-001740,-0.12484680757268662
ACH-001745,-0.2348586250929129
ACH-001765,-0.2755885430215701
