,ICOS (29851)
ACH-000004,0.2707580797677601
ACH-000005,-0.2347747267693441
ACH-000007,-0.08585558388567185
ACH-000009,0.01214550597734973
ACH-000011,0.010180644242730349
ACH-000012,0.026253851129080002
ACH-000013,0.04952082294941962
ACH-000014,0.16342517691382286
ACH-000015,-0.01774771035451763
ACH-000017,0.007679093630722789
ACH-000018,-0.03377358629064645
ACH-000019,0.16810800447937513
ACH-000021,0.057231113766874536
ACH-000022,0.034714880384304155
ACH-000025,-0.1171126305946364
ACH-000028,0.2043004258869083
ACH-000030,0.0571312648664883
ACH-000035,0.15168795577812544
ACH-000036,-0.10574901692811227
ACH-000037,0.08172622040827199
ACH-000039,-0.03662078389733475
ACH-000040,0.011438312962698156
ACH-000041,0.004358550181169297
ACH-000042,-0.0062692071367367
ACH-000045,0.12176773247545596
ACH-000047,0.01950962705356646
ACH-000052,0.2151173217262956
ACH-000053,0.024494995701120414
ACH-000054,-0.006480841248147929
ACH-000055,0.15883334600781865
ACH-000060,-0.12152593032090278
ACH-000067,0.10152862509355816
ACH-000070,0.09227807199026188
ACH-000075,0.02718304402326968
ACH-000078,0.06655396679416002
ACH-000082,0.026088026938082612
ACH-000085,0.05569871336981165
ACH-000086,0.09934771243895467
ACH-000087,-0.031675659620952444
ACH-000092,-0.02995026496982924
ACH-000095,-0.04788033741712157
ACH-000097,0.19489851432746308
ACH-000098,-0.014690251277650591
ACH-000099,-0.011937452748997645
ACH-000108,-0.03712504804955725
ACH-000113,0.11640248471941317
ACH-000116,-0.009802418495323305
ACH-000118,0.033197744257886984
ACH-000120,0.06439407588899619
ACH-000123,0.16924485011952084
ACH-000127,0.1020530476433836
ACH-000128,-0.07028931033367332
ACH-000132,0.0069093213911134545
ACH-000133,0.0922794974703044
ACH-000137,0.11538650883879804
ACH-000138,0.038942890989686764
ACH-000142,-0.06579604083157325
ACH-000143,0.10655124642975733
ACH-000146,0.07073676002749307
ACH-000148,0.09990736145221224
ACH-000150,-0.03775606074633639
ACH-000152,0.1917704579597972
ACH-000153,0.403751850277798
ACH-000159,-0.018447846728364897
ACH-000160,0.03895721411716064
ACH-000163,0.10979443675494033
ACH-000167,0.09861757663684567
ACH-000168,0.21611300786976492
ACH-000169,0.1155885278744397
ACH-000178,0.05483717468270058
ACH-000183,0.13646092891911135
ACH-000188,-0.13225208705932495
ACH-000189,0.2692879379085744
ACH-000190,0.08112083310792542
ACH-000198,0.0351027441012197
ACH-000203,-0.08301614290470445
ACH-000204,-0.07696923861807432
ACH-000206,-0.058481299379357574
ACH-000207,0.021493953004973008
ACH-000208,-0.052067158945621514
ACH-000210,0.1318884604401198
ACH-000211,0.011138936171203987
ACH-000215,-0.012203328982640671
ACH-000221,0.0825573679181395
ACH-000222,0.021407685450297
ACH-000223,-0.05301565698904357
ACH-000226,0.11732302204745634
ACH-000227,-0.21593403774654968
ACH-000228,0.004873775110301118
ACH-000231,-0.0646757603557172
ACH-000232,-0.07694253660066683
ACH-000233,-0.03903627342497976
ACH-000234,-0.12668468944139025
ACH-000235,0.13407116845718062
ACH-000237,0.004891045394173601
ACH-000238,0.17404453330786632
ACH-000242,0.3234882966056284
ACH-000243,0.04411966997639927
ACH-000244,0.03457488800788691
ACH-000246,0.010260737642526684
ACH-000248,0.13340096334746734
ACH-000250,0.020406410674053074
ACH-000251,-0.07204889349112455
ACH-000252,-0.11897670781580535
ACH-000253,0.09015535920590123
ACH-000255,-0.06265467057365658
ACH-000256,0.02545299156444833
ACH-000257,-0.004251493250135695
ACH-000258,-0.20546830302613328
ACH-000259,-0.03567836515303273
ACH-000260,0.016141613295891317
ACH-000261,-0.03951324123805867
ACH-000262,0.00861891694486021
ACH-000263,-0.09037455655352894
ACH-000264,0.10443741554268336
ACH-000265,0.04636664371727213
ACH-000266,0.0011289009509863408
ACH-000272,0.06081802432937877
ACH-000274,-0.052510530724407485
ACH-000277,0.039571277919363934
ACH-000278,0.06818769507025263
ACH-000279,0.06169302760457024
ACH-000280,0.12248328841032402
ACH-000281,0.10425555200192027
ACH-000288,-0.042068064802776285
ACH-000291,0.021971553056617816
ACH-000293,-0.09714915884702023
ACH-000294,0.09127120951359223
ACH-000295,-0.03743729236416896
ACH-000296,0.15356021748053714
ACH-000302,0.0721578969590549
ACH-000304,0.16500074662334405
ACH-000307,0.0254309334245402
ACH-000308,0.013586520818427726
ACH-000310,0.0018158247238348735
ACH-000311,-0.06528313496220292
ACH-000312,-0.07047031995255733
ACH-000315,-0.11540709812809577
ACH-000316,0.07295359642948802
ACH-000317,0.046312779778566536
ACH-000318,0.17253245101545125
ACH-000319,0.10131476148618973
ACH-000320,-0.08418228121659722
ACH-000322,-0.04334453243903265
ACH-000323,0.1108168509961089
ACH-000324,0.11533763571695367
ACH-000329,0.08491246771248259
ACH-000330,0.08806950158274575
ACH-000331,0.08200497659723079
ACH-000332,-0.0007863262052698713
ACH-000334,0.293344557112808
ACH-000335,-0.11613477544088895
ACH-000336,0.08593265935770364
ACH-000337,0.04070173929164702
ACH-000338,-0.3270630753256229
ACH-000339,0.02991498123230193
ACH-000341,-0.23691948857442935
ACH-000348,0.050279732577930315
ACH-000350,0.026565611772429363
ACH-000352,0.0418435851647444
ACH-000356,0.0043891453186359775
ACH-000361,0.099230033964327
ACH-000362,0.06231468349762969
ACH-000363,-0.0005792378725589949
ACH-000364,0.062126481544303586
ACH-000365,0.05511602367413599
ACH-000366,0.08516280032165183
ACH-000368,0.11279568420179205
ACH-000374,-0.04710231223561755
ACH-000375,0.14703995633219927
ACH-000376,0.04476082855013351
ACH-000381,0.16726325982838255
ACH-000383,0.008564474101946936
ACH-000387,-0.009980240785008204
ACH-000389,-0.12850201134653558
ACH-000390,0.0524450693145098
ACH-000393,-0.03403632798825132
ACH-000395,0.13257600425945104
ACH-000396,0.3816133190217319
ACH-000397,0.058150622710485725
ACH-000401,-0.10302017048209923
ACH-000402,0.3165406708063379
ACH-000403,0.07021830745628012
ACH-000404,0.018978935407386717
ACH-000406,0.014449576340536115
ACH-000407,0.09238788036298584
ACH-000408,0.1218621699605026
ACH-000410,0.1262432577049118
ACH-000411,0.09160639483206584
ACH-000414,0.06340471688522327
ACH-000415,-0.03151946988366092
ACH-000416,0.0418573075367214
ACH-000420,0.017822285881788708
ACH-000421,0.023234767617270363
ACH-000424,0.10803886408896576
ACH-000425,0.0277223367708287
ACH-000426,-0.17991699399327607
ACH-000427,-0.02827850790717486
ACH-000433,0.1467993030558105
ACH-000435,0.11952666320556668
ACH-000436,0.15330370320781733
ACH-000444,0.0449603229038123
ACH-000445,0.18193073921462471
ACH-000448,-0.0335597911038249
ACH-000450,-0.054838133799952296
ACH-000452,0.047999610177525284
ACH-000454,0.09106066403223513
ACH-000458,-0.10816209945196284
ACH-000459,0.07615151668407505
ACH-000460,-0.059696292007809786
ACH-000461,0.07111879442579612
ACH-000463,0.05039386382345568
ACH-000464,0.13679353100157302
ACH-000466,0.03990244605262491
ACH-000467,-0.031757095843107305
ACH-000468,0.04040763235421943
ACH-000469,0.04142905714809751
ACH-000470,-0.04418104598652337
ACH-000471,0.014223771087477887
ACH-000472,0.0907265731521268
ACH-000473,0.11538279021518888
ACH-000475,0.03146539866067405
ACH-000476,-0.13902111380275733
ACH-000477,-0.0038769042221046975
ACH-000479,0.1331230565140253
ACH-000480,0.05704724386080904
ACH-000481,-0.0442772917448251
ACH-000483,-0.03018987524553818
ACH-000484,0.0007996334100985857
ACH-000485,-0.0682796800973156
ACH-000486,0.06270778602138696
ACH-000487,0.08831812806332702
ACH-000488,-0.05758059946184658
ACH-000490,0.1124536447453572
ACH-000491,-0.13540887788142086
ACH-000495,-0.08192359493546804
ACH-000496,-0.02411080897882136
ACH-000499,0.3199889740376704
ACH-000500,-0.28952385174905626
ACH-000502,-0.1147339580555396
ACH-000503,-0.061665957515546925
ACH-000505,-0.027316402298506574
ACH-000507,0.12315009192667488
ACH-000510,0.03569873311118167
ACH-000511,0.09625296894723416
ACH-000512,0.07724487137760849
ACH-000516,-0.02283068340277629
ACH-000517,-0.08516429149466735
ACH-000518,-0.047558006855231344
ACH-000520,-0.007864342767147255
ACH-000521,-0.06662263057210767
ACH-000522,-0.02440793261116227
ACH-000524,-0.09038205366607914
ACH-000527,0.037771755296666924
ACH-000528,0.03499078870785565
ACH-000537,-0.013771694603559854
ACH-000541,0.44743348650092996
ACH-000542,0.04611065721404068
ACH-000544,0.1477373691409876
ACH-000545,0.11537094550331273
ACH-000547,-0.021921862176554847
ACH-000548,-0.002109507022821611
ACH-000549,-0.07547609346967599
ACH-000550,-0.1031784549709544
ACH-000552,-0.0013661511811713927
ACH-000556,-0.0548817281975184
ACH-000557,-0.025646854517327355
ACH-000569,0.07448897423554836
ACH-000570,0.12170025541401155
ACH-000571,0.1482023600335012
ACH-000573,0.05187355189288596
ACH-000576,-0.020245924356983542
ACH-000579,0.07351138354632956
ACH-000580,0.2927742044778641
ACH-000584,0.029318760503283012
ACH-000585,-0.05703159896182521
ACH-000588,0.1119817063819434
ACH-000589,-0.1304144702360462
ACH-000591,-0.2421246388018771
ACH-000593,-0.09629791167877684
ACH-000600,-0.14614499880431892
ACH-000601,0.028474728531979063
ACH-000605,0.08567274876894268
ACH-000606,0.0025166076131285624
ACH-000608,-0.022522234976327583
ACH-000614,0.1054546300118493
ACH-000616,0.030110934791602637
ACH-000618,0.02989848982714374
ACH-000619,0.0812287024904776
ACH-000620,0.02239569858727147
ACH-000621,0.030898917534280486
ACH-000622,-0.030373372760857043
ACH-000623,0.0544894058927068
ACH-000624,-0.04347899376089482
ACH-000627,-0.02121969111889957
ACH-000630,-0.0012905102783510095
ACH-000631,0.04379640521957768
ACH-000632,0.02195099997547674
ACH-000633,0.11616105651517905
ACH-000637,-0.01741415840723462
ACH-000638,0.05998101254628325
ACH-000646,-0.004548216534438959
ACH-000647,-0.008001417824602827
ACH-000648,0.043405783906281865
ACH-000649,0.08935361940949878
ACH-000651,0.10368771419114367
ACH-000652,0.1536731824424463
ACH-000653,0.06386872670567831
ACH-000657,-0.019340500390347785
ACH-000658,-0.017752554219521988
ACH-000661,0.00357705285234926
ACH-000662,-0.11356902468959623
ACH-000663,-0.023155483348639445
ACH-000665,-0.0007686340782546431
ACH-000671,0.20567847553911253
ACH-000672,0.2721209773153034
ACH-000673,-0.024511681851802032
ACH-000676,0.019464700645435536
ACH-000677,0.11111208878864244
ACH-000681,0.029072988628822308
ACH-000683,-0.008246111625884352
ACH-000684,-0.038713548465851934
ACH-000688,0.007181739606059868
ACH-000693,-0.016589469748902158
ACH-000694,0.08870611618723621
ACH-000695,-0.07796908024284004
ACH-000696,0.07346792256688492
ACH-000697,0.17426372855780803
ACH-000699,-0.07825336093721343
ACH-000701,-0.008740816913403782
ACH-000706,0.12408318669120424
ACH-000711,-0.013225010771884245
ACH-000713,0.05966459883907725
ACH-000714,-0.04716133421697513
ACH-000718,0.17585434998773752
ACH-000720,0.07403824798375203
ACH-000721,0.05630215079160927
ACH-000724,-0.009723093536647076
ACH-000725,0.11602012294501532
ACH-000732,0.2578461312589904
ACH-000734,0.04706770033336925
ACH-000735,-0.06330770757978264
ACH-000736,0.06440033657240547
ACH-000738,-6.368867549264271e-05
ACH-000746,0.047058595390319855
ACH-000747,-0.08860058885992733
ACH-000748,0.05756660060082437
ACH-000753,0.022398890565803086
ACH-000756,0.01462620364458184
ACH-000757,-0.023023654830087587
ACH-000758,-0.08122321260470312
ACH-000760,0.004904702593932774
ACH-000762,-0.19745790438097305
ACH-000763,-0.10499908008731053
ACH-000764,-0.11529407344552772
ACH-000765,0.06004929376766582
ACH-000766,0.06209090457372665
ACH-000767,0.02564371454612729
ACH-000768,0.05166576236277852
ACH-000769,-0.03924323454005869
ACH-000770,0.08032622997454375
ACH-000771,-0.0467235321390647
ACH-000773,-0.016209140942338166
ACH-000776,0.20307391322525373
ACH-000777,0.10889329917269297
ACH-000778,0.0933567276355586
ACH-000781,-0.031497563208959835
ACH-000782,-0.07654781851135069
ACH-000783,0.012419905200194946
ACH-000784,0.02430729388204181
ACH-000785,-0.06803207006919522
ACH-000787,0.08527407954464553
ACH-000788,0.09604135135904636
ACH-000791,-0.049349882924655315
ACH-000792,0.07228471314916046
ACH-000794,-0.017018539471319025
ACH-000796,0.029332777149741918
ACH-000798,0.20921005493447345
ACH-000799,-0.13238784942083773
ACH-000800,0.12459779182579454
ACH-000802,-0.014833711242168791
ACH-000804,0.01494137179802095
ACH-000805,-0.0370762864731428
ACH-000809,0.10082073489853237
ACH-000810,-0.02883387325328465
ACH-000811,-0.05687122481398901
ACH-000817,0.07358703458433484
ACH-000819,0.03695413368872853
ACH-000820,0.14255976920542596
ACH-000821,-0.11238912549151593
ACH-000822,0.14259973462474845
ACH-000823,0.04558485172940587
ACH-000824,-0.016799205882012138
ACH-000827,0.09369812389082433
ACH-000829,-0.05249970398421748
ACH-000831,-0.058583151659473004
ACH-000832,0.15076305869413828
ACH-000833,-0.11818235594178288
ACH-000834,0.026971855229362872
ACH-000835,-0.01210612805104702
ACH-000836,-0.08306050823307763
ACH-000837,-0.09125536989410248
ACH-000838,0.00023673886442630333
ACH-000839,0.0947020369858464
ACH-000840,0.02407784348393764
