,CDCA7L (55536)
ACH-000648,0.0473364887231999
ACH-000649,-0.09406283874448797
ACH-000651,-0.11548871920512305
ACH-000652,0.07411274819575768
ACH-000653,-0.20792688535847045
ACH-000657,-0.07022820454834602
ACH-000658,-0.035044924571608536
ACH-000661,-0.057766726071720766
ACH-000662,-0.2282066580952677
ACH-000663,-0.1810792590093912
ACH-000665,-0.08707825751459031
ACH-000671,0.07238374474870837
ACH-000672,0.24732105269506
ACH-000673,-0.13259554051058733
ACH-000676,-0.07292501192851142
ACH-000677,0.04446294702320497
ACH-000681,-0.1200794548212412
ACH-000683,-0.07690953114828948
ACH-000684,-0.030560518822882327
ACH-000688,0.04305771514282283
ACH-000693,-0.0916321722739752
ACH-000694,-0.15209832590050312
ACH-000695,-0.2716512468963775
ACH-000696,-0.15768049530562087
ACH-000697,-0.2379749331035357
ACH-000699,0.00608051655348883
ACH-000701,-0.09232086106657762
ACH-000706,-0.14538869442116614
ACH-000711,-0.1411185070786993
ACH-000713,-0.08176872140011777
ACH-000714,-0.04367427268617005
ACH-000718,0.08403201037792314
ACH-000720,-0.11258572197455348
ACH-000721,0.02960272043671787
ACH-000724,0.026677153297714896
ACH-000725,-0.04272587233576152
ACH-000732,0.019108043836077827
ACH-000734,-0.05635516682655845
ACH-000735,-0.07676108299447547
ACH-000736,0.013382574812323677
ACH-000738,0.019263425700505973
ACH-000746,-0.1057084978796819
ACH-000747,-0.030275938818215636
ACH-000748,0.10435146883429333
ACH-000753,-0.01145079373377406
ACH-000756,0.09493541844977918
ACH-000757,-0.05034117237760024
ACH-000758,0.0544115180472258
ACH-000760,-0.051211363192132056
ACH-000762,-0.07386991885689337
ACH-000763,-0.07522199731990184
ACH-000764,-0.2702202442274103
ACH-000765,-0.07025351501891453
ACH-000766,-0.14086705284206968
ACH-000767,-0.023767528170602504
ACH-000768,-0.010975257561934694
ACH-000769,-0.1627194568061354
ACH-000770,-0.1519969871319827
ACH-000771,0.011746237985762563
ACH-000773,0.020242826114135498
ACH-000776,-0.2126282623365261
ACH-000777,-0.18092573381214785
ACH-000778,-0.059419041112788326
ACH-000781,-0.16415288286802346
ACH-000782,0.14746270724947513
ACH-000783,-0.04365123845703852
ACH-000784,-0.12405018387162715
ACH-000785,-0.02738153150983516
ACH-000787,-0.09651862728526456
ACH-000788,-0.08595977235437498
ACH-000791,-0.060254536742297686
ACH-000792,-0.05996729154194644
ACH-000794,-0.08897344589468605
ACH-000796,-0.16434356358176402
ACH-000798,0.10731499573413958
ACH-000799,-0.18283888114661245
ACH-000800,-0.09437167161776366
ACH-000802,-0.11587739031136784
ACH-000804,0.0664206334599023
ACH-000805,-0.11892130394769584
ACH-000809,-0.009546092458858148
ACH-000810,-0.02952730673343725
ACH-000811,-0.17275330435587055
ACH-000817,0.01962267718265813
ACH-000819,-0.12619936902734585
ACH-000820,-0.07077653398556133
ACH-000821,-0.01626178272248793
ACH-000822,-0.0566682438726238
ACH-000823,-0.20170601377341385
ACH-000824,-0.05973042068296089
ACH-000827,-0.1493922403615732
ACH-000829,-0.08241686245033628
ACH-000831,-0.16368743140192132
ACH-000832,-0.009848795955545213
ACH-000833,0.03455403657069607
ACH-000834,-0.13414957953609322
ACH-000835,-0.09337811039921792
ACH-000836,-0.1306582418656539
ACH-000837,-0.005597274479130368
ACH-000838,0.047008202802976816
ACH-000839,0.03440208081050266
ACH-000840,-0.2904451542703493
ACH-000841,-0.08126084786028379
ACH-000843,-0.12666023355214615
ACH-000846,-0.035464728516275384
ACH-000847,0.0032936758715528328
ACH-000848,0.00028280293417608937
ACH-000849,-0.12869496874379388
ACH-000851,-0.10363923245011156
ACH-000855,-0.12841595496629188
ACH-000856,-0.09862470365994036
ACH-000858,-0.0667586229444692
ACH-000859,-0.04346249612647527
ACH-000861,0.05086067432546757
ACH-000862,-0.15027555843223556
ACH-000865,-0.060622206308857486
ACH-000866,-0.2379072388867209
ACH-000867,-0.03176176062855298
ACH-000869,0.017150160131233126
ACH-000872,-0.043114268564661086
ACH-000873,0.06806910584062317
ACH-000876,-0.11104343856746167
ACH-000878,-0.17386801213832
ACH-000880,-0.0837080108427876
ACH-000881,-0.13103658612846128
ACH-000882,0.0061346412362003645
ACH-000884,0.003577533006858589
ACH-000885,0.052416768415937516
ACH-000887,-0.07701820845316075
ACH-000889,-0.07939844686111007
ACH-000896,-0.2384112652080756
ACH-000898,-0.16520377709370412
ACH-000900,-0.4430997242793437
ACH-000901,-0.08462024678027384
ACH-000905,-0.023767952689531618
ACH-000906,-0.1805875913776723
ACH-000907,-0.14282124724880674
ACH-000910,-0.007564398292119933
ACH-000911,-0.0958007379404274
ACH-000912,-0.048378650772865364
ACH-000913,-0.1277278013407633
ACH-000915,-0.09914960166169123
ACH-000916,0.07543097779272764
ACH-000917,0.04044324243386427
ACH-000920,-0.09482070302788503
ACH-000921,-0.11921668553702272
ACH-000924,-0.12007057020304235
ACH-000926,-0.05624106801545941
ACH-000928,0.022623901877382432
ACH-000929,-0.2777522671123181
ACH-000932,-0.06697097631019776
ACH-000935,0.0008600163110581063
ACH-000936,-0.10477108569044663
ACH-000937,-0.011670955490350118
ACH-000938,0.1076337006285155
ACH-000939,0.1546416860952945
ACH-000941,-0.04959637081012725
ACH-000943,-0.12562589901033164
ACH-000946,-0.06389659917254807
ACH-000947,-0.20450175825006067
ACH-000948,-0.15284243324091562
ACH-000950,-0.17592799164762954
ACH-000953,0.08803629572342363
ACH-000954,0.14702173395833326
ACH-000957,-0.15510203688351962
ACH-000958,-0.4698471005003347
ACH-000960,-0.046639006522644966
ACH-000963,0.04493272955354925
ACH-000968,-0.03566036712767972
ACH-000969,-0.1483654111468615
ACH-000972,-0.30467095293316904
ACH-000973,-0.14211918225021214
ACH-000974,-0.07853744048808055
ACH-000978,0.06311795528239705
ACH-000984,-0.006567083785917866
ACH-000986,0.017673673297306833
ACH-000988,0.05799290678487324
ACH-000993,-0.14231058217131934
ACH-000994,0.008850959954528488
ACH-000996,-0.048464890625256565
ACH-001001,-0.16690073232513097
ACH-001020,0.0652155542127587
ACH-001028,-0.16432146587753346
ACH-001031,-0.2862716994384089
ACH-001038,0.03162148179014281
ACH-001048,-0.08053462740778951
ACH-001050,-0.012436860789486349
ACH-001053,-0.08675391640876287
ACH-001054,-0.0955525810148446
ACH-001061,-0.13133880255091335
ACH-001067,-0.13851779985074328
ACH-001075,-0.20426834079917328
ACH-001096,0.021369746681764862
ACH-001111,0.2670716079632374
ACH-001119,-0.1295888870746723
ACH-001128,-0.3523130817843181
ACH-001134,-0.06298125296458824
ACH-001151,-0.12031485315335873
ACH-001163,-0.05158719429467977
ACH-001164,-0.4418402010043418
ACH-001183,-0.02221579204167636
ACH-001192,-0.11096207858835552
ACH-001193,-0.11694402175112023
ACH-001196,0.0055366373955066574
ACH-001197,-0.11091495140600613
ACH-001205,-0.11412267423146635
ACH-001211,0.01303810765920714
ACH-001212,-0.07127986214741927
ACH-001228,-0.04554763393591696
ACH-001232,0.05718443403155296
ACH-001239,-0.07718741789772024
ACH-001270,-0.2042291664907988
ACH-001274,0.03705752728710655
ACH-001275,-0.17293378691067507
ACH-001277,-0.1399609242709539
ACH-001278,-0.19642969139563055
ACH-001280,-0.14981951667065938
ACH-001283,-0.10623931592909744
ACH-001289,0.057647275287870725
ACH-001300,-0.15264614331783027
ACH-001301,-0.11351094515469475
ACH-001302,-0.19355069883570072
ACH-001306,-0.16914115552123382
ACH-001318,-0.14526322993727522
ACH-001322,0.010430835758289785
ACH-001328,-0.05443712508142373
ACH-001332,-0.10541066920214937
ACH-001336,-0.13319614710942834
ACH-001346,-0.04112425711395239
ACH-001353,-0.09081090096666357
ACH-001354,0.06450686069577154
ACH-001367,0.07055827265201693
ACH-001368,-0.1765082070047287
ACH-001374,-0.22891680280062385
ACH-001377,-0.058220476539236975
ACH-001380,-0.15375923624314458
ACH-001391,-0.013348664246862277
ACH-001408,-0.06818864755143861
ACH-001430,-0.18850274920342888
ACH-001431,-0.1049029282952428
ACH-001450,0.002844791581776575
ACH-001496,-0.1240943551481356
ACH-001500,-0.18394718782475886
ACH-001523,-0.13420131181360004
ACH-001532,-0.25897927278792804
ACH-001550,-0.07552866916746181
ACH-001552,-0.04058649003264021
ACH-001554,-0.04771625273540199
ACH-001654,-0.031360516767238444
ACH-001735,0.0683668310587977
ACH-001736,0.09093152204369864
ACH-001737,0.051771477048870286
ACH-001740,-0.0790397070937179
ACH-001745,0.07678111434083293
ACH-001765,-0.09904735350628388
