,ATP6V0E1 (8992)
ACH-000004,-0.21424788833116745
ACH-000005,-0.2921683045546077
ACH-000007,-0.1050500990211172
ACH-000009,-0.3589720228709392
ACH-000011,-0.18962733910379875
ACH-000012,-0.06560404754949659
ACH-000013,-0.06004272179219632
ACH-000014,-0.07537371099669471
ACH-000015,-0.05920571877710047
ACH-000017,-0.037934236067586974
ACH-000018,-0.24826031159613676
ACH-000019,0.021861596429197317
ACH-000021,-0.23445148831476365
ACH-000022,-0.11701668206641876
ACH-000025,0.015758466158929653
ACH-000028,0.02322148909941124
ACH-000030,-0.11172904977402397
ACH-000035,-0.16893436130736575
ACH-000036,-0.1388557361672742
ACH-000037,-0.11746134405020565
ACH-000039,-0.30443799749368466
ACH-000040,-0.13931417889188066
ACH-000041,-0.18962924857388294
ACH-000042,-0.15610474093378954
ACH-000045,-0.420668593335993
ACH-000047,0.12335923115545094
ACH-000052,-0.2595328032035589
ACH-000053,-0.07456838600579
ACH-000054,-0.4355796154831522
ACH-000055,0.11681468736290285
ACH-000060,-0.17736087316753446
ACH-000067,-0.06929631518857078
ACH-000070,-0.34459423696386376
ACH-000075,-0.05605725818759525
ACH-000078,-0.210689691058964
ACH-000082,-0.2519652613492802
ACH-000085,-0.5126685802615687
ACH-000086,-0.06619048480723945
ACH-000087,-0.14363103620334006
ACH-000092,-0.17493465176489426
ACH-000095,-0.18146214713232012
ACH-000097,0.015736914917960282
ACH-000098,-0.2531337917129328
ACH-000099,-0.19162733822075373
ACH-000108,-0.2362298858216651
ACH-000113,-0.17511908416977556
ACH-000116,0.05517080844147487
ACH-000118,-0.043706446212454265
ACH-000120,-0.13821657079900146
ACH-000123,0.08098822293766526
ACH-000127,-0.058835845860944765
ACH-000128,-0.18407363689615214
ACH-000132,-0.014791867399043557
ACH-000133,-0.16924661752131198
ACH-000137,-0.02974672621724735
ACH-000138,-0.032114736239801316
ACH-000142,-0.053594343331832967
ACH-000143,-0.2684865286125149
ACH-000146,-0.2258260162808528
ACH-000148,-0.17834282524416434
ACH-000150,-0.14017331857075915
ACH-000152,-0.12468156622861533
ACH-000153,-0.035803280573799834
ACH-000159,-0.0361067888386701
ACH-000160,-0.13708024940685412
ACH-000163,0.04787528737742901
ACH-000167,-0.3183404038167058
ACH-000168,-0.6695479891084386
ACH-000169,0.014768575054260371
ACH-000178,-0.1630720389188728
ACH-000183,-0.1172390988966486
ACH-000188,-0.5699202096566062
ACH-000189,0.016231434493000917
ACH-000190,-0.22134937711972194
ACH-000198,-0.2885407096425136
ACH-000203,-0.004657736126768282
ACH-000204,0.035734794573105064
ACH-000206,-0.11557584027316
ACH-000207,-0.26081035756230986
ACH-000208,-0.1223936430137865
ACH-000210,-0.1465751141157225
ACH-000211,0.0015962879747787356
ACH-000215,-0.087224859222518
ACH-000221,0.08428254286208181
ACH-000222,-0.7642797759477248
ACH-000223,-0.2627098997777177
ACH-000226,-0.033125028241128535
ACH-000227,-0.29111490183582045
ACH-000228,-0.0406470670609268
ACH-000231,-0.06785135260749485
ACH-000232,-0.06310971834003716
ACH-000233,-0.14693481237089262
ACH-000234,-0.2047631764816919
ACH-000235,-0.10899082455566728
ACH-000237,-0.6086433180977144
ACH-000238,-0.30761167832267305
ACH-000242,-0.5052099963904544
ACH-000243,-0.15657309051912635
ACH-000244,-0.12401211119953075
ACH-000246,-0.09345816188122832
ACH-000248,-0.17419788099558475
ACH-000250,-0.068057440125804
ACH-000251,-0.07404036528307938
ACH-000252,-0.432505528981415
ACH-000253,-0.15747750727371915
ACH-000255,-0.8285884982850824
ACH-000256,-0.26690742014036195
ACH-000257,-0.23582258009940085
ACH-000258,-0.1075857572152954
ACH-000259,-0.13660835758815926
ACH-000260,-0.07861377034292243
ACH-000261,-0.1115969773995548
ACH-000262,-0.6011944733385652
ACH-000263,-0.3135027165489183
ACH-000264,-0.17514130531909572
ACH-000265,-0.12207402311207477
ACH-000266,-0.2271970731152725
ACH-000272,-0.09346376826771652
ACH-000274,-0.0683179363350735
ACH-000277,0.01920499266489601
ACH-000278,-0.050288690399189165
ACH-000279,-0.151551475618672
ACH-000280,-0.06458188325298282
ACH-000281,-0.3040819309745147
ACH-000288,-0.10516792789495603
ACH-000291,-0.10818812141923753
ACH-000293,-0.018060748490037238
ACH-000294,-0.1432554029641381
ACH-000295,-0.3760459001389943
ACH-000296,-0.35763033758487073
ACH-000302,-0.027734332560723
ACH-000304,-0.19047534689984527
ACH-000307,-0.1877346630857684
ACH-000308,-0.005649253484499789
ACH-000310,-0.18521673588470405
ACH-000311,-0.2941798573102363
ACH-000312,-0.19130297287455772
ACH-000315,0.1576163842585359
ACH-000316,-0.198076429024068
ACH-000317,-0.2723528106727397
ACH-000318,-0.18279924269449835
ACH-000319,-0.04141766409863271
ACH-000320,-0.302652182328765
ACH-000322,-0.14046868482582
ACH-000323,-0.047266271383362764
ACH-000324,0.017643874565724534
ACH-000329,-0.19674695505991127
ACH-000330,0.03336446022916048
ACH-000331,-0.002442663981398553
ACH-000332,-0.2852530078209114
ACH-000334,-0.07368232056444432
ACH-000335,-0.14074654528027128
ACH-000336,-0.2353171683770316
ACH-000337,-0.2944931849077386
ACH-000338,-0.3111885359212668
ACH-000339,-0.09021042540668928
ACH-000341,0.024386085994979004
ACH-000348,-0.2010096476332933
ACH-000350,-0.10356432283796664
ACH-000352,-0.06119445715888415
ACH-000356,0.09346007228354633
ACH-000361,-0.2360320311961929
ACH-000362,-0.6560586012578905
ACH-000363,-0.22850966699423814
ACH-000364,-0.052632487581441435
ACH-000365,0.017033342082868632
ACH-000366,-0.06495509225870276
ACH-000368,-0.4303806541384868
ACH-000374,-0.10997661297988083
ACH-000375,0.10500059743615914
ACH-000376,-0.0246811546950967
ACH-000381,-0.2433283332744515
ACH-000383,-0.2123861332100356
ACH-000387,-0.3025908951242177
ACH-000389,-0.1972300248276654
ACH-000390,0.017168445691275624
ACH-000393,-0.2295238268696437
ACH-000395,-0.5195151738069808
ACH-000396,-0.10082396039325547
ACH-000397,-0.19930569553028668
ACH-000401,-0.11346136722459145
ACH-000402,0.04279576573117797
ACH-000403,-0.09959363191379583
ACH-000404,-0.17681547067686412
ACH-000406,-0.172662228496562
ACH-000407,0.12402312719280399
ACH-000408,-0.7493382125729828
ACH-000410,-0.1518859739151015
ACH-000411,-0.06212432438152194
ACH-000414,-0.2334697164467937
ACH-000415,-0.08890023789448187
ACH-000416,-0.11286154425256807
ACH-000420,-0.26184241733964964
ACH-000421,-0.016551092742639984
ACH-000424,0.06565852976285351
ACH-000425,-0.07676771772978437
ACH-000426,-0.13320581641970528
ACH-000427,-0.7743932444228271
ACH-000433,0.14348050776278698
ACH-000435,-0.024076831026399795
ACH-000436,-0.10518382176688387
ACH-000444,-0.015808258668000324
ACH-000445,-0.13143896830195292
ACH-000448,-0.10075791469795647
ACH-000450,-0.06126905023690619
ACH-000452,0.012876140169415969
ACH-000454,-0.28377707412326136
ACH-000458,-0.34639345865881205
ACH-000459,0.01227264742256278
ACH-000460,-0.030175796009831814
ACH-000461,-0.06706526730035191
ACH-000463,-0.029597494280445787
ACH-000464,-0.2953727750930628
ACH-000466,-0.03488432935844382
ACH-000467,-0.2326976126549852
ACH-000468,-0.056104224258418316
ACH-000469,-0.06254377712980994
ACH-000470,-0.28707602818216543
ACH-000471,-0.041543563552945625
ACH-000472,-0.21758017892516174
ACH-000473,0.06389793895082639
ACH-000475,-0.19050413335330452
ACH-000476,-0.00024588282883963706
ACH-000477,0.010240851142016706
ACH-000479,-0.1697361341380943
ACH-000480,-0.20518987902749286
ACH-000481,-0.21522458461813831
ACH-000483,0.06432292977340119
ACH-000484,-0.2887298501127009
ACH-000485,-0.7233127001039542
ACH-000486,-0.06623748428332593
ACH-000487,-0.2518058707586304
ACH-000488,-0.5141373552193309
ACH-000490,-0.1370001355885128
ACH-000491,-0.1702458582911587
ACH-000495,0.050984569219278686
ACH-000496,-0.06652346166586194
ACH-000499,0.2293861682593041
ACH-000500,0.06608655818238697
ACH-000502,-0.12153157604837375
