,PAFAH1B1 (5048)
ACH-000198,-1.3607273589051623
ACH-000203,-1.2028016146598246
ACH-000204,-1.4264452754336712
ACH-000206,-1.3486643827182372
ACH-000207,-1.3059684720682123
ACH-000208,-1.1353500042090188
ACH-000210,-1.1491094182154709
ACH-000211,-1.2502594835671408
ACH-000215,-1.4298177629252269
ACH-000221,-1.8100183987602807
ACH-000222,-1.4892597593688537
ACH-000223,-1.2423372520055749
ACH-000226,-1.3589154454828418
ACH-000227,-1.6336267322968019
ACH-000228,-1.505057816034578
ACH-000231,-1.4232518314495273
ACH-000232,-1.255712338768297
ACH-000233,-1.4946860637562742
ACH-000234,-1.468535176895849
ACH-000235,-1.417094185215867
ACH-000237,-1.475810108948565
ACH-000238,-1.5303151790535008
ACH-000242,-1.5033884892482376
ACH-000243,-1.3133835669383138
ACH-000244,-1.4414783231563226
ACH-000246,-1.218904032411705
ACH-000248,-1.461615118326021
ACH-000250,-1.439676908117712
ACH-000251,-1.5849897497822654
ACH-000252,-1.3022528696432143
ACH-000253,-1.3335679878956592
ACH-000255,-1.3166075377568538
ACH-000256,-1.6935385767175002
ACH-000257,-1.502231353321946
ACH-000258,-1.0015105415750545
ACH-000259,-1.4626589767017923
ACH-000260,-1.414109135802302
ACH-000261,-1.383019318793297
ACH-000262,-1.3809042426137077
ACH-000263,-1.709127831643708
ACH-000264,-1.4733287781200783
ACH-000265,-1.4677433458494331
ACH-000266,-1.3706614185610406
ACH-000272,-1.3043499146546582
ACH-000274,-1.5548869642406842
ACH-000277,-1.2951049056949846
ACH-000278,-1.4018586723012525
ACH-000279,-1.5523894986202496
ACH-000280,-1.3562425336336108
ACH-000281,-1.438088163376276
ACH-000288,-1.5304636737933808
ACH-000291,-1.3716025747880407
ACH-000293,-1.2746318878861167
ACH-000294,-1.754197201479424
ACH-000295,-1.550868423079549
ACH-000296,-1.583570282804072
ACH-000302,-1.5688064077966155
ACH-000304,-1.1861087095373035
ACH-000307,-1.3374420894010088
ACH-000308,-1.391076102005146
ACH-000310,-1.4845655459595133
ACH-000311,-1.342254854879215
ACH-000312,-1.5677612500605105
ACH-000315,-1.4869828679094628
ACH-000316,-1.421704660434548
ACH-000317,-1.3450471408466025
ACH-000318,-1.5637627123528026
ACH-000319,-1.5068562813118682
ACH-000320,-1.305139399321101
ACH-000322,-1.4003537302596911
ACH-000323,-1.2494925399888863
ACH-000324,-1.4267815678903557
ACH-000329,-1.3341581306123935
ACH-000330,-1.7836234457449922
ACH-000331,-1.3267512775719286
ACH-000332,-1.497457091111552
ACH-000334,-1.403556093989867
ACH-000335,-1.2525287385883133
ACH-000336,-1.508913258938358
ACH-000337,-1.4717715547006005
ACH-000338,-1.462447630863736
ACH-000339,-1.4152460311351749
ACH-000341,-1.426498476178296
ACH-000348,-1.4667787137928583
ACH-000350,-1.5300517998668692
ACH-000352,-1.4578674573672916
ACH-000356,-1.3754675028621786
ACH-000361,-1.5550498693390225
ACH-000362,-1.4525222780486278
ACH-000363,-1.5127622742728213
ACH-000364,-1.4396185080064128
ACH-000365,-1.557785881693759
ACH-000366,-1.2593062107980857
ACH-000368,-1.3667754119778968
ACH-000374,-1.5582203449829417
ACH-000375,-1.151025369361684
ACH-000376,-1.2804043144707218
ACH-000381,-1.4057651098493815
ACH-000383,-1.4091365483532996
ACH-000387,-1.7928945449036588
ACH-000389,-1.5298061701490897
ACH-000390,-1.325972086580843
ACH-000393,-1.5968374025676506
ACH-000395,-1.3339336267154431
ACH-000396,-1.379971816175043
ACH-000397,-1.4770543252778656
ACH-000401,-1.2888496768400488
ACH-000402,-1.522596290385175
ACH-000403,-1.4427686288983916
ACH-000404,-1.0354613552045189
ACH-000406,-1.6620669673714827
ACH-000407,-1.4513471879287845
ACH-000408,-1.488926720955715
ACH-000410,-1.4721497327290936
ACH-000411,-1.247634621773259
ACH-000414,-1.4417131110887529
ACH-000415,-1.4133546152682668
ACH-000416,-1.2513459053612557
ACH-000420,-1.4229325672911968
ACH-000421,-1.3863517516878188
ACH-000424,-1.5263659451878204
ACH-000425,-1.309048640350455
ACH-000426,-1.5635072372765624
ACH-000427,-1.3559522011681873
ACH-000433,-1.1988006564831808
ACH-000435,-1.478317263332083
ACH-000436,-1.4813735472976564
ACH-000444,-1.4238351327754604
ACH-000445,-1.6028538905250589
ACH-000448,-1.430869778369611
ACH-000450,-1.3814378400318872
ACH-000452,-1.4906135552444166
ACH-000454,-1.3395887537314164
ACH-000458,-1.5917760959559837
ACH-000459,-1.1142934231568231
ACH-000460,-1.4723099433136893
ACH-000461,-1.5156775893104988
ACH-000463,-1.2516745788965802
ACH-000464,-1.5263023451110598
ACH-000466,-1.6980318903908878
ACH-000467,-1.2573928228069668
ACH-000468,-1.4397371094036435
ACH-000469,-1.4081257495864867
ACH-000470,-1.5799335793383995
ACH-000471,-1.5423812982625198
ACH-000472,-1.2821977591614562
ACH-000473,-1.6130000343254376
ACH-000475,-1.3905786000491966
ACH-000476,-1.3512653917871629
ACH-000477,-1.3374704499611
ACH-000479,-1.5511363339844817
ACH-000480,-1.2236864654548882
ACH-000481,-1.4617431629407525
ACH-000483,-1.687008146319069
ACH-000484,-1.3514335914202027
ACH-000485,-1.308478969544388
ACH-000486,-1.3607872933187974
ACH-000487,-1.5851875114426877
ACH-000488,-1.3353484525991337
ACH-000490,-1.2407024758982053
ACH-000491,-1.2785123555340714
ACH-000495,-1.3955918117346462
ACH-000496,-1.3338777134340087
ACH-000499,-1.2002792878383446
ACH-000500,-1.3417210564082125
ACH-000502,-1.493106090403381
ACH-000503,-1.2192584674108824
ACH-000505,-1.5210027415515224
ACH-000507,-1.310567029098837
ACH-000510,-1.4122909330799809
ACH-000511,-1.216555434448801
ACH-000512,-1.2300253989280292
ACH-000516,-1.3216634013563748
ACH-000517,-1.5687618840342643
ACH-000518,-1.659673439852594
ACH-000520,-1.4729586763589697
ACH-000521,-1.269695723986465
ACH-000522,-1.446358018350192
ACH-000524,-1.3298534190823459
ACH-000527,-1.5191978822831396
ACH-000528,-1.2431795350124522
ACH-000537,-1.307574186694732
ACH-000541,-1.0982751451025057
ACH-000542,-1.4630403597591009
ACH-000544,-1.3196605220173463
ACH-000545,-1.3844219630179586
ACH-000547,-1.1040600090616115
ACH-000548,-1.3692343481445786
ACH-000549,-1.2535350814098518
ACH-000550,-1.5464567853387714
ACH-000552,-1.470779462932696
ACH-000556,-1.363178398530556
ACH-000557,-1.6136256884722286
ACH-000569,-1.3447922789341311
ACH-000570,-1.3691085908049925
ACH-000571,-1.4499961727095363
ACH-000573,-1.2657612973423602
ACH-000576,-1.433415626537642
ACH-000579,-1.136580801825882
ACH-000580,-1.3731827183059704
ACH-000584,-1.5767837386166426
ACH-000585,-1.5159091707648746
ACH-000588,-1.498376466096153
ACH-000589,-1.524105721858246
ACH-000591,-1.2740282838913026
ACH-000593,-1.4216379137604251
ACH-000600,-1.1668595103973218
ACH-000601,-1.356571664647218
ACH-000605,-1.487874282115583
ACH-000606,-1.2293632715941836
ACH-000608,-1.4208554801619906
ACH-000614,-1.4818575819876478
ACH-000616,-1.2858595172900316
ACH-000618,-1.2714315643444212
ACH-000619,-1.430695961098856
ACH-000620,-1.5822137782516277
ACH-000621,-1.1237633372441616
ACH-000622,-1.2844223130200003
ACH-000623,-1.3038194448965523
ACH-000624,-1.3014831129457347
ACH-000627,-1.4014429693074522
ACH-000630,-1.2536644584178116
ACH-000631,-1.3724509328511951
ACH-000632,-1.6111731279181472
ACH-000633,-1.2274873676889768
ACH-000637,-1.5307440875852831
ACH-000638,-1.3085237719912453
ACH-000646,-1.2531080047367145
ACH-000647,-1.3539637590865732
ACH-000648,-1.4786834949297245
ACH-000649,-1.2368871526016283
ACH-000651,-1.4126856400046348
ACH-000652,-1.553391241338051
ACH-000653,-1.3616717178145972
ACH-000657,-1.4360165122812154
ACH-000658,-1.5022090267524308
ACH-000661,-1.2743843437989968
ACH-000662,-1.2139633742979934
ACH-000663,-1.184143837414484
ACH-000665,-1.3313116929390243
ACH-000671,-1.3948709246088855
ACH-000672,-1.4765683034971528
ACH-000673,-1.3861666137594586
ACH-000676,-1.1819128279513305
ACH-000677,-1.434559492534094
ACH-000681,-1.0824758337271363
ACH-000683,-1.3765624751384102
ACH-000684,-1.4522234226133257
ACH-000688,-1.3979893302160329
ACH-000693,-1.3839542167534042
ACH-000694,-1.2367808118541943
ACH-000695,-1.5748489225375286
ACH-000696,-1.267086735669232
ACH-000697,-1.2966688344347759
ACH-000699,-1.5394800951477925
ACH-000701,-1.305489005974647
ACH-000706,-1.4148638912073723
ACH-000711,-1.3005002496848128
ACH-000713,-1.4513977155573363
ACH-000714,-1.6127961488035358
ACH-000718,-1.630626801935549
ACH-000720,-1.3497929815135663
ACH-000721,-1.4211051664229868
ACH-000724,-1.6748223426244278
ACH-000725,-1.7389363153539932
ACH-000732,-1.2482268066073734
ACH-000734,-1.3594865976189368
ACH-000735,-1.3109821018291274
ACH-000736,-1.215902342427239
ACH-000738,-1.433149920402767
ACH-000746,-1.7039886846440115
ACH-000747,-1.1907065354615416
ACH-000748,-1.355991750731261
ACH-000753,-1.5860742710684734
ACH-000756,-1.353903824139825
ACH-000757,-1.3556962871496263
ACH-000758,-1.3848212347986921
ACH-000760,-1.3434841967846434
ACH-000762,-1.4018386194019552
ACH-000763,-1.3833509478091892
ACH-000764,-1.3609346783913598
ACH-000765,-1.2299911571827464
ACH-000766,-1.4867339070837626
ACH-000767,-1.3888916173787065
ACH-000768,-1.3704184751049169
ACH-000769,-1.3605979256623917
ACH-000770,-1.554065259116047
ACH-000771,-1.2665323194772722
ACH-000773,-1.4400787760867335
ACH-000776,-1.4642158252369242
ACH-000777,-1.4698772659159884
ACH-000778,-1.7029663267584738
ACH-000781,-1.56010329789565
ACH-000782,-1.4096776100314172
ACH-000783,-1.5201344057037498
ACH-000784,-1.3256239291457008
ACH-000785,-1.4400468054286035
ACH-000787,-1.3983225184564776
ACH-000788,-1.2546263762713998
ACH-000791,-1.3841963559700443
ACH-000792,-1.4619813786617628
ACH-000794,-1.4890755242669027
ACH-000796,-1.4808310264136624
ACH-000798,-1.4961191026774043
ACH-000799,-1.303492325765044
ACH-000800,-1.7690043739629702
ACH-000802,-1.2319348318008752
ACH-000804,-1.3326767350209126
ACH-000805,-1.5748309665972189
ACH-000809,-1.3564200738919079
ACH-000810,-1.4087021449896546
ACH-000811,-1.651463629121772
ACH-000817,-1.3611365006660687
ACH-000819,-1.4516031877948483
ACH-000820,-1.4271161676547734
ACH-000821,-1.4685257195331032
ACH-000822,-1.4880738772853228
ACH-000823,-1.3907948842288382
ACH-000824,-1.1913023048812013
ACH-000827,-1.2858524031120182
ACH-000829,-1.3174831511612244
ACH-000831,-1.485588499084393
ACH-000832,-1.2714018499805513
ACH-000833,-1.3567737473164485
ACH-000834,-1.4610501687252953
ACH-000835,-1.294034916980969
ACH-000836,-1.4816724429048589
ACH-000837,-1.407713557696345
ACH-000838,-1.2785669279067389
ACH-000839,-1.3234558583590623
ACH-000840,-1.6920268867462518
ACH-000841,-1.2844155202376777
ACH-000843,-1.32560406688388
ACH-000846,-1.5704675033041433
ACH-000847,-1.547293428441347
ACH-000848,-1.3488285654166163
ACH-000849,-1.5347326746601686
ACH-000851,-1.4411429998069998
ACH-000855,-1.3282591041284455
ACH-000856,-1.335337456042465
ACH-000858,-1.488791780632804
ACH-000859,-1.3999926760888644
ACH-000861,-1.4740135470238995
ACH-000862,-1.4045375097530424
ACH-000865,-1.3977563915313227
ACH-000866,-1.4661306242732066
ACH-000867,-1.3758208681826007
ACH-000869,-1.6237549811416416
ACH-000872,-1.4686026486786612
ACH-000873,-1.4571445830654104
ACH-000876,-1.7844055358060769
ACH-000878,-1.4303390546186483
ACH-000880,-1.3782915443751496
ACH-000881,-1.3933209516661884
ACH-000882,-1.0952862719012968
ACH-000884,-1.2362524247843163
ACH-000885,-1.4083313481250057
ACH-000887,-1.2717208786194016
ACH-000889,-1.5050091097133995
ACH-000896,-1.3582758917214106
ACH-000898,-1.295560189348502
ACH-000900,-1.2981662204123396
ACH-000901,-1.4294207267402734
ACH-000905,-1.3263791886691632
ACH-000906,-1.5092536972574897
ACH-000907,-1.2700791498702602
ACH-000910,-1.483676184865714
ACH-000911,-1.5300188354819624
ACH-000912,-1.4795710143903935
ACH-000913,-1.4433607053077644
ACH-000915,-1.50824257518803
ACH-000916,-1.5833774091986392
ACH-000917,-1.2885021044940779
ACH-000920,-1.4580452023554868
ACH-000921,-1.441858262756224
ACH-000924,-1.1931141677801265
ACH-000926,-1.1644492601251708
ACH-000928,-1.4334318170285778
ACH-000929,-1.3490000851074864
ACH-000932,-1.3876564907682258
ACH-000935,-1.317046908175987
ACH-000936,-1.4611981329067096
ACH-000937,-1.3847292706350762
ACH-000938,-1.1558449256481924
ACH-000939,-1.606010098957534
ACH-000941,-1.4482317402168454
ACH-000943,-1.4589263255295069
ACH-000946,-1.3009771317314134
ACH-000947,-1.3408219487847541
ACH-000948,-1.1911959071302425
ACH-000950,-1.4959092541347547
ACH-000953,-1.093636288321452
ACH-000954,-1.0364032554185842
ACH-000957,-1.1364118936236736
ACH-000958,-1.5191194485421078
ACH-000960,-1.1181162912330609
ACH-000963,-1.1905767144870798
ACH-000968,-1.6596958702325462
ACH-000969,-1.3643674455933394
ACH-000972,-1.1941697651767655
ACH-000973,-1.3373843284348632
ACH-000974,-1.310860421104102
ACH-000978,-1.7026491343063537
ACH-000984,-1.3608274052543323
ACH-000986,-1.3614938564878742
ACH-000988,-1.5459443552085017
ACH-000993,-1.425086227289016
ACH-000994,-1.5112223162521667
ACH-000996,-1.3351713821147255
ACH-001001,-1.245822385808866
ACH-001020,-1.5739056022764757
ACH-001028,-1.31944104868414
ACH-001031,-1.4758751363904434
ACH-001038,-1.4508237194238551
ACH-001048,-1.4407938790417532
ACH-001050,-1.1613712480793292
ACH-001053,-1.5906482080038444
ACH-001054,-1.3962956233680457
ACH-001061,-1.2281091517863538
ACH-001067,-1.4188370189806765
ACH-001075,-1.4022233065198495
ACH-001096,-1.5402662519628465
ACH-001111,-1.4048988258941808
ACH-001119,-1.5803795263773257
ACH-001128,-1.4763061986014248
ACH-001134,-1.153031764058542
ACH-001151,-1.3611778458165045
ACH-001163,-1.5344332733259618
ACH-001164,-1.133482897880299
ACH-001183,-1.7130381514974802
ACH-001192,-1.341741701678552
ACH-001193,-1.2727494826918375
ACH-001196,-1.4248273094587252
ACH-001197,-1.6794735704667758
ACH-001205,-1.4098974346277495
ACH-001211,-1.4801018842795406
ACH-001212,-1.6147836154428794
ACH-001228,-1.4833326717632087
ACH-001232,-1.2790385099493478
ACH-001239,-1.37736613904251
ACH-001270,-1.2831071837591923
ACH-001274,-1.3417959946845632
ACH-001275,-1.316447383490378
ACH-001277,-1.495793342459376
ACH-001278,-1.2711293883195736
ACH-001280,-1.1932167409775083
ACH-001283,-1.4360255777468065
ACH-001289,-1.3251166208088758
ACH-001300,-1.3597752845294908
ACH-001301,-1.4605300627640698
ACH-001302,-1.3732548215300489
ACH-001306,-1.4004219052462084
ACH-001318,-1.4525044449758429
ACH-001322,-1.3145726334859713
ACH-001328,-1.251708964729628
ACH-001332,-1.2332653508919769
ACH-001336,-1.1627642988573972
ACH-001346,-1.410725332681146
ACH-001353,-1.444197681944413
ACH-001354,-1.3635881900607405
ACH-001367,-1.4726768153427623
ACH-001368,-1.4277311455331696
ACH-001374,-1.5454153317237185
ACH-001377,-1.3304950553882722
ACH-001380,-1.2721518300617536
ACH-001391,-1.497509876406776
ACH-001408,-1.4993118667787306
ACH-001430,-1.5275260807529596
ACH-001431,-1.084728689327153
ACH-001450,-1.2923398276150764
ACH-001496,-1.5202984616020545
ACH-001500,-1.4628271676276476
ACH-001523,-1.2730409555210511
ACH-001532,-1.4836553582753294
ACH-001550,-1.312318952887936
ACH-001552,-1.4398506954299872
ACH-001554,-1.411232457520839
ACH-001654,-1.3699429436568482
ACH-001735,-1.490106269428325
ACH-001736,-1.1756473162433652
ACH-001737,-1.2864868450310152
ACH-001740,-1.2399250505200878
ACH-001745,-1.521677473385031
ACH-001765,-1.4832419323763533
