,OOEP (441161)
ACH-000600,-0.13236668121923098
ACH-000601,0.041461309328788686
ACH-000605,-0.2038795165761836
ACH-000606,-0.2751559212187139
ACH-000608,0.005444024963534704
ACH-000614,-0.00461195563278729
ACH-000616,0.13402129336261873
ACH-000618,-0.08725953860931568
ACH-000619,-0.17839870408774058
ACH-000620,-0.06304366999218312
ACH-000621,-0.06101357536029596
ACH-000622,0.02458143091071369
ACH-000623,-0.13285934939464306
ACH-000624,-0.07511264022244149
ACH-000627,-0.025577620255873814
ACH-000630,-0.002977614447869377
ACH-000631,-0.2409031016359457
ACH-000632,-0.03889206856282156
ACH-000633,0.020631171662993657
ACH-000637,-0.059534777676087024
ACH-000638,-0.2077626698676001
ACH-000646,-0.09762685711758308
ACH-000647,-0.05581918677712345
ACH-000648,-0.02782794015941241
ACH-000649,0.011116379041356155
ACH-000651,-0.06589468914902752
ACH-000652,0.01313137066491764
ACH-000653,0.1324862718514995
ACH-000657,-0.09454158475404882
ACH-000658,0.0021532525419945413
ACH-000661,-0.08351414835699697
ACH-000662,0.05136702542364178
ACH-000663,-0.02064019593236073
ACH-000665,-0.16861558589947553
ACH-000671,-0.0039321193798635854
ACH-000672,0.2115252956155851
ACH-000673,-0.09649116433199488
ACH-000676,-0.07608540516404699
ACH-000677,-0.10459141785766332
ACH-000681,0.006828860478088797
ACH-000683,-0.1195551728081104
ACH-000684,-0.12075522356997548
ACH-000688,0.13883499032620694
ACH-000693,-0.030672711697426518
ACH-000694,-0.008242926776457948
ACH-000695,0.07673232522863023
ACH-000696,-0.07576192123357993
ACH-000697,-0.07629465856216981
ACH-000699,-0.06765809404985779
ACH-000701,-0.04996830403417137
ACH-000706,-0.0655985402241182
ACH-000711,-0.13387555921725255
ACH-000713,0.028644937964088818
ACH-000714,-0.22339762047030112
ACH-000718,0.008419785814035472
ACH-000720,-0.129461532882592
ACH-000721,-0.031269996605880465
ACH-000724,-0.028092732470088512
ACH-000725,-0.1257461169014487
ACH-000732,-0.018080589146815085
ACH-000734,-0.1847441066882464
ACH-000735,-0.030686583499279205
ACH-000736,-0.08755614037206558
ACH-000738,-0.14859226614054472
ACH-000746,-0.03337858451868293
ACH-000747,-0.0005315194074095693
ACH-000748,0.0058397928548794996
ACH-000753,-0.018749721648079483
ACH-000756,-0.17263218013305445
ACH-000757,0.10588783950721216
ACH-000758,-0.0986877047139494
ACH-000760,-0.08514985818866445
ACH-000762,-0.012998598076084566
ACH-000763,-0.11333433543045722
ACH-000764,-0.25536949054079106
ACH-000765,-0.17169453756815348
ACH-000766,-0.05509847135972422
ACH-000767,-0.01988341353542846
ACH-000768,0.013058519337697128
ACH-000769,0.03424572384218447
ACH-000770,-0.009878243814388269
ACH-000771,-0.08094054483151013
ACH-000773,0.02680462703354159
ACH-000776,-0.1330957100590156
ACH-000777,0.032196111834630364
ACH-000778,0.015388014675837322
ACH-000781,0.055913448189412615
ACH-000782,-0.056423709722843676
ACH-000783,-0.06929053306755667
ACH-000784,-0.05300980758179399
ACH-000785,-0.06041420141100271
ACH-000787,-0.0828569418138741
ACH-000788,0.0389047134867787
ACH-000791,-0.1157416938810382
ACH-000792,-0.07209962082258563
ACH-000794,-0.14071820830036008
ACH-000796,-0.0123527901951945
ACH-000798,-0.13850000142335622
ACH-000799,-0.11516671632217833
ACH-000800,0.007190675751513386
ACH-000802,-0.03012830866493605
ACH-000804,-0.1222532124183985
ACH-000805,-0.09339734646515824
ACH-000809,0.024400531384140774
ACH-000810,0.009037844750633022
ACH-000811,-0.01587582754404969
ACH-000817,-0.05018376330165158
ACH-000819,-0.005710209418851954
ACH-000820,0.12862657994809396
ACH-000821,-0.02844968928439325
ACH-000822,-0.07271816964660655
ACH-000823,0.021786925108621874
ACH-000824,0.06621201220042854
ACH-000827,-0.0373058019022243
ACH-000829,-0.06303915462187057
ACH-000831,-0.11669671339492504
ACH-000832,-0.23471601633439526
ACH-000833,-0.17949252482294753
ACH-000834,0.021609238116024457
ACH-000835,0.040401722883787065
ACH-000836,-0.021770133895083373
ACH-000837,-0.0017153176867652296
ACH-000838,0.05077747559521475
ACH-000839,-0.10336500511525737
ACH-000840,-0.24428040137325496
ACH-000841,-0.0740192155058518
ACH-000843,-0.09251154397691423
ACH-000846,-0.041875259625200216
ACH-000847,0.032574271288178615
ACH-000848,0.008907961993295318
ACH-000849,-0.017992498789020817
ACH-000851,-0.19124728175369424
ACH-000855,-0.007165001320942378
ACH-000856,0.030067539629044706
ACH-000858,0.0312614669883005
ACH-000859,-0.16440228739327314
ACH-000861,-0.11449141691285468
ACH-000862,0.03742621775220157
ACH-000865,-0.021908917961506062
ACH-000866,-0.1056818054422147
ACH-000867,-0.06466517388262184
ACH-000869,-0.043711584816783104
ACH-000872,-0.026329087906479448
ACH-000873,0.0854232187564687
ACH-000876,-0.011202823381687805
ACH-000878,0.15979490052186407
ACH-000880,-0.17524498675065575
ACH-000881,-0.048699416794714616
ACH-000882,-0.03355678200082428
ACH-000884,-0.007977526319337427
ACH-000885,-0.009549063421867171
ACH-000887,-0.06540304262835316
ACH-000889,-0.16790898757093095
ACH-000896,-0.16827382192699733
ACH-000898,0.04735828429754047
ACH-000900,-0.1276412191167641
ACH-000901,-0.1279058623642584
ACH-000905,-0.03183098956633715
ACH-000906,-0.07341016043610543
ACH-000907,-0.029312786890318025
ACH-000910,0.04061688958978225
ACH-000911,-0.06965874174242216
ACH-000912,0.061061441254058914
ACH-000913,-0.013861226984441756
ACH-000915,0.08132474492458333
ACH-000916,0.0020122447474299984
ACH-000917,-0.2443710965832675
ACH-000920,0.055748384302418526
ACH-000921,0.05847703476794626
ACH-000924,-0.0896686630497481
ACH-000926,0.008850570181570823
ACH-000928,-0.0042386481423057395
ACH-000929,0.04394194179772032
ACH-000932,0.06454566494469155
ACH-000935,-0.057167238213114126
ACH-000936,-0.0030078820882138567
ACH-000937,-0.016744498403147866
ACH-000938,-0.06545082957031885
ACH-000939,-0.026632192725389955
ACH-000941,-0.06887679923819005
ACH-000943,-0.13884014581808438
ACH-000946,-0.030207980788927467
ACH-000947,-0.04452779882267165
ACH-000948,-0.027464936958617056
ACH-000950,-0.08210061152315151
ACH-000953,-0.20973647535207
ACH-000954,-0.23336392554398555
ACH-000957,-0.2930804023644336
ACH-000958,-0.11204359649910448
ACH-000960,-0.041426090166788734
ACH-000963,-0.11640914886982627
ACH-000968,-0.15047799281968008
ACH-000969,-0.14767038444120614
ACH-000972,0.09927823423131817
ACH-000973,0.017882179270400055
ACH-000974,-0.12503912272905976
ACH-000978,0.12962296514923713
ACH-000984,0.0219114150723806
ACH-000986,-0.01772319364158506
ACH-000988,-0.01319734603551592
ACH-000993,-0.06905174521382296
ACH-000994,0.03114781224283662
ACH-000996,-0.03861350073104288
ACH-001001,-0.11693956082588088
ACH-001020,-0.3615668162719046
ACH-001028,0.00785576911483971
ACH-001031,0.05230973944123194
ACH-001038,-0.09536645963217394
ACH-001048,-0.06870527306764147
ACH-001050,-0.047601472918618735
ACH-001053,0.018293773409245973
ACH-001054,-0.11209959018008256
ACH-001061,0.0122088044244205
ACH-001067,-0.09746104436892307
ACH-001075,0.0926765475281797
ACH-001096,-0.09288666465498982
ACH-001111,-0.19799775089062502
ACH-001119,0.0706757778722734
ACH-001128,0.0477798190718937
ACH-001134,-0.08187987435534967
ACH-001151,-0.10875570236794203
ACH-001163,-0.06654780699970883
ACH-001164,-0.2640791409082874
ACH-001183,0.08517122673017256
ACH-001192,0.05560543244963579
ACH-001193,-0.08472341431681432
ACH-001196,0.08945943517317156
ACH-001197,-0.17916475302232146
ACH-001205,-0.06536387111474894
ACH-001211,-0.17368187636710336
ACH-001212,0.12312219205015552
ACH-001228,-0.043197961191902216
ACH-001232,-0.0877811739843041
ACH-001239,-0.06278164006822858
ACH-001270,-0.07424560845178854
ACH-001274,-0.1284238063763793
ACH-001275,0.005164444716918785
ACH-001277,-0.17199233924119073
ACH-001278,-0.021143505852405216
ACH-001280,-0.17481092661491296
ACH-001283,-0.056620247068644734
ACH-001289,-0.14353218353044428
ACH-001300,-0.11080453762919217
ACH-001301,0.042133250879838685
ACH-001302,-0.32536138283432864
ACH-001306,-0.04876211802593036
ACH-001318,0.04796932075450756
ACH-001322,-0.06884126045882873
ACH-001328,-0.02019582498877437
ACH-001332,-0.14733412371938753
ACH-001336,-0.19755897968788186
ACH-001346,-0.1822957141680744
ACH-001353,0.05419292964187352
ACH-001354,0.25079871558103256
ACH-001367,-0.124562387840005
ACH-001368,-0.1064182827611688
ACH-001374,-0.35749121912411386
ACH-001377,-0.050296064728433135
ACH-001380,-0.0004947080873095253
ACH-001391,-0.047571786191048765
ACH-001408,-0.16238436667761785
ACH-001430,-0.04867069117366776
ACH-001431,-0.14771564677498966
ACH-001450,0.03291799673703029
ACH-001496,0.08793474647288023
ACH-001500,0.03793183858675732
ACH-001523,-0.11251093500698953
ACH-001532,0.043612584349150656
ACH-001550,-0.061752316967893836
ACH-001552,0.04385770277828393
ACH-001554,-0.10394647961529137
ACH-001654,-0.051968828262592505
ACH-001735,-0.05749687225947701
ACH-001736,0.03261452019360863
ACH-001737,0.08493746522001533
ACH-001740,-0.15560234340304824
ACH-001745,-0.061651561234590875
ACH-001765,-0.04930539480687412
