,RPTN (126638)
ACH-000004,0.3103662947212328
ACH-000005,0.4052281375834195
ACH-000007,0.23452257681320796
ACH-000009,0.10886720157555896
ACH-000011,0.17184346150186605
ACH-000012,0.16408658063894793
ACH-000013,0.21581973228301532
ACH-000014,0.2860927370638489
ACH-000015,0.23580873445248496
ACH-000017,0.28988872396169035
ACH-000018,0.22466452622819194
ACH-000019,0.11835797826842599
ACH-000021,0.13642739405426316
ACH-000022,0.2634697481819783
ACH-000025,0.23460393298052434
ACH-000028,0.05789007422415749
ACH-000030,0.205042095507922
ACH-000035,0.17485839036296716
ACH-000036,0.24104870361241426
ACH-000037,0.23284490656370824
ACH-000039,0.15101681150811336
ACH-000040,0.19603406856329694
ACH-000041,0.17996705114003897
ACH-000042,0.21487559295314768
ACH-000045,0.20791448721323533
ACH-000047,0.2200673893652018
ACH-000052,0.07316416473295989
ACH-000053,0.1913598891261315
ACH-000054,0.2534356323941168
ACH-000055,0.14647525746223866
ACH-000060,0.2960301127399255
ACH-000067,0.2984914204352717
ACH-000070,0.17330703133797207
ACH-000075,0.3870220245163688
ACH-000078,0.24395251002272045
ACH-000082,0.3026722420305941
ACH-000085,0.1602766486806377
ACH-000086,0.19002855469315724
ACH-000087,0.2896197435193367
ACH-000092,0.21498374591333755
ACH-000095,0.2316250235324883
ACH-000097,0.1652194581406726
ACH-000098,0.22032038796365697
ACH-000099,0.3593488544192315
ACH-000108,0.2332818506839745
ACH-000113,0.2631222134955705
ACH-000116,0.240790863992924
ACH-000118,0.2428411750187927
ACH-000120,0.2885841511073217
ACH-000123,0.2811281678986631
ACH-000127,0.16529525679632376
ACH-000128,0.18052597881560015
ACH-000132,0.2604841020553911
ACH-000133,0.16611165683866114
ACH-000137,0.3046208570713469
ACH-000138,0.2636712708388184
ACH-000142,0.21339815188935835
ACH-000143,0.3082329781916854
ACH-000146,0.17469192991734128
ACH-000148,0.13194079510965612
ACH-000150,0.2583688357295313
ACH-000152,0.22066756333640708
ACH-000153,0.2810982844527615
ACH-000159,0.11579963615461406
ACH-000160,0.1823604658673917
ACH-000163,0.2729534271341549
ACH-000167,0.11137561547388754
ACH-000168,0.17300920133838893
ACH-000169,0.20042439058364636
ACH-000178,0.2410253053019412
ACH-000183,0.204199654540802
ACH-000188,0.16718351339210166
ACH-000189,0.4072015430297777
ACH-000190,0.35654046645697524
ACH-000198,0.197365053446398
ACH-000203,0.3007902472247201
ACH-000204,0.11951068555785305
ACH-000206,0.2869177423130379
ACH-000207,0.2316821278468361
ACH-000208,0.13812014873420456
ACH-000210,0.08584330942159173
ACH-000211,0.279980678358188
ACH-000215,0.14660999564331822
ACH-000221,0.2556480406377327
ACH-000222,0.1035060084750846
ACH-000223,0.18941600723444907
ACH-000226,0.23444604350259146
ACH-000227,0.17898976732438954
ACH-000228,0.2549097118169135
ACH-000231,0.21467907324059401
ACH-000232,0.1970434443242332
ACH-000233,0.2144749384299616
ACH-000234,0.13343646678776613
ACH-000235,0.18705138661726248
ACH-000237,0.10903216389031366
