,CGA (1081)
ACH-000004,-0.019394134271170368
ACH-000005,0.513890595836571
ACH-000007,0.05236557419730206
ACH-000009,0.1777823965182395
ACH-000011,0.15801324132437472
ACH-000012,0.12699735674478144
ACH-000013,0.08871216589020232
ACH-000014,0.05939383087175557
ACH-000015,0.1808898765715256
ACH-000017,0.24271862644397466
ACH-000018,0.06379096752251967
ACH-000019,0.03985788561838723
ACH-000021,-0.011594210131413249
ACH-000022,0.21383216798587865
ACH-000025,0.13816838515261812
ACH-000028,0.1957832920244794
ACH-000030,0.14927273710715816
ACH-000035,0.13838918482393073
ACH-000036,0.1676958847721448
ACH-000037,0.054840937747856734
ACH-000039,0.17548619949412192
ACH-000040,0.012247687955586695
ACH-000041,0.1046872678563589
ACH-000042,0.15496010099886234
ACH-000045,0.04829203215626908
ACH-000047,0.06075093175084974
ACH-000052,-0.05585002726244012
ACH-000053,0.09223671109986796
ACH-000054,0.13414832493280593
ACH-000055,0.26621788479034303
ACH-000060,0.09070610773385876
ACH-000067,0.21357920091794724
ACH-000070,0.2299951101412694
ACH-000075,0.11324163101083913
ACH-000078,0.08800600581656377
ACH-000082,0.1686669273735025
ACH-000085,-0.1185608486208218
ACH-000086,0.1492913120503175
ACH-000087,-0.06005611427723464
ACH-000092,0.0711297601887728
ACH-000095,0.1433352882842998
ACH-000097,0.04766672938035303
ACH-000098,0.07017004965351513
ACH-000099,0.1482399056789055
ACH-000108,0.16445680266906776
ACH-000113,0.19386492396421476
ACH-000116,0.15033735779489196
ACH-000118,0.06266608662607541
ACH-000120,0.15389947256614028
ACH-000123,0.11503338966131454
ACH-000127,0.11116298811809684
ACH-000128,0.24541847229244845
ACH-000132,0.014779294751615353
ACH-000133,0.16657635191730732
ACH-000137,0.15980644569411032
ACH-000138,0.1192515616503005
ACH-000142,0.2504209922759538
ACH-000143,0.0790284954916113
ACH-000146,0.246518550006388
ACH-000148,0.07528977421964349
ACH-000150,0.007897625889070649
ACH-000152,0.1302709987177429
ACH-000153,0.2663799739601573
ACH-000159,0.05426415248274317
ACH-000160,0.15760341992697854
ACH-000163,0.24331397049288686
ACH-000167,0.31557535449397994
ACH-000168,0.054654461731307724
ACH-000169,0.15286969443211548
ACH-000178,0.16165736945084733
ACH-000183,0.12673160940718253
ACH-000188,0.11988256244004075
ACH-000189,0.3050543733542954
ACH-000190,0.1260265817317056
ACH-000198,0.15677891224332835
ACH-000203,0.3925755487283769
ACH-000204,0.10040033006612133
ACH-000206,0.1660401070338121
ACH-000207,0.1904439098839492
ACH-000208,-0.1401491558732183
ACH-000210,0.019030722941223988
ACH-000211,0.15516440938686696
ACH-000215,0.1997097129812678
ACH-000221,0.114553026968893
ACH-000222,0.20433797801593853
ACH-000223,0.11415361573754465
ACH-000226,0.11799083799144028
ACH-000227,0.06920863846133833
ACH-000228,0.17702013982464834
ACH-000231,0.14065831019333974
ACH-000232,0.2106533822411897
ACH-000233,0.09733731979441404
ACH-000234,0.2518937323299008
ACH-000235,0.12397650798894133
ACH-000237,0.1427479796338688
ACH-000238,0.1726874565491414
ACH-000242,0.40087777166721983
ACH-000243,0.17658412403057427
ACH-000244,0.09212093624192233
ACH-000246,0.09500007178575268
ACH-000248,-0.04872706096861431
ACH-000250,0.15913950548106254
ACH-000251,0.20151576344434627
ACH-000252,0.1385843267081902
ACH-000253,0.18809666410458567
ACH-000255,0.11850167096896624
ACH-000256,-0.0957551475128809
ACH-000257,0.2989403714601753
ACH-000258,0.2025910918570726
ACH-000259,0.13741886997261732
ACH-000260,0.1648307157255259
ACH-000261,0.33423491022237106
ACH-000262,0.055838121674495214
ACH-000263,0.09073495246492304
ACH-000264,0.13427209140927598
ACH-000265,0.1547620209381678
ACH-000266,0.13975175575985266
ACH-000272,0.10855644033681458
ACH-000274,0.09434954912062024
ACH-000277,0.21578537329619796
ACH-000278,0.022201064323742168
ACH-000279,0.07945465609471784
ACH-000280,0.12748445981179046
ACH-000281,0.17528539777289326
ACH-000288,0.13477534880657738
ACH-000291,0.14991710024340513
ACH-000293,0.1434010259910712
ACH-000294,0.19495565723031136
ACH-000295,0.1180996289790638
ACH-000296,0.2744585270622487
ACH-000302,0.0664108472297469
ACH-000304,0.012445085866938608
ACH-000307,0.1430322930466582
ACH-000308,0.04428973521734094
ACH-000310,0.3656531130147313
ACH-000311,0.2019738166640758
ACH-000312,0.19367965043648955
ACH-000315,0.2354583801836501
ACH-000316,0.2715233118112585
ACH-000317,0.17248796641585354
ACH-000318,0.08038079378088704
ACH-000319,0.12518703693824154
ACH-000320,0.0726040438553101
ACH-000322,0.030523411389870875
ACH-000323,0.2821765394205187
ACH-000324,0.13314750311736426
ACH-000329,0.12044899472315213
ACH-000330,-0.10165339335441784
ACH-000331,0.13063006135273136
ACH-000332,0.24345870312230702
ACH-000334,0.1937975763500432
ACH-000335,0.3053861479675877
ACH-000336,0.2131586621468919
ACH-000337,0.0424561652249468
ACH-000338,0.02257973338494968
ACH-000339,0.16158671497182847
ACH-000341,0.046976163719242466
ACH-000348,0.1551309776656094
ACH-000350,0.22639450848793605
ACH-000352,0.1870237713185333
ACH-000356,0.13000903873069966
ACH-000361,0.15869024020272476
ACH-000362,0.2725984089355411
ACH-000363,0.1252352676553985
ACH-000364,0.12059417814400343
ACH-000365,0.08767100484792703
ACH-000366,0.1497777976658491
ACH-000368,0.219116931446748
ACH-000374,0.20352809419965529
ACH-000375,0.25261010031720754
ACH-000376,0.0952299111651089
ACH-000381,0.14268009801213902
ACH-000383,0.19614883836796146
ACH-000387,0.2754011734003243
ACH-000389,0.09137732352847257
ACH-000390,0.07736184533077924
ACH-000393,0.07522278749839963
ACH-000395,0.2806060346354809
ACH-000396,-1.5279625801922233e-05
ACH-000397,0.13092830761962895
ACH-000401,0.12675631165365805
ACH-000402,0.26586578885649603
ACH-000403,0.21365763347853184
ACH-000404,0.1338486128347135
ACH-000406,0.18580480196917495
ACH-000407,0.12549400458433616
ACH-000408,0.2697855016580861
ACH-000410,0.13283310583014754
ACH-000411,0.07182984477691202
ACH-000414,0.18999647457235075
ACH-000415,0.1466259520880439
ACH-000416,0.10046643334654737
ACH-000420,0.176639906550605
ACH-000421,0.12378852600222973
ACH-000424,0.1182601724560252
ACH-000425,0.14607998867628014
ACH-000426,0.1888496071175653
ACH-000427,0.31369370908863964
ACH-000433,0.3313920799361578
ACH-000435,-0.09181693686340943
ACH-000436,0.103416257330135
ACH-000444,0.1301344747284738
ACH-000445,0.13483152066614815
ACH-000448,0.033361369323444384
ACH-000450,0.0844022197520165
ACH-000452,0.14943992235469145
ACH-000454,-0.004936818196776821
ACH-000458,0.23246541734578186
ACH-000459,0.0928827467540024
ACH-000460,0.20742040169168427
ACH-000461,0.15854255412437107
ACH-000463,-0.003026042264005792
ACH-000464,0.2613298877920443
ACH-000466,0.14691310971867685
ACH-000467,0.13872603648589776
ACH-000468,0.18617332362435088
ACH-000469,0.033537007114374164
ACH-000470,0.14004749132040803
ACH-000471,0.08214696278630157
ACH-000472,0.15783503478583288
ACH-000473,0.06864010363732129
ACH-000475,0.12158783035071608
ACH-000476,0.1114104848279855
ACH-000477,0.07244846005712978
ACH-000479,0.12737927032602794
ACH-000480,0.11125077194242662
ACH-000481,0.13977513293107394
ACH-000483,0.15901655941393758
ACH-000484,0.19359317885020896
ACH-000485,0.14612549054659296
ACH-000486,0.16554525252934255
ACH-000487,0.19623025702520275
ACH-000488,0.12090374472224776
ACH-000490,0.11303775719345105
ACH-000491,0.10478639211864603
ACH-000495,0.12076263077627065
ACH-000496,0.11540069899895793
ACH-000499,0.2704539394208247
ACH-000500,0.05701196367994834
ACH-000502,0.06593530643322112
ACH-000503,0.17656991774530553
ACH-000505,0.1829221004908588
ACH-000507,0.0709913945438683
ACH-000510,0.18346246912665265
ACH-000511,0.16963552481503055
ACH-000512,0.32032595447509044
ACH-000516,0.12764521489373604
ACH-000517,0.19733725672880195
ACH-000518,0.07227627983723722
ACH-000520,0.09788613648779654
ACH-000521,0.1557652897740966
ACH-000522,0.11235069952232088
ACH-000524,0.20453376576688745
ACH-000527,0.15738734323185966
ACH-000528,0.16754460688649248
ACH-000537,0.12106182328092258
ACH-000541,0.19024608830856032
ACH-000542,0.07816304464430858
ACH-000544,0.21424377418728285
ACH-000545,0.06293205267701182
ACH-000547,0.23546801224526998
ACH-000548,0.07313581470997943
ACH-000549,0.11094503004427078
ACH-000550,0.041933103156804465
ACH-000552,0.02344016258309021
ACH-000556,0.1196750100844986
ACH-000557,0.1611748704434909
ACH-000569,0.10747268493711146
ACH-000570,0.1875601694711352
ACH-000571,0.1744245590255908
ACH-000573,0.19637754478445207
ACH-000576,0.12252112182341633
ACH-000579,0.2459104468678148
ACH-000580,0.1262696937301847
ACH-000584,0.08203173282953191
ACH-000585,0.15381218524431764
ACH-000588,0.2536164387680077
ACH-000589,0.15723188953209372
ACH-000591,0.031083525109883513
ACH-000593,0.1116386228259261
ACH-000600,0.14531988517655292
ACH-000601,0.15398321638920373
ACH-000605,0.17587485712658665
ACH-000606,0.1289442439646089
ACH-000608,0.2283498208745966
ACH-000614,0.1380976727060478
ACH-000616,0.19523969138906294
ACH-000618,0.07223687966263648
ACH-000619,0.12259688282671885
ACH-000620,0.104917073346193
ACH-000621,0.13291820030983434
ACH-000622,0.17878711311095286
ACH-000623,0.1545919135461144
ACH-000624,0.15000011108894595
ACH-000627,0.14925746775211807
ACH-000630,0.13501295844555303
ACH-000631,0.15017683739990995
ACH-000632,0.10188125412007397
ACH-000633,0.12943992150845482
ACH-000637,0.2310300095535185
ACH-000638,0.04061844749020753
ACH-000646,0.1291026034658617
ACH-000647,0.1224679325363774
ACH-000648,0.2298173122825438
ACH-000649,0.21130560778479354
ACH-000651,0.16058818190280424
ACH-000652,0.20620602922806192
ACH-000653,0.14005956920869705
ACH-000657,0.15061542678429524
ACH-000658,0.08290256314542145
ACH-000661,0.1945549390567541
ACH-000662,0.08712492766112101
ACH-000663,0.06928494519440416
ACH-000665,0.020721894627608983
ACH-000671,0.06583483802362032
ACH-000672,0.2902995396357216
ACH-000673,0.11608133567671745
ACH-000676,0.2040465177591688
ACH-000677,0.1008529911212251
ACH-000681,0.16271429806761514
ACH-000683,0.15795828611029075
ACH-000684,0.16840556216449756
ACH-000688,0.10529367926420898
ACH-000693,0.027429013994833308
ACH-000694,0.098953053830607
ACH-000695,0.3630020644930828
ACH-000696,0.16081327574000095
ACH-000697,0.012526684801702976
ACH-000699,0.04011676063564626
ACH-000701,0.1693921193151516
ACH-000706,0.16440175651810024
ACH-000711,0.12321819358954605
ACH-000713,-0.11577932530257855
ACH-000714,0.21762276747749387
ACH-000718,0.0634539242903937
ACH-000720,0.074113129190518
ACH-000721,0.09610740790662148
ACH-000724,0.08514929626125133
ACH-000725,0.023043972755048374
ACH-000732,0.0815753214525707
ACH-000734,0.21144455153438504
ACH-000735,0.1786235086556864
ACH-000736,0.18399672800481265
ACH-000738,0.13020980079447966
ACH-000746,0.16479506215318593
ACH-000747,0.14018023728241955
ACH-000748,0.2227499658830701
ACH-000753,0.1416815702970539
ACH-000756,0.08755526681594808
ACH-000757,0.15074080015506536
ACH-000758,0.17207856671153285
ACH-000760,0.18011805863869132
ACH-000762,0.1788402038293923
ACH-000763,0.1745480482763089
ACH-000764,-0.011422517822489915
ACH-000765,0.09221645595424847
ACH-000766,0.1818455682638496
ACH-000767,0.16894321945413468
ACH-000768,0.030370001090800958
ACH-000769,0.10404924354238
ACH-000770,0.19713607767071806
ACH-000771,0.21572685014446666
ACH-000773,0.0875459110747952
ACH-000776,0.17258524440202316
ACH-000777,0.2058272303595565
ACH-000778,0.14266667101100747
ACH-000781,0.0691402970687604
ACH-000782,0.036460176421062834
ACH-000783,0.11787389838593622
ACH-000784,0.1484662469442986
ACH-000785,0.08303766821053092
ACH-000787,0.13593279951867385
ACH-000788,0.13735777093228346
ACH-000791,0.06998827393599423
ACH-000792,0.16538803517190567
ACH-000794,0.2321279668738052
ACH-000796,0.08252347883912482
ACH-000798,0.3127900026996511
ACH-000799,0.005174255550613369
ACH-000800,0.27483028168741525
ACH-000802,0.1649675348684944
ACH-000804,0.10372169338083928
ACH-000805,0.23233888814973436
ACH-000809,0.18853767862972928
ACH-000810,-0.05804515398296708
ACH-000811,0.1067107756114222
ACH-000817,0.1518299106379382
ACH-000819,0.0885733822659341
ACH-000820,0.2317689752773181
ACH-000821,-0.0626708975558544
ACH-000822,0.06419634038837742
ACH-000823,0.10576043496519016
ACH-000824,0.22652192123946924
ACH-000827,0.11615178610048912
ACH-000829,0.13429990579037832
ACH-000831,0.1536445779749877
ACH-000832,-0.0034347962721690307
ACH-000833,0.24252738849163144
ACH-000834,0.22501971745488347
ACH-000835,0.2414534089093167
ACH-000836,0.030254873623620494
ACH-000837,0.1458618618606908
ACH-000838,-0.04549847914210569
ACH-000839,0.16931153084571662
ACH-000840,-0.023095219385261257
ACH-000841,0.20918218787162832
ACH-000843,0.11674395917099532
ACH-000846,0.1546187621181007
ACH-000847,0.2453003136802969
ACH-000848,0.02261599107653111
ACH-000849,0.15938676342509633
ACH-000851,0.12251272567032125
ACH-000855,0.2403154800357304
ACH-000856,0.044274409598188666
ACH-000858,0.1310470137266645
ACH-000859,0.1864092870413916
ACH-000861,0.1402884724834956
ACH-000862,0.10487282342631983
ACH-000865,0.09469270630132164
