,SLX4 (84464)
ACH-000252,-0.09014006418946023
ACH-000253,-0.10804505451714312
ACH-000255,-0.11160709865403086
ACH-000256,-0.1482665573187506
ACH-000257,-0.20537181988910885
ACH-000258,-0.2698591418585638
ACH-000259,-0.2404440825410441
ACH-000260,-0.17596125660486872
ACH-000261,-0.27226800161541315
ACH-000262,-0.3144162716507732
ACH-000263,-0.3671499976681332
ACH-000264,-0.19548128837009932
ACH-000265,-0.22818810440613255
ACH-000266,-0.26687803137047594
ACH-000272,-0.0772597397955004
ACH-000274,-0.2609388635565037
ACH-000277,-0.009019811368077469
ACH-000278,-0.22468413278819244
ACH-000279,-0.267567430761907
ACH-000280,-0.33884818320297433
ACH-000281,-0.1356566252086864
ACH-000288,-0.4270159707378014
ACH-000291,0.00030966247887690974
ACH-000293,-0.243754844737593
ACH-000294,-0.10385816037943736
ACH-000295,-0.4654964823823601
ACH-000296,-0.3636170649841771
ACH-000302,-0.15618514524025093
ACH-000304,-0.3391499565609642
ACH-000307,-0.1993236441729048
ACH-000308,-0.12500264539833655
ACH-000310,-0.11382526943698353
ACH-000311,-0.2458499983100931
ACH-000312,-0.16857205304063252
ACH-000315,-0.17135702509904313
ACH-000316,-0.3724200130457157
ACH-000317,-0.2961550952991754
ACH-000318,-0.2373978210250161
ACH-000319,-0.20141814755851167
ACH-000320,-0.09842124643962603
ACH-000322,-0.3980252400747094
ACH-000323,-0.3115022425213422
ACH-000324,-0.12784326387486095
ACH-000329,-0.2942126862771167
ACH-000330,-0.2204273766136855
ACH-000331,-0.31557436793101623
ACH-000332,-0.253983192015454
ACH-000334,-0.08636916912553665
ACH-000335,-0.15291610632183572
ACH-000336,-0.4223053552153111
ACH-000337,0.03540117138276863
ACH-000338,-0.06038612978371534
ACH-000339,-0.1801565443156203
ACH-000341,-0.3304794243631104
ACH-000348,-0.33030063853486313
ACH-000350,-0.4086322615957823
ACH-000352,-0.29523703771972104
ACH-000356,-0.24255620881646325
ACH-000361,-0.4446704539687002
ACH-000362,-0.323197271172754
ACH-000363,-0.17399504150781453
ACH-000364,-0.22345242796094072
ACH-000365,-0.23759977174477
ACH-000366,-0.09720924405568276
ACH-000368,-0.3473725505848765
ACH-000374,-0.20481573370095876
ACH-000375,-0.36039512164242893
ACH-000376,-0.13487129200195574
ACH-000381,-0.12941448607491846
ACH-000383,-0.08489939175302637
ACH-000387,-0.13823566737807874
ACH-000389,-0.03339336325556929
ACH-000390,-0.13646927813305698
ACH-000393,-0.29360050836817425
ACH-000395,-0.1589629697188814
ACH-000396,-0.14877520231742927
ACH-000397,-0.2929795656075747
ACH-000401,-0.3641857336805831
ACH-000402,0.15566288327198258
ACH-000403,-0.2565962679386378
ACH-000404,-0.2526270959594309
ACH-000406,-0.2489902765159004
ACH-000407,-0.3894845522433008
ACH-000408,-0.3005802570964291
ACH-000410,-0.4037294531135565
ACH-000411,-0.33688450072794995
ACH-000414,-0.1480424812149598
ACH-000415,-0.15198358382746255
ACH-000416,-0.14375778520688054
ACH-000420,-0.1807344805948344
ACH-000421,-0.18179195348624716
ACH-000424,-0.06154289294676636
ACH-000425,-0.2925723522534053
ACH-000426,-0.093226763741247
ACH-000427,-0.15616324038374452
ACH-000433,-0.013748192651415777
ACH-000435,-0.4391613659852448
ACH-000436,-0.11678104460973544
ACH-000444,-0.4029730090820479
ACH-000445,-0.2107211972355568
ACH-000448,-0.2126187217449539
ACH-000450,-0.2434526217498149
ACH-000452,-0.19142413573912567
ACH-000454,-0.19179912832539384
ACH-000458,-0.14058983500772354
ACH-000459,-0.09291899454814856
ACH-000460,-0.09175799080367322
ACH-000461,-0.112493626530083
ACH-000463,-0.08771329691461736
ACH-000464,-0.2857216117916519
ACH-000466,-0.18174224385930285
ACH-000467,-0.15021166140496928
ACH-000468,-0.2164337304992916
ACH-000469,-0.2454915353301215
ACH-000470,-0.3157972107299033
ACH-000471,-0.14704107279271258
ACH-000472,-0.20570344699901674
ACH-000473,-0.1982429539185421
ACH-000475,-0.08695337507843226
ACH-000476,-0.1895231104174042
ACH-000477,-0.3651757928652993
ACH-000479,-0.31001537449688377
ACH-000480,-0.4460872512386056
ACH-000481,0.0052948473426345215
ACH-000483,-0.36025720285647395
ACH-000484,-0.3281288142203256
ACH-000485,-0.1924149328371805
ACH-000486,-0.21598679761974954
ACH-000487,-0.23857744874536255
ACH-000488,-0.16044050981037014
ACH-000490,-0.2871260024573989
ACH-000491,-0.12749209243457035
ACH-000495,-0.27696931681439585
ACH-000496,-0.3191195180150022
ACH-000499,0.06133735718107084
ACH-000500,-0.4584021849758347
ACH-000502,-0.4034484186143935
ACH-000503,0.10074187109941277
ACH-000505,-0.3025886408117349
ACH-000507,-0.0600756306337432
ACH-000510,-0.22070773175562255
ACH-000511,-0.3426385322533351
ACH-000512,0.08898244570814465
ACH-000516,-0.3442133413547395
ACH-000517,-0.25441171910810045
ACH-000518,-0.1929120409021342
ACH-000520,-0.31200787635587435
ACH-000521,-0.365663895844416
ACH-000522,-0.2647492368021848
ACH-000524,-0.0930171834795219
ACH-000527,-0.1998469033456736
ACH-000528,-0.3039296655185945
ACH-000537,-0.23256441387165724
ACH-000541,-0.1399401838742929
ACH-000542,-0.2701748318286399
ACH-000544,-0.004265169303141187
ACH-000545,-0.18249775484701655
ACH-000547,-0.02727840586291221
ACH-000548,-0.13022234348027284
ACH-000549,-0.18129559499674816
ACH-000550,-0.4060935615664061
ACH-000552,-0.13233039962844154
ACH-000556,-0.189279857158244
ACH-000557,-0.25247488531097856
ACH-000569,-0.33037989852924965
ACH-000570,-0.2278874462590788
ACH-000571,-0.2510334255979426
ACH-000573,-0.21010075451402455
ACH-000576,-0.4123538700370066
ACH-000579,-0.26296274119542595
ACH-000580,-0.1909448074503556
ACH-000584,-0.25045187646380185
ACH-000585,-0.3432606713716077
ACH-000588,-0.29465324160802714
ACH-000589,-0.31844966777294986
ACH-000591,-0.2594963465744753
ACH-000593,-0.17622933615026973
ACH-000600,-0.2683400666714277
ACH-000601,-0.2174760903942711
ACH-000605,-0.14918521823477485
ACH-000606,-0.250648254820457
ACH-000608,-0.27087202950193584
ACH-000614,-0.2256095638399329
ACH-000616,-0.28285542906131445
ACH-000618,-0.14074977096100788
ACH-000619,-0.17725519419640412
ACH-000620,-0.13447155503129135
ACH-000621,-0.26052134188025444
ACH-000622,-0.2361973714836068
ACH-000623,-0.3312385202022199
ACH-000624,-0.3691533959826068
ACH-000627,-0.0595449334476723
ACH-000630,-0.2532900595686283
ACH-000631,-0.19045434184018856
ACH-000632,-0.20825518025071024
ACH-000633,-0.28381590204168045
ACH-000637,-0.14392423592048506
ACH-000638,-0.22703574619348946
ACH-000646,-0.292107373139792
ACH-000647,0.00010474180589977165
ACH-000648,-0.2153904827765266
ACH-000649,-0.2666004554640364
ACH-000651,-0.1571117255754111
ACH-000652,-0.2986474744472163
ACH-000653,-0.15394462192721414
ACH-000657,-0.2721377314381087
ACH-000658,-0.1555929917244863
ACH-000661,-0.20457614912032676
ACH-000662,-0.2662907196370063
ACH-000663,-0.2739424106501556
ACH-000665,-0.06772037342888154
ACH-000671,-0.15356907635014685
ACH-000672,-0.4587408799025657
ACH-000673,-0.2069906183053448
ACH-000676,-0.16395447974907826
ACH-000677,-0.2659375327118333
ACH-000681,-0.09390381352240737
ACH-000683,-0.12724618384248432
ACH-000684,-0.15560456591919578
ACH-000688,-0.16366078546981608
ACH-000693,-0.3610263354479968
ACH-000694,-0.08581870697823242
ACH-000695,-0.2791641839896174
ACH-000696,-0.1267784539599171
ACH-000697,-0.15700888236298213
ACH-000699,-0.2952499856459335
ACH-000701,-0.3948706443494003
ACH-000706,-0.05305053687243687
ACH-000711,-0.022763880525541926
ACH-000713,-0.2357571879261904
ACH-000714,-0.2876775981897691
ACH-000718,-0.2908966870343669
ACH-000720,-0.17132172263751827
ACH-000721,-0.23463357321289754
ACH-000724,-0.007121353801229827
ACH-000725,-0.4963010418293484
ACH-000732,-0.0954697443995836
ACH-000734,-0.012648582908199566
ACH-000735,-0.04269955854414815
ACH-000736,-0.15727502008831018
ACH-000738,-0.2282522399927907
ACH-000746,-0.2730124444927685
ACH-000747,-0.2179809652365073
ACH-000748,-0.2973239081302048
ACH-000753,-0.2101879230940462
ACH-000756,-0.2967253077214584
ACH-000757,-0.19002822659589286
ACH-000758,-0.13749466470530766
ACH-000760,-0.23222678797491936
ACH-000762,-0.11311246900512475
ACH-000763,-0.14504399085695022
ACH-000764,-0.09805954099107024
ACH-000765,-0.3634101427352471
ACH-000766,-0.3251342120656546
ACH-000767,-0.1489433078646581
ACH-000768,-0.2501046079375165
ACH-000769,-0.23070094737407998
ACH-000770,-0.24750724234801544
ACH-000771,-0.2624331724216193
ACH-000773,-0.06763008046583464
ACH-000776,-0.3816979001051815
ACH-000777,-0.3034252632666334
ACH-000778,-0.19712222233021104
ACH-000781,-0.07563272787566376
ACH-000782,-0.277019656646064
ACH-000783,-0.2991855000628701
ACH-000784,-0.2268498487111857
ACH-000785,-0.31212158575775856
ACH-000787,-0.2136223596274954
ACH-000788,-0.21961963787746133
ACH-000791,-0.278748346159416
ACH-000792,-0.2414334181930725
ACH-000794,-0.1814568247540085
ACH-000796,-0.24965478176042155
ACH-000798,0.014638834765337975
ACH-000799,-0.3022562295952603
ACH-000800,-0.18569653084062204
ACH-000802,-0.3126709061024673
ACH-000804,-0.31256532577326895
ACH-000805,-0.16988713320113055
ACH-000809,-0.24008577661062205
ACH-000810,-0.13776729087014727
ACH-000811,-0.2350373279964268
ACH-000817,-0.10968667164946093
ACH-000819,-0.1935129818536276
ACH-000820,-0.12725150579912642
ACH-000821,-0.09344807126550543
ACH-000822,-0.12572053341185785
ACH-000823,-0.1904355216305192
ACH-000824,-0.010139644087211378
ACH-000827,-0.18562717991387231
ACH-000829,-0.2610856845292995
ACH-000831,-0.14275999090506752
ACH-000832,-0.05812458986485838
ACH-000833,-0.21234990371587514
ACH-000834,-0.3073355474644135
ACH-000835,-0.3602751320495171
ACH-000836,-0.2461327013847613
ACH-000837,-0.2663995680708168
ACH-000838,-0.09473041991621377
ACH-000839,-0.3302171642183175
ACH-000840,-0.2738619766372927
ACH-000841,-0.4623857927006676
ACH-000843,-0.2991513864376458
ACH-000846,-0.11662492220363205
ACH-000847,0.07096089618502878
ACH-000848,0.023882818539498238
ACH-000849,-0.12272363290467468
ACH-000851,0.026633695384648808
ACH-000855,-0.23753475490378498
ACH-000856,-0.22363330861281128
ACH-000858,-0.07790271765134736
ACH-000859,-0.21952021387222007
ACH-000861,-0.20582233965810487
ACH-000862,-0.1390775071256522
ACH-000865,-0.18050152521863386
ACH-000866,-0.15668489270505012
ACH-000867,-0.19646022707537966
ACH-000869,-0.3090867728800008
ACH-000872,-0.13423435455427435
ACH-000873,-0.2458540425827417
ACH-000876,-0.17513320525813406
ACH-000878,-0.2792837019131185
ACH-000880,-0.1911330454254997
ACH-000881,-0.20813633038816304
ACH-000882,-0.2922834604713891
ACH-000884,-0.08481373923201678
ACH-000885,-0.3073507584783439
ACH-000887,-0.1070467532352302
ACH-000889,-0.12051039356406752
ACH-000896,-0.23507347263946746
ACH-000898,-0.1223938021899601
ACH-000900,-0.27909341028117257
ACH-000901,-0.3709877907367852
ACH-000905,-0.1910329706625258
ACH-000906,-0.25308883114149633
ACH-000907,-0.29253166738599884
ACH-000910,-0.15157091689636995
ACH-000911,-0.27856189193292835
ACH-000912,-0.22106896595764253
ACH-000913,-0.2533058259928723
ACH-000915,-0.2097419299672121
ACH-000916,-0.4405555138732173
ACH-000917,-0.08867544913801201
ACH-000920,-0.25149599911681725
ACH-000921,-0.2937690389777231
ACH-000924,-0.08321642976857148
ACH-000926,-0.15641786741764224
ACH-000928,-0.22377905780862206
ACH-000929,-0.0630699162667603
ACH-000932,-0.14757828843276916
ACH-000935,-0.3284510469495369
ACH-000936,-0.19143829772744228
ACH-000937,-0.299089959136122
ACH-000938,-0.23191186172172945
ACH-000939,-0.21835111270680307
ACH-000941,-0.24187360879776545
ACH-000943,-0.22918603702583445
ACH-000946,-0.3297552782109792
ACH-000947,-0.2572245239564005
ACH-000948,-0.16982512957483034
ACH-000950,-0.4281947857560977
ACH-000953,-0.17793773819724976
ACH-000954,-0.5178575663412062
ACH-000957,-0.22009397221735305
ACH-000958,-0.05238305363167384
ACH-000960,-0.3872280078306933
ACH-000963,-0.2624641142962465
ACH-000968,-0.1739546390015851
ACH-000969,-0.05751726438220053
ACH-000972,-0.22902834887628984
ACH-000973,-0.11894496545008833
ACH-000974,-0.2937630012558988
ACH-000978,-0.13212303688384006
ACH-000984,-0.20527682300466013
ACH-000986,-0.1719518736059834
ACH-000988,-0.4874035932566388
ACH-000993,-0.4666099113164069
ACH-000994,-0.2270529336106893
ACH-000996,-0.19036435999290308
ACH-001001,-0.2596109582996849
ACH-001020,-0.409386779874049
ACH-001028,-0.10242687074718848
ACH-001031,-0.3569221809688909
ACH-001038,-0.18681340635658594
ACH-001048,-0.056072369529684855
ACH-001050,-0.12130775133106728
ACH-001053,-0.12683584586275887
ACH-001054,-0.2191050714565648
ACH-001061,-0.08676492160283672
ACH-001067,-0.31590620779206746
ACH-001075,-0.21339158553611612
ACH-001096,-0.4832505856958013
ACH-001111,-0.2858964900256768
ACH-001119,-0.3683204687334349
ACH-001128,-0.5226564802271784
ACH-001134,-0.14040951743798047
ACH-001151,-0.2129902785796484
ACH-001163,-0.11469603454366792
ACH-001164,-0.3513751815427437
ACH-001183,-0.4804036767846254
ACH-001192,-0.3095895565662422
ACH-001193,-0.07213459593604686
ACH-001196,-0.18641998021688166
ACH-001197,-0.2425896997572105
ACH-001205,-0.1601230947023576
ACH-001211,-0.2465686610267142
ACH-001212,-0.25964828797578465
ACH-001228,-0.21880067680080934
ACH-001232,-0.2999154703873038
ACH-001239,-0.30700189788611953
ACH-001270,-0.2510039240618633
ACH-001274,-0.20421092570860425
ACH-001275,-0.10470314952300656
ACH-001277,-0.3969419648455959
ACH-001278,-0.2664895528678393
ACH-001280,-0.5216766820528106
ACH-001283,-0.13668459849480588
ACH-001289,-0.3213443759266037
ACH-001300,-0.2326299425231223
ACH-001301,-0.3803068248401984
ACH-001302,-0.4749570424811832
ACH-001306,-0.2179354513466366
ACH-001318,-0.08528703219548105
ACH-001322,-0.1531796560679169
ACH-001328,-0.1293221436092717
ACH-001332,-0.05177101550997733
ACH-001336,-0.4972242032923174
ACH-001346,-0.2002340602073014
ACH-001353,-0.3550862012590742
ACH-001354,-0.2243476550063998
ACH-001367,0.19227116117758306
ACH-001368,-0.3712626070912308
ACH-001374,-0.2727016974107929
ACH-001377,-0.3178287444817727
ACH-001380,-0.0962536136758844
ACH-001391,-0.1646493353138304
ACH-001408,-0.5595528443022283
ACH-001430,0.14920158629332886
ACH-001431,-0.12893950696166534
ACH-001450,-0.2671381738579497
ACH-001496,-0.1271017161725441
ACH-001500,0.024218540059236883
ACH-001523,-0.2274958524903312
ACH-001532,-0.2803765369737808
ACH-001550,-0.2045246337611973
ACH-001552,-0.13579019250595153
ACH-001554,-0.36101804970364776
ACH-001654,-0.2617251375328771
ACH-001735,-0.4118913264558416
ACH-001736,-0.5905836045875653
ACH-001737,0.1863225932235996
ACH-001740,-0.33332618267255865
ACH-001745,-0.3880900821290234
ACH-001765,-0.25109493912595243
