,AOC3 (8639)
ACH-000251,-0.3756456527542412
ACH-000252,-0.2047161313701362
ACH-000253,-0.16236199729461795
ACH-000255,-0.25357319059641875
ACH-000256,-0.04043493180239637
ACH-000257,-0.030662004419390574
ACH-000258,-0.3870831463145544
ACH-000259,-0.1877602758566189
ACH-000260,-0.15376858757027342
ACH-000261,-0.2102331032223932
ACH-000262,-0.2767091481908436
ACH-000263,-0.1946471646595596
ACH-000264,-0.1964271490272648
ACH-000265,-0.2392390355443107
ACH-000266,-0.15121253605817353
ACH-000272,-0.16908229460322405
ACH-000274,-0.29773941859491626
ACH-000277,-0.06867583823939742
ACH-000278,-0.18601015366394405
ACH-000279,-0.17350818100786705
ACH-000280,-0.24623476759735305
ACH-000281,-0.35118215684645565
ACH-000288,-0.3063227109426349
ACH-000291,-0.11887069472334948
ACH-000293,-0.3048805754671774
ACH-000294,-0.4182316704437696
ACH-000295,-0.3750140555580345
ACH-000296,-0.13400568693441564
ACH-000302,-0.2406858358240963
ACH-000304,-0.2584305786450856
ACH-000307,-0.11836606475217908
ACH-000308,-0.21079514960726287
ACH-000310,-0.16388547477713686
ACH-000311,-0.07591461693204025
ACH-000312,-0.24387095214266136
ACH-000315,-0.2683294265859514
ACH-000316,-0.17994175593709266
ACH-000317,-0.19606049477043186
ACH-000318,-0.2008273754800977
ACH-000319,-0.24135917511957244
ACH-000320,-0.06107709719101575
ACH-000322,-0.07018905205560792
ACH-000323,-0.11686586806031073
ACH-000324,-0.3191774053553252
ACH-000329,-0.1290504682011724
ACH-000330,-0.19273820050143445
ACH-000331,-0.08170230979512316
ACH-000332,-0.18711123796085216
ACH-000334,-0.12235641925241147
ACH-000335,-0.2692899653271386
ACH-000336,-0.3212267170978269
ACH-000337,-0.3293792938910721
ACH-000338,-0.578444895189129
ACH-000339,-0.11621339620166905
ACH-000341,-0.004716043705322891
ACH-000348,-0.17944805252990184
ACH-000350,-0.17655791895380735
ACH-000352,-0.1727606830034531
ACH-000356,-0.3164297946748276
ACH-000361,-0.2202725201977573
ACH-000362,-0.2304118053657141
ACH-000363,-0.1545710798866723
ACH-000364,0.0074672769704651875
ACH-000365,-0.22091554446609668
ACH-000366,-0.20457846248855585
ACH-000368,-0.1896544941879568
ACH-000374,-0.11988386709675974
ACH-000375,-0.37535632613508013
ACH-000376,-0.02454813504496544
ACH-000381,-0.2591683920686673
ACH-000383,-0.11760264268750127
ACH-000387,-0.1138350525534998
ACH-000389,0.19799259945691872
ACH-000390,-0.27135282753843504
ACH-000393,-0.11319153238602445
ACH-000395,-0.016985359761918034
ACH-000396,-0.09829497136479576
ACH-000397,-0.4056938686463912
ACH-000401,-0.16346501620440892
ACH-000402,0.032679522773031384
ACH-000403,-0.21772069983664274
ACH-000404,-0.2860585716557726
ACH-000406,-0.18916358230445493
ACH-000407,-0.07040294488811978
ACH-000408,-0.15631744072659498
ACH-000410,-0.15082826329891935
ACH-000411,0.032799516223044146
ACH-000414,-0.07854226676966974
ACH-000415,-0.421837053864621
ACH-000416,-0.1712806829368351
ACH-000420,-0.09340837091657206
ACH-000421,-0.1017304364640458
ACH-000424,0.06875335870494821
ACH-000425,-0.26423420225054073
ACH-000426,-0.19287565802937492
ACH-000427,-0.13896658005398524
ACH-000433,-0.16519358748768645
ACH-000435,0.03333008530096098
ACH-000436,-0.0506897943654763
ACH-000444,-0.1971564912606092
ACH-000445,-0.2390859299422116
ACH-000448,-0.13016534585366166
ACH-000450,-0.2527571114636692
ACH-000452,-0.23208319398540855
ACH-000454,-0.07578192313865298
ACH-000458,-0.3888775180667143
ACH-000459,-0.106778423162419
ACH-000460,-0.1449870662916772
ACH-000461,-0.06298614522703518
ACH-000463,-0.2873979499064576
ACH-000464,-0.2551117975804893
ACH-000466,-0.08201166218001221
ACH-000467,-0.06150628601340082
ACH-000468,-0.1861068862186516
ACH-000469,-0.19000236695502135
ACH-000470,-0.4143336876199493
ACH-000471,-0.19257665514357708
ACH-000472,-0.2547699744139155
ACH-000473,0.09373248015465616
ACH-000475,-0.24168642301088744
ACH-000476,-0.12130415741544155
ACH-000477,-0.06419610563753785
ACH-000479,-0.3067454127326668
ACH-000480,-0.126868997598546
ACH-000481,-0.12608734661114235
ACH-000483,-0.19522966206569994
ACH-000484,-0.20512848678551526
ACH-000485,-0.3110738012346072
ACH-000486,-0.1973426124362259
ACH-000487,-0.19139377046004025
ACH-000488,-0.09526559391612753
ACH-000490,-0.12155002383285995
ACH-000491,-0.22054589040116784
ACH-000495,-0.12033240004474036
ACH-000496,-0.14742112984679315
ACH-000499,-0.3235185688956509
ACH-000500,0.04150010857635477
ACH-000502,-0.05319190092104791
ACH-000503,-0.22127617579878814
ACH-000505,-0.12025861553768365
ACH-000507,-0.24542380616456505
ACH-000510,-0.18033866079173044
ACH-000511,-0.18439438335375152
ACH-000512,-0.1002856107458738
ACH-000516,-0.1244064311251999
ACH-000517,-0.1460919269363229
ACH-000518,-0.28718458675084985
ACH-000520,0.0063071086804577115
ACH-000521,-0.2191323541730001
ACH-000522,-0.05829673587615071
ACH-000524,-0.0872173297188024
ACH-000527,-0.2576276497008799
ACH-000528,-0.21813441570909636
ACH-000537,-0.1342131033378336
ACH-000541,-0.08396459439460773
ACH-000542,-0.07420708727794967
ACH-000544,-0.2677292029661504
ACH-000545,-0.18654013092400773
ACH-000547,-0.3004803857431322
ACH-000548,-0.1163705737533286
ACH-000549,-0.22791219569419036
ACH-000550,-0.19749861683053596
ACH-000552,-0.20491579717681493
ACH-000556,-0.3710397833965812
ACH-000557,-0.13929075808511632
ACH-000569,-0.06814353625523767
ACH-000570,-0.26538479785148145
ACH-000571,-0.14290770796070498
ACH-000573,-0.15368997143659455
ACH-000576,-0.09344880834963623
ACH-000579,-0.04839955885098774
ACH-000580,-0.07534731605926241
ACH-000584,-0.31735482679463684
ACH-000585,-0.2836049027919097
ACH-000588,-0.2296545458746776
ACH-000589,-0.1911342851932915
ACH-000591,-0.20424030131756754
ACH-000593,-0.18595998839180125
ACH-000600,-0.35157578935947803
ACH-000601,-0.13126288147416815
ACH-000605,-0.3332482695671629
ACH-000606,-0.4266276326915551
ACH-000608,-0.16519707829351266
ACH-000614,0.07950127586362654
ACH-000616,-0.1634430094972955
ACH-000618,-0.21976734344711796
ACH-000619,-0.2548328546329212
ACH-000620,-0.04669627579876842
ACH-000621,-0.10159465519491297
ACH-000622,-0.2961868548857321
ACH-000623,-0.1416138080134315
ACH-000624,-0.13933009203654875
ACH-000627,-0.18285987043707014
ACH-000630,-0.3424206441285338
ACH-000631,-0.2067830325681296
ACH-000632,-0.3541984054113
ACH-000633,-0.030519868931114986
ACH-000637,-0.4533706295868485
ACH-000638,-0.1789433775511
ACH-000646,-0.2660953568099227
ACH-000647,-0.1134073078524602
ACH-000648,0.11766411702280015
ACH-000649,-0.1648300765144933
ACH-000651,-0.12713233360535048
ACH-000652,-0.04772928059932897
ACH-000653,-0.22035941733612655
ACH-000657,-0.21837271935003905
ACH-000658,-0.09305923707180157
ACH-000661,-0.08883330119418614
ACH-000662,-0.300092621968062
ACH-000663,-0.15373702722201985
ACH-000665,-0.08941327236595617
ACH-000671,-0.14357957356135606
ACH-000672,-0.40930324816907215
ACH-000673,-0.15610047166837462
ACH-000676,-0.1987435601158225
ACH-000677,-0.20262594852594426
ACH-000681,-0.1538348004708364
ACH-000683,-0.11948719346150233
ACH-000684,-0.03154574188681868
ACH-000688,-0.2475395862904444
ACH-000693,-0.12340187966998672
ACH-000694,-0.1403778430535914
ACH-000695,-0.1195578793491938
ACH-000696,-0.18670688752708992
ACH-000697,-0.10876497689792038
ACH-000699,-0.03994041065552977
ACH-000701,-0.16764686329787612
ACH-000706,-0.2971873408538225
ACH-000711,-0.14052785601084067
ACH-000713,-0.3009775339002447
ACH-000714,-0.2200983329935168
ACH-000718,-0.16869562964699245
ACH-000720,-0.4613699162268488
ACH-000721,-0.15594441208990514
ACH-000724,-0.07389811200289971
ACH-000725,-0.20167779644206765
ACH-000732,-0.17007571189899404
ACH-000734,-0.08810357195330001
ACH-000735,-0.1462337461439891
ACH-000736,-0.1981347648024552
ACH-000738,-0.204898756407924
ACH-000746,-0.08945707406340878
ACH-000747,-0.3248857446828156
ACH-000748,-0.2712771664221218
ACH-000753,-0.14512076227629644
ACH-000756,-0.35002904684753683
ACH-000757,-0.17906879016133398
ACH-000758,-0.20499836100579014
ACH-000760,-0.2124781942870206
ACH-000762,-0.1855711824526769
ACH-000763,-0.1612959396191049
ACH-000764,-0.2739921957356741
ACH-000765,-0.011504810523344622
ACH-000766,-0.17973273923566738
ACH-000767,-0.06692118023521754
ACH-000768,-0.1015497273035452
ACH-000769,-0.3916738142213675
ACH-000770,-0.11667259661072175
ACH-000771,-0.16734677157833078
ACH-000773,-0.3072421774075748
ACH-000776,-0.3238159088185623
ACH-000777,-0.2259685827263695
ACH-000778,-0.3681329126802476
ACH-000781,-0.04954545063130489
ACH-000782,-0.1566508500603346
ACH-000783,-0.07085727812913092
ACH-000784,-0.2481745175931163
ACH-000785,-0.2552772606614941
ACH-000787,-0.11395427684203513
ACH-000788,-0.2963153252902988
ACH-000791,-0.24865403874137335
ACH-000792,-0.16726054866489182
ACH-000794,-0.19007236356669047
ACH-000796,-0.19165402142868848
ACH-000798,-0.08646457757915131
ACH-000799,-0.06897315554185672
ACH-000800,-0.023093070082012026
ACH-000802,-0.15727170274831764
ACH-000804,-0.020151001505517067
ACH-000805,-0.17559624836984172
ACH-000809,-0.10009574600158004
ACH-000810,-0.1884993146906771
ACH-000811,-0.2347800684016123
ACH-000817,-0.18579473704505853
ACH-000819,-0.18813260146272415
ACH-000820,-0.07519340660975292
ACH-000821,-0.4780886540302801
ACH-000822,-0.1129160456894019
ACH-000823,-0.18362299144160305
ACH-000824,-0.2123954128027353
ACH-000827,-0.23141886957368446
ACH-000829,-0.22596065966556134
ACH-000831,0.0032496161073632805
ACH-000832,-0.33049115457924777
ACH-000833,-0.25816247758194305
ACH-000834,-0.2363564838798601
ACH-000835,-0.05631460818603574
ACH-000836,-0.16902476113013773
ACH-000837,-0.3155980718133196
ACH-000838,-0.11341314565715573
ACH-000839,-0.08070932346953172
ACH-000840,-0.17644739325248962
ACH-000841,-0.10126896004072672
ACH-000843,-0.14163714430533786
ACH-000846,-0.2409419708136243
ACH-000847,-0.20390007258650825
ACH-000848,-0.09713219596645398
ACH-000849,-0.14030277662876314
ACH-000851,-0.21673378882588792
ACH-000855,-0.02872374891976989
ACH-000856,-0.15963181309011426
ACH-000858,-0.09794968231638217
ACH-000859,-0.011379301638936024
ACH-000861,-0.1863695988814268
ACH-000862,-0.14657629479741638
ACH-000865,-0.040883487464557985
ACH-000866,-0.15533370480219194
ACH-000867,-0.3000812323578444
ACH-000869,-0.07707625717858535
ACH-000872,-0.03204555727032661
ACH-000873,-0.1173676011770199
ACH-000876,-0.12243405278249432
ACH-000878,-0.2817695728744745
ACH-000880,-0.3569661546473279
ACH-000881,-0.18985880062497826
ACH-000882,-0.1319629726610411
ACH-000884,-0.1813216528751305
ACH-000885,-0.24120244591793405
ACH-000887,-0.25676916042196185
ACH-000889,-0.2115811109325549
ACH-000896,-0.2358034513303407
ACH-000898,-0.1904241121938559
ACH-000900,-0.15370616254639966
ACH-000901,-0.17010584544346044
ACH-000905,-0.207805612280958
ACH-000906,-0.17810828774316784
ACH-000907,-0.1239834195647333
ACH-000910,-0.1221305340268956
ACH-000911,-0.0962912639840385
ACH-000912,-0.19137784547629635
ACH-000913,-0.2731655188276895
ACH-000915,-0.21324617458553388
ACH-000916,-0.4300488247267524
ACH-000917,-0.2496273348903343
ACH-000920,-0.11974756130081815
ACH-000921,-0.15751026704563553
ACH-000924,-0.2256989166209892
ACH-000926,-0.13260996025285907
ACH-000928,0.0002301177335199034
ACH-000929,-0.00810519377328089
ACH-000932,-0.02947027031806982
ACH-000935,-0.027851660371373828
ACH-000936,-0.1622927742763802
ACH-000937,-0.2260670085309987
ACH-000938,-0.1484080339444772
ACH-000939,-0.18046371548676815
ACH-000941,-0.07303886454082335
ACH-000943,-0.1021031159907654
ACH-000946,-0.12697182593054313
ACH-000947,-0.1686174015385894
ACH-000948,-0.06219682052983819
ACH-000950,-0.3689572913428833
ACH-000953,-0.10544658209789666
ACH-000954,0.1595632147163433
ACH-000957,-0.1955801573360104
ACH-000958,0.03878992245892601
ACH-000960,-0.08605673119554763
ACH-000963,-0.3996847167849053
ACH-000968,-0.1561444632482082
ACH-000969,-0.04671974402585342
ACH-000972,0.06708429849276026
ACH-000973,-0.13212245707671158
ACH-000974,0.015992130665437324
ACH-000978,0.02524299090775055
ACH-000984,-0.1335620636878918
ACH-000986,-0.21060809832207814
ACH-000988,-0.2321368806922348
ACH-000993,-0.0436370793581881
ACH-000994,-0.013329405241062157
ACH-000996,-0.3124101285941369
ACH-001001,-0.2346451696860285
ACH-001020,-0.4672998052355602
ACH-001028,-0.2100631741930094
ACH-001031,-0.10251636580530206
ACH-001038,-0.10004094829474383
ACH-001048,-0.2179846643132088
ACH-001050,-0.3208789140639816
ACH-001053,-0.3061749545128235
ACH-001054,-0.21282940602254316
ACH-001061,-0.23500687065473225
ACH-001067,-0.2624930954094021
ACH-001075,-0.19109911955736336
ACH-001096,-0.17364743573804411
ACH-001111,-0.4976929509144225
ACH-001119,-0.352858942081244
ACH-001128,-0.20131251293939015
ACH-001134,-0.05910134537784434
ACH-001151,-0.1921212699792681
ACH-001163,-0.22486075076602566
ACH-001164,0.1294478419289294
ACH-001183,-0.2670917671514845
ACH-001192,-0.10590004198281194
ACH-001193,-0.4877813471232513
ACH-001196,-0.09742245869394006
ACH-001197,-0.20905176473457374
ACH-001205,-0.19567086245065185
ACH-001211,-0.14485536458157314
ACH-001212,0.12208471354942073
ACH-001228,-0.2743638423477741
ACH-001232,-0.20339186884481614
ACH-001239,-0.314967314541494
ACH-001270,-0.260786507350414
ACH-001274,-0.22488426458297608
ACH-001275,-0.31331411820491184
ACH-001277,-0.29671379719376745
ACH-001278,-0.04536500226314622
ACH-001280,-0.13227308330804372
ACH-001283,-0.2847012262763035
ACH-001289,-0.11630165283212647
ACH-001300,-0.3988623106301081
ACH-001301,-0.3367434412258049
ACH-001302,-0.311940838755011
ACH-001306,-0.09466422719452934
ACH-001318,-0.16407688619102115
ACH-001322,-0.02643096857907255
ACH-001328,-0.31070297485318304
ACH-001332,-0.17572277679319273
ACH-001336,-0.22875541892944096
ACH-001346,-0.2063222434651245
ACH-001353,-0.2797411980330489
ACH-001354,-0.14699368876971858
ACH-001367,-0.17934731329940098
ACH-001368,-0.17740490796884942
ACH-001374,-0.0015329326447406342
ACH-001377,-0.010244983266582386
ACH-001380,-0.14094306232576576
ACH-001391,-0.07788714429848473
ACH-001408,-0.15920296646633736
ACH-001430,-0.10309011782979616
ACH-001431,-0.3310013086481782
ACH-001450,-0.033736466309605785
ACH-001496,-0.08988426016406653
ACH-001500,-0.11351701279893067
ACH-001523,-0.16487540953847932
ACH-001532,-0.1583192965952262
ACH-001550,-0.1751000205464554
ACH-001552,-0.27639296082512405
ACH-001554,-0.2691724154764479
ACH-001654,-0.1355673084095817
ACH-001735,-0.15064409669976722
ACH-001736,-0.1618663172074317
ACH-001737,-0.4442831217500919
ACH-001740,-0.3019394719749335
ACH-001745,-0.11231750870284687
ACH-001765,-0.21721407649724986
