,PABPN1L (390748)
ACH-000004,0.27043727501695825
ACH-000005,-0.1131174223304639
ACH-000007,-0.1810284764729265
ACH-000009,0.16835694587320632
ACH-000011,0.06722716092435528
ACH-000012,0.0063821037806435135
ACH-000013,0.18043482990051887
ACH-000014,0.04473333097338142
ACH-000015,0.09700385417254494
ACH-000017,0.051271022317078634
ACH-000018,0.05586408355454035
ACH-000019,0.13565550085846667
ACH-000021,0.03922805747702411
ACH-000022,0.17472160689712102
ACH-000025,0.073436551596941
ACH-000028,0.2105784990843529
ACH-000030,0.1606966359244048
ACH-000035,0.33272075744028073
ACH-000036,0.03517237049179881
ACH-000037,0.12263533645417875
ACH-000039,0.2915328656120917
ACH-000040,0.13563626823081226
ACH-000041,0.3471177732059632
ACH-000042,0.09859575065712793
ACH-000045,0.07811763537308415
ACH-000047,0.06625166507948163
ACH-000052,0.10282913467392277
ACH-000053,0.18280200157680015
ACH-000054,0.054486744510929636
ACH-000055,0.0916816577390463
ACH-000060,0.0732803778232956
ACH-000067,0.21887881983186286
ACH-000070,0.1852639590114476
ACH-000075,0.19397146847060426
ACH-000078,0.10781259591785848
ACH-000082,0.13974253478097376
ACH-000085,0.34370662663300816
ACH-000086,0.06567274601713216
ACH-000087,0.0358125723809552
ACH-000092,0.18620720167138635
ACH-000095,0.10137887773437153
ACH-000097,0.07285561210571771
ACH-000098,0.06997549874152756
ACH-000099,0.14521569363894749
ACH-000108,0.10892780688222643
ACH-000113,0.020797144087233932
ACH-000116,0.24243143656475585
ACH-000118,0.18135358476767646
ACH-000120,0.052435680870280124
ACH-000123,-0.018961243612850308
ACH-000127,-0.007061109052683557
ACH-000128,0.07212333841221176
ACH-000132,0.15239844865699745
ACH-000133,0.15181151238410348
ACH-000137,0.09389235540179516
ACH-000138,0.14384545030298626
ACH-000142,-0.03276943751228205
ACH-000143,0.1902324287085952
ACH-000146,0.2442805532083767
ACH-000148,0.16637247560758575
ACH-000150,0.3624740718173425
ACH-000152,0.08214214990255643
ACH-000153,0.044618189005109866
ACH-000159,0.13876370034953184
ACH-000160,0.2512784424634093
ACH-000163,0.12040291254632945
ACH-000167,0.3572857438912294
ACH-000168,0.17845015666938388
ACH-000169,0.1694259423369471
ACH-000178,0.13778406541676896
ACH-000183,0.025132070324817117
ACH-000188,0.24306645071882976
ACH-000189,-0.06147403336983848
ACH-000190,0.028480854150301105
ACH-000198,0.06424253751510009
ACH-000203,-0.6002245875280798
ACH-000204,0.2402461223058825
ACH-000206,0.12992337802877968
ACH-000207,0.15127132304261928
ACH-000208,0.1179954242621258
ACH-000210,0.2421345223908679
ACH-000211,0.06936511674422492
ACH-000215,0.18783866622389547
ACH-000221,0.18525295061372646
ACH-000222,0.20573204007611207
ACH-000223,0.07114592538746634
ACH-000226,0.19298867477341533
ACH-000227,0.2295804153137793
ACH-000228,0.07136611771331194
ACH-000231,0.2631479103374125
ACH-000232,0.13106560975613415
ACH-000233,0.15713761209182855
ACH-000234,0.21121862749674464
ACH-000235,0.1034271280120343
ACH-000237,0.16386840653260876
ACH-000238,0.09568709275297943
ACH-000242,0.43122440384368416
ACH-000243,0.0811659481582227
ACH-000244,-0.11658241111137002
ACH-000246,0.10283993144397732
ACH-000248,0.19270697852787635
ACH-000250,0.10898888213300624
ACH-000251,0.11972200250627588
ACH-000252,0.25844075078113365
ACH-000253,0.08316459649251544
ACH-000255,0.16178564829042713
ACH-000256,0.1689366343374167
ACH-000257,0.2012932789307138
ACH-000258,0.05779980222425786
ACH-000259,0.11055039130271373
ACH-000260,0.05861708883700228
ACH-000261,0.19674540318321795
ACH-000262,0.2718288643125507
ACH-000263,0.21231162164268086
ACH-000264,0.008197144365708188
ACH-000265,0.106068682533966
ACH-000266,0.1122451933271637
ACH-000272,0.10430783830768503
ACH-000274,0.09758073591612644
ACH-000277,0.08606301283618316
ACH-000278,0.17981857017412753
ACH-000279,0.15045962961767628
ACH-000280,0.043245129805233616
ACH-000281,0.09398340705251244
ACH-000288,0.14763783909398867
ACH-000291,0.25260908211725386
ACH-000293,0.1053732779068592
ACH-000294,0.0932132887411826
ACH-000295,0.12722205029113645
ACH-000296,0.27480371173825785
ACH-000302,0.1206560078517914
ACH-000304,0.004881537474544631
ACH-000307,0.08602872983473361
ACH-000308,0.1584073950370458
ACH-000310,0.15641356812495638
ACH-000311,0.08839164010602997
ACH-000312,0.10567833259645262
ACH-000315,-0.06733558279727049
ACH-000316,-0.018517771891488528
ACH-000317,0.05546535869523361
ACH-000318,0.07323411676965906
ACH-000319,0.2304523007174753
ACH-000320,0.20111803827905425
ACH-000322,0.036179650669469474
ACH-000323,0.07865924707335509
ACH-000324,-0.05728566217215705
ACH-000329,0.10157785298162368
ACH-000330,-0.030593163480550682
ACH-000331,-0.043461580479845635
ACH-000332,0.14785514227867055
ACH-000334,0.07825380225784404
ACH-000335,0.1506732449326858
ACH-000336,0.40718452240475145
ACH-000337,0.1902990249931445
ACH-000338,-0.4899938098887746
ACH-000339,0.21085898051821148
ACH-000341,0.08174920972134626
ACH-000348,0.19198228151748956
ACH-000350,0.12359885540619744
ACH-000352,0.1356572377821592
ACH-000356,0.07916340330038656
ACH-000361,0.061796118970762086
ACH-000362,0.10963503713375093
ACH-000363,0.2467353667328817
ACH-000364,0.1852129208608197
ACH-000365,0.09983733605579806
ACH-000366,-0.01245906963949312
ACH-000368,0.1861619581545917
ACH-000374,0.2676822035962937
ACH-000375,0.047248012109190364
ACH-000376,0.07415552313695915
ACH-000381,0.0014528085986364936
ACH-000383,0.15421507649269314
ACH-000387,-0.025637344215972708
ACH-000389,0.09185251859426104
ACH-000390,0.15819489871517886
ACH-000393,-0.05787717571105296
ACH-000395,0.22703459583735675
ACH-000396,0.26079457287204466
ACH-000397,0.0887859230134461
ACH-000401,0.11943638598571232
ACH-000402,0.06402961144000859
ACH-000403,0.017647595359088625
ACH-000404,0.4528658670954029
ACH-000406,0.1098898681444139
ACH-000407,0.16129947164070552
ACH-000408,0.18878399838031548
ACH-000410,0.10409924066851617
ACH-000411,0.06438521545000593
ACH-000414,0.030650708283033137
ACH-000415,0.18266898495679929
ACH-000416,0.08367377446088348
ACH-000420,0.16448905320967852
ACH-000421,0.11027498375826704
ACH-000424,0.1087304861643412
ACH-000425,0.16021584433011865
ACH-000426,0.13071676027934506
ACH-000427,0.2402111681717713
ACH-000433,-0.0968965724065797
ACH-000435,0.669335788050659
ACH-000436,0.20834092873130866
ACH-000444,0.1313925337482959
ACH-000445,0.1566006951739602
ACH-000448,0.07742243821246078
ACH-000450,0.21480954555025653
ACH-000452,0.1538016745666934
ACH-000454,0.14054104120523375
ACH-000458,0.2071322891333049
ACH-000459,0.14174665628101707
ACH-000460,0.0838893506543864
