,TRAIP (10293)
ACH-000163,-1.0433896215015606
ACH-000167,-0.4927268021026968
ACH-000168,-0.9023384257440448
ACH-000169,-1.1634421869606582
ACH-000178,-0.9388488885674832
ACH-000183,-0.9644403408862592
ACH-000188,-1.14943964140775
ACH-000189,-1.0310019150438787
ACH-000190,-0.6737745858055538
ACH-000198,-0.8394535232527859
ACH-000203,-1.1178745401623291
ACH-000204,-0.8637246166503765
ACH-000206,-0.6209964385261286
ACH-000207,-0.8413345798749116
ACH-000208,-1.0809785688516391
ACH-000210,-0.7188318962220898
ACH-000211,-0.8291265203398946
ACH-000215,-0.7987460122309934
ACH-000221,-0.7743485956314177
ACH-000222,-0.6782113748640909
ACH-000223,-0.9503564155074686
ACH-000226,-0.7330796916873636
ACH-000227,-1.0235036099949997
ACH-000228,-1.4075146068906703
ACH-000231,-1.1411637355265274
ACH-000232,-0.8171052162598588
ACH-000233,-0.7659493011261229
ACH-000234,-0.7400960918482677
ACH-000235,-0.5720017292258189
ACH-000237,-0.9321117326549918
ACH-000238,-0.90210170022723
ACH-000242,-0.5942974782241788
ACH-000243,-0.7825399396492264
ACH-000244,-0.9003043776355572
ACH-000246,-1.0598576063724348
ACH-000248,-0.7516048180791718
ACH-000250,-0.8480418691886232
ACH-000251,-0.8082607048386847
ACH-000252,-0.5845582501543525
ACH-000253,-1.0967565411988722
ACH-000255,-0.9589054231913772
ACH-000256,-0.5654954518475883
ACH-000257,-1.2613129659269666
ACH-000258,-0.9884713447894908
ACH-000259,-0.5190490319619343
ACH-000260,-0.9949339004222956
ACH-000261,-0.6738500305603156
ACH-000262,-1.0379918094093743
ACH-000263,-0.8302971799574851
ACH-000264,-0.5159855794557093
ACH-000265,-0.8506203258964834
ACH-000266,-0.8892964729496035
ACH-000272,-0.6101983346711338
ACH-000274,-1.0583879330927783
ACH-000277,-0.9404767048151228
ACH-000278,-1.1899765517758478
ACH-000279,-0.9566765915479579
ACH-000280,-0.8638071396390062
ACH-000281,-0.8248311569341591
ACH-000288,-0.7909854297565919
ACH-000291,-0.7271528175911608
ACH-000293,-0.8961331114307466
ACH-000294,-0.8975780008041809
ACH-000295,-1.0591774627431083
ACH-000296,-0.9392896678316184
ACH-000302,-0.4759896708993505
ACH-000304,-0.7316122231882904
ACH-000307,-0.8452670975768718
ACH-000308,-0.5524961143675866
ACH-000310,-0.7818815958303601
ACH-000311,-0.7740153056537239
ACH-000312,-0.9286193866320132
ACH-000315,-0.7984499536210019
ACH-000316,-0.7455559209602095
ACH-000317,-0.7368476034509329
ACH-000318,-0.8363913984025575
ACH-000319,-0.8488767852742223
ACH-000320,-0.9051893684918428
ACH-000322,-0.5303499521173369
ACH-000323,-0.8138250325764109
ACH-000324,-0.7801255800064055
ACH-000329,-1.1979544813369227
ACH-000330,-1.1056097658489985
ACH-000331,-1.0361074931849994
ACH-000332,-1.1919704885459237
ACH-000334,-1.393884791439732
ACH-000335,-0.7379281849514524
ACH-000336,-0.8909391264487074
ACH-000337,-0.8171072476172282
ACH-000338,-0.4897542832127262
ACH-000339,-0.8867646486370883
ACH-000341,-0.7741985439287148
ACH-000348,-0.8861699281933002
ACH-000350,-0.9747206583644464
ACH-000352,-1.0820662662537202
ACH-000356,-0.9225790071035476
ACH-000361,-0.7083267699716314
ACH-000362,-0.812783246509448
ACH-000363,-1.286333824648663
ACH-000364,-0.8264252562382679
ACH-000365,-0.8262811677231816
ACH-000366,-0.3577013446338613
ACH-000368,-1.1770527962797523
ACH-000374,-1.1116935464215112
ACH-000375,-0.8800968826147274
ACH-000376,-0.9252597875875938
ACH-000381,-0.7105015941207269
ACH-000383,-0.7513947341441076
ACH-000387,-0.926844138598752
ACH-000389,-0.8143308666123045
ACH-000390,-0.5449711020108893
ACH-000393,-0.7727610404486052
ACH-000395,-0.6380885198416267
ACH-000396,-0.8283670347906233
ACH-000397,-0.6833107341486688
ACH-000401,-0.7622149715434657
ACH-000402,-0.7652471594451775
ACH-000403,-0.6375922389140551
ACH-000404,-0.8624782298443611
ACH-000406,-0.7592971891369066
ACH-000407,-0.9310576714132572
ACH-000408,-0.930545617178266
ACH-000410,-0.982815089058634
ACH-000411,-1.1623694838657106
ACH-000414,-0.7430362628120502
ACH-000415,-1.3548050380332022
ACH-000416,-0.6215049152174644
ACH-000420,-0.8933025008350761
ACH-000421,-0.8820131613219175
ACH-000424,-0.7664616015562935
ACH-000425,-0.7903748286514776
ACH-000426,-1.007783347612112
ACH-000427,-0.7794207831691318
ACH-000433,-0.7618827760734764
ACH-000435,-0.7492301451503208
ACH-000436,-0.92604481815762
ACH-000444,-0.7707020586871738
ACH-000445,-0.8315560623239242
ACH-000448,-0.6867860190321826
ACH-000450,-0.8725728204449597
ACH-000452,-0.97373727690655
ACH-000454,-0.8212950119493072
ACH-000458,-0.8627283945983544
ACH-000459,-0.5575771863832496
ACH-000460,-0.7375501697022401
ACH-000461,-0.8325552834213418
ACH-000463,-0.989650206848802
ACH-000464,-0.6947480589174992
ACH-000466,-0.9042166080848968
ACH-000467,-0.6129603334890716
ACH-000468,-0.4972864704932154
ACH-000469,-0.4244823000244928
ACH-000470,-1.0363921307476394
ACH-000471,-0.5535164354657616
ACH-000472,-0.6931359257227334
ACH-000473,-0.7979731815068541
ACH-000475,-0.9671316921121944
ACH-000476,-0.6373976426096397
ACH-000477,-0.9093786878792266
ACH-000479,-0.938460430107815
ACH-000480,-1.0454469432141111
ACH-000481,-0.8523540813944308
ACH-000483,-0.6341456206542445
ACH-000484,-0.92221475114701
ACH-000485,-1.0866818593717251
ACH-000486,-0.5859143164953374
ACH-000487,-0.9422807991040474
ACH-000488,-1.037627208678246
ACH-000490,-0.8715743695473879
ACH-000491,-0.917468150239158
ACH-000495,-0.9817339488765628
ACH-000496,-0.8260087293164489
ACH-000499,-0.9703436449774022
ACH-000500,-0.7904568502078907
ACH-000502,-0.6075886089490091
ACH-000503,-1.104494857100928
ACH-000505,-0.6703544367261327
ACH-000507,-1.1246545377285304
ACH-000510,-0.5957955022035063
ACH-000511,-0.99947766103378
ACH-000512,-0.8289684804710421
ACH-000516,-1.0299153688833471
ACH-000517,-0.416627645159097
ACH-000518,-1.3580853906928378
ACH-000520,-0.964228619393016
ACH-000521,-0.8191292653131771
ACH-000522,-0.9931718122814364
ACH-000524,-0.5913434390173294
ACH-000527,-0.9332768630672408
ACH-000528,-0.9242367235493764
ACH-000537,-1.016013258773569
ACH-000541,-1.0928023118833508
ACH-000542,-0.7687862610722569
ACH-000544,-0.7648029310128677
ACH-000545,-1.010620727091562
ACH-000547,-0.9726615427349704
ACH-000548,-0.780205718910702
ACH-000549,-0.8851768675953023
ACH-000550,-0.8560515415676714
ACH-000552,-0.9022450879635492
ACH-000556,-0.7675067016256335
ACH-000557,-0.3313069858531882
ACH-000569,-0.7598310528066572
ACH-000570,-0.7434497771079345
ACH-000571,-0.5437628308112621
ACH-000573,-1.0583890932110187
ACH-000576,-0.7791027971356296
ACH-000579,-0.7274456298639991
ACH-000580,-0.9192553077795808
ACH-000584,-1.5070715443184004
ACH-000585,-0.5060613905766369
ACH-000588,-0.9707880385057384
ACH-000589,-0.8866919693792467
ACH-000591,-0.8172627874783233
ACH-000593,-0.6927834186313082
ACH-000600,-0.8219027368884058
ACH-000601,-0.7078782287323143
ACH-000605,-0.7257410602641959
ACH-000606,-0.9901399916145854
ACH-000608,-0.6806000930999834
ACH-000614,-0.6514782419064751
ACH-000616,-1.1335280583174216
ACH-000618,-0.9815424927685138
ACH-000619,-1.026455285362719
ACH-000620,-0.8491222776039755
ACH-000621,-1.2850425580812015
ACH-000622,-1.013561125016144
ACH-000623,-0.4948321733615571
ACH-000624,-0.96003767305466
ACH-000627,-0.9651817611154953
ACH-000630,-0.6499218857443209
ACH-000631,-1.3066782075693737
ACH-000632,-0.7053678850056344
ACH-000633,-0.8122905044577116
ACH-000637,-0.7028773805739479
ACH-000638,-0.8718257076608514
ACH-000646,-0.8074400556374604
ACH-000647,-0.5197828046035246
ACH-000648,-0.7358033574613975
ACH-000649,-0.7447563998108294
ACH-000651,-0.8902957858151993
ACH-000652,-0.949755378728148
ACH-000653,-1.0519839694572772
ACH-000657,-0.9475698976178836
ACH-000658,-0.5530532598503847
ACH-000661,-0.9261199497085102
ACH-000662,-0.9583885569500964
ACH-000663,-0.8283238849757539
ACH-000665,-0.9581371103907584
ACH-000671,-0.6487379159999059
ACH-000672,-0.3651513086368671
ACH-000673,-0.9802164025031548
ACH-000676,-0.6436892803971735
ACH-000677,-0.7099349615712457
ACH-000681,-0.8753824512583378
ACH-000683,-0.5634134694141206
ACH-000684,-0.8429358347412099
ACH-000688,-0.8877737688471758
ACH-000693,-0.6651852160916922
ACH-000694,-1.2216008734453951
ACH-000695,-1.0925081894564268
ACH-000696,-1.061147046869907
ACH-000697,-0.8455221606295755
ACH-000699,-1.1755525360285521
ACH-000701,-1.3012003164705697
ACH-000706,-0.9114245129415052
ACH-000711,-0.8666600599134171
ACH-000713,-1.012728527994334
ACH-000714,-0.6524353615988328
ACH-000718,-1.0298633969621398
ACH-000720,-0.939278221698884
ACH-000721,-0.9927596636853948
ACH-000724,-0.7677676858361613
ACH-000725,-1.2214141516441708
ACH-000732,-0.9719014199823968
ACH-000734,-0.6484813148560236
ACH-000735,-0.7460407456448764
ACH-000736,-0.9338119881491748
ACH-000738,-0.9931429135925371
ACH-000746,-0.8145731214385699
ACH-000747,-0.4475461673612424
ACH-000748,-0.9238971224527632
ACH-000753,-0.5048387948007794
ACH-000756,-0.5293442770583194
ACH-000757,-0.8732087343215098
ACH-000758,-0.8499150349881309
ACH-000760,-0.7252114572471242
ACH-000762,-0.8737685898355071
ACH-000763,-0.7216079772655395
ACH-000764,-0.9694732889695936
ACH-000765,-0.6546265793460422
ACH-000766,-0.4649422872283669
ACH-000767,-0.8236054908829815
ACH-000768,-0.7633119717700022
ACH-000769,-0.8319696303446867
ACH-000770,-0.9485815019656292
ACH-000771,-1.1381165750655535
ACH-000773,-0.9386965952622712
ACH-000776,-0.6575121463952764
ACH-000777,-1.0663865578159364
ACH-000778,-0.7955806121775673
ACH-000781,-1.0590176724567335
ACH-000782,-0.9139128372930456
ACH-000783,-1.059644946910005
ACH-000784,-1.0347670924935144
ACH-000785,-1.4875239758111614
ACH-000787,-0.8291115393861246
ACH-000788,-0.9519201541724857
ACH-000791,-0.8244000069072926
ACH-000792,-1.147981977882731
ACH-000794,-0.7502263212770779
ACH-000796,-1.018619989671678
ACH-000798,-0.6135683045908693
ACH-000799,-0.8191613223841586
ACH-000800,-1.1844905286335454
ACH-000802,-0.7180183095372727
ACH-000804,-0.5454196271807497
ACH-000805,-0.8319631889469913
ACH-000809,-0.7095753071167109
ACH-000810,-0.9499241152976446
ACH-000811,-0.9488001738063124
ACH-000817,-0.9341187085095544
ACH-000819,-0.8487427476753379
ACH-000820,-1.118948955600506
ACH-000821,-1.0263267496037476
ACH-000822,-0.6618522316704234
ACH-000823,-1.059903450461836
ACH-000824,-0.5954536127594061
ACH-000827,-0.629666572316631
ACH-000829,-0.7768180851279894
ACH-000831,-0.7442762003780683
ACH-000832,-0.9730922244289321
ACH-000833,-0.9214347723067696
ACH-000834,-0.6780244752704564
ACH-000835,-1.038412884405184
ACH-000836,-1.2364366034479854
ACH-000837,-1.0586723762005958
ACH-000838,-0.5670487909281711
ACH-000839,-0.8352742041130673
ACH-000840,-1.0043782045752714
ACH-000841,-0.9549927419101616
ACH-000843,-0.7205505302186616
ACH-000846,-0.8301702513957394
ACH-000847,-0.7451261849248281
ACH-000848,-0.6700700130668195
ACH-000849,-1.1614482704666884
ACH-000851,-0.5270322104462478
ACH-000855,-0.9496453135596068
ACH-000856,-1.1273931588747383
ACH-000858,-0.7664481245987641
ACH-000859,-0.9883273765007724
ACH-000861,-0.7430700463003901
ACH-000862,-1.1710584777527917
ACH-000865,-1.0095449046906801
ACH-000866,-1.1213999663585716
ACH-000867,-0.4856451420682414
ACH-000869,-0.8650250589156844
ACH-000872,-0.9143130733658942
ACH-000873,-0.9285481591472344
ACH-000876,-0.9002022759812429
ACH-000878,-1.2407596028227694
ACH-000880,-0.8680305108729462
ACH-000881,-0.5319499178808061
ACH-000882,-0.8499123241493315
ACH-000884,-0.7755087120776856
ACH-000885,-0.9431386944397492
ACH-000887,-0.504978397887087
ACH-000889,-0.9557477929648638
ACH-000896,-0.9975568194950007
ACH-000898,-0.3751130845943072
ACH-000900,-0.9032451175707324
ACH-000901,-0.91994693895376
ACH-000905,-0.9325306928954918
ACH-000906,-0.6842518225300159
ACH-000907,-1.202983653499137
ACH-000910,-0.6694343742447918
ACH-000911,-0.9615068832616204
ACH-000912,-1.187678376210729
ACH-000913,-0.9620990288293384
ACH-000915,-0.5182786779494071
ACH-000916,-1.0798763358740633
ACH-000917,-0.7795588046189816
ACH-000920,-0.8127281339748647
ACH-000921,-1.1034857200983523
ACH-000924,-0.5437076987946486
ACH-000926,-0.4896782805308508
ACH-000928,-0.6962089317166548
ACH-000929,-0.7835544454414692
ACH-000932,-0.7650717522508284
ACH-000935,-0.8377369191169785
ACH-000936,-0.6652517071218101
ACH-000937,-1.0027696753053352
ACH-000938,-0.8533598515498533
ACH-000939,-1.1709495716804017
ACH-000941,-0.3423475742269529
ACH-000943,-0.7559206481336413
ACH-000946,-0.6964097555334549
ACH-000947,-0.9477170762400229
ACH-000948,-0.3405178604008116
ACH-000950,-0.9052166851686411
ACH-000953,-0.2091820973326367
ACH-000954,-0.711948177469015
ACH-000957,-0.880736991130675
ACH-000958,-1.0902929058198825
ACH-000960,-1.0772308237783927
ACH-000963,-0.5914912755871371
ACH-000968,-0.8211228423110359
ACH-000969,-0.5899492885396873
ACH-000972,-0.6588896349658586
ACH-000973,-1.0351436781354284
ACH-000974,-0.9016698182253536
ACH-000978,-1.2114514705145838
ACH-000984,-0.7828956560556727
ACH-000986,-0.9528448413698166
ACH-000988,-0.6310053309198553
ACH-000993,-0.7622009713273039
ACH-000994,-1.0382853232028575
ACH-000996,-0.7278579058156749
ACH-001001,-0.4215337577534397
ACH-001020,-0.8560569448961258
ACH-001028,-1.0255710891775895
ACH-001031,-1.0219305933954872
ACH-001038,-1.0702308046724691
ACH-001048,-0.9888010817484454
ACH-001050,-0.8222602877301634
ACH-001053,-0.3897911763039328
ACH-001054,-0.7337017317093103
ACH-001061,-0.9748223362144957
ACH-001067,-1.013230908739415
ACH-001075,-0.8317991645873921
ACH-001096,-0.9459604498891582
ACH-001111,-1.146390257318118
ACH-001119,-0.8240200710978938
ACH-001128,-0.7980579263579687
ACH-001134,-0.6877672880793684
ACH-001151,-0.9287635129713712
ACH-001163,-0.7671529390252919
ACH-001164,-0.9185248369356612
ACH-001183,-1.033432850347069
ACH-001192,-1.1328252861512589
ACH-001193,-1.0592587273994132
ACH-001196,-0.933335372746764
ACH-001197,-0.7637765012535677
ACH-001205,-0.6660012014595369
ACH-001211,-0.9199852007307326
ACH-001212,-0.6987382329079759
ACH-001228,-0.7118317853582392
ACH-001232,-0.7751676878956684
ACH-001239,-0.8244656452395659
ACH-001270,-1.0294333683767292
ACH-001274,-0.6131842639771345
ACH-001275,-1.078071626971288
ACH-001277,-0.6970516767456972
ACH-001278,-0.8987850091753734
ACH-001280,-1.0840202254642288
ACH-001283,-0.9143166516260312
ACH-001289,-1.1108452502034736
ACH-001300,-0.8490631445324996
ACH-001301,-0.6020401798566454
ACH-001302,-0.939558930281985
ACH-001306,-0.7762029825039615
ACH-001318,-0.6901805219553491
ACH-001322,-0.9999712172161812
ACH-001328,-0.8678933791981572
ACH-001332,-0.6746975466898132
ACH-001336,-1.12444022520331
ACH-001346,-0.81965947373943
ACH-001353,-0.9943906628215556
ACH-001354,-0.8786982060296438
ACH-001367,-0.7882594466604117
ACH-001368,-0.7288888842995945
ACH-001374,-0.8438843735882139
ACH-001377,-0.7433410853136613
ACH-001380,-0.9656601711333924
ACH-001391,-0.8242531590497632
ACH-001408,-1.1203739929748997
ACH-001430,-0.7398495475074763
ACH-001431,-0.8522586872613396
ACH-001450,-0.6481736336236835
ACH-001496,-0.7856718340643883
ACH-001500,-0.6623154682409236
ACH-001523,-0.9513163507441894
ACH-001532,-0.8612116583290853
ACH-001550,-1.1496810456842756
ACH-001552,-0.7635090923110994
ACH-001554,-0.887980446598677
ACH-001654,-0.3887453657693196
ACH-001735,-0.9357045411464712
ACH-001736,-1.0868094258297558
ACH-001737,-0.5945936005182205
ACH-001740,-0.8960412083805488
ACH-001745,-0.978981423895988
ACH-001765,-0.7364252691585251
