,PSKH2 (85481)
ACH-000004,-0.0027303479153730193
ACH-000005,-0.2009640123533732
ACH-000007,-0.14796412469460876
ACH-000009,0.04120195778203708
ACH-000011,-0.14694566091126024
ACH-000012,-0.1996570774070624
ACH-000013,-0.11905271062600074
ACH-000014,-0.07277456895593501
ACH-000015,-0.15244406624226758
ACH-000017,-0.22644543186072336
ACH-000018,-0.24359923912925865
ACH-000019,-0.2787538800353674
ACH-000021,-0.21532123616524765
ACH-000022,-0.04080388868290948
ACH-000025,-0.09137957597270067
ACH-000028,-0.1467768134002519
ACH-000030,-0.13654573805394193
ACH-000035,-0.23267104229717536
ACH-000036,-0.04580222002853327
ACH-000037,-0.18143092085412585
ACH-000039,-0.15642857572060478
ACH-000040,-0.16085612034756186
ACH-000041,-0.10630624812417236
ACH-000042,-0.1795677418824353
ACH-000045,-0.2286877882557048
ACH-000047,-0.19940876376599004
ACH-000052,-0.2597002926664569
ACH-000053,-0.12049813937977698
ACH-000054,-0.21400916444491425
ACH-000055,0.11405187140807352
ACH-000060,-0.22047785673294948
ACH-000067,-0.12590790935463214
ACH-000070,-0.1191847558171055
ACH-000075,0.01615821622724549
ACH-000078,-0.15443925613279727
ACH-000082,-0.2305798737606661
ACH-000085,-0.3852803295758749
ACH-000086,-0.2452869764279265
ACH-000087,-0.3456981920543033
ACH-000092,-0.1876041054952451
ACH-000095,-0.07713392492990595
ACH-000097,-0.2840618085357699
ACH-000098,-0.03556791374552287
ACH-000099,-0.13385754793530147
ACH-000108,-0.08118950318756538
ACH-000113,-0.17675552587335408
ACH-000116,-0.08222765444716314
ACH-000118,-0.1165382487048035
ACH-000120,-0.23504612713156756
ACH-000123,-0.17412549492743706
ACH-000127,-0.21755394977632228
ACH-000128,-0.1481133253391606
ACH-000132,-0.16007487255090724
ACH-000133,-0.19176237634207052
ACH-000137,0.11984005763700788
ACH-000138,-0.033405865243275774
ACH-000142,-0.06307537870464291
ACH-000143,-0.15787547279157965
ACH-000146,-0.15266170554071162
ACH-000148,-0.2077714314266885
ACH-000150,-0.3140670907366777
ACH-000152,-0.1209913777566199
ACH-000153,-0.33771405310899977
ACH-000159,-0.1981924801338739
ACH-000160,-0.1995767657157152
ACH-000163,-0.013680761243300905
ACH-000167,-0.07305752414980254
ACH-000168,-0.2641869398714121
ACH-000169,-0.18910110821194465
ACH-000178,-0.1599060437609784
ACH-000183,-0.054612129217555976
ACH-000188,0.018876729287762208
ACH-000189,-0.039436254071313466
ACH-000190,0.054924161300280015
ACH-000198,-0.11494202628011875
ACH-000203,-0.18124682431552488
ACH-000204,-0.08035281350715577
ACH-000206,-0.05645363375696748
ACH-000207,-0.39845041380694063
ACH-000208,-0.08109195303168913
ACH-000210,0.0029256288827880263
ACH-000211,-0.13866329360681154
ACH-000215,-0.18097559091947654
ACH-000221,-0.12297587881781827
ACH-000222,-0.14773093513515442
ACH-000223,-0.2448727698168884
