,TROAP (10024)
ACH-000302,-0.3264446733717782
ACH-000304,-0.2731459013900932
ACH-000307,-0.010414003968160892
ACH-000308,-0.22897667566011906
ACH-000310,-0.1178949936371564
ACH-000311,0.034457879909700916
ACH-000312,-0.1942293124034197
ACH-000315,-0.3328850490811596
ACH-000316,-0.23657069361626526
ACH-000317,-0.2159732243387208
ACH-000318,-0.2679675864143289
ACH-000319,-0.16708451242930536
ACH-000320,-0.28063141094834043
ACH-000322,-0.37528056568011936
ACH-000323,-0.22504688819983576
ACH-000324,-0.18692244938014
ACH-000329,-0.2935175328458376
ACH-000330,-0.2656929172324798
ACH-000331,-0.2207164965858672
ACH-000332,-0.17061718724424066
ACH-000334,-0.14856862357578382
ACH-000335,-0.35662028133741885
ACH-000336,-0.23174884636299434
ACH-000337,-0.04811989808445185
ACH-000338,-0.2093300161614637
ACH-000339,-0.2191234216959765
ACH-000341,-0.11637968599559388
ACH-000348,-0.3621779618920904
ACH-000350,-0.123806712494846
ACH-000352,-0.22679610322960836
ACH-000356,-0.27193917628572684
ACH-000361,-0.1395780669993801
ACH-000362,-0.1474970711233892
ACH-000363,-0.07288338904304556
ACH-000364,-0.3189147160764137
ACH-000365,-0.2755267427331428
ACH-000366,-0.13199146491040162
ACH-000368,-0.41455931583007577
ACH-000374,-0.5216232951433655
ACH-000375,-0.25338625076846505
ACH-000376,-0.19792536151512924
ACH-000381,-0.2413157336914928
ACH-000383,-0.12037866124464025
ACH-000387,-0.5128544868574121
ACH-000389,-0.31035351399992955
ACH-000390,-0.12740761135370307
ACH-000393,-0.18629120943664487
ACH-000395,-0.3769204892856105
ACH-000396,-0.21926665385696129
ACH-000397,-0.1671955852209564
ACH-000401,-0.3341805251041479
ACH-000402,-0.031008568882002124
ACH-000403,-0.15689944226950406
ACH-000404,-0.17307613836115102
ACH-000406,-0.6211793496142134
ACH-000407,-0.10988011881639508
ACH-000408,-0.2640914751732543
ACH-000410,-0.4046218072477501
ACH-000411,-0.19518670256554035
ACH-000414,-0.05643358937150542
ACH-000415,-0.2841297549941055
ACH-000416,-0.237374374733072
ACH-000420,-0.21711405107704912
ACH-000421,-0.1866790591056481
ACH-000424,-0.0562908622292484
ACH-000425,-0.22751290236944485
ACH-000426,-0.3697168264078526
ACH-000427,-0.3779054381643834
ACH-000433,-0.30763916663669205
ACH-000435,-0.02096115943452847
ACH-000436,-0.24216168709705274
ACH-000444,-0.2862286749083106
ACH-000445,-0.3494280242134602
ACH-000448,-0.3052372825751204
ACH-000450,-0.3179909362842983
ACH-000452,-0.315225970667252
ACH-000454,-0.5266364324218546
ACH-000458,-0.2753581252532474
ACH-000459,-0.22062095597671794
ACH-000460,-0.4665593937491503
ACH-000461,-0.2693742380636833
ACH-000463,-0.15796006041451074
ACH-000464,-0.23552132616993035
ACH-000466,-0.2089065355725638
ACH-000467,-0.3527498958050065
ACH-000468,-0.10306188058172744
ACH-000469,-0.11810152938670512
ACH-000470,-0.3461789375255836
ACH-000471,-0.24683305022289925
ACH-000472,-0.2794632127042953
ACH-000473,-0.02986067177986462
ACH-000475,-0.15600585178947887
ACH-000476,-0.31067933310057705
ACH-000477,-0.3498464391188412
ACH-000479,-0.316386542817745
ACH-000480,-0.4036683145944317
ACH-000481,-0.3767175012537831
ACH-000483,-0.4290343943397695
ACH-000484,-0.16146422656166298
ACH-000485,-0.2571302307497511
ACH-000486,-0.2646514536328237
ACH-000487,-0.030530812226830118
ACH-000488,-0.07382893788836546
ACH-000490,-0.19772671753750395
ACH-000491,-0.37600510316812696
ACH-000495,-0.04487927770620311
ACH-000496,-0.2013508352737597
ACH-000499,-0.3039991674922893
ACH-000500,-0.4590518268835502
ACH-000502,-0.040161424206114016
ACH-000503,-0.3541588446814504
ACH-000505,-0.3028450006312102
ACH-000507,-0.17538444974969405
ACH-000510,-0.055729690746944935
ACH-000511,-0.0968260142060058
ACH-000512,-0.31353299338837803
ACH-000516,-0.3319856864624934
ACH-000517,-0.17230507898589273
ACH-000518,0.05658485026321456
ACH-000520,-0.392526657106375
ACH-000521,-0.08530332005043044
ACH-000522,-0.2304083332039307
ACH-000524,-0.22592287508606465
ACH-000527,-0.3120667940404909
ACH-000528,-0.18340305535796367
ACH-000537,-0.20962393064099474
ACH-000541,-0.2871476093066036
ACH-000542,-0.198143459608266
ACH-000544,-0.2751696931158601
ACH-000545,-0.28871538430676075
ACH-000547,-0.32096231575146045
ACH-000548,-0.2246299032541144
ACH-000549,-0.35235360669469884
ACH-000550,-0.302486154328058
ACH-000552,-0.11635159483216695
ACH-000556,-0.3232484070896157
ACH-000557,-0.1944876984511338
ACH-000569,-0.2475822422646723
ACH-000570,-0.3900729876162056
ACH-000571,-0.1016524153258756
ACH-000573,-0.4594069583682899
ACH-000576,-0.21801140155204896
ACH-000579,-0.18603447915212015
ACH-000580,-0.2719028139869261
ACH-000584,-0.2057266575668879
ACH-000585,-0.24941952963748046
ACH-000588,-0.1541227514920723
ACH-000589,-0.08755517558868997
ACH-000591,-0.3961780535409887
ACH-000593,-0.3190006020401637
ACH-000600,-0.14898221708283507
ACH-000601,-0.3255093590006245
ACH-000605,-0.10159829942422173
ACH-000606,-0.17508592714074292
ACH-000608,-0.2305692892421949
ACH-000614,-0.3285058305057961
ACH-000616,-0.4493240929998938
ACH-000618,-0.4650402225798849
ACH-000619,-0.3930802638532073
ACH-000620,-0.19542295084684344
ACH-000621,-0.4402455398432256
ACH-000622,-0.3577187408890309
ACH-000623,-0.4312733208590687
ACH-000624,-0.2569998528258385
ACH-000627,-0.3384288911390997
ACH-000630,-0.4270095276343807
ACH-000631,-0.0581164460578001
ACH-000632,-0.24114899451635485
ACH-000633,-0.14829572179525974
ACH-000637,-0.29489621920351017
ACH-000638,-0.3825627247606272
ACH-000646,-0.2643729125063661
ACH-000647,-0.3036237526195721
ACH-000648,-0.16359338357085754
ACH-000649,-0.2283837555134603
ACH-000651,-0.3091329793241563
ACH-000652,-0.0841311342119842
ACH-000653,-0.17166014506679178
ACH-000657,-0.16782676303101474
ACH-000658,-0.011605098956189294
ACH-000661,-0.3227717622491961
ACH-000662,-0.28962477067558284
ACH-000663,-0.2869840553771389
ACH-000665,-0.34536475428298896
ACH-000671,-0.2179970230758744
ACH-000672,-0.35391784580513624
ACH-000673,-0.1618644433862083
ACH-000676,-0.30745166403038954
ACH-000677,-0.3471967906328938
ACH-000681,-0.12113240768683962
ACH-000683,-0.1343500794777335
ACH-000684,-0.16732410959886934
ACH-000688,-0.13590677092666106
ACH-000693,-0.20617240100671186
ACH-000694,-0.21805380274790107
ACH-000695,-0.10557957189866192
ACH-000696,-0.2771415052312168
ACH-000697,-0.4428399289188943
ACH-000699,-0.3214447770970717
ACH-000701,-0.1774670311620691
ACH-000706,-0.1432819084530252
ACH-000711,-0.21249090250716907
ACH-000713,0.0017154048601310018
ACH-000714,-0.3234360895292806
ACH-000718,-0.3783910661259056
ACH-000720,-0.2401469549024033
ACH-000721,-0.12669564750182574
ACH-000724,-0.2969476063697833
ACH-000725,-0.3056366762198472
ACH-000732,-0.18441812105449956
ACH-000734,-0.17648765993101573
ACH-000735,-0.30651458932142106
ACH-000736,-0.323722980402024
ACH-000738,-0.23180275368756
ACH-000746,-0.1290119399725934
ACH-000747,-0.5261808347409128
ACH-000748,-0.20718238777889608
ACH-000753,-0.3485529300703437
ACH-000756,-0.10242656611719313
ACH-000757,-0.1654391212596857
ACH-000758,-0.22917010978644645
ACH-000760,-0.2401685879662873
ACH-000762,-0.09286134889027167
ACH-000763,-0.14116747514513536
ACH-000764,-0.7124401575374324
ACH-000765,-0.38730352585511824
ACH-000766,-0.3143839440311241
ACH-000767,-0.014134575829592034
ACH-000768,-0.3006384962336903
ACH-000769,-0.23201188255530536
ACH-000770,-0.17959029773573992
ACH-000771,-0.16603151328383564
ACH-000773,-0.19188143945256567
ACH-000776,-0.1958704499213957
ACH-000777,-0.20287925807421472
ACH-000778,-0.2371833521617944
ACH-000781,-0.19008844420504212
ACH-000782,-0.11926563128019495
ACH-000783,-0.3696987413236265
ACH-000784,-0.2491501569619445
ACH-000785,-0.30877885109821257
ACH-000787,-0.3983355753323119
ACH-000788,-0.2324220095376309
ACH-000791,-0.13940065650574032
ACH-000792,-0.3331757670389344
ACH-000794,-0.1927348873590609
ACH-000796,-0.2583038167748969
ACH-000798,-0.34481304324756185
ACH-000799,-0.5575561405824149
ACH-000800,-0.4196298170230734
ACH-000802,-0.3740657881198402
ACH-000804,-0.09489507503274484
ACH-000805,-0.17857971649849502
ACH-000809,-0.18694764159608626
ACH-000810,-0.6728867369851491
ACH-000811,-0.16370653842467034
ACH-000817,-0.2264032362700805
ACH-000819,-0.22318409026259167
ACH-000820,-0.5590706641514369
ACH-000821,-0.2082258012302997
ACH-000822,-0.3231445580329414
ACH-000823,-0.3154071955366024
ACH-000824,-0.18048667741841432
ACH-000827,-0.3265209641691714
ACH-000829,-0.19949993681461306
ACH-000831,-0.3387993030521345
ACH-000832,-0.1667844542658091
ACH-000833,-0.2797385585018345
ACH-000834,-0.32510503304744903
ACH-000835,-0.17131497249717192
ACH-000836,-0.2140971070562558
ACH-000837,-0.18693951291958166
ACH-000838,-0.10149549878572134
ACH-000839,-0.2724539405709
ACH-000840,-0.2221478955821949
ACH-000841,-0.22333979105781696
ACH-000843,-0.20554287044451106
ACH-000846,-0.2916612675092637
ACH-000847,-0.23017308967844866
ACH-000848,-0.3657341690388972
ACH-000849,-0.10942005155714037
ACH-000851,-0.5107430880258378
ACH-000855,-0.42167054523519504
ACH-000856,-0.3030472250555831
ACH-000858,-0.2318726296984931
ACH-000859,-0.4677948994730379
ACH-000861,-0.3846690513043816
ACH-000862,-0.1583308564936842
ACH-000865,-0.3889228690099089
ACH-000866,-0.2107174016283371
ACH-000867,-0.23900257056664803
ACH-000869,-0.12193374993970232
ACH-000872,-0.24738409077998536
ACH-000873,-0.21886166274151134
ACH-000876,-0.3721610973481057
ACH-000878,-0.2778895302980857
ACH-000880,-0.3126771299552105
ACH-000881,-0.2239650434468771
ACH-000882,-0.3126877221195376
ACH-000884,-0.38713029024972206
ACH-000885,-0.2531487806763223
ACH-000887,-0.2727614460979086
ACH-000889,-0.3222529088754706
ACH-000896,-0.17956370536876434
ACH-000898,-0.31055458427836624
ACH-000900,-0.5283974249489172
ACH-000901,-0.28649479565782954
ACH-000905,-0.12405034982792737
ACH-000906,-0.2567342847271055
ACH-000907,-0.09363717621188364
ACH-000910,-0.1160029448134169
ACH-000911,-0.3010911065743894
ACH-000912,-0.1177401439685032
ACH-000913,-0.2285155716736462
ACH-000915,-0.3039667589365445
ACH-000916,-0.1860889179274266
ACH-000917,-0.25428014505154883
ACH-000920,-0.15477854009814476
ACH-000921,-0.4742801910323585
ACH-000924,-0.3313380928650585
ACH-000926,-0.04231347053601308
ACH-000928,-0.19497182467800345
ACH-000929,-0.4532770008024206
ACH-000932,-0.3180181805574143
ACH-000935,-0.27218422668921194
ACH-000936,-0.18294430740834472
ACH-000937,-0.05097287611318289
ACH-000938,-0.10774737266474613
ACH-000939,-0.4452107851453629
ACH-000941,-0.07428794322489497
ACH-000943,-0.25389360492049623
ACH-000946,-0.2854165842949373
ACH-000947,-0.4527583668107841
ACH-000948,-0.4383640619833077
ACH-000950,0.0067045478544930535
ACH-000953,-0.11754166633270625
ACH-000954,-0.3317219090226508
ACH-000957,-0.27383735401283604
ACH-000958,-0.4008115424186587
ACH-000960,-0.1059189846431363
ACH-000963,-0.3422034209084275
ACH-000968,-0.3831123420500388
ACH-000969,-0.7162827813311582
ACH-000972,-0.13238657202620513
ACH-000973,-0.14735872627711427
ACH-000974,-0.2822645967894232
ACH-000978,-0.2609949309189259
ACH-000984,-0.2237547360655527
ACH-000986,-0.3172477970234869
ACH-000988,-0.15579668920340564
ACH-000993,-0.30106026936308483
ACH-000994,-0.5649569583490782
ACH-000996,-0.2396268270681453
ACH-001001,-0.33562146502497336
ACH-001020,-0.2260100837118122
ACH-001028,-0.14982685367804333
ACH-001031,-0.08582137114640441
ACH-001038,-0.18324143675030669
ACH-001048,-0.3181241769584054
ACH-001050,-0.2899541949609497
ACH-001053,-0.4136153358049837
ACH-001054,-0.361851373558288
ACH-001061,-0.13558186172229872
ACH-001067,-0.09881066122089646
ACH-001075,-0.04050975587762885
ACH-001096,-0.3606154869259761
ACH-001111,-0.2586314132879002
ACH-001119,-0.17177213555154094
ACH-001128,-0.20746883662574972
ACH-001134,-0.3722089658050109
ACH-001151,-0.14206374139248842
ACH-001163,-0.2822294308970061
ACH-001164,-0.3361976454093507
ACH-001183,-0.22783784357888645
ACH-001192,-0.14384726421372718
ACH-001193,-0.2767103798878989
ACH-001196,-0.3075180600985189
ACH-001197,-0.5470773289451226
ACH-001205,-0.08235918979875531
ACH-001211,-0.12654513806613515
ACH-001212,-0.030492948406932837
ACH-001228,-0.05072707582544622
ACH-001232,-0.16543726251250673
ACH-001239,-0.1806291614606999
ACH-001270,-0.448419153792572
ACH-001274,-0.3633906570028165
ACH-001275,-0.10483105508772513
ACH-001277,-0.008297443108229356
ACH-001278,-0.024679683867240253
ACH-001280,-0.3664927738557398
ACH-001283,-0.2457926063765913
ACH-001289,-0.3519491806040331
ACH-001300,-0.14981842830182554
ACH-001301,-0.3796730184642971
ACH-001302,-0.3825971277932572
ACH-001306,-0.18346256533273897
ACH-001318,-0.18752697820549252
ACH-001322,-0.28967935610558193
ACH-001328,-0.1814381600300685
ACH-001332,-0.4499670118541053
ACH-001336,-0.3855039749021552
ACH-001346,-0.20928832347569248
ACH-001353,-0.14710162192384635
ACH-001354,-0.07663966405481555
ACH-001367,-0.19974689139014687
ACH-001368,-0.4220851170245749
ACH-001374,-0.24638792078382996
ACH-001377,-0.12494433981898802
ACH-001380,-0.09366486222388698
ACH-001391,-0.16025619795602453
ACH-001408,-0.16804153592986715
ACH-001430,-0.16434422591839007
ACH-001431,-0.03239705847025386
ACH-001450,-0.11684942397906455
ACH-001496,-0.08571264802433158
ACH-001500,-0.3330563802714635
ACH-001523,-0.3043422211488921
ACH-001532,-0.2130734867342244
ACH-001550,-0.19120547296088733
ACH-001552,-0.515389482402334
ACH-001554,-0.28496768764097585
ACH-001654,-0.25905846917066344
ACH-001735,-0.07605585786953031
ACH-001736,-0.20945833543879427
ACH-001737,0.11749161235349374
ACH-001740,-0.20940706892789188
ACH-001745,-0.3083356249283102
ACH-001765,-0.1718821105923519
