,CHRND (1144)
ACH-000189,-0.2119932498685516
ACH-000190,-0.2761814603513739
ACH-000198,-0.3066939000972645
ACH-000203,-0.4536712878215509
ACH-000204,-0.4386615186530364
ACH-000206,-0.3092306503941153
ACH-000207,-0.2534923904417591
ACH-000208,-0.08990283325695565
ACH-000210,-0.3534739922174542
ACH-000211,-0.3130138391605925
ACH-000215,-0.27600639925609594
ACH-000221,-0.41467006916263066
ACH-000222,-0.4151901631824789
ACH-000223,-0.3197409084134321
ACH-000226,-0.29637530158978465
ACH-000227,-0.1915435621541344
ACH-000228,-0.34278625341891783
ACH-000231,-0.3077412062863787
ACH-000232,-0.2528946859808249
ACH-000233,-0.3491912802696692
ACH-000234,-0.4692890358757291
ACH-000235,-0.2469861778452367
ACH-000237,-0.4043272309290881
ACH-000238,-0.4443521228623992
ACH-000242,-0.22137399070014666
ACH-000243,-0.36466336575169656
ACH-000244,-0.2596076326786268
ACH-000246,-0.30497649043879943
ACH-000248,-0.2992817912328073
ACH-000250,-0.390635405300512
ACH-000251,-0.21924360928011194
ACH-000252,-0.3638642558032565
ACH-000253,-0.4526397808234597
ACH-000255,-0.3757337609116134
ACH-000256,-0.26567134787453633
ACH-000257,-0.07907439531499548
ACH-000258,-0.16037465738292173
ACH-000259,-0.2981812299871613
ACH-000260,-0.2833723030572455
ACH-000261,-0.2552893541624637
ACH-000262,-0.3680467081038303
ACH-000263,-0.0008695227781053302
ACH-000264,-0.18310865503649612
ACH-000265,-0.2533401215385505
ACH-000266,-0.35280178310558913
ACH-000272,-0.22331856848866347
ACH-000274,-0.30361611477402034
ACH-000277,-0.4842613308735911
ACH-000278,-0.2945887671973569
ACH-000279,-0.3266211269843409
ACH-000280,-0.33022712445008884
ACH-000281,-0.4922032243903582
ACH-000288,-0.3669414751424275
ACH-000291,-0.3213059618052313
ACH-000293,-0.3163948402698092
ACH-000294,-0.3973379537770574
ACH-000295,-0.17057122479891468
ACH-000296,-0.2087990807535697
ACH-000302,-0.2618963504134737
ACH-000304,-0.1864042895526579
ACH-000307,-0.1951080985514962
ACH-000308,-0.25854178849506765
ACH-000310,-0.1949299225062413
ACH-000311,-0.412284623057916
ACH-000312,-0.37938107047054576
ACH-000315,-0.2879170726167015
ACH-000316,-0.353501092312877
ACH-000317,-0.3030538928310379
ACH-000318,-0.198737156266088
ACH-000319,-0.28487789273042696
ACH-000320,-0.4198068098605733
ACH-000322,-0.2820540991463216
ACH-000323,-0.5418291366814092
ACH-000324,-0.2521173198882212
ACH-000329,-0.4968845832034446
ACH-000330,-0.4400463942201281
ACH-000331,-0.2313843737295569
ACH-000332,-0.39063109160012943
ACH-000334,-0.12383011760254065
ACH-000335,-0.21300997510447472
ACH-000336,-0.3873529996122472
ACH-000337,-0.11642098115696625
ACH-000338,-0.05415292915814955
ACH-000339,-0.32573730295911113
ACH-000341,-0.2601555389733757
ACH-000348,-0.3180394186399089
ACH-000350,-0.23344442209924424
ACH-000352,-0.3730690613956129
ACH-000356,-0.4212067461522925
ACH-000361,-0.4867704213373698
ACH-000362,-0.2913488618710378
ACH-000363,-0.1932716309985064
ACH-000364,0.13087578065544667
ACH-000365,-0.3901849004214483
ACH-000366,-0.18373608495936355
ACH-000368,-0.44107996692190377
ACH-000374,-0.1918313274584135
ACH-000375,-0.18906641631908966
ACH-000376,-0.24805938578614056
ACH-000381,-0.3743854173763515
ACH-000383,-0.36888837223064935
ACH-000387,-0.3090876673672437
ACH-000389,-0.3866480574831677
ACH-000390,-0.2670469741821899
ACH-000393,-0.4602885279045105
ACH-000395,-0.24707104311936176
ACH-000396,-0.3838081445966722
ACH-000397,-0.2338787036131869
ACH-000401,-0.4734024664694306
ACH-000402,-0.6219550684685455
ACH-000403,-0.3575025639555462
ACH-000404,-0.14478696208127353
ACH-000406,-0.2625874151641949
ACH-000407,-0.35351122100036275
ACH-000408,-0.17890656554232232
ACH-000410,-0.3264048422983925
ACH-000411,-0.4141505917115447
ACH-000414,-0.29406925281470897
ACH-000415,-0.29420633104923544
ACH-000416,-0.2882972050357265
ACH-000420,-0.4105038206610625
ACH-000421,-0.3284957340464188
ACH-000424,-0.29201064338574384
ACH-000425,-0.29758355983591506
ACH-000426,-0.05271486570960972
ACH-000427,-0.5037014188189757
ACH-000433,-0.3228926368470588
ACH-000435,-0.5318015919986006
ACH-000436,-0.1925252064405794
ACH-000444,-0.31207014497149616
ACH-000445,-0.4260882689304599
ACH-000448,-0.31221503912359544
ACH-000450,-0.15650850280517745
ACH-000452,-0.22116756683990985
ACH-000454,-0.1549366648429865
ACH-000458,-0.1969196184113544
ACH-000459,-0.5182287186445103
ACH-000460,-0.4074849569630622
ACH-000461,-0.12202674435187195
ACH-000463,-0.36654769643579
ACH-000464,-0.4040253943386553
ACH-000466,-0.33155386975647394
ACH-000467,-0.2978212970857511
ACH-000468,-0.28420271416670884
ACH-000469,-0.32336650367304004
ACH-000470,-0.3675185045369648
ACH-000471,-0.3142437050883937
ACH-000472,-0.24447003596432
ACH-000473,-0.3226728902183751
ACH-000475,-0.34447779243398563
ACH-000476,-0.3742605045532331
ACH-000477,-0.2774458330715112
ACH-000479,-0.2639826400251116
ACH-000480,-0.2367849736399009
ACH-000481,-0.2518497162225638
ACH-000483,-0.29880964978270025
ACH-000484,-0.3020983803534523
ACH-000485,-0.2919059231870284
ACH-000486,-0.2545151059255443
ACH-000487,-0.28784563865321405
ACH-000488,-0.4180076800053478
ACH-000490,-0.18735447383771595
ACH-000491,-0.2816248537102053
ACH-000495,-0.4232108820892144
ACH-000496,-0.30008836143485795
ACH-000499,0.07943797165953971
ACH-000500,-0.2835783918327953
ACH-000502,-0.23540985835821
ACH-000503,-0.003259958065913845
ACH-000505,-0.2845054906196162
ACH-000507,-0.3540580635127259
ACH-000510,-0.3244986053781719
ACH-000511,-0.250855616668645
ACH-000512,-0.4636262666919033
ACH-000516,-0.20814653251592136
ACH-000517,-0.2835436007808103
ACH-000518,-0.3540624210508477
ACH-000520,-0.4089919915000003
ACH-000521,-0.3841057531277129
ACH-000522,-0.18230587427922734
ACH-000524,-0.3793122639462823
ACH-000527,-0.3042120928560881
ACH-000528,-0.2438504394618624
ACH-000537,-0.4100101333474385
ACH-000541,-0.11062639097655473
ACH-000542,-0.2741776610134369
ACH-000544,-0.242568433344378
ACH-000545,-0.11228763008433224
ACH-000547,-0.12562955316471047
ACH-000548,-0.32349509913036195
ACH-000549,-0.2721904661456753
ACH-000550,-0.4033292115880687
ACH-000552,-0.4668019320007397
ACH-000556,-0.3946656180891372
ACH-000557,-0.3383846220007097
ACH-000569,-0.36833283665977096
ACH-000570,-0.2650485918951813
ACH-000571,-0.2473928036624821
ACH-000573,-0.3075149521173721
ACH-000576,-0.2003760691696751
ACH-000579,-0.3569496791805573
ACH-000580,-0.0929968936618784
ACH-000584,-0.2612111194866867
ACH-000585,-0.39991003412380827
ACH-000588,-0.1354666539846346
ACH-000589,-0.2745508593618333
ACH-000591,-0.36860926248791015
ACH-000593,-0.2949058316427625
ACH-000600,-0.35358453863733796
ACH-000601,-0.3759238072967851
ACH-000605,-0.2183149464003138
ACH-000606,-0.2868192115609648
ACH-000608,-0.3705999385527579
ACH-000614,0.009629210095303252
ACH-000616,-0.2867621670899685
ACH-000618,-0.2333929972831043
ACH-000619,-0.4140118537439646
ACH-000620,-0.18649627026841256
ACH-000621,-0.3271245939403718
ACH-000622,-0.6149638123029607
ACH-000623,-0.4135771408300561
ACH-000624,-0.5218854677165607
ACH-000627,-0.39943037916415736
ACH-000630,-0.2674987122090004
ACH-000631,-0.06695498672152861
ACH-000632,-0.3054933493806431
ACH-000633,-0.39758356886708
ACH-000637,-0.31015487079670945
ACH-000638,-0.1997048903007937
ACH-000646,-0.10223360737824012
ACH-000647,-0.1902828442590764
ACH-000648,-0.40241938646257136
ACH-000649,-0.41053943316795344
ACH-000651,-0.3542745352237348
ACH-000652,-0.294758757116453
ACH-000653,-0.19981342787515846
ACH-000657,-0.34925789530803164
ACH-000658,-0.2493881248725321
ACH-000661,-0.20734472809851126
ACH-000662,-0.4060201052378963
ACH-000663,-0.208147348479834
ACH-000665,-0.3317842920181319
ACH-000671,-0.24527571922318406
ACH-000672,-0.42157304301148174
ACH-000673,-0.213415160594098
ACH-000676,-0.3245339504603915
ACH-000677,-0.22121235387268773
ACH-000681,-0.2092580005796417
ACH-000683,-0.2539168108989952
ACH-000684,-0.2178191078555746
ACH-000688,-0.35535807026103305
ACH-000693,-0.32349546827369896
ACH-000694,-0.3597924770345318
ACH-000695,-0.3501133734642338
ACH-000696,-0.2813598206651521
ACH-000697,-0.28425169148719964
ACH-000699,-0.30679507613676704
ACH-000701,-0.5799174933374867
ACH-000706,-0.23138749448281676
ACH-000711,-0.2531789517339262
ACH-000713,-0.1616196298600222
ACH-000714,-0.4384589501763355
ACH-000718,-0.3258353541308883
ACH-000720,-0.2995014108985607
ACH-000721,-0.342506253626124
ACH-000724,-0.27782495211936675
ACH-000725,-0.2507280579630266
ACH-000732,-0.3278590217899516
ACH-000734,-0.30164723354369577
ACH-000735,-0.3862532449527696
ACH-000736,-0.2545713451525068
ACH-000738,-0.2940573562994073
ACH-000746,-0.3803991818862441
ACH-000747,-0.2330590212835858
ACH-000748,-0.25899292478069835
ACH-000753,-0.4219605244644909
ACH-000756,-0.27262081561424023
ACH-000757,-0.097145985990425
ACH-000758,-0.14659559179020135
ACH-000760,-0.15674100223808438
ACH-000762,-0.1637151543761988
ACH-000763,-0.3013394170106294
ACH-000764,-0.4115975346508748
ACH-000765,-0.17808187059751787
ACH-000766,-0.3471416216102357
ACH-000767,-0.3019576296120259
ACH-000768,-0.2316803986012639
ACH-000769,-0.3259571991190058
ACH-000770,-0.2658570904730485
ACH-000771,-0.2930052763719868
ACH-000773,-0.2261558123931509
ACH-000776,-0.17100972071950907
ACH-000777,-0.3705334868232784
ACH-000778,-0.2966318928021611
ACH-000781,-0.1911421115767082
ACH-000782,-0.18635369322720569
ACH-000783,-0.32077402379496234
ACH-000784,-0.2956350648238742
ACH-000785,-0.21183194539539985
ACH-000787,-0.4790193182779416
ACH-000788,-0.28731649300851314
ACH-000791,-0.3312945014082263
ACH-000792,-0.3020137036883276
ACH-000794,-0.32921219720726963
ACH-000796,-0.4441133646427848
ACH-000798,-0.2672310633568903
ACH-000799,-0.3007719588768425
ACH-000800,-0.5128965534149008
ACH-000802,-0.32107377752415234
ACH-000804,-0.1187991691113673
ACH-000805,-0.2563780808812984
ACH-000809,-0.2886179091925352
ACH-000810,-0.3148271342132382
ACH-000811,-0.27770503250436795
ACH-000817,-0.2083522663024227
ACH-000819,-0.17204057669428807
ACH-000820,-0.15388207310048707
ACH-000821,-0.2043145997310151
ACH-000822,-0.3081829001546165
ACH-000823,-0.3688302186064147
ACH-000824,-0.4097432941043285
ACH-000827,-0.2849151321326507
ACH-000829,-0.4773307751509596
ACH-000831,-0.4383890429532371
ACH-000832,-0.2390530459066351
ACH-000833,-0.11653315359802754
ACH-000834,-0.2723275593429924
ACH-000835,-0.2267259968275942
ACH-000836,-0.40400155459461545
ACH-000837,-0.2928663539358358
ACH-000838,-0.3559051169251891
ACH-000839,-0.3838959294617412
ACH-000840,-0.168904975968974
ACH-000841,-0.38463763811372603
ACH-000843,-0.1841740525982084
ACH-000846,-0.048237693940598896
ACH-000847,-0.2286389552607592
ACH-000848,-0.19842968037964093
ACH-000849,-0.2221099049092129
ACH-000851,-0.12574336434341746
ACH-000855,-0.2525817505935811
ACH-000856,-0.2958425857023845
ACH-000858,-0.27544900865105804
ACH-000859,-0.3925673385490929
ACH-000861,-0.3388917328442641
ACH-000862,-0.3320863887439341
ACH-000865,-0.33351971569252825
ACH-000866,-0.2447182913166029
ACH-000867,-0.3294822918310908
ACH-000869,-0.4056445064598558
ACH-000872,-0.14951588311047265
ACH-000873,-0.15243237094581344
ACH-000876,-0.23626437066787576
ACH-000878,-0.3931700448843283
ACH-000880,-0.40531011933314975
ACH-000881,-0.19095142848892
ACH-000882,-0.2437077176623081
ACH-000884,-0.31232139061806385
ACH-000885,-0.3154005846682727
ACH-000887,-0.3332823540042709
ACH-000889,-0.3339868054251756
ACH-000896,-0.2478798234113988
ACH-000898,-0.23667046694617516
ACH-000900,-0.1807243125383552
ACH-000901,-0.301430738824435
ACH-000905,-0.3256259641071638
ACH-000906,-0.32923924934336496
ACH-000907,-0.5284218610314682
ACH-000910,-0.4479172595822162
ACH-000911,-0.42100782693478267
ACH-000912,-0.27353867089604605
ACH-000913,-0.29388258111976995
ACH-000915,-0.13819154282502175
ACH-000916,-0.0107142586754035
ACH-000917,-0.15251010749323485
ACH-000920,-0.6121879305961236
ACH-000921,-0.3449137228593438
ACH-000924,-0.2962696416028979
ACH-000926,-0.5568741453933405
ACH-000928,-0.4913964637124974
ACH-000929,-0.2625895039635708
ACH-000932,-0.21201171470053545
ACH-000935,-0.2346961356868012
ACH-000936,-0.14972916358834495
ACH-000937,-0.24789187907936175
ACH-000938,-0.3618304807418437
ACH-000939,-0.3017655671004268
ACH-000941,-0.1838238982747495
ACH-000943,-0.17333163050365158
ACH-000946,-0.2688879596125501
ACH-000947,-0.36521045020307386
ACH-000948,-0.2764742874831384
ACH-000950,-0.2772699678166355
ACH-000953,-0.30908111803163696
ACH-000954,-0.09264470024947284
ACH-000957,-0.3039935511456392
ACH-000958,-0.23018094551935886
ACH-000960,-0.3002385858030833
ACH-000963,-0.3228061102921382
ACH-000968,-0.2203703367137049
ACH-000969,-0.20642934680821876
ACH-000972,-0.254125820037126
ACH-000973,-0.23696996629177994
ACH-000974,-0.3239792943485061
ACH-000978,-0.3947826038300631
ACH-000984,-0.311421124524738
ACH-000986,-0.2515217669952325
ACH-000988,-0.3241264550004456
ACH-000993,-0.6080108659025836
ACH-000994,-0.3700676892870897
ACH-000996,-0.35332896333187586
ACH-001001,-0.3037720253816912
ACH-001020,-0.4175022526655294
ACH-001028,-0.3565192816098363
ACH-001031,-0.4010361800477739
ACH-001038,-0.2776812406821613
ACH-001048,-0.21761103002224325
ACH-001050,-0.18566042995089013
ACH-001053,-0.4437790164672405
ACH-001054,-0.4082382416552695
ACH-001061,-0.3166196046719653
ACH-001067,-0.3228212753406672
ACH-001075,-0.3335599689124885
ACH-001096,-0.4004969559935822
ACH-001111,-0.1960600603604001
ACH-001119,-0.2470653900326648
ACH-001128,-0.2728399477294067
ACH-001134,-0.24541761575095244
ACH-001151,-0.24791588386656024
ACH-001163,-0.2817050318536602
ACH-001164,-0.303722158233708
ACH-001183,-0.35262296779694696
ACH-001192,-0.3368145795775512
ACH-001193,-0.25027922001194897
ACH-001196,-0.3398175794111101
ACH-001197,-0.12575820398097662
ACH-001205,-0.37970440114756016
ACH-001211,-0.5861504485880771
ACH-001212,-0.5978516680793966
ACH-001228,-0.21932784819164125
ACH-001232,-0.3662353281009364
ACH-001239,-0.16045156415104445
ACH-001270,-0.35717274939964594
ACH-001274,-0.4014664327417514
ACH-001275,-0.20641675820535227
ACH-001277,-0.27494010952627185
ACH-001278,-0.15682590712775665
ACH-001280,-0.3647492966239872
ACH-001283,-0.34144052985699674
ACH-001289,-0.4589895091807933
ACH-001300,-0.10450810414182896
ACH-001301,-0.1831168957593444
ACH-001302,-0.2773616407263806
ACH-001306,-0.20314086131556824
ACH-001318,-0.2230786513582063
ACH-001322,-0.3874210608107872
ACH-001328,-0.44118289085269824
ACH-001332,-0.34246012239813994
ACH-001336,-0.2988051146717061
ACH-001346,-0.21929884039606076
ACH-001353,-0.2688219522262798
ACH-001354,-0.2600996027455461
ACH-001367,-0.18690041981343986
ACH-001368,-0.22235228881050065
ACH-001374,-0.2765497040619728
ACH-001377,-0.3075144545884547
ACH-001380,-0.2774628131643845
ACH-001391,-0.2282816246064403
ACH-001408,-0.465144822963201
ACH-001430,0.022032714746736064
ACH-001431,-0.2148884307580568
ACH-001450,-0.2318625067895729
ACH-001496,-0.28799569592887103
ACH-001500,-0.3203077214653425
ACH-001523,-0.30654827363152776
ACH-001532,-0.3258719209898289
ACH-001550,-0.25656582248148513
ACH-001552,-0.37254844101529344
ACH-001554,-0.3619224761255931
ACH-001654,-0.3834658518003223
ACH-001735,-0.3293022978885588
ACH-001736,-0.2594526401365569
ACH-001737,-0.6072065557929829
ACH-001740,-0.09246664078427512
ACH-001745,-0.16058627453446098
ACH-001765,-0.2199106082414449
