,HIP1 (3092)
ACH-000004,-0.008707145639416521
ACH-000005,-0.07587467037587538
ACH-000007,-0.098315394847072
ACH-000009,0.016487149432497496
ACH-000011,0.13979939787431467
ACH-000012,-0.1931344014024284
ACH-000013,-0.08316882724011887
ACH-000014,-0.04506152017885077
ACH-000015,0.07554751050632444
ACH-000017,-0.06900966537343271
ACH-000018,-0.011494658655828393
ACH-000019,-0.053004881793359375
ACH-000021,-0.20681871000523547
ACH-000022,-0.02762892486519384
ACH-000025,0.06749229473946207
ACH-000028,-0.004904538519527966
ACH-000030,0.04267760052317425
ACH-000035,-0.054016752070384165
ACH-000036,-0.005185414907064853
ACH-000037,-0.09879863142249194
ACH-000039,0.08895633177948005
ACH-000040,0.07170538095464495
ACH-000041,0.012456595227573362
ACH-000042,-0.051112877784442116
ACH-000045,-0.052305094456844
ACH-000047,-0.01428869040027314
ACH-000052,-0.06933824431931143
ACH-000053,-0.034838575484207136
ACH-000054,0.022258921893682396
ACH-000055,0.031242881638700093
ACH-000060,-0.10744555205225027
ACH-000067,-0.19920576542942264
ACH-000070,-0.1165498935735482
ACH-000075,-0.0279044313619806
ACH-000078,-0.05605523320931048
ACH-000082,-0.020775104447294808
ACH-000085,0.15648799237053973
ACH-000086,0.10953714540932596
ACH-000087,0.07432478115003675
ACH-000092,0.11184030737834752
ACH-000095,6.451602963666173e-05
ACH-000097,0.008856578769349205
ACH-000098,-0.0850969716285814
ACH-000099,-0.010790333363308091
ACH-000108,-0.128004870412899
ACH-000113,0.007101563213997014
ACH-000116,0.017221370422603573
ACH-000118,-0.05255246634224909
ACH-000120,-0.06517441344449418
ACH-000123,-0.10524287980531452
ACH-000127,-0.059966472435322736
ACH-000128,-0.08842058900652915
ACH-000132,-0.0983890225564042
ACH-000133,0.07776417488198906
ACH-000137,-0.06631158310355212
ACH-000138,-0.005458208174802996
ACH-000142,-0.05920265100612353
ACH-000143,-0.3055860874354707
ACH-000146,-0.06139291794766225
ACH-000148,-0.029728964274829843
ACH-000150,0.051806170019419284
ACH-000152,-0.10202590716268058
ACH-000153,0.004001136698690207
ACH-000159,-0.10474792026595688
ACH-000160,-0.04782961643529137
ACH-000163,-0.017288500762613058
ACH-000167,0.1646966644365171
ACH-000168,-0.19515775495262347
ACH-000169,-0.02380143578437644
ACH-000178,-0.06056181375600525
ACH-000183,-0.051858470171184515
ACH-000188,-0.01905008404524421
ACH-000189,0.19066760943928612
ACH-000190,-0.17549624759794882
ACH-000198,0.049960389962510635
ACH-000203,0.1944649183964509
ACH-000204,-0.0058706380260241465
ACH-000206,0.10354475927739623
ACH-000207,-0.005503469655346144
ACH-000208,-0.10192901071044616
ACH-000210,0.01101781751412568
ACH-000211,0.031541311630761765
ACH-000215,-0.11159116399044078
ACH-000221,-0.1616170550765506
ACH-000222,0.13018634202958665
ACH-000223,-0.029175437106083876
ACH-000226,-0.06134086287272865
ACH-000227,-0.028760247221891144
ACH-000228,0.05590655604276915
ACH-000231,-0.013686354708049651
ACH-000232,-0.07698849519231853
ACH-000233,0.11202573209890708
ACH-000234,-0.007432432740610342
ACH-000235,-0.03122630152281465
ACH-000237,0.06049009388998761
ACH-000238,-0.0481743942749451
ACH-000242,0.057883036009698914
ACH-000243,0.031568388225908385
ACH-000244,0.038563714052095716
ACH-000246,-0.14801135900844364
ACH-000248,-0.06918416111080708
ACH-000250,-0.09828220123403772
ACH-000251,-0.002305487893141521
ACH-000252,-0.2142425213177774
ACH-000253,0.062224377153563375
ACH-000255,-0.02778873269279016
ACH-000256,0.11740657218647367
ACH-000257,0.05980309970560972
ACH-000258,-0.05397515312349778
