,SNRNP40 (9410)
ACH-000004,-0.8822615451720179
ACH-000005,-0.8992664513171125
ACH-000007,-0.6712306296856899
ACH-000009,-1.1397444630870623
ACH-000011,-0.7210882047949349
ACH-000012,-0.6060100337355041
ACH-000013,-0.7341352289814159
ACH-000014,-0.6877011762856903
ACH-000015,-0.7352377024669496
ACH-000017,-1.0532547646512798
ACH-000018,-0.6917040087228905
ACH-000019,-0.8865896699394384
ACH-000021,-0.7863000481565827
ACH-000022,-0.7174924760125841
ACH-000025,-0.6133979516166813
ACH-000028,-0.7704378821940676
ACH-000030,-0.6265350842949841
ACH-000035,-0.8779404938792261
ACH-000036,-0.974857713788142
ACH-000037,-0.9033144995130971
ACH-000039,-0.6724005442826434
ACH-000040,-0.841473740042381
ACH-000041,-0.7537580505647132
ACH-000042,-0.6962823738982267
ACH-000045,-0.8789560437227991
ACH-000047,-0.5593769811121244
ACH-000052,-0.9494500294412328
ACH-000053,-0.9368728387334492
ACH-000054,-0.5516611122769863
ACH-000055,-0.7556342121506768
ACH-000060,-0.7383573665242348
ACH-000067,-0.5794267704609591
ACH-000070,-0.8278928394771499
ACH-000075,-0.515207590356623
ACH-000078,-0.6854514154971579
ACH-000082,-0.6720022365605057
ACH-000085,-0.7194772787545991
ACH-000086,-0.5648548063958168
ACH-000087,-0.8006458571215078
ACH-000092,-0.4636479898975254
ACH-000095,-0.4100480325328093
ACH-000097,-0.4574237627373967
ACH-000098,-0.3546045854656349
ACH-000099,-0.7041786796871021
ACH-000108,-0.9025726555005816
ACH-000113,-0.7392992567773651
ACH-000116,-0.6474394981060207
ACH-000118,-0.8231750982664879
ACH-000120,-0.9332771111899408
ACH-000123,-0.7598232991383751
ACH-000127,-0.931573082872417
ACH-000128,-0.6644098656957745
ACH-000132,-1.0917342046458005
ACH-000133,-0.5009171559954806
ACH-000137,-0.7574001608097328
ACH-000138,-0.95670286600603
ACH-000142,-0.8724485229898791
ACH-000143,-0.9796879173978176
ACH-000146,-0.5406648245465515
ACH-000148,-0.7509215810413581
ACH-000150,-0.9296904940591092
ACH-000152,-0.8969950092400525
ACH-000153,-0.634706145005193
ACH-000159,-0.5631013488639256
ACH-000160,-0.6232519328655041
ACH-000163,-0.5160559097173307
ACH-000167,-0.6782502054958538
ACH-000168,-0.7559810221875048
ACH-000169,-0.5767532052960834
ACH-000178,-0.5210419163499631
ACH-000183,-0.9729995848118757
ACH-000188,-0.8953642156726492
ACH-000189,-0.6543712555591208
ACH-000190,-0.9336765539623848
ACH-000198,-0.7819448586291914
ACH-000203,-0.33996060152879043
ACH-000204,-0.84286902320298
ACH-000206,-0.7539954377248774
ACH-000207,-0.863195532733243
ACH-000208,-0.8927559563512979
ACH-000210,-0.8431012351321943
ACH-000211,-0.612178619119667
ACH-000215,-0.586289307251751
ACH-000221,-0.7027559322112064
ACH-000222,-0.8765795240218693
ACH-000223,-0.6461156432025839
ACH-000226,-0.7243532969807076
ACH-000227,-0.6201210701813772
ACH-000228,-0.7888894472666002
ACH-000231,-0.6793126812452254
ACH-000232,-0.6892899654724739
ACH-000233,-0.9002915513427475
ACH-000234,-0.6943287767194237
ACH-000235,-0.7629687282361094
ACH-000237,-0.8589709984452192
ACH-000238,-1.125057713270163
ACH-000242,-0.684607606696022
ACH-000243,-0.7547010454203548
ACH-000244,-0.9284214276395816
ACH-000246,-0.7433474046928344
ACH-000248,-0.7566620573761316
ACH-000250,-0.7430752178039967
ACH-000251,-0.4218509701846482
ACH-000252,-0.4281458369047111
ACH-000253,-0.22361434427704824
ACH-000255,-0.6787393480361867
ACH-000256,-0.7077465877927503
ACH-000257,-0.5094646044580899
ACH-000258,-0.6790138866912786
ACH-000259,-0.7678046257974089
ACH-000260,-0.8894714915612529
ACH-000261,-0.7708231926222289
ACH-000262,-0.7227474976844166
ACH-000263,-0.703190220612593
ACH-000264,-0.5291009244317527
ACH-000265,-0.7178334577355139
ACH-000266,-0.5406342465679167
ACH-000272,-0.6830097537538374
ACH-000274,-0.6006082665713816
ACH-000277,-0.9569135569562254
ACH-000278,-0.6441110470915372
ACH-000279,-0.8587944145754347
ACH-000280,-0.8336380297006323
ACH-000281,-0.4451588784971218
ACH-000288,-0.5302913876780847
ACH-000291,-0.3960889017032751
ACH-000293,-0.5327882508809264
ACH-000294,-0.3544068127166018
ACH-000295,-0.482685167743049
ACH-000296,-1.0036758863759618
ACH-000302,-0.7560723255257753
ACH-000304,-0.7823198095745308
ACH-000307,-0.7842661617082746
ACH-000308,-0.8839793714738101
ACH-000310,-0.6138500077400015
ACH-000311,-0.7170944805846183
ACH-000312,-0.8487431059034845
ACH-000315,-0.6569996051943668
ACH-000316,-0.4260052536903969
ACH-000317,-1.073497627891377
