,HIST1H2AL (8332)
ACH-000383,-0.061727522659712576
ACH-000387,-0.06483420667972499
ACH-000389,0.0073131301186344765
ACH-000390,-0.06916638823102256
ACH-000393,-0.1615975350916838
ACH-000395,-0.13885685973671666
ACH-000396,-0.02899424876095529
ACH-000397,-0.024693593395274854
ACH-000401,-0.00013809762949674347
ACH-000402,0.2188453486551841
ACH-000403,-0.15830353645282147
ACH-000404,-0.15415611448408448
ACH-000406,-0.1135502064247481
ACH-000407,-0.16731184350926534
ACH-000408,-0.13588510228368225
ACH-000410,-0.12495269269140012
ACH-000411,-0.07269087693455911
ACH-000414,-0.1587395672113709
ACH-000415,-0.04101316595491517
ACH-000416,-0.0721648950539493
ACH-000420,0.00041542677959844173
ACH-000421,-0.0418968746054697
ACH-000424,-0.02867634240394662
ACH-000425,-0.08745053035877108
ACH-000426,-0.25570632462476683
ACH-000427,0.06613365749374203
ACH-000433,0.09089924643455466
ACH-000435,0.15361111457854926
ACH-000436,-0.20390364545474904
ACH-000444,-0.04866691052785212
ACH-000445,-0.03087476860729011
ACH-000448,-0.12178564764422875
ACH-000450,-0.2279766374975471
ACH-000452,-0.17603123315344407
ACH-000454,-0.02195228482458136
ACH-000458,0.057917139867226214
ACH-000459,0.06286681422227007
ACH-000460,-0.185887680208354
ACH-000461,0.01366845033337737
ACH-000463,-0.11672209157950675
ACH-000464,-0.10821469218765828
ACH-000466,-0.2606264447198835
ACH-000467,0.031915482585251134
ACH-000468,-0.033352184145193364
ACH-000469,-0.1087387053003059
ACH-000470,-0.12456396972154185
ACH-000471,-0.06641847963692231
ACH-000472,-0.009840591582015971
ACH-000473,0.011841180375412977
ACH-000475,-0.04102776363998962
ACH-000476,-0.15346005715716995
ACH-000477,-0.21834776053958893
ACH-000479,-0.018167127179301728
ACH-000480,-0.1653540489781736
ACH-000481,0.03361799637005622
ACH-000483,0.12120550021268126
ACH-000484,0.20121983308654948
ACH-000485,-0.00893157650748458
ACH-000486,-0.05325034347394833
ACH-000487,-0.29609949130342755
ACH-000488,-0.05248782330617738
ACH-000490,-0.25966509963990625
ACH-000491,-0.1558022948133353
ACH-000495,-0.0429085827392345
ACH-000496,-0.127986350109921
ACH-000499,0.090756877954555
ACH-000500,0.4118463368920636
ACH-000502,-0.1337461384144194
ACH-000503,-0.08505943000326578
ACH-000505,-0.07907659906647567
ACH-000507,0.002983646175471119
ACH-000510,-0.06285426158564864
ACH-000511,-0.018395188811661103
ACH-000512,-0.0868069149063027
ACH-000516,-0.015615617518368688
ACH-000517,-0.20344240486214166
ACH-000518,-0.1578144713940967
ACH-000520,-0.00677358401617965
ACH-000521,0.10025109577911052
ACH-000522,-0.09085293408211917
ACH-000524,-0.2881779475382089
ACH-000527,0.009189444354755574
ACH-000528,0.051642170370910526
ACH-000537,-0.17689697873030488
ACH-000541,-0.3890728260936088
ACH-000542,-0.019869098493125625
ACH-000544,-0.0978778225995998
ACH-000545,-0.1792651330502061
ACH-000547,-0.11798508197832902
ACH-000548,-0.2070838250316321
ACH-000549,0.046207849990380134
ACH-000550,-0.10625977434962453
ACH-000552,-0.02523014466989821
ACH-000556,0.030477159408592608
ACH-000557,-0.0699972665326669
ACH-000569,0.15845826897917614
ACH-000570,-0.09484921935194862
ACH-000571,-0.08076793571655719
ACH-000573,-0.2368125297197175
ACH-000576,-0.0816818993602887
ACH-000579,-0.12926119593220878
ACH-000580,-0.16553044436099
ACH-000584,-0.1231691727527292
ACH-000585,-0.1460504847148087
ACH-000588,-0.07708889333971887
ACH-000589,-0.005377434807464628
ACH-000591,-0.31491497735968393
ACH-000593,0.001622902317021666
ACH-000600,-0.11723487714857705
ACH-000601,-0.012634318233942331
ACH-000605,-0.21559269059511435
ACH-000606,-0.02062512154429005
ACH-000608,-0.10780639738862402
ACH-000614,-0.0999005310047176
ACH-000616,-0.08703495778339206
ACH-000618,-0.07446712627389603
ACH-000619,-0.07502541515326766
ACH-000620,-0.09130005895796173
ACH-000621,-0.04759650543671692
ACH-000622,-0.0897528394626472
ACH-000623,-0.2143303353599232
ACH-000624,-0.11767027774568473
ACH-000627,-0.148610273817089
ACH-000630,-0.09402114186575776
ACH-000631,-0.3099796135824193
ACH-000632,-0.07864307874512172
ACH-000633,-0.03068836273688025
ACH-000637,-0.4192746188424236
ACH-000638,-0.3357387124711028
ACH-000646,-0.05078281040387226
ACH-000647,-0.08277278825319401
ACH-000648,-0.11595533185317948
ACH-000649,-0.15528053865328256
ACH-000651,0.04888009595863475
ACH-000652,0.1059511882482258
ACH-000653,-0.06589990963890772
ACH-000657,0.0029690812349776378
ACH-000658,-0.1449266181455056
ACH-000661,-0.08295592300965565
ACH-000662,0.3117503192725184
ACH-000663,-0.042226908011221996
ACH-000665,-0.10991857970272002
ACH-000671,-0.009355116895891092
ACH-000672,0.034434295782944165
ACH-000673,-0.07047334994148689
ACH-000676,-0.097064631305857
ACH-000677,-0.016346478673443188
ACH-000681,0.02195098749544068
ACH-000683,-0.08284722573198
ACH-000684,-0.2109134241947583
ACH-000688,-0.13024595484454354
ACH-000693,-0.0639167807514806
ACH-000694,-0.1020134915601519
ACH-000695,-0.29045038641801635
ACH-000696,-0.12788189532954658
ACH-000697,0.2163622223935385
ACH-000699,-0.1505668991447436
ACH-000701,-0.12625781468512365
ACH-000706,0.013887687487946271
ACH-000711,-0.056308909778778275
ACH-000713,-0.15671592143022287
ACH-000714,-0.003232022669028378
ACH-000718,0.08405668443086013
ACH-000720,-0.11172338996243324
ACH-000721,-0.023241008171592473
ACH-000724,-0.5602544087328705
ACH-000725,-0.015846162688843222
ACH-000732,-0.14749143401273204
ACH-000734,0.0017816977672606227
ACH-000735,0.10618538130935927
ACH-000736,-0.20481998744578486
ACH-000738,-0.05210862118853442
ACH-000746,-0.21449696696136689
ACH-000747,0.08401967680638807
ACH-000748,-0.024741001092671317
ACH-000753,-0.08177811544616788
ACH-000756,-0.09218147364122722
ACH-000757,-0.012243439964634657
ACH-000758,0.10456392035793156
ACH-000760,-0.009784551321734235
ACH-000762,-0.16733273951529007
ACH-000763,-0.1813944732774423
ACH-000764,-0.2201568114951031
ACH-000765,-0.09080839507984127
ACH-000766,0.06852632842302599
ACH-000767,-0.007513747866605296
ACH-000768,-0.18431576450586654
ACH-000769,-0.036828659871205593
ACH-000770,-0.07179872797641057
ACH-000771,-0.1189672422591748
ACH-000773,-0.044957374688669366
ACH-000776,0.030089782209762314
ACH-000777,-0.11777176686138648
ACH-000778,-0.2720302235419412
ACH-000781,-0.03488643483932292
ACH-000782,-0.2550571478951233
ACH-000783,-0.03079219134785059
ACH-000784,-0.08080705803625822
ACH-000785,0.06909299842013969
ACH-000787,-0.16997103542546535
ACH-000788,-0.07985141542359579
ACH-000791,-0.021578209177086062
ACH-000792,0.03471731214465741
ACH-000794,-0.1656590788145568
ACH-000796,-0.01072621127510154
ACH-000798,0.01352487525253085
ACH-000799,0.11059843279784247
ACH-000800,-0.0938869078723444
ACH-000802,0.01567596257991629
ACH-000804,-0.14873180879901166
ACH-000805,-0.1013435978878668
ACH-000809,-0.12350131692234925
ACH-000810,-0.4813434130697979
ACH-000811,-0.06661827981513796
ACH-000817,-0.26723351588178984
ACH-000819,-0.08167067333163562
ACH-000820,-0.19159698342076312
ACH-000821,-0.2489985139253932
ACH-000822,-0.08738336052751901
ACH-000823,0.05458288530596785
ACH-000824,-0.14902829393280576
ACH-000827,0.009245093590009894
ACH-000829,-0.09604349013682396
ACH-000831,-0.069967361876616
ACH-000832,-0.002804624730265593
ACH-000833,0.028487617716973838
ACH-000834,-0.20684990101579728
ACH-000835,0.11154402159441684
ACH-000836,0.05189445859347317
ACH-000837,0.0998257424418936
ACH-000838,-0.06493270977091926
ACH-000839,-0.08899989825027871
ACH-000840,0.0021354709088671734
ACH-000841,-0.03818067632019647
ACH-000843,0.004727052226510391
ACH-000846,-0.061667013934297035
ACH-000847,-0.1114775949265642
ACH-000848,0.17456458393299829
ACH-000849,0.036988619584752
ACH-000851,-0.1314317324259578
ACH-000855,-0.2942766462309125
ACH-000856,-0.09894253649152387
ACH-000858,0.04739344736442317
ACH-000859,-0.16833650944841594
ACH-000861,0.06115095413753535
ACH-000862,-0.031423633436558636
ACH-000865,-0.05654991655697857
ACH-000866,-0.2213120107844217
ACH-000867,-0.0493515433470285
ACH-000869,-0.0497652379095441
ACH-000872,-0.014584962577066598
ACH-000873,-0.09382652707594986
ACH-000876,-0.170883018003173
ACH-000878,-0.09095970522149184
ACH-000880,0.09960397813368076
ACH-000881,0.14067610088907725
ACH-000882,-0.22821746761917294
ACH-000884,-0.07942806451693099
ACH-000885,-0.04387664688785782
ACH-000887,-0.090905022549134
ACH-000889,-0.3205813189429577
ACH-000896,-0.09896376336341524
ACH-000898,-0.020726837559064664
ACH-000900,-0.19866252169090415
ACH-000901,-0.08979443614092003
ACH-000905,-0.1236913140340626
ACH-000906,0.031146861739115662
ACH-000907,-0.03195802379412948
ACH-000910,-0.04965315904847596
ACH-000911,0.042815338801066534
ACH-000912,-0.0436686233718715
ACH-000913,-0.16039988402677735
ACH-000915,-0.010874374033248977
ACH-000916,-0.04309693830694291
ACH-000917,-0.043446158720230534
ACH-000920,-0.05480072701752434
ACH-000921,0.06598585012299796
ACH-000924,-0.05246685104422345
ACH-000926,-0.07646736152626367
ACH-000928,0.29061782096451505
ACH-000929,0.04389585805216707
ACH-000932,0.0029434254112216435
ACH-000935,-0.045272948549469526
ACH-000936,0.0060634622275445174
ACH-000937,-0.12761938886025204
ACH-000938,-0.30383319036410805
ACH-000939,0.0769127531590323
ACH-000941,-0.11312493173607298
ACH-000943,0.029509004725257706
ACH-000946,-0.1549723584594618
ACH-000947,-0.055539107184393484
ACH-000948,-0.046188100615150066
ACH-000950,-0.042872523719754654
ACH-000953,-0.10505868728241126
ACH-000954,0.1959713512566172
ACH-000957,-0.1051307971906682
ACH-000958,-0.3402070789274347
ACH-000960,-0.22663955788147444
ACH-000963,0.04338812799551367
ACH-000968,-0.07579077417832522
ACH-000969,-0.18384432544628102
ACH-000972,-0.17829862175059674
ACH-000973,-0.03437321824715993
ACH-000974,-0.25094081963513737
ACH-000978,-0.3057792859306393
ACH-000984,0.044479029283983416
ACH-000986,-0.01981507377692625
ACH-000988,-0.09994087627585484
ACH-000993,0.14543134539326125
ACH-000994,-0.10630231389467924
ACH-000996,-0.09086544897835842
ACH-001001,-0.04949588113941798
ACH-001020,0.15273563820813382
ACH-001028,-0.04748229808247832
ACH-001031,0.028498040248513226
ACH-001038,-0.02219513320480297
ACH-001048,-0.19733092479166345
ACH-001050,-0.10261607790982696
ACH-001053,-0.121454013928681
ACH-001054,-0.09501137014908136
ACH-001061,-0.06913916487704763
ACH-001067,0.07473867062521009
ACH-001075,-0.28027865711012234
ACH-001096,0.014026982294267949
ACH-001111,-0.4309990262075283
ACH-001119,-0.006114606739166592
ACH-001128,-0.11452973721890845
ACH-001134,-0.1234848475607313
ACH-001151,-0.005896099552049471
ACH-001163,0.11456362054447848
ACH-001164,0.12430993250359795
ACH-001183,-0.05043163145092147
ACH-001192,-0.1273767677226077
ACH-001193,0.12480618668613268
ACH-001196,-0.11612987444489675
ACH-001197,-0.1202956952073738
ACH-001205,-0.30057299769429474
ACH-001211,0.18926331996303444
ACH-001212,-0.15421889241983167
ACH-001228,-0.11196361092464216
ACH-001232,-0.0790390634303572
ACH-001239,-0.11030003433082744
ACH-001270,0.2049921369076962
ACH-001274,0.04636178758034348
ACH-001275,0.0038067575499419015
ACH-001277,-0.15562102503151626
ACH-001278,0.03608258815465815
ACH-001280,0.12480643839169155
ACH-001283,0.14945857949492292
ACH-001289,-0.10215590512990946
ACH-001300,0.03264883075758634
ACH-001301,-0.10419276994733973
ACH-001302,-0.08949709746191083
ACH-001306,-0.10875833588039764
ACH-001318,-0.08927031351679489
ACH-001322,0.1084867209197187
ACH-001328,-0.07643244742748906
ACH-001332,-0.22729191313258065
ACH-001336,-0.06091662527586277
ACH-001346,-0.011329475476047929
ACH-001353,-0.23224577038852476
ACH-001354,-0.11738231817137533
ACH-001367,0.1690566204525794
ACH-001368,-0.11155163289585956
ACH-001374,-0.012939413084342592
ACH-001377,-0.07016557780618148
ACH-001380,0.028891019764097862
ACH-001391,0.011874202382674302
ACH-001408,0.07542359367864282
ACH-001430,-0.14448594620642838
ACH-001431,-0.13254217942911534
ACH-001450,0.10149257388981824
ACH-001496,-0.06867761338121094
ACH-001500,-0.08987134806548393
ACH-001523,-0.08071222081368305
ACH-001532,-0.04714955289062637
ACH-001550,-0.05826530588190326
ACH-001552,-0.17534842263220035
ACH-001554,-0.06405717905747557
ACH-001654,-0.012060210427320795
ACH-001735,-0.16680698026139934
ACH-001736,-0.1786669108292367
ACH-001737,-0.3868564466909844
ACH-001740,0.14261442038544445
ACH-001745,-0.12150440115455735
ACH-001765,0.011872024074683176
