,SDC1 (6382)
ACH-000004,-0.6297291225243133
ACH-000005,-0.5837440884930745
ACH-000007,-0.25829909771533754
ACH-000009,-0.4810316601308618
ACH-000011,-0.5221889020420813
ACH-000012,-0.4937469935021776
ACH-000013,-0.2964907689584726
ACH-000014,-0.548834856234948
ACH-000015,-0.6244068242936404
ACH-000017,-0.6435681525294773
ACH-000018,-0.16563932675552145
ACH-000019,-0.3703682608673168
ACH-000021,-0.3973915726220968
ACH-000022,-0.5921148693223551
ACH-000025,-0.4754436032326882
ACH-000028,-0.4271378304638498
ACH-000030,-0.4160485544733805
ACH-000035,-0.3893436595967529
ACH-000036,-0.5445395318855879
ACH-000037,-0.519416315861855
ACH-000039,-0.6419878292304275
ACH-000040,-0.5818442603781807
ACH-000041,-0.5775862270860367
ACH-000042,-0.4739521706523809
ACH-000045,-0.6239531540540545
ACH-000047,-0.4138210974020693
ACH-000052,-0.3710287616487134
ACH-000053,-0.5322070795125535
ACH-000054,-0.40765945407756665
ACH-000055,-0.4254283219177155
ACH-000060,-0.3924153489231179
ACH-000067,-0.5112657912694266
ACH-000070,-0.4319722140807188
ACH-000075,-0.5411933916071688
ACH-000078,-0.7472222098750566
ACH-000082,-0.4541199538282951
ACH-000085,-0.5460575805622627
ACH-000086,-0.3133447641999542
ACH-000087,-0.4200775863888861
ACH-000092,-0.6148825898429825
ACH-000095,-0.5564649393265048
ACH-000097,-0.5038324130768668
ACH-000098,-0.5875554056421171
ACH-000099,-0.564134644770469
ACH-000108,-0.4565269624439828
ACH-000113,-0.5336385574359513
ACH-000116,-0.4658287048646673
ACH-000118,-0.3349723826816545
ACH-000120,-0.5284681251371709
ACH-000123,-0.4758454611674256
ACH-000127,-0.4574305375749032
ACH-000128,-0.4637961106716877
ACH-000132,-0.35423736827988217
ACH-000133,-0.5803460325421321
ACH-000137,-0.4937660069581818
ACH-000138,-0.39429234541324587
ACH-000142,-0.5098751854476085
ACH-000143,-0.3866705301263918
ACH-000146,-0.4491147099443286
ACH-000148,-0.5279380745852597
ACH-000150,-0.31743660759319314
ACH-000152,-0.4007498166559377
ACH-000153,-0.5629974313136031
ACH-000159,-0.44427343296412497
ACH-000160,-0.4007334855068022
ACH-000163,-0.4782543296166525
ACH-000167,-0.5615975551805324
ACH-000168,-0.5975164451454128
ACH-000169,-0.4740203425882018
ACH-000178,-0.42958247136188943
ACH-000183,-0.6072632475526443
ACH-000188,-0.26883638162357537
ACH-000189,-0.6014248442566074
ACH-000190,-0.24913278297607624
ACH-000198,-0.5150528562410198
ACH-000203,-0.5653145431459025
ACH-000204,-0.4406124649915473
ACH-000206,-0.4893199223020101
ACH-000207,-0.4833029478969833
ACH-000208,-0.5258140678683799
ACH-000210,-0.489348210248252
ACH-000211,-0.4642586576818869
ACH-000215,-0.631667388170791
ACH-000221,-0.517195247062452
ACH-000222,-0.4712832494699167
ACH-000223,-0.563087473672434
ACH-000226,-0.4470630199666553
ACH-000227,-0.7392446213340785
ACH-000228,-0.34282032213520264
ACH-000231,-0.498017355947979
ACH-000232,-0.5554861882757502
ACH-000233,-0.5299216150653293
ACH-000234,-0.4264446693998751
ACH-000235,-0.4026960349356426
ACH-000237,-0.4113856892027686
ACH-000238,-0.5439857780019534
ACH-000242,-0.18266076175292992
ACH-000243,-0.44440225375979137
ACH-000244,-0.3293342735665501
ACH-000246,-0.4035521607885392
ACH-000248,-0.5042025150675563
ACH-000250,-0.5414622527272589
ACH-000251,-0.6268663444656656
ACH-000252,-0.3268060866406792
ACH-000253,-0.5004347749896161
ACH-000255,-0.3686548581973375
ACH-000256,-0.5650100383924181
ACH-000257,-0.4915977129975867
ACH-000258,-0.3379736533421345
ACH-000259,-0.5073378584955572
ACH-000260,-0.5421968840825063
ACH-000261,-0.412055956990864
ACH-000262,-0.22989299759129664
ACH-000263,-0.7638211825378796
ACH-000264,-0.6245908963881078
ACH-000265,-0.3500747914374668
ACH-000266,-0.4427574895583332
ACH-000272,-0.5587033592907231
ACH-000274,-0.625400401944009
ACH-000277,-0.5651675729525447
ACH-000278,-0.432229725993859
ACH-000279,-0.4940437790351567
ACH-000280,-0.5755140027764212
ACH-000281,-0.09544027743206077
ACH-000288,-0.5784004239079552
ACH-000291,-0.3845572906497456
ACH-000293,-0.3120590375160415
ACH-000294,-0.5747334154338283
ACH-000295,-0.6923965418090935
ACH-000296,-0.24122209909209824
ACH-000302,-0.42839637866129454
ACH-000304,-0.6412196510911419
ACH-000307,-0.37032540734154096
ACH-000308,-0.5085352011602421
ACH-000310,-0.6567176905539683
ACH-000311,-0.4631689044592638
ACH-000312,-0.5106109184587209
ACH-000315,-0.4461425404712126
ACH-000316,-0.5285618297174213
ACH-000317,-0.5588861082135792
ACH-000318,-0.2945846193472385
ACH-000319,-0.3938941395537037
ACH-000320,-0.3272016202757537
ACH-000322,-0.5448109602145139
ACH-000323,-0.5087317259085639
ACH-000324,-0.5133533936552034
ACH-000329,-0.5636532581700938
ACH-000330,-0.7228123397601106
ACH-000331,-0.5001734094018659
ACH-000332,-0.4574150570687006
ACH-000334,-0.9354480975302808
ACH-000335,-0.43456055482581496
ACH-000336,-0.6953913402695787
ACH-000337,-0.5666912217595952
ACH-000338,-0.3540588579294368
ACH-000339,-0.4058487363526838
ACH-000341,-0.5581011021371968
ACH-000348,-0.4274158413729565
ACH-000350,-0.4902256590950874
ACH-000352,-0.4597531669494465
ACH-000356,-0.4799471759485505
ACH-000361,-0.6490694702932996
ACH-000362,-0.6307422225825923
ACH-000363,-0.5208809397665359
ACH-000364,-0.5357545622630824
ACH-000365,-0.6216876504341314
ACH-000366,-0.4860595001022786
ACH-000368,-0.4495412454393115
ACH-000374,-0.4814682317344186
ACH-000375,-0.2942178716005924
ACH-000376,-0.4214545696289389
ACH-000381,-0.32489367077350706
ACH-000383,-0.5229452243148184
ACH-000387,-0.6702691882695567
ACH-000389,-0.5216560660251216
ACH-000390,-0.629903439474527
ACH-000393,-0.6006078931837695
ACH-000395,-0.2651333832643004
ACH-000396,-0.3037607480755116
ACH-000397,-0.4977479980574033
ACH-000401,-0.3952827735186107
ACH-000402,-0.5353456294399818
ACH-000403,-0.6622802148980327
ACH-000404,-0.5223634098320719
ACH-000406,-0.4847387035768238
ACH-000407,-0.6248205181716223
ACH-000408,-0.4854953584947298
ACH-000410,-0.4828420008508448
ACH-000411,-0.3736948012013088
ACH-000414,-0.5445379589211936
ACH-000415,-0.4947866563575528
ACH-000416,-0.4920777762225704
ACH-000420,-0.39952927762658336
ACH-000421,-0.3931806706459337
ACH-000424,-0.2658004206075617
ACH-000425,-0.5918025105162866
ACH-000426,-0.3441915108254023
ACH-000427,-0.6373503003332384
ACH-000433,-0.5424224948951685
ACH-000435,-0.3429396122079816
ACH-000436,-0.4318385617560813
ACH-000444,-0.3584251992133097
ACH-000445,-0.3657306718358125
ACH-000448,-0.5295732349134318
ACH-000450,-0.28811031713633983
ACH-000452,-0.4788649369674137
ACH-000454,-0.5013500666694715
ACH-000458,-0.34808207564412963
ACH-000459,-0.4061917792526785
ACH-000460,-0.485014933120856
ACH-000461,-0.5789334121328642
ACH-000463,-0.4049127591886172
ACH-000464,-0.6532547838082534
ACH-000466,-0.5909815890283043
ACH-000467,-0.4427322968745349
ACH-000468,-0.4358412540094295
ACH-000469,-0.476322485694925
ACH-000470,-0.6143766999078741
ACH-000471,-0.5219868108323729
ACH-000472,-0.4095541097478437
ACH-000473,-0.4879635502262761
ACH-000475,-0.4950078802067194
ACH-000476,-0.5335925600903747
ACH-000477,-0.6329017885172818
ACH-000479,-0.5487526283077795
ACH-000480,-0.3473430795300539
ACH-000481,-0.6366692138736451
ACH-000483,-0.5554789688821783
ACH-000484,-0.5895538020079218
ACH-000485,-0.4295741228876012
ACH-000486,-0.4384534923073737
ACH-000487,-0.4669283690812626
ACH-000488,-0.3608504500004067
ACH-000490,-0.4001296669833028
ACH-000491,-0.7878205258994648
ACH-000495,-0.7101285038432651
ACH-000496,-0.5407083007115229
ACH-000499,-0.5781935503594312
ACH-000500,-0.4846006313519816
ACH-000502,-0.35322895320530195
ACH-000503,-0.4285550474095561
ACH-000505,-0.4893147884748117
ACH-000507,-0.4322724422354374
ACH-000510,-0.4393929741374138
ACH-000511,-0.4206981848811323
ACH-000512,-0.5442566517563964
ACH-000516,-0.4424786074958068
ACH-000517,-0.5336708028656774
ACH-000518,-0.6611371701344423
ACH-000520,-0.5877711689115558
ACH-000521,-0.548784939236829
ACH-000522,-0.5675751136292723
ACH-000524,-0.5913318381329702
ACH-000527,-0.3795161203861091
ACH-000528,-0.4104212039402913
ACH-000537,-0.4755269453829749
ACH-000541,-0.6051642319706528
ACH-000542,-0.5117132342134559
ACH-000544,-0.33626363882844035
ACH-000545,-0.5125374652354225
ACH-000547,-0.28151220047501724
ACH-000548,-0.5008512659063418
ACH-000549,-0.6088967237048905
ACH-000550,-0.4521144330561236
ACH-000552,-0.4369848640442405
ACH-000556,-0.5070882832374778
ACH-000557,-0.8027671271778213
ACH-000569,-0.2926488980450257
ACH-000570,-0.5940138391519844
ACH-000571,-0.5566394950764375
ACH-000573,-0.3667864221435747
ACH-000576,-0.5135003039162339
ACH-000579,-0.4132010221469702
ACH-000580,-0.7218368982854136
ACH-000584,-0.4773937181220285
ACH-000585,-0.4854932439396559
ACH-000588,-0.699477894920682
ACH-000589,-0.4058566516715236
ACH-000591,-0.3279094950310205
ACH-000593,-0.5896659658931527
ACH-000600,-0.6146096537474158
ACH-000601,-0.4254427905088505
ACH-000605,-0.4905876816732118
ACH-000606,-0.3543334857321074
ACH-000608,-0.6053881814646316
ACH-000614,-0.4902739791476861
ACH-000616,-0.6160835856286029
ACH-000618,-0.3628071009990863
ACH-000619,-0.4184980625945216
ACH-000620,-0.4033732582115742
ACH-000621,-0.5684596828249199
ACH-000622,-0.5475382816839016
ACH-000623,-0.641107189841592
ACH-000624,-0.5717111194224247
ACH-000627,-0.5995047089415834
ACH-000630,-0.5061703035992283
ACH-000631,-0.4858324648816406
ACH-000632,-0.6298060377124084
ACH-000633,-0.4251108535375014
ACH-000637,-0.3723710666303774
ACH-000638,-0.5189765619240666
ACH-000646,-0.5346029706978094
ACH-000647,-0.4543209726426662
ACH-000648,-0.5704087289686479
ACH-000649,-0.5492623755639574
ACH-000651,-0.4571767073531899
ACH-000652,-0.2017597506661573
ACH-000653,-0.5511223849332241
ACH-000657,-0.5015435427595731
ACH-000658,-0.7261664663444971
ACH-000661,-0.3254954539733402
ACH-000662,-0.1323333430840781
ACH-000663,-0.4997612583783896
ACH-000665,-0.4783157485332191
ACH-000671,-0.5255711755743544
ACH-000672,-0.10850686311403218
ACH-000673,-0.4810571336463241
ACH-000676,-0.3764088778851025
ACH-000677,-0.4951937930333592
ACH-000681,-0.4565779117483786
ACH-000683,-0.5259237695122209
ACH-000684,-0.2651020568632205
ACH-000688,-0.4649554496572828
ACH-000693,-0.4788741816333588
ACH-000694,-0.4571150614217722
ACH-000695,-0.6260831994032502
ACH-000696,-0.4400572231022722
ACH-000697,-0.10562943917851902
ACH-000699,-0.5343480139774448
ACH-000701,-0.561123469955212
ACH-000706,-0.5138557551399775
ACH-000711,-0.4095924113309065
ACH-000713,-0.5611587401625847
ACH-000714,-0.6364360665954456
ACH-000718,-0.4906639046577229
ACH-000720,-0.4646077751641902
ACH-000721,-0.5276372492515111
ACH-000724,-0.3850171715284199
ACH-000725,-0.5745688021899106
ACH-000732,-0.5680680805762284
ACH-000734,-0.4352794819535589
ACH-000735,-0.4858188706148622
ACH-000736,-0.4430001320063242
ACH-000738,-0.5016950706794725
ACH-000746,-0.4696571626049315
ACH-000747,-0.4582911473579922
ACH-000748,-0.3339637116651201
ACH-000753,-0.4800541488508059
ACH-000756,-0.3799819368385232
ACH-000757,-0.43542506592560615
ACH-000758,-0.5052449725417357
ACH-000760,-0.4312094132748021
ACH-000762,-0.23382751296401466
ACH-000763,-0.7956208965752946
ACH-000764,-0.4871929194580693
ACH-000765,-0.4513952275935849
ACH-000766,-0.4918011657990615
ACH-000767,-0.6989563567445727
ACH-000768,-0.3285438663880925
ACH-000769,-0.7190705987078782
ACH-000770,-0.4257910022420772
ACH-000771,-0.5402880682991972
ACH-000773,-0.6107898865683741
ACH-000776,-0.4410870610692435
ACH-000777,-0.4259980221277667
ACH-000778,-0.22501836773089046
ACH-000781,-0.5042728539591447
ACH-000782,-0.36310782666828295
ACH-000783,-0.6385535436694127
ACH-000784,-0.4534739114753269
ACH-000785,-0.5504617320066493
ACH-000787,-0.4434032240935525
ACH-000788,-0.5202717911106709
ACH-000791,-0.4714779382124144
ACH-000792,-0.4833728626659263
ACH-000794,-0.4785257792808447
ACH-000796,-0.3715766207808869
ACH-000798,-0.5298660647098082
ACH-000799,-0.5513668775161183
ACH-000800,-0.4661313536452199
ACH-000802,-0.3497339714838077
ACH-000804,-0.5007886691710269
ACH-000805,-0.4149821261972969
ACH-000809,-0.4250741964389114
ACH-000810,-0.3034975716065549
ACH-000811,-0.5186853383232561
ACH-000817,-0.5683129546121459
ACH-000819,-0.4697784233735972
ACH-000820,-0.5246322891523671
ACH-000821,-0.42719804375137815
ACH-000822,-0.5475821736577859
ACH-000823,-0.5134769071480894
ACH-000824,-0.5687692358385926
ACH-000827,-0.4746507602773912
ACH-000829,-0.38826393916213103
ACH-000831,-0.6358458044631701
ACH-000832,-0.3468963523885838
ACH-000833,-0.3606946822107677
ACH-000834,-0.4750676706889199
ACH-000835,-0.4119324674725943
