,MTNR1B (4544)
ACH-000004,0.21376337020787592
ACH-000005,0.3376669081486212
ACH-000007,0.08057005459644312
ACH-000009,0.10856643792773396
ACH-000011,0.09940481881118407
ACH-000012,0.022305131562045152
ACH-000013,0.13882650856931092
ACH-000014,0.029782871602781376
ACH-000015,0.079793318283204
ACH-000017,0.12076344320867992
ACH-000018,0.07058381458984941
ACH-000019,0.14153838845392672
ACH-000021,-0.005919259013248872
ACH-000022,-0.05586689176436403
ACH-000025,0.10006782652970546
ACH-000028,-0.006231203680665427
ACH-000030,0.10755939952805793
ACH-000035,0.17110398553726905
ACH-000036,0.02915546357093086
ACH-000037,-0.19207919473318052
ACH-000039,0.0003319801841874732
ACH-000040,0.062128094993081626
ACH-000041,-0.1314312178351104
ACH-000042,-0.05539399110675965
ACH-000045,0.046545310924768116
ACH-000047,0.08126290021617763
ACH-000052,-0.03638724138367111
ACH-000053,-0.033641934067302336
ACH-000054,-0.010987937773579664
ACH-000055,-0.1440200872512962
ACH-000060,0.08198630638990326
ACH-000067,0.16397110941061815
ACH-000070,-0.1640552353969214
ACH-000075,-0.06286973666485159
ACH-000078,-0.006579761572583672
ACH-000082,-0.01341214318647478
ACH-000085,0.08382424577374557
ACH-000086,-0.06209936306558302
ACH-000087,-0.025247574205545298
ACH-000092,0.05642363621356975
ACH-000095,-0.0895217540816902
ACH-000097,0.025643127513814343
ACH-000098,0.007602027298282323
ACH-000099,-0.031672099685165
ACH-000108,0.0022565946160426694
ACH-000113,0.08604402670722436
ACH-000116,0.052611524531947805
ACH-000118,-0.018599357965893428
ACH-000120,0.0777572118312807
ACH-000123,0.0964926134080014
ACH-000127,0.10001959958503244
ACH-000128,0.06363491247805576
ACH-000132,-0.01627046977324572
ACH-000133,0.049550763721537855
ACH-000137,-0.16933135861145798
ACH-000138,0.04780123809271705
ACH-000142,0.02962429306152425
ACH-000143,0.06528266410344076
ACH-000146,-0.06754283071104387
ACH-000148,-0.02202754809903843
ACH-000150,-0.02420685127618604
ACH-000152,-0.006102337539821497
ACH-000153,0.22779113742335025
ACH-000159,0.09680322024834263
ACH-000160,0.037805223172036335
ACH-000163,-0.0044375670713189255
ACH-000167,0.4030905732384616
ACH-000168,-0.0005948481040288006
