,WIPF3 (644150)
ACH-000004,0.01137663453731388
ACH-000005,-0.020657253003109468
ACH-000007,-0.035879372063477966
ACH-000009,-0.10097211519012393
ACH-000011,-0.029295870444260557
ACH-000012,-0.14619341383935544
ACH-000013,-0.0065891527436040594
ACH-000014,-0.2673154779774979
ACH-000015,-0.10706937242029058
ACH-000017,-0.07382726514342472
ACH-000018,0.0126437716981383
ACH-000019,-0.2636858943879824
ACH-000021,-0.03856684379969793
ACH-000022,-0.08439675695493411
ACH-000025,-0.16044845936075172
ACH-000028,0.02096327181979972
ACH-000030,-0.06736348160505737
ACH-000035,-0.230348288242401
ACH-000036,-0.016216427332257657
ACH-000037,-0.15881272280365322
ACH-000039,0.031682788382269275
ACH-000040,-0.024860164756283155
ACH-000041,-0.10040217548738872
ACH-000042,-0.16968556377379646
ACH-000045,-0.12351047442139312
ACH-000047,-0.14027879455895184
ACH-000052,-0.2682948142301537
ACH-000053,-0.11677442990614867
ACH-000054,-0.17719184012573486
ACH-000055,-0.1564154663738948
ACH-000060,-0.1680370230656945
ACH-000067,0.0021388805373398568
ACH-000070,-0.08789278907667207
ACH-000075,-0.02807985516847471
ACH-000078,-0.1606652660623369
ACH-000082,-0.17327834949979792
ACH-000085,-0.3120224415672139
ACH-000086,0.017854769748199405
ACH-000087,0.03000227500076027
ACH-000092,0.13562593691725802
ACH-000095,-0.0002771980529381764
ACH-000097,-0.13850192811208828
ACH-000098,-0.1379437265013784
ACH-000099,-0.09326448740630952
ACH-000108,-0.11525137637562526
ACH-000113,-0.04104185979567801
ACH-000116,-0.13735385413905846
ACH-000118,-0.14719432032058785
ACH-000120,0.003578990170497381
ACH-000123,0.039614697515709056
ACH-000127,-0.053563062035079066
ACH-000128,-0.054275497519682976
ACH-000132,0.11844980748625318
ACH-000133,-0.13154447091218024
ACH-000137,-0.055466746836991286
ACH-000138,-0.0870738160679396
ACH-000142,-0.1908701060184889
ACH-000143,0.11524405616655582
ACH-000146,-0.11498589206823913
ACH-000148,-0.06284766648896989
ACH-000150,-0.10668534736697287
ACH-000152,-0.009654061630453013
ACH-000153,-0.27685861082137336
ACH-000159,-0.10054128859936994
ACH-000160,-0.09074057287450883
ACH-000163,-0.1272816657656363
ACH-000167,-0.0521474940129612
ACH-000168,-0.14531155191693226
ACH-000169,-0.18484087495756524
ACH-000178,-0.13711625964433194
ACH-000183,-0.016546043200978775
ACH-000188,-0.11082698054736596
ACH-000189,-0.07676382575009913
ACH-000190,-0.2377037133413352
ACH-000198,-0.06671950118961037
ACH-000203,-0.044951903918790885
ACH-000204,-0.08227929501210758
ACH-000206,-0.04172320112651448
ACH-000207,-0.2840587291017093
ACH-000208,-0.11486801808203145
ACH-000210,-0.030429644143090406
ACH-000211,-0.08123928841113269
ACH-000215,-0.08343010552790239
ACH-000221,-0.2786694701893177
ACH-000222,-0.20871096946441767
ACH-000223,-0.05065256971864058
ACH-000226,-0.022874929963775898
ACH-000227,-0.07693805317247364
ACH-000228,-0.20353985934164387
ACH-000231,-0.18770400913523014
ACH-000232,-0.1343745503984265
ACH-000233,-0.061914807673871135
ACH-000234,0.07349171183531933
ACH-000235,-0.07677679239721036
ACH-000237,-0.18579183914056416
ACH-000238,-0.14958405006574038
ACH-000242,-0.275844110393303
ACH-000243,-0.17753930527299752
ACH-000244,-0.1196583586169837
ACH-000246,-0.03762250315051153
ACH-000248,-0.1685766004095695
ACH-000250,-0.16937761048538838
ACH-000251,0.06403166945944909
ACH-000252,-0.0293673274333321
ACH-000253,-0.09768260213304704
ACH-000255,-0.04978778525192667
ACH-000256,-0.061464598769172735
ACH-000257,-0.08332748574862939
ACH-000258,0.0034083065838180623
ACH-000259,-0.14376504275889035
ACH-000260,-0.07854993695958327
ACH-000261,0.06858008285044659
ACH-000262,-0.0017998445238767125
ACH-000263,-0.2661614569713384
ACH-000264,-0.22013161249926452
ACH-000265,-0.06241637890130554
ACH-000266,-0.10914811877001997
ACH-000272,-0.10683097582140537
ACH-000274,0.1270864167658936
ACH-000277,-0.12792246803560473
ACH-000278,-0.014382952739362288
ACH-000279,-0.17429417743961226
ACH-000280,-0.2144750550673473
ACH-000281,-0.22031209749588107
ACH-000288,-0.14472496288495107
ACH-000291,0.04440639568052166
ACH-000293,-0.1816360156393292
ACH-000294,-0.2384135501412115
ACH-000295,-0.10143926228933577
ACH-000296,0.09519168771834724
ACH-000302,-0.0988779561567145
ACH-000304,0.2310211877665976
ACH-000307,-0.21366958604077985
ACH-000308,-0.13321828448515996
ACH-000310,0.015723408102192346
ACH-000311,-0.10384137357689427
ACH-000312,-0.1001669569138281
ACH-000315,-0.06392608405324683
ACH-000316,-0.07380175209292231
ACH-000317,-0.04007656711347888
ACH-000318,-0.1053440723362232
ACH-000319,-0.07786424582401565
ACH-000320,-0.15368369996132875
ACH-000322,0.0696039670306495
ACH-000323,0.01764690637920371
ACH-000324,0.014895571048024147
ACH-000329,-0.04960797697491134
ACH-000330,-0.10313799593221752
ACH-000331,0.01883733214172392
ACH-000332,-0.07142929275987335
ACH-000334,-0.08104578563160171
ACH-000335,0.1410829541794211
ACH-000336,-0.2904677122503829
ACH-000337,-0.20234436689164387
ACH-000338,-0.25852952677682195
ACH-000339,-0.1301943500701605
ACH-000341,-0.0929732966392308
ACH-000348,-0.07476850069023691
ACH-000350,-0.18646604188584806
ACH-000352,-0.08284083808492716
ACH-000356,-0.3035850733657599
ACH-000361,-0.017984553315179973
ACH-000362,-0.14188913760173275
ACH-000363,-0.09956574875513853
ACH-000364,-0.06667794998334335
ACH-000365,-0.13661570749712842
