,TEKT2 (27285)
ACH-000004,-0.2051834942218859
ACH-000005,-0.22071180418844552
ACH-000007,-0.04507297219823112
ACH-000009,-0.22836604668850904
ACH-000011,-0.3933307304162798
ACH-000012,-0.3165876361212146
ACH-000013,-0.4172468584899214
ACH-000014,-0.3462541353283661
ACH-000015,-0.2597686481037293
ACH-000017,-0.3027157180190481
ACH-000018,-0.32024470968305885
ACH-000019,-0.21942162212767213
ACH-000021,-0.3202300169166353
ACH-000022,-0.29862935056651263
ACH-000025,-0.3577190732311187
ACH-000028,-0.2417955244926351
ACH-000030,-0.2272807581188845
ACH-000035,-0.38819242993032255
ACH-000036,-0.3650550458250731
ACH-000037,-0.4463759922041382
ACH-000039,-0.338293566955913
ACH-000040,-0.20048441367877046
ACH-000041,-0.1884373491531792
ACH-000042,-0.20814911727768967
ACH-000045,-0.2242922652557696
ACH-000047,-0.3326146443284239
ACH-000052,-0.31553440288066353
ACH-000053,-0.36542475349766973
ACH-000054,-0.3329261589175459
ACH-000055,-0.09159630387161953
ACH-000060,-0.33822985500715524
ACH-000067,-0.3759984196400304
ACH-000070,-0.2275846281729777
ACH-000075,-0.3743754572633324
ACH-000078,-0.24218035332751486
ACH-000082,-0.373479721301253
ACH-000085,-0.6138314430058531
ACH-000086,-0.4269622999447864
ACH-000087,-0.2447098413291311
ACH-000092,-0.6998813137558568
ACH-000095,-0.27499787010101984
ACH-000097,-0.2951893173350989
ACH-000098,-0.3661521828753795
ACH-000099,-0.146147221351322
ACH-000108,-0.416026416328846
ACH-000113,-0.31288037341107044
ACH-000116,-0.3659809187466523
ACH-000118,-0.4076200595274599
ACH-000120,-0.2948369889742649
ACH-000123,-0.3063296495511215
ACH-000127,-0.2414748038151493
ACH-000128,-0.2982228725630525
ACH-000132,-0.3245591387593177
ACH-000133,-0.2874604076868708
ACH-000137,-0.3882889444464756
ACH-000138,-0.28641613054988835
ACH-000142,-0.3320737269449013
ACH-000143,-0.4596918025226723
ACH-000146,-0.3047721121288273
ACH-000148,-0.3832850782674821
ACH-000150,-0.617946786518177
ACH-000152,-0.4156499689565766
ACH-000153,-0.4784552786905578
ACH-000159,-0.2298677295133993
ACH-000160,-0.2713160788285377
ACH-000163,-0.2261062928878
ACH-000167,-0.4792958937983805
ACH-000168,-0.3691734037954449
ACH-000169,-0.20605909673393785
ACH-000178,-0.3202652435461003
ACH-000183,-0.3168857571717154
ACH-000188,-0.43510155588283
ACH-000189,-0.031682394937416536
ACH-000190,-0.18803323908427008
ACH-000198,-0.22990662611720325
ACH-000203,0.20130366548891285
ACH-000204,-0.5126451049067439
ACH-000206,-0.2993335505360976
ACH-000207,-0.2883389192322749
ACH-000208,-0.2925316787879877
ACH-000210,-0.2518599204971237
ACH-000211,-0.15925894693934267
ACH-000215,-0.27880737211688456
ACH-000221,-0.2603448887111782
ACH-000222,-0.23525677673123124
ACH-000223,-0.19443633725273102
ACH-000226,-0.2335244565215273
ACH-000227,-0.14766975855484946
ACH-000228,-0.3477849244379768
ACH-000231,-0.3654795376821281
ACH-000232,-0.2910214072616815
ACH-000233,-0.26790174566396724
ACH-000234,-0.1106347134646882
ACH-000235,-0.35913738643756155
ACH-000237,-0.2997828641765821
ACH-000238,-0.5034544584937506
ACH-000242,-0.6823446488385807
ACH-000243,-0.291227598381286
ACH-000244,-0.2511662810477725
ACH-000246,-0.3420282519169171
ACH-000248,-0.1496671749441032
ACH-000250,-0.18590411464714068
ACH-000251,-0.15703310219864164
ACH-000252,-0.4020838909429973
ACH-000253,-0.20787105491589467
ACH-000255,-0.2982612447847628
ACH-000256,-0.3222690400711629
ACH-000257,-0.2938991646238331
ACH-000258,-0.4152158485736048
ACH-000259,-0.40122234811680535
ACH-000260,-0.3170915868507672
ACH-000261,-0.2483246404418403
ACH-000262,-0.21879360968904574
ACH-000263,-0.4431004350564359
ACH-000264,-0.14782549976189532
ACH-000265,-0.2959053096611343
ACH-000266,-0.2474472747730369
ACH-000272,-0.3547020156019643
ACH-000274,-0.425580300516664
ACH-000277,-0.30015079674557543
ACH-000278,-0.357562022078389
ACH-000279,-0.3487748143323617
ACH-000280,-0.3764696869512113
ACH-000281,-0.2165759784720476
ACH-000288,-0.4863943568804521
ACH-000291,-0.2736641484977776
ACH-000293,-0.5297072113094463
ACH-000294,-0.20734400546922085
ACH-000295,-0.5490768360017745
ACH-000296,-0.2045307907885095
ACH-000302,-0.5287312212934866
ACH-000304,-0.11188768673458968
ACH-000307,-0.3862284995700203
ACH-000308,-0.2652695091409965
ACH-000310,-0.2924914328725253
ACH-000311,-0.4004635063320653
ACH-000312,-0.3230317241080077
ACH-000315,-0.3378828971962833
ACH-000316,-0.43908217829620855
ACH-000317,-0.4620093528030532
