,MYL3 (4634)
ACH-000004,-0.3030279104807567
ACH-000005,-0.5888812666404385
ACH-000007,-0.02551968772951014
ACH-000009,-0.20716041211038125
ACH-000011,-0.052283713908472286
ACH-000012,-0.330385346817241
ACH-000013,-0.1405200612415268
ACH-000014,-0.06280914477190505
ACH-000015,-0.29245952915870155
ACH-000017,-0.14782688366785116
ACH-000018,-0.2335313644471002
ACH-000019,-0.14331404369049378
ACH-000021,-0.20264653530995005
ACH-000022,-0.17894266136580878
ACH-000025,-0.27773345025667184
ACH-000028,-0.2422511410578962
ACH-000030,-0.2567070753247153
ACH-000035,-0.17084034608165435
ACH-000036,-0.17303376841903256
ACH-000037,-0.1378985830560373
ACH-000039,-0.11738355838457375
ACH-000040,-0.09264838212285924
ACH-000041,-0.11498695692641712
ACH-000042,-0.2842346107712144
ACH-000045,-0.225554439363069
ACH-000047,-0.0864190087591264
ACH-000052,-0.101274039924066
ACH-000053,-0.1802858253328415
ACH-000054,-0.07821580402811475
ACH-000055,-0.23528896103159505
ACH-000060,-0.17673508378671934
ACH-000067,-0.19722852825296985
ACH-000070,-0.16448230439007014
ACH-000075,-0.399313812932408
ACH-000078,-0.03325517158668303
ACH-000082,-0.1618001427732165
ACH-000085,-0.04247775542651406
ACH-000086,-0.1690888933678848
ACH-000087,-0.07533586125874835
ACH-000092,-0.11710277261301676
ACH-000095,-0.20065277466422146
ACH-000097,-0.1418828110975757
ACH-000098,-0.13522485636958176
ACH-000099,-0.1570027901819049
ACH-000108,-0.33702116189631265
ACH-000113,-0.07542630424056279
ACH-000116,-0.2527424626035558
ACH-000118,-0.3069869744795113
ACH-000120,-0.042488668293751634
ACH-000123,-0.14509124248070476
ACH-000127,-0.2504552544188365
ACH-000128,-0.2163379750705853
ACH-000132,-0.07624484927335294
ACH-000133,-0.17471768503011087
ACH-000137,0.0257595608021271
ACH-000138,-0.15391260782707236
ACH-000142,-0.17904805572087304
ACH-000143,-0.1604129916694515
ACH-000146,-0.1925789689533511
ACH-000148,-0.12599794106099274
ACH-000150,-0.2913670158308329
ACH-000152,-0.20040550712480631
ACH-000153,-0.3772445596470281
ACH-000159,-0.1835733940534735
ACH-000160,-0.11902663561926645
ACH-000163,-0.11500891788702405
ACH-000167,-0.08703377387807729
ACH-000168,-0.10866921650844248
ACH-000169,-0.14518317257892088
ACH-000178,-0.13493335974520318
ACH-000183,-0.18213273186409246
ACH-000188,-0.2084673810590187
