,FCN2 (2220)
ACH-000004,-0.10930765575745684
ACH-000005,-0.2420959148739401
ACH-000007,-0.1749628961588671
ACH-000009,-0.2125283412281476
ACH-000011,-0.16386038554105434
ACH-000012,-0.18302139491013472
ACH-000013,-0.30368940526750793
ACH-000014,-0.07325876397618951
ACH-000015,-0.3172277309442409
ACH-000017,-0.1429981987141758
ACH-000018,-0.22518804371304335
ACH-000019,-0.3281619251822635
ACH-000021,-0.06676933692847853
ACH-000022,-0.009905417921597815
ACH-000025,-0.2716002842312261
ACH-000028,-0.21921262968728286
ACH-000030,-0.19086409249554484
ACH-000035,-0.015944448619463432
ACH-000036,-0.19333120233797954
ACH-000037,-0.23604975186733024
ACH-000039,-0.2049692048164604
ACH-000040,-0.13570702657735834
ACH-000041,-0.3120801901932321
ACH-000042,-0.25648075553348954
ACH-000045,0.056416836791914116
ACH-000047,-0.10930880152840272
ACH-000052,-0.08613419234508211
ACH-000053,-0.05436243216528259
ACH-000054,-0.19642110940250573
ACH-000055,-0.18505121803795144
ACH-000060,-0.31407094145335085
ACH-000067,-0.0425148002599712
ACH-000070,-0.07808335056390889
ACH-000075,-0.17599782288070684
ACH-000078,-0.17587115910955678
ACH-000082,-0.1470178384953911
ACH-000085,-0.35519804188302706
ACH-000086,-0.061383309323879275
ACH-000087,0.0908027727703443
ACH-000092,-0.17754138451623366
ACH-000095,-0.17632366189177112
ACH-000097,-0.008499762808658598
ACH-000098,-0.08206729570343453
ACH-000099,-0.14059786101325708
ACH-000108,-0.295773212007857
ACH-000113,-0.08072057141740738
ACH-000116,-0.26043682003097485
ACH-000118,-0.07469751794360767
ACH-000120,-0.2524724269474137
ACH-000123,-0.1061625804843549
ACH-000127,-0.10177159187618882
ACH-000128,-0.2829087512203675
ACH-000132,-0.3018922594849545
ACH-000133,-0.15921364541337932
ACH-000137,-0.16549026591800844
ACH-000138,-0.16392339879304352
ACH-000142,-0.15734804932122262
ACH-000143,-0.18412150470114608
ACH-000146,-0.0973627526121162
ACH-000148,-0.2186442388413677
ACH-000150,-0.2629049546625632
ACH-000152,-0.2305070970068143
ACH-000153,-0.10375528850010476
ACH-000159,-0.2713773687655556
ACH-000160,-0.16595862912746692
ACH-000163,-0.20756089228838934
ACH-000167,-0.5976872976438067
ACH-000168,-0.2723375524519111
ACH-000169,-0.2143970528898431
ACH-000178,-0.2870866828659863
ACH-000183,-0.3494122203173706
ACH-000188,-0.18053046207640594
ACH-000189,-0.41408368236521603
ACH-000190,-0.1035700523468997
ACH-000198,-0.08261857504767704
ACH-000203,-0.22725037945935245
ACH-000204,-0.17138756627740226
ACH-000206,-0.12906272020702486
ACH-000207,-0.3575997022756993
ACH-000208,-0.2560133655512828
ACH-000210,0.07509056680888203
ACH-000211,-0.20156636270242045
ACH-000215,-0.18591821043605
ACH-000221,0.0075330408670725955
ACH-000222,-0.3574858695967189
ACH-000223,-0.14798618605847635
ACH-000226,-0.07252840130898239
ACH-000227,-0.4801633960881105
ACH-000228,-0.16795881440780153
ACH-000231,-0.1663671728624771
ACH-000232,-0.3023549926462861
ACH-000233,-0.2400285737441117
ACH-000234,-0.08169308420381201
ACH-000235,-0.13576021487968012
ACH-000237,-0.3104311774378984
ACH-000238,-0.20839864156123
ACH-000242,0.2423619164579004
ACH-000243,-0.11116910807507112
ACH-000244,-0.4397001778776707
ACH-000246,-0.21456514303331614
ACH-000248,-0.21520907577583512
ACH-000250,-0.15178634472314487
ACH-000251,0.0016076896214715795
ACH-000252,-0.3180350916765792
ACH-000253,-0.12028475959811473
ACH-000255,-0.2368579716579788
ACH-000256,-0.30563739924552824
ACH-000257,-0.08352626542228903
ACH-000258,-0.3733621626815848
ACH-000259,-0.24929124397615976
ACH-000260,-0.13923165809143742
ACH-000261,-0.10808642683045973
ACH-000262,-0.3635498226470282
ACH-000263,0.27063596100967297
ACH-000264,-0.2640467690396871
ACH-000265,-0.05771631364416874
ACH-000266,-0.30445069893600024
ACH-000272,-0.1606081690455733
ACH-000274,-0.24760839317311606
ACH-000277,-0.41167424746268705
ACH-000278,-0.22580868989334205
ACH-000279,-0.12998713834309214
ACH-000280,-0.269352027067082
ACH-000281,-0.3618206462733949
ACH-000288,-0.13439266865416824
ACH-000291,-0.21143914526488772
ACH-000293,-0.16641436521485986
ACH-000294,-0.04153992640868987
ACH-000295,-0.4637141126280625
ACH-000296,-0.009222224347519731
ACH-000302,-0.23413811817357336
ACH-000304,-0.11920247333949388
ACH-000307,-0.1316598834253422
ACH-000308,-0.17754051358383874
ACH-000310,-0.19526583638743586
ACH-000311,-0.2653400028818855
ACH-000312,-0.3147775200570853
ACH-000315,-0.2354360168552985
ACH-000316,-0.2881986476898732
ACH-000317,-0.06572116931249898
ACH-000318,-0.2407224858836753
ACH-000319,-0.1850552031610035
ACH-000320,-0.3145581399695147
ACH-000322,-0.0541681726461488
ACH-000323,-0.20679313446052255
ACH-000324,-0.21585243958961248
ACH-000329,-0.27239101670948546
ACH-000330,-0.23243808669980395
ACH-000331,-0.1819456093591484
ACH-000332,-0.18605039168819432
ACH-000334,-0.11272656156048498
ACH-000335,-0.1525510072221632
ACH-000336,-0.3270700168852597
ACH-000337,-0.2582575249122169
ACH-000338,-0.3906443315919948
ACH-000339,-0.1482511327549454
ACH-000341,-0.16049466853106725
ACH-000348,-0.159782113814832
ACH-000350,-0.10819775708774723
ACH-000352,-0.2458827535842629
ACH-000356,-0.12010626585299078
