,GARS (2617)
ACH-000352,-1.077042808657445
ACH-000356,-0.8528465096166632
ACH-000361,-0.9287971237466018
ACH-000362,-0.8130445809185528
ACH-000363,-0.7429579600087018
ACH-000364,-1.0452342393137797
ACH-000365,-0.9011825481129684
ACH-000366,-0.9486435464507104
ACH-000368,-0.7845424479834373
ACH-000374,-1.1409624894477022
ACH-000375,-0.6675441827916339
ACH-000376,-0.975908002673858
ACH-000381,-0.837966916251774
ACH-000383,-0.9421608488282258
ACH-000387,-0.9527212228708282
ACH-000389,-0.6741616852675351
ACH-000390,-1.0378309753546302
ACH-000393,-1.094870069813709
ACH-000395,-1.213973517718245
ACH-000396,-0.9175337937226158
ACH-000397,-0.9014321612768827
ACH-000401,-0.8959831788104776
ACH-000402,-0.9756825861910756
ACH-000403,-0.8560294155875421
ACH-000404,-1.0505638701069575
ACH-000406,-0.9104354947348716
ACH-000407,-0.8584877302803345
ACH-000408,-0.9804093515526212
ACH-000410,-0.9000387466591776
ACH-000411,-0.7598460781203283
ACH-000414,-1.1441991188705356
ACH-000415,-1.1729051812694835
ACH-000416,-0.8092299257055581
ACH-000420,-0.9515016417558309
ACH-000421,-0.92466720345498
ACH-000424,-1.025396469843887
ACH-000425,-0.8083334869680087
ACH-000426,-0.6555979293835652
ACH-000427,-0.9450000231010559
ACH-000433,-0.8372482278525265
ACH-000435,-0.8935061491994494
ACH-000436,-0.6995957857566316
ACH-000444,-0.908012404033554
ACH-000445,-0.6409364394072112
ACH-000448,-0.7222399518456786
ACH-000450,-1.1405842444707548
ACH-000452,-1.0464541803953324
ACH-000454,-0.8014326598285532
ACH-000458,-0.963720604358246
ACH-000459,-0.5091022477841437
ACH-000460,-0.8581844354120992
ACH-000461,-0.978862609390195
ACH-000463,-0.939881237117124
ACH-000464,-1.044224705740845
ACH-000466,-0.8668085536561168
ACH-000467,-0.9898274650891058
ACH-000468,-0.9584245078811756
ACH-000469,-0.8748445198972642
ACH-000470,-0.8761858744550013
ACH-000471,-0.9081548878291321
ACH-000472,-0.9603021971165516
ACH-000473,-0.9432224258255308
ACH-000475,-0.9393925404325038
ACH-000476,-0.8991250693855126
ACH-000477,-0.9587442846271688
ACH-000479,-0.9789240756621074
ACH-000480,-1.1088203644482448
ACH-000481,-0.7655243311548623
ACH-000483,-0.9673481374917864
ACH-000484,-0.570010764359555
ACH-000485,-0.8430807920775464
ACH-000486,-0.917700077011156
ACH-000487,-1.080434755095395
ACH-000488,-0.8309036904189241
ACH-000490,-1.0378392421252962
ACH-000491,-1.0088361801501218
ACH-000495,-0.6648844036826735
ACH-000496,-0.8645736486132773
ACH-000499,-0.6805095252685031
ACH-000500,-0.7878712357913916
ACH-000502,-1.1373037675764437
ACH-000503,-0.8039108627856862
ACH-000505,-0.9471028674081016
ACH-000507,-0.9192786471051668
ACH-000510,-0.942606279651048
ACH-000511,-0.8403712502631729
ACH-000512,-0.7930318291509152
ACH-000516,-0.977792230181216
ACH-000517,-0.7186055578951934
ACH-000518,-0.9899947449973864
ACH-000520,-0.7652569653696211
ACH-000521,-1.0890225330991508
ACH-000522,-0.9813858511388552
ACH-000524,-1.095872270160565
ACH-000527,-0.8209914200304754
ACH-000528,-0.9697656463139772
ACH-000537,-0.8367243863625707
ACH-000541,-0.6413777399754165
ACH-000542,-0.931309284904181
ACH-000544,-0.8468190852808629
ACH-000545,-1.1159963724210276
ACH-000547,-0.995021943902298
ACH-000548,-0.8847233932972748
ACH-000549,-0.8943788669809871
ACH-000550,-0.9968857554496032
ACH-000552,-0.8725782012789831
ACH-000556,-0.9309177536362692
ACH-000557,-1.1794888185883876
ACH-000569,-0.6610617541846839
ACH-000570,-0.7001852287094997
ACH-000571,-1.0920887193093527
ACH-000573,-0.9425726181369641
ACH-000576,-0.7906010252190171
ACH-000579,-0.9844432529783358
ACH-000580,-0.9947282332755744
ACH-000584,-1.051882922659583
ACH-000585,-1.0276936968583503
ACH-000588,-1.0188980122594498
ACH-000589,-0.978944555946825
ACH-000591,-0.6952442063596841
ACH-000593,-1.0619348740016508
ACH-000600,-0.8004736559200626
ACH-000601,-0.7909462739426393
ACH-000605,-1.0071494497683002
ACH-000606,-0.9903546816876676
ACH-000608,-0.5709408706175111
ACH-000614,-1.2183172007197098
ACH-000616,-1.1156571660979249
ACH-000618,-0.8789645788297219
ACH-000619,-0.9146144118368472
ACH-000620,-0.943972433424624
ACH-000621,-0.8702953006750541
ACH-000622,-1.0551890199490208
ACH-000623,-0.9239666869706268
ACH-000624,-0.9062274359288476
ACH-000627,-0.8114393199114802
ACH-000630,-0.9560359001744092
ACH-000631,-1.0870384524967276
ACH-000632,-1.2454165523352094
ACH-000633,-0.6945901401253292
ACH-000637,-1.0146752632749696
ACH-000638,-0.8410420029824633
ACH-000646,-0.8407314186060522
ACH-000647,-0.7097094075099463
ACH-000648,-0.7720570046615127
ACH-000649,-0.8112533924758986
ACH-000651,-1.0961793758910805
ACH-000652,-0.8716331718835669
ACH-000653,-0.829554236167422
ACH-000657,-0.9645607696046484
ACH-000658,-0.8776684136432933
ACH-000661,-1.0834870604765745
ACH-000662,-0.6791063632199019
ACH-000663,-1.0158427927757077
ACH-000665,-0.8010086297839294
ACH-000671,-0.7771207671594129
ACH-000672,-0.9344338252784014
ACH-000673,-0.8190669251082
ACH-000676,-0.9577822620623108
ACH-000677,-0.9207332856791648
ACH-000681,-0.8592571502674669
ACH-000683,-1.035114063401957
ACH-000684,-1.054104615620731
ACH-000688,-0.8755651398866089
ACH-000693,-0.7338220970506697
ACH-000694,-1.0753746899285554
ACH-000695,-0.8163625605982583
ACH-000696,-1.053243396581954
ACH-000697,-0.674485204421979
ACH-000699,-1.1019671736301972
ACH-000701,-0.6339820899830195
ACH-000706,-1.0128897214419037
ACH-000711,-0.8686086351651838
ACH-000713,-1.0143920356361806
ACH-000714,-0.7499585555959671
ACH-000718,-0.8398426677924723
ACH-000720,-0.8730457780411844
ACH-000721,-0.8598004288331346
ACH-000724,-0.7724318441650891
ACH-000725,-0.6489364661141914
ACH-000732,-1.05551174925833
ACH-000734,-0.9736317147906058
ACH-000735,-0.9105558935296476
ACH-000736,-0.8047966829695059
ACH-000738,-0.7204093235697406
ACH-000746,-0.8537251908214913
ACH-000747,-1.064800695779681
ACH-000748,-1.0985729921475602
ACH-000753,-1.167373924432766
ACH-000756,-0.6524450260310987
ACH-000757,-0.8921156037825304
ACH-000758,-0.8390905921633216
ACH-000760,-0.9904087739282792
ACH-000762,-0.9929638186732016
ACH-000763,-0.8707527843770546
ACH-000764,-0.9195297749954174
ACH-000765,-1.0544005048370633
ACH-000766,-0.8269978294316026
ACH-000767,-1.0270297029388131
ACH-000768,-0.7705405614127957
ACH-000769,-0.8426342397287161
ACH-000770,-1.011360789911731
ACH-000771,-0.8245035659623526
ACH-000773,-0.7152817607841205
ACH-000776,-0.8044871515834519
ACH-000777,-0.9779636514719608
ACH-000778,-1.6340193528410112
ACH-000781,-0.9019648777284208
ACH-000782,-1.1919441359043366
ACH-000783,-0.9703205819655872
ACH-000784,-0.8599614538220729
ACH-000785,-0.7507968755455143
ACH-000787,-0.9067154480167954
ACH-000788,-0.7433336009450328
ACH-000791,-1.0457230061941247
ACH-000792,-0.6135871055345257
ACH-000794,-0.9183303184110896
ACH-000796,-0.856895325013027
ACH-000798,-0.9711401947559948
ACH-000799,-0.7434735654450488
ACH-000800,-0.9824067940721272
ACH-000802,-0.9975772462196142
ACH-000804,-0.8860603258759105
ACH-000805,-0.9032544323363516
ACH-000809,-0.6227259538631156
ACH-000810,-0.8458850218470355
ACH-000811,-1.1681767239091885
ACH-000817,-0.8070194330194753
ACH-000819,-0.9624245141268568
ACH-000820,-1.3317576463562444
ACH-000821,-1.061118353605525
ACH-000822,-0.998837978457088
ACH-000823,-0.9008909323394336
ACH-000824,-0.9754529572210002
ACH-000827,-0.591851177875653
ACH-000829,-0.9264939205464872
ACH-000831,-0.9819061174880548
ACH-000832,-0.7797048794817358
ACH-000833,-0.6993678892265351
ACH-000834,-0.8718265267102262
ACH-000835,-1.1290531503735013
ACH-000836,-0.9934093874356696
ACH-000837,-0.940889270117836
ACH-000838,-0.9599747625035804
ACH-000839,-0.7194291631721625
ACH-000840,-0.9303322432906928
ACH-000841,-0.7967443923130301
ACH-000843,-0.9330745402898496
ACH-000846,-0.7641751437908306
ACH-000847,-1.108106192298984
ACH-000848,-0.9172320115506278
ACH-000849,-0.8528013942683452
ACH-000851,-0.9440462349438234
ACH-000855,-0.8363085063231283
ACH-000856,-0.7528428844104019
ACH-000858,-0.8382412286139492
ACH-000859,-0.8069165671870657
ACH-000861,-1.052499492603189
ACH-000862,-1.0432242072242612
ACH-000865,-1.0105120827883332
ACH-000866,-1.0064165919993633
ACH-000867,-0.7807399503535167
ACH-000869,-1.0005373381926588
ACH-000872,-0.6624442341239458
ACH-000873,-0.8107167369845331
ACH-000876,-0.906443527705
ACH-000878,-0.7617215527729861
ACH-000880,-0.4946517373008003
ACH-000881,-0.923377537575098
ACH-000882,-1.0414433370869265
ACH-000884,-0.8430838113387081
ACH-000885,-0.9221023846051678
ACH-000887,-0.7996946210614444
ACH-000889,-0.9984217217512236
ACH-000896,-0.7941871971489168
ACH-000898,-0.7800023887677465
ACH-000900,-0.6696865189347186
ACH-000901,-0.9039219757357364
ACH-000905,-0.7851640420555395
ACH-000906,-0.9586760884296642
ACH-000907,-0.7630721923667767
ACH-000910,-1.1063411838759298
ACH-000911,-0.9403455017451324
ACH-000912,-0.8885931356704406
ACH-000913,-1.0730501425013037
ACH-000915,-0.8998404741042597
ACH-000916,-0.9401627702445344
ACH-000917,-0.961693706339928
ACH-000920,-0.949838030616842
ACH-000921,-1.1981250658177702
ACH-000924,-0.9069415981720712
ACH-000926,-1.0920531166884315
ACH-000928,-0.9480952679241283
ACH-000929,-0.8761046008836837
ACH-000932,-0.8175305892907131
ACH-000935,-0.7305537789778102
ACH-000936,-0.9860014352754796
ACH-000937,-0.9388311524594024
ACH-000938,-0.9906590692219976
ACH-000939,-1.0331505438393942
ACH-000941,-1.1226481154387742
ACH-000943,-1.0335619742834556
ACH-000946,-0.8930970865125349
ACH-000947,-0.9275811877668676
ACH-000948,-0.8560953479733476
ACH-000950,-0.9210306461221598
ACH-000953,-0.7071673845130414
ACH-000954,-0.8207872583950746
ACH-000957,-0.6382912793584021
ACH-000958,-0.9103437070879724
ACH-000960,-1.0137108942269226
ACH-000963,-0.43128512280435377
ACH-000968,-1.0684560226621649
ACH-000969,-0.9868451234408536
ACH-000972,-0.7692708579159713
ACH-000973,-0.8345955848538055
ACH-000974,-0.7492181870638823
ACH-000978,-1.1018554687923725
ACH-000984,-0.9145366360306738
ACH-000986,-0.9146699221599304
ACH-000988,-1.1800362760653986
ACH-000993,-0.8665235360093336
ACH-000994,-0.7422748417477151
ACH-000996,-0.7129054519729456
ACH-001001,-0.9771767087854052
ACH-001020,-0.9430035734279576
ACH-001028,-0.9769260504042496
ACH-001031,-0.6977433025521145
ACH-001038,-0.8050871087301261
ACH-001048,-0.8604809866654244
ACH-001050,-0.8969079433203585
ACH-001053,-0.6517043801416029
ACH-001054,-0.7940315445036533
ACH-001061,-0.9582589110472988
ACH-001067,-0.8355891359239915
ACH-001075,-0.9562418637992643
ACH-001096,-0.9051386899672912
ACH-001111,-0.7538282934784086
ACH-001119,-0.9086160418890004
ACH-001128,-0.9739743511213362
ACH-001134,-0.3878945885078509
ACH-001151,-0.9484311652579972
ACH-001163,-0.9468393834657596
ACH-001164,-0.4585358024063848
ACH-001183,-0.915392828624706
ACH-001192,-1.0358501700842988
ACH-001193,-0.6982849654988418
ACH-001196,-1.0613025642716147
ACH-001197,-0.8412257102962071
ACH-001205,-1.1063736910799684
ACH-001211,-0.7071419496218467
ACH-001212,-0.584445403451611
ACH-001228,-0.8970237610656394
ACH-001232,-0.7475626843023842
ACH-001239,-0.8594959671250021
ACH-001270,-0.7674189004359556
ACH-001274,-0.8194232532759692
ACH-001275,-0.88445341272795
ACH-001277,-0.8968454080907658
ACH-001278,-0.7427600489171668
ACH-001280,-0.9950316917121652
ACH-001283,-0.99673534296874
ACH-001289,-0.8842294263337571
ACH-001300,-0.9705977000431232
ACH-001301,-0.8150055754513121
ACH-001302,-1.1468146668218155
ACH-001306,-0.9722463648382934
ACH-001318,-1.1227240603119109
ACH-001322,-0.8129440378653751
ACH-001328,-1.0219022184810642
ACH-001332,-0.7024934561428906
ACH-001336,-0.7678234449294057
ACH-001346,-0.9335649141734472
ACH-001353,-0.8231601788754368
ACH-001354,-0.8575754342444164
ACH-001367,-0.9246864449159587
ACH-001368,-1.103993568481891
ACH-001374,-0.7971244600676075
ACH-001377,-0.7155221107627454
ACH-001380,-0.9621378598472166
ACH-001391,-0.8640460843418374
ACH-001408,-0.8787045891149641
ACH-001430,-0.8618911795249363
ACH-001431,-0.741975806723251
ACH-001450,-1.2368968281580401
ACH-001496,-0.9934270566773052
ACH-001500,-0.9952720534370936
ACH-001523,-1.1421850324518303
ACH-001532,-0.834603424137579
ACH-001550,-1.2250148205644642
ACH-001552,-1.1161846636561452
ACH-001554,-0.9875141711785704
ACH-001654,-1.0366569075713798
ACH-001735,-1.0872669714889918
ACH-001736,-0.8484712388495329
ACH-001737,-0.7929703014643438
ACH-001740,-0.9006073171647049
ACH-001745,-1.1126436282363341
ACH-001765,-0.8618283531537043
