,FFAR2 (2867)
ACH-000153,-0.3516591423891233
ACH-000159,-0.20373441268218745
ACH-000160,-0.1832956201305421
ACH-000163,-0.31468485739681523
ACH-000167,-0.1021904329601702
ACH-000168,-0.232819385177464
ACH-000169,-0.17091321966863704
ACH-000178,-0.2060358866270736
ACH-000183,-0.15626945581080073
ACH-000188,-0.1816384106559176
ACH-000189,0.08612288114321312
ACH-000190,-0.5040195622839744
ACH-000198,-0.28262591843308743
ACH-000203,-0.04305814573607579
ACH-000204,0.025316511764735358
ACH-000206,-0.20878438834951046
ACH-000207,-0.3149415688837284
ACH-000208,-0.5172140347248454
ACH-000210,-0.20525801414149425
ACH-000211,-0.10745286572381613
ACH-000215,-0.17212232715837528
ACH-000221,-0.2804135425066135
ACH-000222,-0.08687796716331536
ACH-000223,-0.19847894832797355
ACH-000226,-0.18667499633633708
ACH-000227,-0.22398024046557707
ACH-000228,-0.1859744090397472
ACH-000231,-0.012183848776550805
ACH-000232,-0.2636908076722556
ACH-000233,-0.20668047477685364
ACH-000234,-0.20929469550074264
ACH-000235,-0.29078355456918714
ACH-000237,-0.28221743839386304
ACH-000238,-0.0005388560155318143
ACH-000242,-0.07055525160043218
ACH-000243,-0.14534592657231676
ACH-000244,0.0021212064963107395
ACH-000246,-0.20768852674165386
ACH-000248,-0.09360945431622844
ACH-000250,-0.13798601775532765
ACH-000251,-0.3191221005166928
ACH-000252,-0.09886412791507096
ACH-000253,-0.14613384787518865
ACH-000255,-0.19938897515390264
ACH-000256,-0.12993748385842982
ACH-000257,0.1467343435216054
ACH-000258,-0.33950030837931305
ACH-000259,-0.20714241930966049
ACH-000260,-0.19520335863570148
ACH-000261,-0.1837283932962072
ACH-000262,-0.5472533356040802
ACH-000263,-0.14240284879681234
ACH-000264,-0.1510970123733652
ACH-000265,-0.3925902528385784
ACH-000266,-0.18823737617885294
ACH-000272,-0.1885371023059736
ACH-000274,-0.1504124276555564
ACH-000277,-0.17519621203239558
ACH-000278,-0.4151456003354495
ACH-000279,-0.14066394022458206
ACH-000280,-0.2781911823911654
ACH-000281,0.02765884891957188
ACH-000288,-0.03865616307580203
ACH-000291,-0.2067869388096758
ACH-000293,-0.4616712445926882
ACH-000294,-0.2473133242884451
ACH-000295,-0.11415456399218588
ACH-000296,-0.2610675114557942
ACH-000302,-0.43277021640818
ACH-000304,-0.5085766184520369
ACH-000307,-0.0783233246633925
ACH-000308,-0.19001395236262256
ACH-000310,-0.18980393495866332
ACH-000311,-0.09621833419303537
ACH-000312,-0.02954779251012837
ACH-000315,-0.2453613488999113
ACH-000316,0.04552252175922473
ACH-000317,-0.1267156770020379
ACH-000318,-0.21531732750640986
ACH-000319,-0.2329866383855128
ACH-000320,-0.036697056019327365
ACH-000322,0.0037861681895616154
ACH-000323,-0.20170304150105225
ACH-000324,-0.25336235189638884
ACH-000329,-0.12493916430110567
ACH-000330,-0.2638593371783043
ACH-000331,-0.04532605986843119
ACH-000332,-0.1986586528559892
ACH-000334,-0.26384175090368106
ACH-000335,-0.07009208486598005
ACH-000336,-0.16422978959197262
ACH-000337,-0.12589343698624522
ACH-000338,-0.2232997014887418
ACH-000339,-0.30900867294724604
ACH-000341,-0.08239513483832635
ACH-000348,-0.2498642068401956
ACH-000350,-0.0950601317197705
ACH-000352,-0.1026879128329112
ACH-000356,-0.3664447810549677
ACH-000361,-0.20638692097952724
ACH-000362,-0.28839765778779475
ACH-000363,-0.18366614906209347
ACH-000364,-0.1786691167519732
ACH-000365,-0.3201774378373861
ACH-000366,-0.2508589498158885
ACH-000368,-0.05514501212882657
ACH-000374,0.009095608471141024
ACH-000375,-0.04176552859530513
ACH-000376,-0.08680905549188761
ACH-000381,-0.3665989048803342
ACH-000383,-0.28325868110795865
ACH-000387,-0.3134793434171979
ACH-000389,-0.29818679887419103
ACH-000390,-0.2114692012350317
ACH-000393,-0.15321336681644632
ACH-000395,-0.1853794134070356
ACH-000396,-0.32641061224476625
ACH-000397,-0.20557983553190626
ACH-000401,-0.2392313278116713
ACH-000402,-0.04093526198227892
ACH-000403,-0.17933871972159168
ACH-000404,-0.05634876329087981
ACH-000406,-0.20566495239740526
ACH-000407,-0.12428205951949575
ACH-000408,-0.27591736123565425
ACH-000410,-0.1359145854524829
ACH-000411,-0.06267141132277944
ACH-000414,-0.2605695186949251
ACH-000415,-0.12963294076114684
ACH-000416,-0.1983439557221356
ACH-000420,-0.03632791860510945
ACH-000421,-0.14318945644542105
ACH-000424,-0.09831508255569056
ACH-000425,-0.21215169597942454
ACH-000426,-0.26502322079607016
ACH-000427,-0.14250630136549508
ACH-000433,-0.19593903683263364
ACH-000435,-0.5530342384877281
ACH-000436,-0.1185837405220953
ACH-000444,-0.10857491172167927
ACH-000445,0.05357526895830215
ACH-000448,-0.14278285025712398
ACH-000450,-0.5004046923223286
ACH-000452,-0.1388566564063849
ACH-000454,-0.2203150737307044
ACH-000458,-0.0859585513272483
ACH-000459,-0.3113138352059078
ACH-000460,-0.14333257591614298
ACH-000461,-0.11376199491338222
ACH-000463,-0.08502431164927425
ACH-000464,-0.22821662404387874
ACH-000466,-0.3279280274266897
ACH-000467,-0.1376717765763526
ACH-000468,-0.2653615575684401
ACH-000469,-0.2134848133326692
ACH-000470,-0.29221704892927297
ACH-000471,-0.1630221210001371
ACH-000472,-0.2953540888024075
ACH-000473,-0.25190465561842434
ACH-000475,-0.15589407213710416
ACH-000476,-0.252538694679083
ACH-000477,-0.1595641465565492
ACH-000479,-0.11460318461640187
ACH-000480,-0.30436831250900065
ACH-000481,-0.14197443130097667
ACH-000483,-0.10547499412244236
ACH-000484,-0.2983439780985681
ACH-000485,-0.1219535466910614
ACH-000486,-0.20451112127058602
ACH-000487,-0.2210393437864754
ACH-000488,-0.15640634039150764
ACH-000490,-0.20572927771256053
ACH-000491,-0.06312487546139177
ACH-000495,-0.17575517737861862
ACH-000496,-0.08658371672788727
ACH-000499,-0.1945501137437996
ACH-000500,-0.0805027974048538
ACH-000502,-0.297558009177645
ACH-000503,0.06484914028898872
ACH-000505,-0.1920411584123292
ACH-000507,-0.12116738579545575
ACH-000510,-0.4592853914659764
ACH-000511,-0.30212430878297136
ACH-000512,-0.2099286549961623
ACH-000516,-0.1700358229012457
ACH-000517,-0.16545229165722816
ACH-000518,-0.2498828846482849
ACH-000520,-0.17088914925380205
ACH-000521,-0.23505571778605125
ACH-000522,-0.2251082890677158
ACH-000524,-0.2492580809164671
ACH-000527,-0.20904602809883424
ACH-000528,-0.1840296810368912
ACH-000537,-0.04513137313998043
ACH-000541,-0.4829207688023892
ACH-000542,-0.3108894187349288
ACH-000544,-0.17146989058853224
ACH-000545,-0.27596821645059144
ACH-000547,-0.39652385413574703
ACH-000548,-0.1509696263820227
ACH-000549,-0.2738817999036243
ACH-000550,-0.04369133727825672
ACH-000552,-0.30169691482530553
ACH-000556,-0.22440247545019906
ACH-000557,-0.2483928766278927
ACH-000569,-0.4230380978895084
ACH-000570,-0.1734470254304728
ACH-000571,-0.30115785477183193
ACH-000573,-0.16339661122879529
ACH-000576,-0.14356749746935807
ACH-000579,0.028801786333511468
ACH-000580,-0.3080644771515699
ACH-000584,-0.20048422551419728
ACH-000585,-0.21079494194421086
ACH-000588,-0.3180533506465144
ACH-000589,-0.08855562717026053
ACH-000591,-0.11208928343567924
ACH-000593,-0.147336055606044
ACH-000600,-0.13533145728054455
ACH-000601,-0.24171933182915575
ACH-000605,-0.3125452381031477
ACH-000606,-0.24250287070396875
ACH-000608,-0.2688741063950698
ACH-000614,-0.1366286722507801
ACH-000616,-0.21171469746846647
ACH-000618,-0.21122240243014476
ACH-000619,-0.107177074408716
ACH-000620,-0.2335245927856717
ACH-000621,-0.3158273890051836
ACH-000622,-0.10402601662990424
ACH-000623,-0.2312596156351034
ACH-000624,-0.1984119159984515
ACH-000627,-0.1771039682920418
ACH-000630,-0.17364902012916755
ACH-000631,-0.3464617839695729
ACH-000632,-0.14215105274726278
ACH-000633,-0.19732937670867376
ACH-000637,-0.2358241772964668
ACH-000638,-0.050622078306558765
ACH-000646,-0.3181394370961819
ACH-000647,-0.11223721558150923
ACH-000648,-0.10800816282719794
ACH-000649,-0.2335613890867693
ACH-000651,-0.18843885264828691
ACH-000652,-0.19610930772052565
ACH-000653,-0.034034081513508466
ACH-000657,-0.2545383428564868
ACH-000658,-0.26507485532217884
ACH-000661,-0.15034695264749576
ACH-000662,-0.29409309848498905
ACH-000663,-0.20599782287831767
ACH-000665,0.01108264830020934
ACH-000671,-0.20949889675280234
ACH-000672,-0.3791189929484787
ACH-000673,-0.15840079315679395
ACH-000676,-0.2132961873761408
ACH-000677,-0.2490737916925781
ACH-000681,-0.4442756686559913
ACH-000683,-0.15705570718613446
ACH-000684,-0.14011399184765935
ACH-000688,-0.016989115580459752
ACH-000693,-0.21353225557835093
ACH-000694,-0.299658185541279
ACH-000695,-0.2112321308520125
ACH-000696,-0.2553720886300459
ACH-000697,-0.18694381651969316
ACH-000699,-0.2316187379898583
ACH-000701,-0.40039804712586796
ACH-000706,-0.1151652604381578
ACH-000711,-0.1821871267824343
ACH-000713,-0.5032451524766568
ACH-000714,-0.22563168429940925
ACH-000718,-0.23355462198511326
ACH-000720,-0.18208370079941646
ACH-000721,-0.21623836741663088
ACH-000724,-0.3400901380546423
ACH-000725,-0.1841309429423233
ACH-000732,0.00023867331580718242
ACH-000734,-0.31041025719379434
ACH-000735,-0.11798934959850885
ACH-000736,-0.30909494646207725
ACH-000738,-0.1517701093902354
ACH-000746,-0.3890442472488482
ACH-000747,-0.2994791918095965
ACH-000748,-0.320051574957253
ACH-000753,-0.14487143799058042
ACH-000756,-0.31744237911295564
ACH-000757,-0.17860915324794338
ACH-000758,-0.21402832813803926
ACH-000760,-0.12630943050433655
ACH-000762,-0.036017153345075666
ACH-000763,-0.2241743873395385
ACH-000764,-0.3306244217801957
ACH-000765,-0.32218434828675274
ACH-000766,-0.1668135276002461
ACH-000767,-0.1534292559530113
ACH-000768,-0.2662158686188926
ACH-000769,-0.33064346462445515
ACH-000770,-0.21502906061784016
ACH-000771,-0.11376620114247014
ACH-000773,-0.34946398755460234
ACH-000776,-0.4590339520579124
ACH-000777,-0.3760750797293445
ACH-000778,-0.2997035113438626
ACH-000781,-0.16943205019852178
ACH-000782,-0.27835889158563193
ACH-000783,-0.15450413907877225
ACH-000784,-0.29854469516800475
ACH-000785,-0.18594578450064106
ACH-000787,-0.22237314675032152
ACH-000788,-0.2581956180476375
ACH-000791,-0.23916451437706496
ACH-000792,-0.2632250503183064
ACH-000794,-0.08247158631999353
ACH-000796,-0.1144163898356308
ACH-000798,-0.2143743446293276
ACH-000799,0.0083553641636607
ACH-000800,-0.1395358855087461
ACH-000802,-0.10455826055713807
ACH-000804,-0.319097975137147
ACH-000805,-0.4574775347702079
ACH-000809,-0.2042880488405452
ACH-000810,-0.03114309272658505
ACH-000811,-0.11920484033117068
ACH-000817,-0.1318314291792512
ACH-000819,-0.33216525968458244
ACH-000820,-0.3054806875335596
ACH-000821,-0.3299498164468075
ACH-000822,-0.35996319123875903
ACH-000823,-0.20307060643927333
ACH-000824,-0.49307142884469396
ACH-000827,-0.23515623308304084
ACH-000829,-0.24238654985581576
ACH-000831,-0.4601007764254383
ACH-000832,-0.10686925459145853
ACH-000833,-0.08775313823105046
ACH-000834,-0.030841621051448793
ACH-000835,-0.31218922182168896
ACH-000836,-0.1883931520533947
ACH-000837,-0.2642921339339964
ACH-000838,-0.1370001706186941
ACH-000839,-0.0017645647449938996
ACH-000840,-0.03402885234366382
ACH-000841,-0.14862197937997096
ACH-000843,-0.07730947986856983
ACH-000846,-0.15444647964324842
ACH-000847,-0.3214419651897111
ACH-000848,-0.2714148642680089
ACH-000849,-0.13878145454228652
ACH-000851,0.014930819075151903
ACH-000855,-0.08917980215394754
ACH-000856,-0.22361563651512
ACH-000858,-0.2690670859077425
ACH-000859,-0.054251883377450585
ACH-000861,-0.4257508121241725
ACH-000862,-0.2002638163443224
ACH-000865,-0.1794146996713657
ACH-000866,-0.18851522228318515
ACH-000867,-0.21119225241288347
ACH-000869,-0.14156765074224992
ACH-000872,-0.328265191374107
ACH-000873,-0.2622002018850915
ACH-000876,-0.07671487556753205
ACH-000878,-0.09649449003731413
ACH-000880,-0.2245526973418611
ACH-000881,-0.061692048844379975
ACH-000882,-0.03304300217131435
ACH-000884,-0.312802967915326
ACH-000885,-0.19389290006284174
ACH-000887,-0.1673487681307077
ACH-000889,-0.3604925055011302
ACH-000896,-0.1549610522846113
ACH-000898,-0.4100854672132412
ACH-000900,-0.16975663363285326
ACH-000901,-0.2735847968034069
ACH-000905,-0.09771872748448164
ACH-000906,-0.32238404088796363
ACH-000907,-0.14038049980214248
ACH-000910,-0.10565096608434096
ACH-000911,-0.3096698198561413
ACH-000912,-0.3059927686695813
ACH-000913,-0.08081905151300643
ACH-000915,-0.13782844472995875
ACH-000916,-0.28703384643767105
ACH-000917,-0.21556762223346626
ACH-000920,0.08707096323131071
ACH-000921,-0.10054471935210564
ACH-000924,-0.12253476867540095
ACH-000926,-0.01936427432457223
ACH-000928,-0.2270604440112496
ACH-000929,0.0029265713408959428
ACH-000932,-0.14678473443866413
ACH-000935,0.035616427684946314
ACH-000936,-0.25128610322634315
ACH-000937,-0.22639066578591924
ACH-000938,-0.18968581484200095
ACH-000939,-0.3977861434434056
ACH-000941,-0.2336840374140915
ACH-000943,-0.2547737930946057
ACH-000946,-0.27079988897522844
ACH-000947,-0.18735710575166292
ACH-000948,-0.09638087727637314
ACH-000950,-0.2971280977197243
ACH-000953,-0.2474461754565244
ACH-000954,-0.011741740618369542
ACH-000957,-0.14613935950150364
ACH-000958,-0.1482555149876894
ACH-000960,-0.1435885471129448
ACH-000963,-0.1897996628296928
ACH-000968,-0.29321814541839536
ACH-000969,-0.2876022943973787
ACH-000972,-0.12228646048592785
ACH-000973,-0.2322129340869038
ACH-000974,-0.1009451327592683
ACH-000978,-0.4563799179495512
ACH-000984,-0.1798331997387857
ACH-000986,-0.17483965883728128
ACH-000988,-0.1326313024648319
ACH-000993,-0.120459573187879
ACH-000994,-0.4410119814919348
ACH-000996,-0.06912346756329926
ACH-001001,-0.22314739367259392
ACH-001020,-0.18549285294372875
ACH-001028,-0.0954260024513621
ACH-001031,-0.2797675070593178
ACH-001038,-0.12180587673734206
ACH-001048,-0.2650449299609081
ACH-001050,-0.16773115817754275
ACH-001053,-0.14137813576458588
ACH-001054,-0.138459385491612
ACH-001061,-0.24440908444042106
ACH-001067,-0.11974909859961062
ACH-001075,-0.4176837414215469
ACH-001096,-0.16367633381917462
ACH-001111,-0.2530966922065225
ACH-001119,-0.3161017607207409
ACH-001128,-0.28068512237184634
ACH-001134,-0.20133831507518304
ACH-001151,-0.21205182778932527
ACH-001163,-0.2315683379350744
ACH-001164,-0.17491525889947246
ACH-001183,-0.17889603702260512
ACH-001192,-0.2457144666823684
ACH-001193,-0.25474604780708
ACH-001196,-0.2085718857220822
ACH-001197,-0.20009849904184185
ACH-001205,-0.1180064474925905
ACH-001211,0.022563944321210668
ACH-001212,-0.008922882336187342
ACH-001228,-0.12647629065189694
ACH-001232,-0.17511187778533244
ACH-001239,-0.1211124232945364
ACH-001270,-0.003672106932364225
ACH-001274,-0.024724363382521687
ACH-001275,-0.19555801976221385
ACH-001277,0.01243311622715705
ACH-001278,-0.2703933255072693
ACH-001280,-0.1210024002228521
ACH-001283,-0.18227809916320672
ACH-001289,-0.3436468591250079
ACH-001300,-0.1746213109344796
ACH-001301,-0.1640978483772712
ACH-001302,-0.20782394827010287
ACH-001306,-0.08560650743820444
ACH-001318,-0.04910216752170145
ACH-001322,-0.25661124851634703
ACH-001328,-0.13362491585859648
ACH-001332,-0.5198999509181714
ACH-001336,-0.11314947715851716
ACH-001346,-0.30148505814815524
ACH-001353,-0.27521358133575075
ACH-001354,-0.2459647836773835
ACH-001367,-0.21942624355539334
ACH-001368,-0.20688351630930096
ACH-001374,0.032014814438219616
ACH-001377,-0.09432068528622957
ACH-001380,-0.05565018551217605
ACH-001391,-0.20437408792612846
ACH-001408,-0.20238180037560488
ACH-001430,-0.3678884054490409
ACH-001431,-0.3048715006153739
ACH-001450,-0.2129576307616472
ACH-001496,-0.19940798352002956
ACH-001500,-0.4440025312295164
ACH-001523,-0.040705164886453614
ACH-001532,-0.2318158024043332
ACH-001550,-0.2240446075542278
ACH-001552,-0.2658639980137546
ACH-001554,-0.24040184845881865
ACH-001654,-0.2626808610052012
ACH-001735,-0.3042765157434854
ACH-001736,-0.2210145807484308
ACH-001737,0.10408951309688888
ACH-001740,-0.2369406197105165
ACH-001745,-0.2434193966047172
ACH-001765,-0.2600062440657462
