,SORL1 (6653)
ACH-000004,-0.0634085635551411
ACH-000005,0.08673928255891855
ACH-000007,-0.0361796100009035
ACH-000009,0.02700491776139534
ACH-000011,0.12017017361108764
ACH-000012,0.03168151162082996
ACH-000013,0.013262920134670165
ACH-000014,0.011468968790831756
ACH-000015,0.05047586987231231
ACH-000017,0.1183999010770384
ACH-000018,0.0273179286473966
ACH-000019,-0.010910533472184777
ACH-000021,0.10878526152837538
ACH-000022,0.07542610189646783
ACH-000025,0.1351257346087222
ACH-000028,0.1236660894878129
ACH-000030,0.04752584251009207
ACH-000035,-0.0028269422733596
ACH-000036,0.12433094282912148
ACH-000037,0.026230643235637868
ACH-000039,0.09904899090461257
ACH-000040,0.17222019318726753
ACH-000041,-0.16797689022927914
ACH-000042,0.148841668035624
ACH-000045,-0.0003030331545387976
ACH-000047,0.11701467223342744
ACH-000052,0.1489485554698549
ACH-000053,0.06559909901940343
ACH-000054,0.1243752208266622
ACH-000055,0.14123654640253647
ACH-000060,-0.01867614603101559
ACH-000067,0.2652316185937141
ACH-000070,0.1859154071417404
ACH-000075,0.13425912638917645
ACH-000078,0.09713700986743322
ACH-000082,0.006017513735969165
ACH-000085,0.0011524365993089837
ACH-000086,-0.0654634943885363
ACH-000087,0.048635919648870034
ACH-000092,0.0907192209735406
ACH-000095,0.07972491597691372
ACH-000097,0.004238221669281109
ACH-000098,0.11211873821227072
ACH-000099,0.031144075551952363
ACH-000108,0.011266074768665408
ACH-000113,0.11538908952085578
ACH-000116,-0.01660185821516973
ACH-000118,0.07938353103594194
ACH-000120,-0.08567281302183223
ACH-000123,0.13584803013472835
ACH-000127,0.061815029101213476
ACH-000128,-0.034511648182107384
ACH-000132,-0.13112497862684613
ACH-000133,0.046494274846794234
ACH-000137,-0.0028539171707370674
ACH-000138,0.05632700386277071
ACH-000142,0.020295497770614724
ACH-000143,0.02120790015426561
ACH-000146,0.07902214755650143
ACH-000148,0.10271862421892053
ACH-000150,0.0017071464874535381
ACH-000152,0.002007156355420166
ACH-000153,-0.06023708743770938
ACH-000159,0.03870612321137477
ACH-000160,0.06738199702101899
ACH-000163,-0.00922427225078609
ACH-000167,-0.09817086912199777
ACH-000168,0.008581822453622844
ACH-000169,0.12063874249634045
ACH-000178,0.022723230110968624
ACH-000183,-0.024989895153218405
ACH-000188,0.05287216284932754
ACH-000189,-0.04458112915723575
ACH-000190,-0.18034061831032014
ACH-000198,0.015434060772700584
ACH-000203,0.07637761708885481
ACH-000204,0.15938931724876554
ACH-000206,-0.03170563516502383
ACH-000207,0.10632377248247356
ACH-000208,-0.2828142519210538
ACH-000210,-0.1373612169536705
ACH-000211,0.08674995037095758
ACH-000215,0.03215893054224445
ACH-000221,-0.019710949826545185
ACH-000222,0.12718484424767632
ACH-000223,0.08422127753292165
ACH-000226,0.10899265169028888
ACH-000227,0.17501363272376516
ACH-000228,0.16366822888423874
ACH-000231,0.12513348124679166
ACH-000232,0.12786081680034414
ACH-000233,0.15742997251800162
ACH-000234,-0.044281402137611114
ACH-000235,0.03521712653056218
ACH-000237,0.03617207987350519
ACH-000238,0.05520529906373423
ACH-000242,0.2034960535433354
ACH-000243,0.1926745980664564
ACH-000244,0.17266566862676833
ACH-000246,-0.03124488644900697
ACH-000248,0.0032050543656286226
ACH-000250,0.11085498566500193
ACH-000251,0.07184923119024111
ACH-000252,-0.15460439262448986
ACH-000253,0.09269434439214584
ACH-000255,0.06951546529700439
ACH-000256,0.04242248830048991
ACH-000257,0.012470929099136692
ACH-000258,-0.056160889307303084
ACH-000259,0.12719711594597813
ACH-000260,0.07111327990577324
ACH-000261,0.09534211421930212
ACH-000262,-0.01186631994969582
ACH-000263,-0.051592046391923184
ACH-000264,-0.08864549098863872
ACH-000265,0.05034133601371645
ACH-000266,0.045178330779848036
ACH-000272,-0.01342982734418158
ACH-000274,0.01060610685483122
ACH-000277,-0.006743650203281125
ACH-000278,0.10604255818225987
ACH-000279,0.009917254536928636
ACH-000280,0.01756408772522798
ACH-000281,0.04482380755789022
ACH-000288,0.049088228167062264
ACH-000291,-0.03043083618202282
ACH-000293,0.012278770517478959
ACH-000294,0.038052467651126805
ACH-000295,-0.07595336863907204
ACH-000296,-0.12063793473401545
ACH-000302,0.04438808328966315
ACH-000304,0.10163036360930608
ACH-000307,-0.01985807560822496
ACH-000308,0.1082425253133319
ACH-000310,0.027407407678751498
ACH-000311,0.12945440359481775
ACH-000312,0.02270806802424153
ACH-000315,0.07321585796793055
ACH-000316,0.14934999129889082
ACH-000317,0.1824424778824686
ACH-000318,0.03272203641657825
ACH-000319,0.07402737511523805
ACH-000320,0.03615906316878612
ACH-000322,0.09738227799032212
ACH-000323,0.0434454716125728
ACH-000324,0.08304783498606924
ACH-000329,0.044748099816151535
ACH-000330,0.027772315873221
ACH-000331,0.15825381390503748
ACH-000332,0.09171663115578657
ACH-000334,-0.14828473950693433
ACH-000335,0.2665501046874041
ACH-000336,0.09703085371339028
ACH-000337,-0.0866696598150249
ACH-000338,0.5039621945316686
ACH-000339,0.06064863571906193
ACH-000341,0.2126035194455652
ACH-000348,0.08979107107442362
ACH-000350,0.07067155367841929
ACH-000352,0.028750009029127745
ACH-000356,0.08391513865784321
ACH-000361,0.041255329863112096
ACH-000362,0.07201019713075481
ACH-000363,0.05245185090809908
ACH-000364,0.021025966174442298
ACH-000365,-0.01454394896566839
ACH-000366,0.06113082366200375
ACH-000368,0.012793909846325124
ACH-000374,-0.14461848452119513
ACH-000375,-0.05502843081949525
ACH-000376,0.010424005744907296
ACH-000381,-0.034594948826064266
ACH-000383,0.04362975704310778
ACH-000387,-0.07634802265927798
ACH-000389,0.0765018972207114
ACH-000390,0.020875702867028088
ACH-000393,-0.02591547296959755
ACH-000395,-0.0428375837389097
ACH-000396,0.16645190535783844
ACH-000397,-0.024478279183966372
ACH-000401,0.2475313329189037
ACH-000402,0.2696609328457041
ACH-000403,0.04078661718587609
ACH-000404,0.2482480408272723
ACH-000406,0.06034775422324224
ACH-000407,0.026012380296078937
ACH-000408,-0.09627363541064328
ACH-000410,0.07423457858364971
ACH-000411,0.031169113585420457
ACH-000414,0.16491159436241198
ACH-000415,0.055824854702458966
ACH-000416,0.06503849102254519
ACH-000420,0.06799289227364047
ACH-000421,-0.01828849391542464
ACH-000424,0.1400321765322212
ACH-000425,0.09773048005493506
ACH-000426,0.2459493808662036
ACH-000427,0.15205147621317008
ACH-000433,-0.017303695083091927
ACH-000435,0.01030936211668899
ACH-000436,0.20029866020731574
ACH-000444,-0.026939083946073892
ACH-000445,0.131491716617408
ACH-000448,0.10676008609445864
ACH-000450,-0.04782855479686067
ACH-000452,0.10989618941717903
ACH-000454,0.19835213677873967
ACH-000458,-0.01979501807973796
ACH-000459,0.060945635190648724
ACH-000460,-0.008997250651242178
ACH-000461,-0.046716742038337006
ACH-000463,0.11536546256031235
ACH-000464,-0.030599375337531962
ACH-000466,0.02737510889003587
ACH-000467,0.07199739594253156
ACH-000468,6.793105321562807e-05
ACH-000469,0.06351577593566085
ACH-000470,0.16118178398169464
ACH-000471,0.025679255695226
ACH-000472,0.030067190218692145
