,CXCL1 (2919)
ACH-000004,-0.10857592976029637
ACH-000005,-0.15365508088042915
ACH-000007,-0.12832458679630154
ACH-000009,-0.27352755593598915
ACH-000011,-0.09501968778122437
ACH-000012,-0.25643788099802994
ACH-000013,-0.13249529079034436
ACH-000014,-0.3143022515136672
ACH-000015,-0.06451766073872149
ACH-000017,-0.27222159280612857
ACH-000018,-0.2737131773868902
ACH-000019,-0.060291705915842514
ACH-000021,-0.2517716568509573
ACH-000022,-0.37742009606051424
ACH-000025,-0.2551603564578013
ACH-000028,-0.20001760210702385
ACH-000030,-0.1677016672455803
ACH-000035,-0.20137792388366613
ACH-000036,-0.14356564258323282
ACH-000037,-0.32111533748244925
ACH-000039,-0.16521605469258574
ACH-000040,-0.2515719311428981
ACH-000041,-0.32532794240268736
ACH-000042,-0.06373057188803859
ACH-000045,-0.18709914078494652
ACH-000047,-0.03916676734958234
ACH-000052,-0.17580311712369642
ACH-000053,-0.1619865118896381
ACH-000054,-0.14059838361090973
ACH-000055,-0.19148216779603067
ACH-000060,-0.28505758931043745
ACH-000067,-0.3081905135158627
ACH-000070,-0.23698672476362276
ACH-000075,-0.2323403858702411
ACH-000078,-0.20363872200679026
ACH-000082,-0.3534216469877308
ACH-000085,-0.3190110121127941
ACH-000086,-0.1187565454376638
ACH-000087,-0.13695898648784502
ACH-000092,-0.2230004406471863
ACH-000095,-0.33668286707048395
ACH-000097,-0.23677951431977806
ACH-000098,-0.34039767257067083
ACH-000099,-0.14286926297687685
ACH-000108,-0.15172486873162844
ACH-000113,-0.20837688335131813
ACH-000116,-0.2203766589361956
ACH-000118,-0.09363902083903368
ACH-000120,-0.2604813180741056
ACH-000123,-0.15989115436413578
ACH-000127,-0.240961673686496
ACH-000128,-0.1835555464039565
ACH-000132,-0.046965591522032016
ACH-000133,-0.3083641683447321
ACH-000137,-0.3873675804239258
ACH-000138,-0.0302557606268284
ACH-000142,-0.31196580574539035
ACH-000143,-0.2420173542875968
ACH-000146,-0.2953436397036803
ACH-000148,-0.18279554734256398
ACH-000150,-0.16296662766921916
ACH-000152,-0.2441104273849448
ACH-000153,-0.24671746780989265
ACH-000159,-0.17175612891139902
ACH-000160,-0.1835722817743901
ACH-000163,-0.1995340183917991
ACH-000167,-0.3936241439982013
ACH-000168,-0.15565117091903233
ACH-000169,-0.3169367032856032
ACH-000178,-0.12181798747462835
ACH-000183,-0.2382775100359407
ACH-000188,-0.15994339411578146
ACH-000189,-0.2561139639139852
ACH-000190,-0.0911660387366259
ACH-000198,-0.2934976761555849
ACH-000203,-0.538400062544886
ACH-000204,-0.3179781367913409
ACH-000206,-0.0631923469506166
ACH-000207,-0.0781380687477233
ACH-000208,0.022082019346250384
ACH-000210,-0.3725577868094379
ACH-000211,-0.3164077014601071
ACH-000215,-0.15361875086351126
ACH-000221,-0.19728239957969512
ACH-000222,-0.17601188487817762
ACH-000223,-0.16663092201235902
ACH-000226,-0.17930026025283935
ACH-000227,-0.07955926783211126
ACH-000228,-0.2907628728666664
ACH-000231,-0.1446551111879028
ACH-000232,-0.2811596979976457
ACH-000233,-0.20680742439431185
ACH-000234,-0.29581501187673753
ACH-000235,-0.15951208294151353
ACH-000237,-0.2415618841210453
ACH-000238,-0.17681066186233668
ACH-000242,0.10593917325416964
ACH-000243,-0.213085587418454
ACH-000244,-0.2308826723943463
ACH-000246,-0.24896759096810345
ACH-000248,-0.20599869129211956
ACH-000250,-0.22789281545088744
ACH-000251,-0.3395666429916932
ACH-000252,-0.1024104933476203
ACH-000253,-0.35667245748641163
ACH-000255,-0.1262999006536156
ACH-000256,-0.23411757898823196
ACH-000257,-0.0354561143488383
ACH-000258,-0.1135226473624058
ACH-000259,-0.08788395230257735
ACH-000260,-0.13275311923995095
ACH-000261,-0.136477582300468
