,OR2T29 (343563)
ACH-000004,-0.4220483900018465
ACH-000005,-0.3208470877061492
ACH-000007,-0.3445038080622249
ACH-000009,-0.5206028034801198
ACH-000011,-0.31638930611731064
ACH-000012,-0.4717576533194086
ACH-000013,-0.3460664067372772
ACH-000014,-0.5634860386090926
ACH-000015,-0.4215541134260375
ACH-000017,-0.4111180562333892
ACH-000018,-0.6525048782736973
ACH-000019,-0.25489994285083944
ACH-000021,-0.4643712935630641
ACH-000022,-0.5416736617347911
ACH-000025,-0.5085230294276007
ACH-000028,-0.3304201809990181
ACH-000030,-0.427828352405744
ACH-000035,-0.3162412299444461
ACH-000036,-0.47270153227693995
ACH-000037,-0.5603241780861079
ACH-000039,-0.5179082842773021
ACH-000040,-0.6385973932187206
ACH-000041,-0.5264340537027814
ACH-000042,-0.4347689225397169
ACH-000045,-0.5470039793391356
ACH-000047,-0.431146788184184
ACH-000052,-0.3193153596981092
ACH-000053,-0.5414900662282733
ACH-000054,-0.456762694246253
ACH-000055,-0.5082515826312476
ACH-000060,-0.4851712594891213
ACH-000067,-0.5186582715420476
ACH-000070,-0.4744771521409522
ACH-000075,-0.41928569450779496
ACH-000078,-0.6377124543797824
ACH-000082,-0.5043385899758309
ACH-000085,-0.3657081349472737
ACH-000086,-0.5317723454554237
ACH-000087,-0.511573363511218
ACH-000092,-0.4149674319827291
ACH-000095,-0.478583661073811
ACH-000097,-0.4751184709608528
ACH-000098,-0.4956723387621293
ACH-000099,-0.41500584259626855
ACH-000108,-0.4591127168474469
ACH-000113,-0.5309832047098889
ACH-000116,-0.4062563319215338
ACH-000118,-0.3237938463755494
ACH-000120,-0.44242908381460816
ACH-000123,-0.490080024024122
ACH-000127,-0.4486594672253602
ACH-000128,-0.40403320833882783
ACH-000132,-0.5961503599624506
ACH-000133,-0.3247226920382427
ACH-000137,-0.4233091225664594
ACH-000138,-0.34860084582666273
ACH-000142,-0.4733041876523295
ACH-000143,-0.3317710298978555
ACH-000146,-0.5558949054013835
ACH-000148,-0.5114374916092025
ACH-000150,-0.6300477957765236
ACH-000152,-0.34778570277066223
ACH-000153,-0.4425372792825357
ACH-000159,-0.4168943325845191
ACH-000160,-0.4113648180798145
ACH-000163,-0.5185259310402169
ACH-000167,-0.6737460665669227
ACH-000168,-0.5619656840695424
ACH-000169,-0.583002785491566
ACH-000178,-0.4416427377832643
ACH-000183,-0.6162268130297369
ACH-000188,-0.5590999676212688
ACH-000189,-0.5887430384858721
ACH-000190,-0.4142354225759117
ACH-000198,-0.3602153922478834
ACH-000203,-0.43646340895930974
ACH-000204,-0.3751337411369641
ACH-000206,-0.4263438199117706
ACH-000207,-0.6084857271212921
ACH-000208,-0.13883477797485153
ACH-000210,-0.5637090674543829
ACH-000211,-0.3901381848369971
ACH-000215,-0.450781832220114
ACH-000221,-0.5798467257609057
ACH-000222,-0.4836361208014394
ACH-000223,-0.5019176731797536
ACH-000226,-0.3936888042298831
ACH-000227,-0.4359024403378654
ACH-000228,-0.40367387684188394
ACH-000231,-0.4657153137539094
ACH-000232,-0.611700107740297
ACH-000233,-0.7506881380514822
ACH-000234,-0.5273019564312331
ACH-000235,-0.5036035537664663
ACH-000237,-0.5275309428588794
ACH-000238,-0.4896319173497143
ACH-000242,-0.6875309417463408
ACH-000243,-0.4294049254071128
ACH-000244,-0.4729385402126548
ACH-000246,-0.4606303161154925
ACH-000248,-0.39073239591732106
ACH-000250,-0.4757038214519879
ACH-000251,-0.37378149046842735
ACH-000252,-0.6052190259894412
ACH-000253,-0.4840446443463159
ACH-000255,-0.4138118830199005
ACH-000256,-0.4216803107633322
ACH-000257,-0.6341997395430073
ACH-000258,-0.6587913675688095
ACH-000259,-0.4869798110895584
ACH-000260,-0.5089575253727291
ACH-000261,-0.5193314418126127
ACH-000262,-0.32486448646076643
ACH-000263,-0.4647678557843017
ACH-000264,-0.473739317201465
ACH-000265,-0.3326689424617549
ACH-000266,-0.4592782021871189
ACH-000272,-0.5347235623686657
ACH-000274,-0.4906414149907613
ACH-000277,-0.4178906348411955
ACH-000278,-0.3710999692108537
ACH-000279,-0.4555309795404638
ACH-000280,-0.4702639732747851
ACH-000281,-0.5651387878637145
ACH-000288,-0.5402435674882564
ACH-000291,-0.4908545542763956
ACH-000293,-0.4443283872899223
ACH-000294,-0.7269305347387798
ACH-000295,-0.7200016649115427
ACH-000296,-0.5154663988438599
ACH-000302,-0.4072424829438364
ACH-000304,-0.5413382773490063
ACH-000307,-0.4815773758906008
ACH-000308,-0.5151004117264187
ACH-000310,-0.4696936614432495
ACH-000311,-0.4804272853378143
ACH-000312,-0.4067326135014638
ACH-000315,-0.4493256902441896
ACH-000316,-0.3764022153785181
ACH-000317,-0.8026388087908339
ACH-000318,-0.4344018576617275
ACH-000319,-0.3761383884913296
ACH-000320,-0.5408863466583012
ACH-000322,-0.4245694621649746
ACH-000323,-0.5662473010568279
ACH-000324,-0.6237271518755266
ACH-000329,-0.5863033115846948
ACH-000330,-0.4043310315719135
ACH-000331,-0.27695181634179683
ACH-000332,-0.4000236907244505
ACH-000334,-0.7177671364723053
ACH-000335,-0.3902922070671409
ACH-000336,-0.5726283587161822
ACH-000337,-0.4154911043089049
ACH-000338,-0.5143335807829966
ACH-000339,-0.4116915552731201
ACH-000341,-0.5416970949263564
ACH-000348,-0.429566467538236
ACH-000350,-0.3105141923652113
ACH-000352,-0.43473790690319664
ACH-000356,-0.4041959184815361
ACH-000361,-0.5559738395109929
ACH-000362,-0.6144450149590743
ACH-000363,-0.4234018331873184
ACH-000364,-0.5165378815912163
ACH-000365,-0.5663098474780115
ACH-000366,-0.5168815159275258
ACH-000368,-0.4454738456010766
ACH-000374,-0.5243744422494881
ACH-000375,-0.2527394341981182
ACH-000376,-0.35536112496191863
ACH-000381,-0.5423056532751799
ACH-000383,-0.4914826437421694
ACH-000387,-0.415094642264042
ACH-000389,-0.33932629755455584
ACH-000390,-0.4535354213754449
ACH-000393,-0.4238895294069611
ACH-000395,-0.4185235864557449
ACH-000396,-0.4744562895642426
ACH-000397,-0.5148859797049944
ACH-000401,-0.4274549163741935
ACH-000402,-0.7566889268230801
ACH-000403,-0.5488073689754467
ACH-000404,-0.3320145747394593
ACH-000406,-0.4849777064739044
ACH-000407,-0.4909303683386173
ACH-000408,-0.5544309070428151
ACH-000410,-0.3344992291307455
ACH-000411,-0.5292648530064397
ACH-000414,-0.5064689431772852
ACH-000415,-0.4888218582400201
ACH-000416,-0.3812196269390149
ACH-000420,-0.4926438445338463
ACH-000421,-0.41949428818206186
ACH-000424,-0.4426679170789021
ACH-000425,-0.4823043263681814
ACH-000426,-0.5240818633135195
ACH-000427,-0.4038864377184751
ACH-000433,-0.4469747819428281
ACH-000435,-0.4840705996393896
ACH-000436,-0.5262455856173203
ACH-000444,-0.4975492110379624
ACH-000445,-0.4085508790751135
ACH-000448,-0.4925088151399682
ACH-000450,0.044688053515433215
ACH-000452,-0.3806051188646172
ACH-000454,-0.3808226906241783
ACH-000458,-0.36471538681152776
ACH-000459,-0.44967222560940256
ACH-000460,-0.5094428757380433
ACH-000461,-0.463817311699566
ACH-000463,-0.4654360554636698
ACH-000464,-0.427712394216969
ACH-000466,-0.5733515005818011
ACH-000467,-0.5193766549462556
ACH-000468,-0.5948199431946155
ACH-000469,-0.4906560461619501
ACH-000470,-0.4812207479564386
ACH-000471,-0.4176815353180993
ACH-000472,-0.4710058807172948
ACH-000473,-0.4015267191400634
ACH-000475,-0.4180289696277601
ACH-000476,-0.4642095711539028
ACH-000477,-0.4292170735640083
ACH-000479,-0.4872427486951992
ACH-000480,-0.44965845761059775
ACH-000481,-0.4160827304470488
ACH-000483,-0.4484448395140344
ACH-000484,-0.4882051870108705
ACH-000485,-0.4936432790752063
ACH-000486,-0.32026217204722424
ACH-000487,-0.5726912186957238
ACH-000488,-0.3927106685802103
ACH-000490,-0.376474334222012
ACH-000491,-0.3375127063066305
ACH-000495,-0.4499141879730726
ACH-000496,-0.4922242209015433
ACH-000499,-0.2584371337981897
ACH-000500,-0.7832781681312788
ACH-000502,-0.4753607663603507
ACH-000503,-0.5108952342022866
ACH-000505,-0.4888417755750921
ACH-000507,-0.4629376301611497
ACH-000510,-0.39969591004909344
ACH-000511,-0.4424327752524889
ACH-000512,-0.4220929819836026
ACH-000516,-0.3818546759814507
ACH-000517,-0.4200133383489728
ACH-000518,-0.4800746404514264
ACH-000520,-0.4770639295765407
ACH-000521,-0.4064818428095112
ACH-000522,-0.4272997968079873
ACH-000524,-0.4120595393698036
ACH-000527,-0.3595194532247416
ACH-000528,-0.3676110590460383
ACH-000537,-0.5044659043681481
ACH-000541,-0.6432888941281019
ACH-000542,-0.4414162756023655
ACH-000544,-0.3500102812592326
ACH-000545,-0.3763096286552884
ACH-000547,-0.5445917818855461
ACH-000548,-0.4909405889576402
ACH-000549,-0.471407530126038
ACH-000550,-0.4282949736080657
ACH-000552,-0.4960491375518535
ACH-000556,-0.4755370863087584
ACH-000557,-0.7287120503587817
ACH-000569,-0.17908234930697478
