,PLCD4 (84812)
ACH-000004,0.006428216889995967
ACH-000005,0.0391888092409323
ACH-000007,-0.15445456042910252
ACH-000009,-0.15105656928400188
ACH-000011,0.22018985828637375
ACH-000012,-0.10143220307834892
ACH-000013,0.02900455801420835
ACH-000014,0.11819285251872674
ACH-000015,0.19333211109096976
ACH-000017,0.05443140583961074
ACH-000018,0.06303491803653423
ACH-000019,0.04319368218281042
ACH-000021,0.03206046129562018
ACH-000022,0.002211111914539726
ACH-000025,0.0822708165784761
ACH-000028,-0.024727950426732075
ACH-000030,0.008892816864225541
ACH-000035,0.11174571864310794
ACH-000036,0.002653704098065401
ACH-000037,0.08925922948607455
ACH-000039,0.15170960760655802
ACH-000040,-0.024154200900712443
ACH-000041,0.09842391267833586
ACH-000042,-0.005487393819245014
ACH-000045,0.05196230216434266
ACH-000047,0.016030847680052255
ACH-000052,0.18678857819725975
ACH-000053,0.05092251954451719
ACH-000054,-0.12286304596977385
ACH-000055,0.17937883848005598
ACH-000060,0.03020357704670783
ACH-000067,0.14558151573396888
ACH-000070,-0.1229857999008213
ACH-000075,-0.10094007928306667
ACH-000078,0.018886644955127853
ACH-000082,0.013707187159426794
ACH-000085,-0.08268071448444006
ACH-000086,0.0859545050259621
ACH-000087,-0.14057235148939334
ACH-000092,0.0396750272858012
ACH-000095,0.011505723964770792
ACH-000097,-0.01593628284541208
ACH-000098,0.07559259036602592
ACH-000099,-0.021150704294762682
ACH-000108,0.009006344286067747
ACH-000113,0.03630398358805849
ACH-000116,0.13812206698120402
ACH-000118,0.060883874639355434
ACH-000120,0.2603388348485189
ACH-000123,0.10942300733717454
ACH-000127,0.17799325019608256
ACH-000128,0.02133668993887151
ACH-000132,0.10301255160559557
ACH-000133,0.02340547471224393
ACH-000137,-0.020914559299230275
ACH-000138,0.1378760002715624
ACH-000142,0.14851155134771413
ACH-000143,0.04149495621287471
ACH-000146,-0.04551679762049852
ACH-000148,0.020849065878060583
ACH-000150,0.15064963153943006
ACH-000152,0.09311586538619948
ACH-000153,0.42549402385619606
ACH-000159,-0.0020560313385481217
ACH-000160,0.18527636515736526
ACH-000163,-0.13620605199816244
ACH-000167,-0.2325987576128008
ACH-000168,0.06455959398518417
ACH-000169,0.0897155796072875
ACH-000178,0.1411549099012331
ACH-000183,0.036707444992358125
ACH-000188,-0.07763213204878287
ACH-000189,0.22230077449894248
ACH-000190,-0.2206241576293946
ACH-000198,0.1443216846066962
ACH-000203,0.16697125894419446
ACH-000204,0.1409833813110032
ACH-000206,0.08805725704001302
ACH-000207,0.11565424280008656
ACH-000208,0.09621931767595003
ACH-000210,-0.016112121910546524
ACH-000211,0.14696909582902126
ACH-000215,0.031467107493818584
ACH-000221,0.14861289520902027
ACH-000222,0.0735438697294977
ACH-000223,0.021059924196305962
ACH-000226,-0.039099938338168126
ACH-000227,-0.0056639517687248064
ACH-000228,-0.01244716004947207
ACH-000231,0.04290657412540992
ACH-000232,0.13036351396175488
ACH-000233,-0.06621575764747169
ACH-000234,0.09279078386213396
ACH-000235,0.026131041052559967
ACH-000237,-0.007079828701009656
ACH-000238,0.00021236228129071453
ACH-000242,0.22227089803556416
ACH-000243,0.09856837447456787
ACH-000244,-0.1432797232755637
ACH-000246,-0.10311632672431294
ACH-000248,0.22978448535545604
ACH-000250,-0.08929560587668504
ACH-000251,0.15500425515588626
ACH-000252,-0.018763600495574326
ACH-000253,0.02197138924657788
ACH-000255,-0.08349694322112597
ACH-000256,0.08096915395717645
ACH-000257,0.011270935187716614
ACH-000258,-0.010617535760567544
ACH-000259,0.11932185110151185
ACH-000260,-0.101573199816917
ACH-000261,0.052614673940455284
ACH-000262,0.15877877114081335
ACH-000263,0.14894463009999367
ACH-000264,-0.03305806231261749
ACH-000265,0.13253153450562366
ACH-000266,0.1302415721216144
ACH-000272,0.036032495925160835
ACH-000274,0.032019731884205704
ACH-000277,-0.1126933160090346
ACH-000278,-0.028862247482659194
ACH-000279,0.07612441228552827
ACH-000280,0.009553512125562491
ACH-000281,0.02010280551691921
ACH-000288,0.0448819315394357
ACH-000291,-0.12874423238578653
ACH-000293,0.10857856484337823
ACH-000294,-0.03337332768756389
ACH-000295,-0.16054962282425692
ACH-000296,0.1704979838802422
ACH-000302,0.0876108317733424
ACH-000304,-0.09527720677733552
ACH-000307,-0.140029203562746
ACH-000308,0.06808563435880538
ACH-000310,-0.050946926989626364
ACH-000311,0.11036623139900018
ACH-000312,0.17089154983109528
ACH-000315,0.1030818201518282
ACH-000316,0.0477788073054445
ACH-000317,-0.002788154898432896
ACH-000318,0.09990767659381937
ACH-000319,-0.06467774110129798
ACH-000320,0.13384591292101788
ACH-000322,0.1438706122013066
ACH-000323,0.061433773729931
ACH-000324,-0.10532893726484688
ACH-000329,0.08086626527757082
ACH-000330,0.10592799443097517
ACH-000331,-0.015886052269481685
ACH-000332,0.023496323486925826
ACH-000334,-0.03963142662274965
ACH-000335,0.017629616904194834
ACH-000336,-0.12503057315041302
ACH-000337,-0.08216232599383229
ACH-000338,-0.6166674714667918
ACH-000339,0.01871412098660442
ACH-000341,0.08792028565392468
ACH-000348,0.06754241684392823
ACH-000350,0.008334459766693806
ACH-000352,-0.002826186977892189
ACH-000356,0.2167626945824568
ACH-000361,-0.01654032113644395
ACH-000362,0.024002250455206327
ACH-000363,-0.01088336717688185
ACH-000364,0.10023780273735028
ACH-000365,0.00843660695458561
ACH-000366,0.0355539899749491
ACH-000368,0.07235223652245032
ACH-000374,-0.01914495473965326
ACH-000375,-0.08692040498034198
ACH-000376,0.00034836336631842836
ACH-000381,0.014888826498496344
ACH-000383,-0.022894412695625997
ACH-000387,0.022857104555928823
ACH-000389,0.2228282761737488
ACH-000390,0.1101567649994616
ACH-000393,0.07540715868251917
ACH-000395,-0.1579737436225898
ACH-000396,-0.027580425585733218
ACH-000397,0.03410929945018454
ACH-000401,-0.02262989831937606
ACH-000402,0.11828422543276555
ACH-000403,0.07136287703065973
ACH-000404,0.19966762775562494
ACH-000406,-0.0008485105677661151
ACH-000407,0.12408677313258525
ACH-000408,0.16469084766392142
ACH-000410,0.08548607762185326
ACH-000411,0.034912334915304044
ACH-000414,0.1419078821467095
ACH-000415,0.0016974788421960526
ACH-000416,0.02715617594563956
ACH-000420,-0.10350672547372963
ACH-000421,-0.01710798915074325
ACH-000424,-0.0329704300119682
ACH-000425,-0.0288364123738824
