,OR4C46 (119749)
ACH-000004,-0.08358172289552525
ACH-000005,-0.2749719129079641
ACH-000007,-0.36824404877595696
ACH-000009,-0.008042655460827431
ACH-000011,-0.039549307914774165
ACH-000012,-0.15506153915547932
ACH-000013,0.04203462377079768
ACH-000014,0.08093311283919105
ACH-000015,-0.11171226949318222
ACH-000017,-0.05559778059159223
ACH-000018,-0.2585148907878352
ACH-000019,-0.3336520860690147
ACH-000021,-0.23728472671117995
ACH-000022,-0.033661992736619795
ACH-000025,-0.21713296122567144
ACH-000028,-0.16664666019608768
ACH-000030,-0.27156270492939744
ACH-000035,-0.1231264831991478
ACH-000036,-0.16489584061435086
ACH-000037,-0.11680315553116627
ACH-000039,-0.2568266834482452
ACH-000040,-0.14387732122758873
ACH-000041,-0.22038572523117003
ACH-000042,-0.10476839305645133
ACH-000045,-0.11851977466507785
ACH-000047,0.05196274459398549
ACH-000052,-0.3601571611352389
ACH-000053,-0.04328709088585261
ACH-000054,-0.10647248892053228
ACH-000055,-0.09362534595508896
ACH-000060,-0.22239125192213985
ACH-000067,-0.2882009484540153
ACH-000070,-0.011140787208869421
ACH-000075,-0.37434022562988
ACH-000078,-0.024664544373182842
ACH-000082,-0.13762059175045402
ACH-000085,-0.09039126730367196
ACH-000086,-0.2911112612330404
ACH-000087,-0.18040485681473695
ACH-000092,-0.04077737635835635
ACH-000095,-0.016974593794055384
ACH-000097,-0.12383829118990945
ACH-000098,-0.09599056793950304
ACH-000099,-0.07914913154995125
ACH-000108,-0.0868499780264725
ACH-000113,-0.0853875799619429
ACH-000116,-0.1304596820758939
ACH-000118,-0.2233992814328476
ACH-000120,-0.049457760636664315
ACH-000123,-0.27598954841383283
ACH-000127,-0.0782869349420234
ACH-000128,-0.24043644635605926
ACH-000132,-0.2800371741286847
ACH-000133,-0.22735072728788275
ACH-000137,-0.19002368725851704
ACH-000138,-0.15027454513561786
ACH-000142,-0.2390308233525733
ACH-000143,-0.013641983173958951
ACH-000146,-0.1634306987984885
ACH-000148,-0.09864353761295222
ACH-000150,-0.3127477991008981
ACH-000152,-0.08053060483465911
ACH-000153,-0.3631355130220497
ACH-000159,-0.03248069117210293
ACH-000160,-0.10524840604057424
ACH-000163,-0.06877642932426688
ACH-000167,-0.193358463696508
ACH-000168,-0.1631175796546283
ACH-000169,-0.1826063379080217
ACH-000178,-0.09222742802366808
ACH-000183,-0.007871315074891796
ACH-000188,-0.3521959663354128
ACH-000189,-0.034915987646586086
ACH-000190,-0.2864353144893539
ACH-000198,-0.04431917851114352
ACH-000203,0.18920407371657086
ACH-000204,-0.07917128754575425
ACH-000206,-0.03976239252295991
ACH-000207,0.13816323778821776
ACH-000208,0.10178853787280688
ACH-000210,-0.09758280490184977
ACH-000211,-0.11169240124114373
ACH-000215,-0.17989995744020212
ACH-000221,-0.2341277475531347
ACH-000222,-0.10833277282192247
ACH-000223,-0.08588906614794341
ACH-000226,-0.17957180963450364
ACH-000227,-0.1589006076473062
ACH-000228,-0.08357087137811603
ACH-000231,-0.2071353828898203
ACH-000232,-0.14909085487087054
ACH-000233,-0.14677747775313013
ACH-000234,0.07013157215210504
ACH-000235,-0.10227688252812332
ACH-000237,-0.11643603729107074
ACH-000238,0.02752802331739269
ACH-000242,-0.14789592358617726
ACH-000243,-0.13594240235850866
ACH-000244,0.17040659774432934
ACH-000246,0.003936339342424131
ACH-000248,-0.06768074210923478
ACH-000250,-0.058909171817994314
ACH-000251,0.08113898623996751
ACH-000252,-0.2177767681227534
ACH-000253,-0.07094454028942017
ACH-000255,-0.11495680524464975
ACH-000256,-0.1867868229471764
ACH-000257,-0.12085158533596654
ACH-000258,0.16590036494214055
ACH-000259,-0.2315115381319689
ACH-000260,-0.17127045933474627
