,BHMT (635)
ACH-000233,0.07199457188053165
ACH-000234,-0.13468018013162467
ACH-000235,-0.022677051407903496
ACH-000237,-0.02164105653710524
ACH-000238,0.05672576129988365
ACH-000242,0.15352437813291292
ACH-000243,-0.09022004218900648
ACH-000244,-0.05591515839411265
ACH-000246,-0.0036693772435546783
ACH-000248,-0.04435038489337173
ACH-000250,0.010806876845592651
ACH-000251,-0.15975032635215594
ACH-000252,0.11700091432369113
ACH-000253,-0.07484295734971035
ACH-000255,-0.13377895466513834
ACH-000256,-0.10187646654693976
ACH-000257,-0.06770786228137846
ACH-000258,-0.04326316497840282
ACH-000259,0.0025724008057532643
ACH-000260,0.01297026670776396
ACH-000261,-0.15380229909582474
ACH-000262,-0.055516276880871504
ACH-000263,-0.13864880395552154
ACH-000264,-0.08462182888590378
ACH-000265,-0.014183214033085815
ACH-000266,-0.06374500130727832
ACH-000272,-0.057415192082147126
ACH-000274,-0.1353144869903682
ACH-000277,-0.03263534570894264
ACH-000278,-0.008766234619243606
ACH-000279,-0.1337094410522194
ACH-000280,-0.10688638827670753
ACH-000281,-0.0958145401293078
ACH-000288,-0.045709447666958405
ACH-000291,-0.06642279892708325
ACH-000293,0.0036161839518334157
ACH-000294,-0.10363879528105296
ACH-000295,-0.11537989596895412
ACH-000296,-0.059128167119954674
ACH-000302,-0.0965561659002878
ACH-000304,-0.16089315129300472
ACH-000307,0.034409664329274864
ACH-000308,-0.01099002583619064
ACH-000310,-0.011346928410772507
ACH-000311,-0.011925058326992723
ACH-000312,-0.1394500021265241
ACH-000315,-0.038568287948506655
ACH-000316,0.060117623128320814
ACH-000317,0.09742218251796128
ACH-000318,0.10096433400334373
ACH-000319,-0.124133889813754
ACH-000320,0.092693603807757
ACH-000322,0.050318988505471236
ACH-000323,-0.11208228235835813
ACH-000324,-0.055130874032603125
ACH-000329,-0.03219224818526562
ACH-000330,0.041531864078094116
ACH-000331,-0.1333799012898415
ACH-000332,0.005259686025782097
ACH-000334,0.14158904230636593
ACH-000335,0.03212599925182666
ACH-000336,-0.1215081086757363
ACH-000337,-0.10988761868609696
ACH-000338,-0.06935405520589502
ACH-000339,-0.08444640552646768
ACH-000341,0.06680653258785835
ACH-000348,-0.09589313678537073
ACH-000350,-0.1383766483404495
ACH-000352,-0.08134498712540386
ACH-000356,-0.2621401984382584
ACH-000361,-0.034678232746601215
ACH-000362,-0.0333985511888815
ACH-000363,-0.19382756406292007
ACH-000364,0.017096747652656202
ACH-000365,-0.053274331023966295
ACH-000366,0.02834226189642101
ACH-000368,-0.1571892942643557
ACH-000374,-0.038242057733483006
ACH-000375,0.07520321543767082
ACH-000376,-0.002520790335289401
ACH-000381,0.01753769538055178
ACH-000383,-0.054064188415009984
ACH-000387,-0.11711131735683525
ACH-000389,-0.009657560842243451
ACH-000390,-0.09779588060472848
ACH-000393,-0.16057916751898288
ACH-000395,0.04272424288590752
ACH-000396,0.17321381085953844
ACH-000397,0.02544726549185477
ACH-000401,-0.08521011136529283
ACH-000402,-0.05844859380563563
ACH-000403,0.013808304618924482
ACH-000404,-0.02800026809937716
ACH-000406,-0.08964118241002407
ACH-000407,-0.13011675921887758
ACH-000408,-0.003939535544372772
ACH-000410,0.05003126412622885
ACH-000411,-0.005725699678632148
ACH-000414,0.0457250374403534
ACH-000415,-0.054981486677259286
ACH-000416,-0.1214338495830694
ACH-000420,-0.11972295201352436
ACH-000421,-0.045175151725709455
ACH-000424,-0.12672702645892486
ACH-000425,-0.08202545450709965
ACH-000426,-0.0853906037383387
ACH-000427,-0.06683188731510573
ACH-000433,0.0019253566786016922
ACH-000435,0.11203395478352436
ACH-000436,0.0334918089639057
ACH-000444,-0.037316140530807534
ACH-000445,-0.17387486385156772
ACH-000448,-0.023987227476458508
ACH-000450,-0.033586925168471775
ACH-000452,-0.024583928493832664
ACH-000454,-0.09712262901066793
ACH-000458,0.029517006205761087
ACH-000459,-0.11746438103485875
ACH-000460,-0.08348318844966968
ACH-000461,-0.04404972399743027
ACH-000463,-0.09928959778391648
ACH-000464,-0.08772692540453297
ACH-000466,-0.07914833127441585
ACH-000467,-0.025827317299625063
ACH-000468,-0.15725167228293704
ACH-000469,-0.029433213487411507
ACH-000470,-0.07906781337450519
ACH-000471,-0.08923530489254555
ACH-000472,-0.034352263146868595
ACH-000473,-0.007477793140238519
ACH-000475,-0.047306876223335945
ACH-000476,-0.03183742983103826
ACH-000477,-0.0276890392130918
ACH-000479,0.2712222171651865
ACH-000480,-0.02253773755125038
ACH-000481,-0.024263104135847768
ACH-000483,-0.012737458964908287
ACH-000484,-0.18233039215199795
ACH-000485,-0.11945494996286217
ACH-000486,-0.0651932384580284
ACH-000487,-0.021110838659311404
ACH-000488,-0.11262310982610213
ACH-000490,-0.021509135762997
ACH-000491,-0.13420317148588354
ACH-000495,0.048861245890782216
ACH-000496,-0.020839406734581414
ACH-000499,0.009473998429900378
ACH-000500,0.028634782361444268
ACH-000502,0.013241594361259492
ACH-000503,-0.03627757648207002
ACH-000505,-0.08271372247786654
ACH-000507,-0.022486285582170654
ACH-000510,-0.13125480757996358
ACH-000511,-0.04138649516491055
ACH-000512,-0.04548463413269475
ACH-000516,-0.014012497004204849
ACH-000517,-0.0710070404549386
ACH-000518,-0.020716595893885748
ACH-000520,0.014825583570644204
ACH-000521,0.01866664187815144
ACH-000522,-0.11129896557186916
ACH-000524,-0.16049393486625366
ACH-000527,0.03391308688719637
ACH-000528,-0.03689140726655178
ACH-000537,-0.0748360159183367
ACH-000541,0.014312679384153594
ACH-000542,0.04536002253420243
ACH-000544,0.09159304227601904
ACH-000545,-0.10265112942035454
ACH-000547,-0.3245946234170568
ACH-000548,0.09035106203355044
ACH-000549,-0.1253449133075477
ACH-000550,-0.037099077986079615
ACH-000552,-0.15894060280955494
ACH-000556,-0.08754660132756655
ACH-000557,-0.09832173962993747
ACH-000569,0.04520145010892057
ACH-000570,-0.111375207879483
ACH-000571,-0.035631856708126644
ACH-000573,-0.08364559021999568
ACH-000576,-0.0697660933901741
ACH-000579,-0.0055939203282768905
ACH-000580,0.09961245195205608
ACH-000584,-0.04103957746526224
ACH-000585,-0.0017824185027105754
ACH-000588,-0.04772565468138424
ACH-000589,0.002555012233440046
ACH-000591,0.07891081027785209
ACH-000593,-0.032008292118552766
ACH-000600,-0.0031909571692958533
ACH-000601,-0.027649907802622786
ACH-000605,-0.1547084433301746
ACH-000606,-0.16538550587638548
ACH-000608,-0.05212734973446999
ACH-000614,0.037281790256412095
ACH-000616,-0.13951172932789224
ACH-000618,-0.10692183171922497
ACH-000619,-0.08949746305507689
ACH-000620,-0.0011943666533082125
ACH-000621,0.045075726215097284
ACH-000622,-0.10386960497202186
ACH-000623,-0.01775221877687952
ACH-000624,-0.108483711435041
ACH-000627,-0.034941921325158845
ACH-000630,-0.10695751269338746
ACH-000631,0.002827544826738021
ACH-000632,-0.08442730649359463
ACH-000633,-0.049406373986494015
ACH-000637,0.019080156556892082
ACH-000638,-0.11343947344574727
ACH-000646,-0.027246712907140477
ACH-000647,0.011849741557492405
ACH-000648,-0.12300359130185493
ACH-000649,-0.034690422328840155
ACH-000651,-0.1555061224710317
ACH-000652,0.04608815128399018
ACH-000653,-0.14845319908701682
ACH-000657,-0.032750187280438506
ACH-000658,-0.13012800584166406
ACH-000661,-0.05942734217967745
ACH-000662,-0.09798104972824352
ACH-000663,-0.14492231335178254
ACH-000665,-0.0772476759339669
ACH-000671,-0.06740773949436987
ACH-000672,0.11383813213418754
ACH-000673,-0.07672688364938551
ACH-000676,-0.02683665688920838
ACH-000677,0.033052684248369484
ACH-000681,0.12276123594752733
ACH-000683,-0.08251805234139045
ACH-000684,0.06138029723453101
ACH-000688,0.0352059743584988
ACH-000693,-0.06550611544391162
ACH-000694,0.08883126479289744
ACH-000695,-0.15859409651130085
ACH-000696,0.1056606160886028
ACH-000697,0.1865895947708448
ACH-000699,-0.07557638531650455
ACH-000701,0.07240841406906556
ACH-000706,-0.11110486864889983
ACH-000711,-0.029881715851083863
ACH-000713,-0.08059700711817906
ACH-000714,-0.0026858046230248647
ACH-000718,-0.03447186863935026
ACH-000720,-0.07667079931410213
ACH-000721,-0.1275325061207713
ACH-000724,0.02865558641101571
ACH-000725,0.008141512873096356
ACH-000732,-0.047888597677201536
ACH-000734,-0.039607080159977284
ACH-000735,-0.0886927684059181
ACH-000736,-0.0145985680292374
ACH-000738,-0.031341075876014875
ACH-000746,-0.03161160775104347
ACH-000747,-0.07732476660828523
ACH-000748,-0.13776932250107435
ACH-000753,-0.054521611301675765
ACH-000756,0.04092749075696627
ACH-000757,-0.035674035709009386
ACH-000758,-0.11706965348107032
ACH-000760,-0.07598937183057375
ACH-000762,-0.1076040820290267
ACH-000763,-0.21026730626736992
ACH-000764,-0.0053037943878264035
ACH-000765,0.03971545233500656
ACH-000766,0.09702295290962994
ACH-000767,-0.12307472789757537
ACH-000768,-0.12022447869099845
ACH-000769,-0.08395359593045908
ACH-000770,0.006985402502206971
ACH-000771,-0.046028157695892406
ACH-000773,-0.036679171852427264
ACH-000776,0.025082389132517247
ACH-000777,-0.010636028378065245
ACH-000778,-0.05116872399398217
ACH-000781,-0.0862341660944593
ACH-000782,-0.058458019574161836
ACH-000783,-0.0345868873888711
ACH-000784,-0.020815118340572786
ACH-000785,-0.08538937389490173
ACH-000787,-0.017601696417410072
ACH-000788,-0.06442327913353622
ACH-000791,-0.08010454153914592
ACH-000792,-0.048405087478441834
ACH-000794,-0.09112532884112758
ACH-000796,-0.01208721284435711
ACH-000798,-0.011178306037168718
ACH-000799,0.12703153748032806
ACH-000800,-0.14971833313551142
ACH-000802,-0.021183100652710105
ACH-000804,-0.03979154216041367
ACH-000805,-0.1834395311581006
ACH-000809,-0.007625808930864653
ACH-000810,0.02267951648438619
ACH-000811,0.032571725995867565
ACH-000817,-0.2174179754773426
ACH-000819,-0.05352682597476293
ACH-000820,-0.12274667209005673
ACH-000821,-0.10935840590984096
ACH-000822,-0.16279398608806406
ACH-000823,-0.08423643600646542
ACH-000824,-0.012309205180295369
ACH-000827,-0.06989478816801149
ACH-000829,-0.07678860776949904
ACH-000831,0.062406404250912886
ACH-000832,-0.16144000129748318
ACH-000833,-0.006731985358310461
ACH-000834,-0.0016177617814309652
ACH-000835,-0.1027085887958099
ACH-000836,-0.010460642534774186
ACH-000837,-0.09634702040121948
ACH-000838,-0.13757908676066086
ACH-000839,0.004847662868805947
ACH-000840,0.027279776087934717
ACH-000841,-0.025524924496504325
ACH-000843,-0.04752132647493994
ACH-000846,0.03974999344203376
ACH-000847,-0.08513034651606638
ACH-000848,-0.018088163118111483
ACH-000849,0.039431899414446414
ACH-000851,-0.2281873533745681
ACH-000855,-0.02228426917047388
ACH-000856,-0.014676769695576491
ACH-000858,-0.13121279978037212
ACH-000859,-0.07544526837332054
ACH-000861,-0.08098715448939657
ACH-000862,0.09287266590602143
ACH-000865,-0.07329398937245603
ACH-000866,-0.03556533669332742
ACH-000867,-0.048446136847521776
ACH-000869,-0.07839820684947868
ACH-000872,-0.08136061674817614
ACH-000873,0.026414887737236457
ACH-000876,-0.095331727641651
ACH-000878,-0.13639030230596655
ACH-000880,0.1048938696179382
ACH-000881,-0.15254374811133653
ACH-000882,-0.11825239477723005
ACH-000884,-0.007534853200334048
ACH-000885,-0.12391357651765142
ACH-000887,-0.0503705335008492
ACH-000889,-0.02538796353247374
ACH-000896,-0.094898088206937
ACH-000898,-0.038390467069561986
ACH-000900,-0.03095113802238188
ACH-000901,-0.0254610790764656
ACH-000905,-0.06033746060843202
ACH-000906,-0.14630287792810073
ACH-000907,0.046539005562149065
ACH-000910,-0.010633984688649204
ACH-000911,-0.0246693172676348
ACH-000912,-0.062047642227081715
ACH-000913,-0.0910402605670772
ACH-000915,0.01172681432178035
ACH-000916,-0.16325377141572026
ACH-000917,-0.08017084580783099
ACH-000920,0.01490509959691241
ACH-000921,-0.09660443381471402
ACH-000924,0.02141223286085666
ACH-000926,-0.062449338832170666
ACH-000928,-0.005525836421557229
ACH-000929,-0.042973676795109966
ACH-000932,0.04000895310739915
ACH-000935,0.09821582513073598
ACH-000936,0.07066711329302139
ACH-000937,-0.06790736996902225
ACH-000938,-0.15464091890188467
ACH-000939,-0.036225059715562544
ACH-000941,-0.07168807715456138
ACH-000943,0.009429669689929459
ACH-000946,-0.062223500833612264
ACH-000947,-0.0010211969246588127
ACH-000948,-0.04695525654263673
ACH-000950,-0.09921548147858987
ACH-000953,0.027301840744280312
ACH-000954,0.1219640181035572
ACH-000957,-0.1387734923094198
ACH-000958,-0.1838933751860203
ACH-000960,-0.06597880093956518
ACH-000963,-0.16627374942103892
ACH-000968,-0.08401884952839879
ACH-000969,-0.10509464171722836
ACH-000972,-0.2592053814809686
ACH-000973,-0.09373864372292884
ACH-000974,-0.11768445346326532
ACH-000978,-0.004805984284812037
ACH-000984,-0.15155780832312793
ACH-000986,-0.1744785982911016
ACH-000988,-0.10471845665077614
ACH-000993,-0.08709419438021862
ACH-000994,-0.20907903738755895
ACH-000996,0.08125906235269059
ACH-001001,0.026202346982725687
ACH-001020,0.09040069210651663
ACH-001028,-0.07009798814721692
ACH-001031,-0.12193060065815498
ACH-001038,-0.11222476730974956
ACH-001048,-0.008666429112872267
ACH-001050,-0.008208508151074295
ACH-001053,-0.08150482411412707
ACH-001054,0.0947657963313287
ACH-001061,-0.03909736469817279
ACH-001067,0.10817021078925124
ACH-001075,-0.1090225926060569
ACH-001096,-0.06778459471775683
ACH-001111,0.01762409217540572
ACH-001119,-0.2308941820368705
ACH-001128,0.021523307673479004
ACH-001134,0.007188425167320559
ACH-001151,-0.04222265000942132
ACH-001163,-0.1531962486851732
ACH-001164,-0.02509314427863761
ACH-001183,-0.04224662646699591
ACH-001192,-0.05724601151617512
ACH-001193,-0.042624507423095225
ACH-001196,-0.3056872916143741
ACH-001197,-0.18390864990275965
ACH-001205,-0.1138116790137647
ACH-001211,-0.040753951164666034
ACH-001212,-0.2053153038830778
ACH-001228,-0.1446429361274513
ACH-001232,-0.02223246289036191
ACH-001239,-0.07203199721290962
ACH-001270,-0.1981036773287801
ACH-001274,-0.05286326287282469
ACH-001275,-0.08924200225582057
ACH-001277,-0.16714248401736376
ACH-001278,-0.029536578999486324
ACH-001280,-0.03804643198230583
ACH-001283,-0.08224244146269824
ACH-001289,-0.13690253756291104
ACH-001300,0.07793210857506233
ACH-001301,-0.019653059908872658
ACH-001302,0.1781447383123983
ACH-001306,0.015746111920572518
ACH-001318,-0.06867482147281405
ACH-001322,-0.21088561521854973
ACH-001328,-0.037426728112816415
ACH-001332,-0.1486961371100188
ACH-001336,-0.1654760489001291
ACH-001346,-0.144192722649902
ACH-001353,-0.1400752673947322
ACH-001354,-0.11640208659559735
ACH-001367,-0.10442682324498533
ACH-001368,-0.06053966052422365
ACH-001374,0.041620523761805084
ACH-001377,-0.047293637936989805
ACH-001380,-0.06776702683776557
ACH-001391,-0.11774702703874453
ACH-001408,-0.04624129509622333
ACH-001430,-0.043120523143300865
ACH-001431,0.05499304368750662
ACH-001450,-0.17133854325243816
ACH-001496,-0.06696103327040047
ACH-001500,-0.059126048616905534
ACH-001523,0.010278628022604815
ACH-001532,-0.014829830797640404
ACH-001550,-0.027026215389882053
ACH-001552,-0.07371540873592043
ACH-001554,-0.07039232913777484
ACH-001654,-0.010951548231675936
ACH-001735,-0.08107386645206224
ACH-001736,0.01008534848622112
ACH-001737,-0.10327458324349516
ACH-001740,-0.03604879287006515
ACH-001745,-0.12758263206271284
ACH-001765,0.001155855233581433
