,PAPD5 (64282)
ACH-000004,-0.3081771415365493
ACH-000005,-0.33973079400880885
ACH-000007,-0.12815286731534956
ACH-000009,-0.005996826073753446
ACH-000011,-0.3375380417830773
ACH-000012,-0.4614953137104215
ACH-000013,-0.19959785045466494
ACH-000014,-0.09327080273723873
ACH-000015,-0.06734578148067044
ACH-000017,0.06432587775260795
ACH-000018,-0.4490268527747538
ACH-000019,-0.10749882133107927
ACH-000021,-0.3117844311052938
ACH-000022,-0.02565432620032522
ACH-000025,-0.3686150399862017
ACH-000028,-0.24829526826232984
ACH-000030,-0.17278941646093252
ACH-000035,-0.2660457575177233
ACH-000036,-0.22441315451335636
ACH-000037,-0.09482720942022307
ACH-000039,-0.26017240794709656
ACH-000040,0.06195696456640089
ACH-000041,0.06608100566715226
ACH-000042,-0.23127599569341534
ACH-000045,0.07996320514595259
ACH-000047,-0.06926214196352921
ACH-000052,-0.1445591518333147
ACH-000053,-0.200759252025732
ACH-000054,-0.10220035307030644
ACH-000055,-0.3612516134759373
ACH-000060,0.02187931921893704
ACH-000067,-0.1775561028417368
ACH-000070,0.08965778630329375
ACH-000075,-0.09054442373997107
ACH-000078,-0.11187828456880074
ACH-000082,-0.09914509561068104
ACH-000085,0.02869159594646383
ACH-000086,-0.20269334963387628
ACH-000087,-0.6210992623827901
ACH-000092,-0.09413927262295993
ACH-000095,0.017047387920756333
ACH-000097,-0.013508839042324241
ACH-000098,-0.19222116693496932
ACH-000099,-0.08232789335775759
ACH-000108,0.0020981305721581253
ACH-000113,-0.11250625594123984
ACH-000116,-0.15437435849224587
ACH-000118,-0.19653730013456835
ACH-000120,0.10188293171662473
ACH-000123,0.04285940320951386
ACH-000127,-0.2865519573200137
ACH-000128,-0.04565112681926168
ACH-000132,-0.1557694040620997
ACH-000133,-0.22715951973769494
ACH-000137,-0.12009984070227925
ACH-000138,-0.24924853783176185
ACH-000142,-0.2250416375529846
ACH-000143,-0.016283068688683986
ACH-000146,-0.19202181602000787
ACH-000148,-0.041996811497056
ACH-000150,0.030699575712975536
ACH-000152,-0.13220814091898214
ACH-000153,-0.05274231761685642
ACH-000159,-0.017272050137321922
ACH-000160,-0.13861970152247566
ACH-000163,-0.2369027721422305
ACH-000167,-0.2282198927183509
ACH-000168,-0.10497798095801802
ACH-000169,0.006773595116726021
ACH-000178,-0.1346371208049728
ACH-000183,-0.031068629960312313
ACH-000188,-0.4576018805105678
ACH-000189,0.13518434271250535
ACH-000190,-0.06116373726971588
ACH-000198,0.050519340287514376
ACH-000203,0.01335511100962186
ACH-000204,-0.20193475312920986
ACH-000206,-0.013680062580564931
ACH-000207,-0.132005497941697
ACH-000208,-0.05866508091708837
ACH-000210,0.2659291111894078
ACH-000211,-0.05326273930321759
ACH-000215,-0.03215448264443629
ACH-000221,-0.340924911176036
ACH-000222,-0.19564141700559956
ACH-000223,0.03825542053081553
ACH-000226,-0.21688655484927524
ACH-000227,-0.12047555412635852
ACH-000228,-0.31577601487520196
ACH-000231,-0.26600252791400364
ACH-000232,-0.0787492093398632
ACH-000233,-0.09485619115575736
ACH-000234,0.07099558512803195
ACH-000235,-0.06747030667693966
ACH-000237,0.011323668198294504
ACH-000238,0.0017784889747941215
ACH-000242,-0.3407095468007213
ACH-000243,-0.3614971766188191
ACH-000244,0.11657121552457345
ACH-000246,-0.11780469252776052
ACH-000248,-0.06160154292669213
ACH-000250,-0.3315036845417551
ACH-000251,-0.23890715938355125
ACH-000252,-0.1047070304839086
ACH-000253,-0.18652930468830245
ACH-000255,-0.15284682999141389
ACH-000256,-0.04118646931954759
ACH-000257,-0.33273292256351544
ACH-000258,-0.21343123483783774
ACH-000259,0.050457300516286496
ACH-000260,-0.13735625752048186
ACH-000261,-0.060081158139607176
ACH-000262,-0.3165816991950379
ACH-000263,0.031374393993454576
ACH-000264,0.09911222226673967
ACH-000265,0.12830418777237615
ACH-000266,-0.17298697861680062
ACH-000272,-0.07473135471753728
ACH-000274,-0.0780663728469543
ACH-000277,-0.1018172597402804
ACH-000278,-0.3329357104804944
ACH-000279,0.013060692086396859
ACH-000280,-0.1447175127709118
ACH-000281,-0.1812509066029584
ACH-000288,-0.04517987755191971
ACH-000291,-0.2632280818457664
ACH-000293,-0.1313821811610793
ACH-000294,-0.40431035968315104
ACH-000295,0.15160218010730755
ACH-000296,-0.1677335672704285
ACH-000302,-0.3030141813382625
ACH-000304,0.1101635719693643
ACH-000307,-0.1833772323090956
ACH-000308,-0.07809353159408454
ACH-000310,-0.2189830247391409
ACH-000311,0.0017850974850357785
ACH-000312,-0.06267001859665389
ACH-000315,0.08747075663173247
ACH-000316,-0.11543474375952445
ACH-000317,-0.10682596806079858
ACH-000318,-0.09408422704784128
ACH-000319,-0.268200410722147
ACH-000320,-0.19316162117789246
ACH-000322,-0.10465782736770513
ACH-000323,-0.26398924840637555
ACH-000324,-0.21223601520313484
ACH-000329,-0.012089343315627063
ACH-000330,-0.07103058997487352
ACH-000331,-0.07816881483834585
ACH-000332,-0.38694051406896895
ACH-000334,0.16207215955043047
ACH-000335,-0.32128113949234993
ACH-000336,-0.2474048276883983
ACH-000337,-0.12386781883772754
ACH-000338,-0.4968758262821864
ACH-000339,-0.10479452035748407
ACH-000341,0.010016528129408148
ACH-000348,-0.07863097323542421
ACH-000350,-0.6225609958758381
