,MYO7B (4648)
ACH-000004,0.1358248452610551
ACH-000005,0.22726587883589866
ACH-000007,-0.05231781712592175
ACH-000009,-0.2077144546032518
ACH-000011,0.03183459133496784
ACH-000012,-0.1600068407467454
ACH-000013,-0.100500289489533
ACH-000014,-0.12588317510703131
ACH-000015,-0.10884193583168428
ACH-000017,-0.05694167747105015
ACH-000018,-0.18377402077032529
ACH-000019,-0.18153555860388373
ACH-000021,0.03468589522732704
ACH-000022,-0.20488125696389187
ACH-000025,-0.039953687188543086
ACH-000028,-0.20588679316449807
ACH-000030,-0.0861157409936932
ACH-000035,-0.2399942524062977
ACH-000036,-0.09017773252025267
ACH-000037,0.008451546441108923
ACH-000039,-0.15466159813391755
ACH-000040,-0.0966350066191199
ACH-000041,-0.09555193318579593
ACH-000042,-0.13288714165269738
ACH-000045,0.04213697700502568
ACH-000047,-0.18903391142748596
ACH-000052,-0.15239589882302354
ACH-000053,-0.07057755023212706
ACH-000054,-0.04955350849553385
ACH-000055,-0.09031104526737596
ACH-000060,-0.03751988661105113
ACH-000067,-0.02678506494746454
ACH-000070,-0.1951214058494769
ACH-000075,-0.028085110389164687
ACH-000078,-0.07920953785618402
ACH-000082,-0.1249483111730638
ACH-000085,-0.2522050618543029
ACH-000086,-0.04006345907187341
ACH-000087,-0.2152250412889115
ACH-000092,-0.2070172099924602
ACH-000095,-0.13062514804090114
ACH-000097,-0.045315780216751485
ACH-000098,-0.14317630524188008
ACH-000099,-0.09145162652615832
ACH-000108,-0.07001775027459474
ACH-000113,-0.09212135397802453
ACH-000116,-0.12264630615117066
ACH-000118,-0.13589967615273713
ACH-000120,-0.11080545899734062
ACH-000123,-0.0945546774164878
ACH-000127,-0.1750342645005434
ACH-000128,-0.1788524336864493
ACH-000132,-0.02843133033749253
ACH-000133,-0.2611598526992853
ACH-000137,-0.06468143424203789
ACH-000138,-0.14996296437520007
ACH-000142,-0.19996118614284286
ACH-000143,0.058983729042677215
ACH-000146,-0.027466121126007898
ACH-000148,-0.008231553987637344
ACH-000150,-0.15231457300699827
ACH-000152,-0.1501964668577035
ACH-000153,-0.4059364800036835
ACH-000159,-0.10896822161726777
ACH-000160,-0.06950123745493066
ACH-000163,-0.05499235891709819
ACH-000167,0.25534174191313835
ACH-000168,-0.00414161824373061
ACH-000169,-0.11135972640803928
ACH-000178,-0.05377385751975554
ACH-000183,-0.20957886685098068
ACH-000188,-0.030253192848514125
ACH-000189,-0.2423426198272671
ACH-000190,-0.09290119756611456
ACH-000198,-0.15502005416633402
ACH-000203,0.017899285757666857
ACH-000204,-0.2225488224001428
ACH-000206,-0.16628883796312924
ACH-000207,-0.05411179775765275
ACH-000208,-0.26505579800965345
ACH-000210,0.10410887846478464
ACH-000211,-0.0709281795724551
ACH-000215,-0.18952230375646734
