,TCEB3 (6924)
ACH-000004,-0.3996481727200905
ACH-000005,-0.1246501481622923
ACH-000007,-0.0779695897114212
ACH-000009,-0.1200458938456255
ACH-000011,-0.10493863163468774
ACH-000012,-0.18607931849067652
ACH-000013,-0.34153867033752816
ACH-000014,-0.7428175620738304
ACH-000015,-0.008620942281517701
ACH-000017,-0.12564042490726926
ACH-000018,-0.22481013782799725
ACH-000019,-0.03451228466603073
ACH-000021,-0.142582439908208
ACH-000022,-0.19535087001344795
ACH-000025,0.044567636293360136
ACH-000028,-0.2461243762445251
ACH-000030,-0.08206368730482774
ACH-000035,-0.2893693003452382
ACH-000036,-0.027712990558420726
ACH-000037,-0.02150609027076633
ACH-000039,-0.15694030417533356
ACH-000040,-0.33200081480892
ACH-000041,-0.5096391830318528
ACH-000042,-0.11905180894176655
ACH-000045,0.04998006980602007
ACH-000047,-0.3094161107706456
ACH-000052,-0.2781615522227163
ACH-000053,-0.09479416641417124
ACH-000054,-0.11956849411572308
ACH-000055,-0.2245117205730598
ACH-000060,-0.3648736838184435
ACH-000067,-0.22602573989327096
ACH-000070,-0.3678815880141565
ACH-000075,-0.15399568251081786
ACH-000078,-0.028566370825037962
ACH-000082,-0.6718700466171383
ACH-000085,-0.4202106496502737
ACH-000086,-0.2235055738180113
ACH-000087,-0.5025427500307286
ACH-000092,-0.3793409254080872
ACH-000095,0.07977876215841291
ACH-000097,-0.2863739250146305
ACH-000098,-0.24976505209440505
ACH-000099,0.05940306170295239
ACH-000108,-0.15923758864249374
ACH-000113,-0.333844977589725
ACH-000116,-0.3941891331449334
ACH-000118,-0.34429911782830663
ACH-000120,0.020467190916914752
ACH-000123,-0.6464812538112706
ACH-000127,0.02511770849829456
ACH-000128,-0.06564451250328973
ACH-000132,-0.4516646474551548
ACH-000133,-0.1820276826156758
ACH-000137,-0.3399650580160879
ACH-000138,0.08542614705541264
ACH-000142,-0.3836798974134996
ACH-000143,-0.3986402200568784
ACH-000146,-0.1697814042332758
ACH-000148,-0.19270271477115444
ACH-000150,-0.3478911048179213
ACH-000152,-0.3332797200107859
ACH-000153,-0.4191614626357418
ACH-000159,-0.06884496148148038
ACH-000160,0.02982109531311037
ACH-000163,-0.2638128222210202
ACH-000167,0.4488636060158821
ACH-000168,-0.3722282347214736
ACH-000169,-0.13431559229118273
ACH-000178,-0.3034252108370233
ACH-000183,-0.5481526844965897
ACH-000188,-0.18638524939861412
ACH-000189,-0.11957561453199925
ACH-000190,0.038454843223488536
ACH-000198,-0.14672664361779594
ACH-000203,0.3912879800017301
ACH-000204,-0.3563722196822923
ACH-000206,-0.8095864431751647
ACH-000207,-0.3638260208548216
ACH-000208,-0.15956463764298592
ACH-000210,-0.222661271825496
ACH-000211,0.12109760558927182
ACH-000215,-0.17219225596121884
ACH-000221,0.20444335062042948
ACH-000222,-0.1982284153405561
ACH-000223,-0.0374703566498833
ACH-000226,-0.015799843507812248
ACH-000227,-0.3110754339749025
ACH-000228,-0.12542161003099572
ACH-000231,0.03408846899175462
ACH-000232,-0.2444881269672481
ACH-000233,0.2265343893252232
ACH-000234,0.1344611944906769
ACH-000235,-0.25768189950884274
ACH-000237,-0.44296226882459705
ACH-000238,-0.24752773154856714
ACH-000242,-0.06895392054379831
ACH-000243,-0.271284568600024
ACH-000244,0.2529931929161095
ACH-000246,-0.11766144745176613
ACH-000248,0.1440251975703321
ACH-000250,-0.4441550967604005
ACH-000251,-0.5500802829481329
ACH-000252,-0.33492405592039776
ACH-000253,-0.11751678093436453
ACH-000255,-0.06111647943672267
ACH-000256,-0.17794784134313554
ACH-000257,-0.3739201088864872
ACH-000258,0.0642057813989101
ACH-000259,-0.3523425065287988
ACH-000260,-0.23645839437738805
ACH-000261,-0.03005827663102289
ACH-000262,-0.1450674280863663
ACH-000263,0.0968230846717278
ACH-000264,-0.08393405507156829
ACH-000265,-0.17084458805929972
ACH-000266,0.03715074227158782
ACH-000272,-0.4079156863775964
ACH-000274,-0.3317335820912866
ACH-000277,-0.2857208539062905
ACH-000278,0.0018250899210375921
ACH-000279,-0.3630365644633632
ACH-000280,-0.07531570634949536
ACH-000281,-0.1395887466671289
ACH-000288,-0.07034643660387255
ACH-000291,-0.050785263675088926
ACH-000293,-0.26584185732997617
ACH-000294,-0.22603159752232216
ACH-000295,-0.479662907578481
ACH-000296,-0.3473862888591291
ACH-000302,-0.3593077057125244
ACH-000304,-0.3132006638971347
ACH-000307,-0.10355934643881788
ACH-000308,0.04704958370911642
ACH-000310,0.09579532638934676
ACH-000311,-0.1471494664791984
ACH-000312,-0.2613586079640057
ACH-000315,-0.10879641620713472
ACH-000316,-0.2366477613496107
ACH-000317,-0.6670661950026165
ACH-000318,-0.11341651280456658
ACH-000319,-0.10319393329139503
ACH-000320,-0.2286099534986585
ACH-000322,-0.6759204400045729
ACH-000323,-0.2503628323411413
ACH-000324,-0.3761195801523384
ACH-000329,-0.1985909513187381
ACH-000330,-0.7044642478590575
ACH-000331,-0.10688641361169378
ACH-000332,-0.1419897556352287
ACH-000334,-0.4327821554833977
ACH-000335,-0.17823408069754246
ACH-000336,0.14713490925700684
ACH-000337,-0.06113618151343285
ACH-000338,0.4354849193412729
ACH-000339,0.11268157407559015
ACH-000341,-0.4058019727514788
ACH-000348,-0.09073126543699757
ACH-000350,-0.4152994326210158
