,LARP1 (23367)
ACH-000004,-0.43707930291081337
ACH-000005,-0.4892991508224971
ACH-000007,-0.6782728543835732
ACH-000009,-0.18382168555472408
ACH-000011,-0.4412794353111534
ACH-000012,0.0023659353598935113
ACH-000013,-0.15981703734891411
ACH-000014,-0.11456160469639387
ACH-000015,-0.3931961037416289
ACH-000017,-0.17564079914506
ACH-000018,-0.5814652707782587
ACH-000019,-0.20465082398308054
ACH-000021,-0.2049518543404932
ACH-000022,-0.2685240919190778
ACH-000025,-0.2746371215252584
ACH-000028,-0.39951547791284175
ACH-000030,-0.5537623257961684
ACH-000035,-0.3890662387751785
ACH-000036,-0.6316085617942259
ACH-000037,-0.4617973056033865
ACH-000039,-0.4396922325696725
ACH-000040,-0.6394045249946283
ACH-000041,-0.5703478104643643
ACH-000042,-0.06084854978958462
ACH-000045,0.0027578033359224987
ACH-000047,-0.2742367712652916
ACH-000052,-0.5637223785217164
ACH-000053,-0.16857361768680607
ACH-000054,-0.28992229878185444
ACH-000055,-0.3611528544050947
ACH-000060,-0.2948343145228048
ACH-000067,-0.2170792649882232
ACH-000070,0.22308169073490614
ACH-000075,-0.3916046179372403
ACH-000078,-0.3260735396088277
ACH-000082,-0.4100139651538716
ACH-000085,-0.35369887063291294
ACH-000086,-0.3177492361286465
ACH-000087,-0.10258490670289992
ACH-000092,-0.18307047780617386
ACH-000095,-0.3371709929597244
ACH-000097,-0.07276368443939205
ACH-000098,-0.3982912881582336
ACH-000099,-0.3685434064327265
ACH-000108,-0.1728228458062755
ACH-000113,-0.3585873309135097
ACH-000116,-0.405885715256171
ACH-000118,-0.282461881274986
ACH-000120,-0.3734090213944529
ACH-000123,-0.2602081787787169
ACH-000127,-0.34364776766215194
ACH-000128,-0.5352004859215505
ACH-000132,-0.40908189080909135
ACH-000133,-0.5490771024234455
ACH-000137,-0.3546612561844751
ACH-000138,-0.4992559454194718
ACH-000142,-0.4987936481094881
ACH-000143,-0.5889025316768248
ACH-000146,-0.011571247560437169
ACH-000148,-0.39741005594306894
ACH-000150,-0.3340569712785903
ACH-000152,-0.5561047781301198
ACH-000153,-0.4829775875494086
ACH-000159,-0.41495937677779066
ACH-000160,-0.17088669459142652
ACH-000163,-0.605821906792875
ACH-000167,-0.1523950404015699
ACH-000168,-0.3697315867657856
ACH-000169,-0.2531046671698997
ACH-000178,-0.3256017385161177
ACH-000183,-0.36897758743945663
ACH-000188,-0.3790451980691266
ACH-000189,-0.03139964480693888
ACH-000190,-0.5526220735585818
ACH-000198,-0.5676415093118419
ACH-000203,-0.39752787999460426
ACH-000204,-0.3624928898202849
ACH-000206,-0.33967523793614496
ACH-000207,-0.2768333956193783
ACH-000208,-0.5033696026659474
ACH-000210,-0.4745354033819789
ACH-000211,-0.5562205253149249
ACH-000215,-0.4507626154138623
ACH-000221,-0.6251358316812335
ACH-000222,-0.3967511082513364
ACH-000223,-0.5019944774377665
ACH-000226,-0.29702977239463835
ACH-000227,0.049864421545498736
ACH-000228,-0.42145942844698825
ACH-000231,-0.19345050098118136
ACH-000232,-0.5323935856065224
ACH-000233,-0.3504872011237896
ACH-000234,-0.3889109766228301
ACH-000235,-0.3519757656667398
ACH-000237,-0.5262106302036276
ACH-000238,-0.397684694034245
ACH-000242,-0.2522600139882782
ACH-000243,-0.4999649212788427
ACH-000244,-0.16595778105062142
ACH-000246,-0.3042463632047219
ACH-000248,-0.5933878163032171
ACH-000250,-0.6348216671341951
ACH-000251,-0.36190704078246094
ACH-000252,-0.33318408844215713
ACH-000253,-0.6491242880805104
ACH-000255,-0.4498615867520304
ACH-000256,-0.21602064724883996
ACH-000257,-0.4381146835646015
ACH-000258,-0.4528150031897712
ACH-000259,-0.19527930418515768
ACH-000260,-0.378560328410838
ACH-000261,-0.5416716539908443
ACH-000262,-0.3939237433055679
ACH-000263,-0.13024542956958424
ACH-000264,-0.370691862585472
ACH-000265,-0.23142198305713854
ACH-000266,-0.15788101170626212
ACH-000272,-0.25409998733095074
ACH-000274,-0.234327019086704
ACH-000277,-0.11381514418486001
ACH-000278,-0.4471996205798075
ACH-000279,-0.3456070857836321
ACH-000280,-0.19311727407944565
ACH-000281,-0.6774521334422795
ACH-000288,-0.4553304501420695
ACH-000291,-0.4155982432739068
ACH-000293,-0.2584253409226647
ACH-000294,-0.0666421062433748
ACH-000295,-0.5312434865035416
ACH-000296,-0.025316507897673198
ACH-000302,-0.1543846654916853
ACH-000304,-0.2829973393040703
ACH-000307,-0.3226647393993836
ACH-000308,-0.3632760868918678
ACH-000310,-0.011333609674892694
ACH-000311,-0.2519962992526382
ACH-000312,-0.6146884389375712
ACH-000315,-0.2631910401118186
ACH-000316,-0.4555131999432664
ACH-000317,-0.23126283888599555
ACH-000318,-0.4692126951436417
ACH-000319,-0.13545486343843946
ACH-000320,-0.4111940758163628
ACH-000322,-0.4718906765755078
ACH-000323,-0.468203994945226
ACH-000324,-0.2666931664065449
ACH-000329,-0.38511088537626703
ACH-000330,-0.49722829290431997
ACH-000331,0.02566082222894437
ACH-000332,-0.4256031077782031
ACH-000334,-0.04613771563631455
ACH-000335,-0.4033791626370319
ACH-000336,-0.14260265936621735
ACH-000337,-0.7349437008710095
ACH-000338,0.03627722209986479
ACH-000339,-0.2959930273322472
ACH-000341,-0.5251638813794767
ACH-000348,-0.3520149706516776
ACH-000350,-0.2532514124719803
ACH-000352,-0.16273008404109734
ACH-000356,-0.4198633371565875
ACH-000361,-0.16868687687763412
ACH-000362,-0.14066135006448152
ACH-000363,-0.16592111547123115
ACH-000364,-0.453959351066485
ACH-000365,-0.4205773067239362
ACH-000366,-0.3457202142761368
ACH-000368,-0.4638669827412248
ACH-000374,-0.2713323319925166
ACH-000375,0.07294007924869468
ACH-000376,-0.5640077594046898
ACH-000381,-0.3114987080379771
ACH-000383,-0.29134834995009673
ACH-000387,-0.12012799901488842
ACH-000389,-0.4933595436518094
ACH-000390,-0.3455501238623705
ACH-000393,-0.15446716339704614
ACH-000395,-0.5500900652803059
ACH-000396,0.022450470210916704
ACH-000397,-0.546178120410865
ACH-000401,-0.5818640716186059
ACH-000402,-0.01774729519794593
ACH-000403,-0.3719790058718355
ACH-000404,-0.4798443266099674
ACH-000406,-0.29761234079387217
ACH-000407,-0.08676619548648284
ACH-000408,-0.5541312457396684
ACH-000410,-0.472595616012173
ACH-000411,-0.2993147197416185
ACH-000414,-0.2637056350939315
ACH-000415,-0.199399825079398
ACH-000416,-0.2745998247985427
ACH-000420,-0.14054491822646326
ACH-000421,-0.07955217298169392
ACH-000424,-0.1888869025798028
ACH-000425,-0.3445145635578816
ACH-000426,-0.2485946970762179
ACH-000427,-0.2636197952527144
ACH-000433,0.02569037020509528
ACH-000435,-0.06774449735488883
ACH-000436,-0.3661830966904952
ACH-000444,-0.28713259733352675
ACH-000445,-0.4118142776834925
ACH-000448,-0.16467035346850012
ACH-000450,-0.3804798673440933
ACH-000452,-0.6227822886574977
ACH-000454,-0.8060793747254904
ACH-000458,-0.3694653263374204
ACH-000459,-0.07084123207925133
ACH-000460,-0.0952562353799064
ACH-000461,-0.5583578947112808
ACH-000463,-0.6643699844877211
ACH-000464,-0.3177541534319805
ACH-000466,-0.3626536789492474
ACH-000467,-0.10853851092079142
ACH-000468,-0.20024839441989295
ACH-000469,0.03508877505628113
ACH-000470,0.13995032361857576
ACH-000471,-0.09029891854566888
ACH-000472,-0.5295806194438439
ACH-000473,-0.4866498312952147
ACH-000475,-0.2808638795611711
ACH-000476,-0.1943354786314717
ACH-000477,-0.1264513478476844
ACH-000479,-0.2088042916354136
ACH-000480,-0.33653230362501096
ACH-000481,-0.3038190980779931
ACH-000483,-0.22069609060661904
ACH-000484,-0.2934095874239485
ACH-000485,-0.35864698524129457
ACH-000486,-0.18005229706349754
ACH-000487,-0.44352415909412174
ACH-000488,-0.5658216231715089
ACH-000490,-0.1825031127844814
ACH-000491,-0.37308903488814016
ACH-000495,-0.4717261196146556
ACH-000496,0.025461842766890758
ACH-000499,-0.438589347663712
ACH-000500,-0.2715533082564426
ACH-000502,-0.786033312401965
ACH-000503,-0.2513848220393666
ACH-000505,-0.2215251964486999
ACH-000507,-0.3366437133077433
ACH-000510,-0.3710252570501419
ACH-000511,0.11231482665707768
ACH-000512,-0.4824029709902692
ACH-000516,-0.4603890637726534
ACH-000517,-0.3264886172892126
ACH-000518,-0.5032451432728762
ACH-000520,-0.08649408625207229
ACH-000521,-0.4356460109917144
ACH-000522,-0.4932992734232219
ACH-000524,-0.34788475293416155
ACH-000527,-0.14531213672356671
ACH-000528,-0.05181819937349924
ACH-000537,-0.09941527073754934
ACH-000541,-0.4960858637160495
ACH-000542,-0.31280892158061263
ACH-000544,-0.7714318498919056
ACH-000545,-0.3379595420715842
ACH-000547,-0.3704437937207765
ACH-000548,-0.7516760580425533
ACH-000549,-0.5714345367173742
ACH-000550,-0.7433521130056255
ACH-000552,-0.25015877331392056
ACH-000556,-0.4361176554353313
ACH-000557,-0.20056540159428365
ACH-000569,-0.2570765231706737
ACH-000570,-0.5413963774142319
ACH-000571,-0.3206843926232523
ACH-000573,-0.14890585820266888
ACH-000576,0.2259485500822047
ACH-000579,-0.6708304486697542
ACH-000580,-0.019130379274521582
ACH-000584,-0.34439984956959124
ACH-000585,-0.15407780229779988
ACH-000588,-0.649584758596025
ACH-000589,-0.1879108902311632
ACH-000591,-0.28785998115131106
ACH-000593,-0.0501484249868366
ACH-000600,-0.2899462705478532
ACH-000601,-0.5892765139543374
ACH-000605,-0.258182569713585
ACH-000606,-0.6002784690841532
ACH-000608,-0.4257297993253176
ACH-000614,-0.09764059664795073
ACH-000616,-0.461672297072865
ACH-000618,-0.2457215560154731
ACH-000619,-0.3565512269999789
ACH-000620,-0.2420434817983096
ACH-000621,-0.015557392438708918
ACH-000622,-0.3574558104427626
ACH-000623,-0.4532217081926464
ACH-000624,-0.2213072681599893
ACH-000627,-0.2889537285343763
ACH-000630,-0.42603305571372135
ACH-000631,-0.479838242782859
ACH-000632,-0.33160544158470656
ACH-000633,-0.14799689668297286
ACH-000637,-0.29655970319217434
ACH-000638,-0.04200974195555663
ACH-000646,-0.32094415441751906
ACH-000647,-0.4555743369561631
ACH-000648,-0.4425152738679925
ACH-000649,-0.3627102114674535
ACH-000651,-0.3969081119093975
ACH-000652,-0.16559880285383902
ACH-000653,-0.28913524181867184
ACH-000657,-0.35904910204326024
ACH-000658,-0.7201827698310391
ACH-000661,-0.2677453803392276
ACH-000662,-0.3639452508824719
ACH-000663,-0.10320094438673097
ACH-000665,-0.3423890999419741
ACH-000671,-0.16600469707219076
ACH-000672,0.07821612949766732
ACH-000673,-0.6666175803596617
ACH-000676,-0.9187446360471276
ACH-000677,-0.18535389160277171
ACH-000681,-0.5241489359286376
ACH-000683,-0.41324280571195504
ACH-000684,-0.6091947269869112
ACH-000688,-0.33806126841617684
ACH-000693,-0.595271444460676
ACH-000694,-0.20855391846254265
ACH-000695,-0.4650234639525749
ACH-000696,-0.5981473169648097
ACH-000697,-0.20690302798972185
ACH-000699,-0.254362460748915
ACH-000701,-0.401400761695294
ACH-000706,-0.5450851068129646
ACH-000711,-0.5961760442286974
ACH-000713,-0.3787073488553644
ACH-000714,-0.4933648755352981
ACH-000718,-0.12780121264402922
ACH-000720,-0.2607673526326897
ACH-000721,-0.21945367658385395
ACH-000724,-0.13831772934053468
ACH-000725,-0.16706475200747772
ACH-000732,-0.5704942749497056
ACH-000734,-0.19984100595133714
ACH-000735,-0.4042363519376948
ACH-000736,-0.300873651044772
ACH-000738,-0.489114545411287
ACH-000746,-0.5982215284936289
ACH-000747,-0.5527841816225809
ACH-000748,-0.5157390418408968
ACH-000753,-0.17425939038052102
ACH-000756,-0.5183569081228171
ACH-000757,-0.0844278038806681
ACH-000758,-0.631160825428135
ACH-000760,-0.13764096799068776
ACH-000762,-0.41381704900025656
ACH-000763,-0.1348278910071958
ACH-000764,-0.3659757010134105
ACH-000765,-0.5589279075456604
ACH-000766,-0.042027822182352514
ACH-000767,-0.3041763563089391
ACH-000768,-0.31069053430893506
ACH-000769,-0.6273937779586897
ACH-000770,-0.15942971794877964
ACH-000771,-0.42686549154976977
ACH-000773,-0.4371909044720823
ACH-000776,-0.26971058102320444
ACH-000777,-0.3221034810955011
ACH-000778,-0.2682902323466301
ACH-000781,-0.4807380031367704
ACH-000782,-0.08198357905371248
ACH-000783,-0.32618458432124153
ACH-000784,-0.208765793678658
ACH-000785,-0.200899188803428
ACH-000787,-0.3117492904912571
ACH-000788,-0.3692888147664295
ACH-000791,-0.4943504113034317
ACH-000792,-0.7371147444357239
ACH-000794,-0.2671953811911636
ACH-000796,-0.28455117002303804
ACH-000798,-0.2134767096142172
ACH-000799,-0.4939819294201669
ACH-000800,-0.11067117531992053
ACH-000802,-0.4706385952603283
ACH-000804,-0.3593470179106679
ACH-000805,-0.5454716693820468
ACH-000809,-0.2581150809752797
ACH-000810,-0.3829526177673488
ACH-000811,-0.3785129025243608
ACH-000817,-0.21704735249314366
ACH-000819,-0.3925895324545389
ACH-000820,-0.06717000258613244
ACH-000821,-0.7989195932372178
ACH-000822,-0.3684802895067548
ACH-000823,-0.1479415599766283
ACH-000824,-0.29267770448063524
ACH-000827,-0.25270996686781144
ACH-000829,0.1313043640460984
ACH-000831,-0.5245429281302022
ACH-000832,-0.3804234995935611
ACH-000833,-0.3586163798487003
ACH-000834,-0.19057816600024635
ACH-000835,-0.5062656568214454
ACH-000836,0.20404100668667371
ACH-000837,-0.3451960641306085
ACH-000838,-0.2589285661857472
ACH-000839,-0.5260240534086593
ACH-000840,-0.4632122462464787
ACH-000841,-0.3855903158105889
ACH-000843,-0.6547844018336113
ACH-000846,-0.4513226114763224
ACH-000847,-0.15499410263549349
ACH-000848,-0.2631021549341541
ACH-000849,-0.3984017509769461
ACH-000851,-0.2903682274143013
ACH-000855,-0.2526967372663469
ACH-000856,-0.5381933026417689
ACH-000858,-0.5402172140433811
ACH-000859,-0.44342289610659
ACH-000861,-0.35329759523455273
ACH-000862,-0.12492503982750015
ACH-000865,-0.4173647928032938
ACH-000866,-0.15955009167636625
ACH-000867,-0.13171620153185604
ACH-000869,-0.3824162059570909
ACH-000872,-0.0732010058821342
ACH-000873,-0.15024992224099684
ACH-000876,-0.15325948219017566
ACH-000878,-0.9093598889180348
ACH-000880,-0.7225485180310727
ACH-000881,-0.11343688307264058
ACH-000882,-0.35373334018330155
ACH-000884,-0.3717955148915016
ACH-000885,-0.13918861888332798
ACH-000887,-0.21080587265875084
ACH-000889,-0.3809584336643245
ACH-000896,-0.6723902433153223
ACH-000898,-0.20582808123599844
ACH-000900,-0.4366639305823735
ACH-000901,-0.5056140109603118
ACH-000905,-0.12498332879397292
ACH-000906,-0.2293873136886645
ACH-000907,-0.4907876782848461
ACH-000910,-0.28628470638063125
ACH-000911,-0.3439122037653787
ACH-000912,-0.26192551227917804
ACH-000913,-0.2778414457290017
ACH-000915,-0.4602354591670177
ACH-000916,-0.10828956620708384
ACH-000917,-0.2859571396253902
ACH-000920,-0.2821833326888071
ACH-000921,-0.4507850883505911
ACH-000924,-0.2570302489131359
ACH-000926,-0.19248629962138927
ACH-000928,-0.34973446947595954
ACH-000929,-0.2335377067809289
ACH-000932,-0.2707212971899391
ACH-000935,-0.3218681001864195
ACH-000936,-0.15400477332923626
ACH-000937,-0.2785916216459952
ACH-000938,-0.261706933746488
ACH-000939,-0.2674386340864313
ACH-000941,-0.468662343780045
ACH-000943,-0.4239347337021547
ACH-000946,-0.31660417723673656
ACH-000947,-0.10860998103017028
ACH-000948,-0.3756476467460105
ACH-000950,-0.670468276513069
ACH-000953,-0.16939596706485754
ACH-000954,-0.10614515907029004
ACH-000957,-0.3875692223693145
ACH-000958,-0.2835577405909263
ACH-000960,-0.31061898982971675
ACH-000963,-0.3375022871224089
ACH-000968,-0.1680619199176456
ACH-000969,-0.21873650447922846
ACH-000972,-0.5034769023046668
ACH-000973,-0.35211972346943904
ACH-000974,-0.3612215727933426
ACH-000978,-0.3028629250617872
ACH-000984,-0.3093143666250262
ACH-000986,-0.12872079195534578
ACH-000988,-0.5216789222570565
ACH-000993,-0.0808878586638565
ACH-000994,-0.2673278316959601
ACH-000996,-0.10387364611674188
ACH-001001,-0.4279910599386878
ACH-001020,0.03636370515691549
ACH-001028,-0.32881845314758
ACH-001031,0.014025119308807751
ACH-001038,-0.2498838920529377
ACH-001048,-0.3408716618495839
ACH-001050,-0.32690216191974264
ACH-001053,-0.07465278682349279
ACH-001054,-0.6245884896743693
ACH-001061,-0.2266295108624767
ACH-001067,-0.2559132458420707
ACH-001075,-0.32194337938384304
ACH-001096,-0.2643879265196867
ACH-001111,-0.6002088472475744
ACH-001119,-0.5756807963917983
ACH-001128,0.2664685195577414
ACH-001134,-0.2560100260135519
ACH-001151,-0.242313756875338
ACH-001163,0.05404209756738533
ACH-001164,-0.5773571184148407
