,B4GALT7 (11285)
ACH-000319,-0.2563501687214769
ACH-000320,0.0005329987637708286
ACH-000322,-0.23686785302490546
ACH-000323,-0.09798333193924924
ACH-000324,-0.1592080156661873
ACH-000329,-0.13864444229366746
ACH-000330,0.053709690391470014
ACH-000331,-0.5041647632211312
ACH-000332,-0.12789390559681862
ACH-000334,-0.05507339416070895
ACH-000335,-0.5117675863080657
ACH-000336,-0.16836348584999986
ACH-000337,-0.2717131396473928
ACH-000338,-0.012885073586858892
ACH-000339,-0.07233147628707029
ACH-000341,-0.09420586637732756
ACH-000348,-0.0651022696279215
ACH-000350,-0.14044548005095725
ACH-000352,-0.1893677247753882
ACH-000356,-0.19900370425327907
ACH-000361,-0.10410162112023187
ACH-000362,-0.08126621160800591
ACH-000363,-0.16999381401679153
ACH-000364,-0.3052393333434889
ACH-000365,-0.10622206856908736
ACH-000366,-0.17238201180408266
ACH-000368,-0.3726842634868165
ACH-000374,-0.2138941059695478
ACH-000375,-0.1246361714340574
ACH-000376,-0.197771139571034
ACH-000381,-0.36180584495812335
ACH-000383,-0.16390463339881262
ACH-000387,-0.06322383135196588
ACH-000389,-0.11164882391249004
ACH-000390,-0.13664761070814355
ACH-000393,-0.2400684997521325
ACH-000395,-0.07213509721171968
ACH-000396,-0.1865148463456938
ACH-000397,-0.2476971177174287
ACH-000401,-0.007473278748499863
ACH-000402,0.04757982376313635
ACH-000403,-0.1308840903533999
ACH-000404,0.013910238525406342
ACH-000406,-0.06636814293138417
ACH-000407,-0.2054232969047604
ACH-000408,-0.3081279802616577
ACH-000410,-0.015368313690976597
ACH-000411,-0.24324172120837265
ACH-000414,-0.17142592996684985
ACH-000415,-0.1500581406746963
ACH-000416,-0.14386406839037086
ACH-000420,-0.22215543513625666
ACH-000421,-0.0524198268869879
ACH-000424,-0.32623704364334594
ACH-000425,-0.10215623560465363
ACH-000426,0.07229585887089268
ACH-000427,-0.03781826526017525
ACH-000433,-0.21547942833099334
ACH-000435,-0.25961195140981885
ACH-000436,0.09113164652229293
ACH-000444,-0.15166810589099994
ACH-000445,-0.4539014579450967
ACH-000448,-0.028024194181616842
ACH-000450,-0.06975761243454752
ACH-000452,-0.10171807527397468
ACH-000454,-0.22432314223054656
ACH-000458,-0.12389271937822692
ACH-000459,-0.191454971096377
ACH-000460,-0.27140533972623243
ACH-000461,-0.2263683467992449
ACH-000463,-0.16552438780985407
ACH-000464,-0.1500582163566173
ACH-000466,-0.17430415099048674
ACH-000467,-0.0932780422445526
ACH-000468,-0.10351703467578556
ACH-000469,-0.37151446154945134
ACH-000470,-0.1909138547418802
ACH-000471,-0.4592381634736312
ACH-000472,-0.056770358966935615
ACH-000473,-0.3132352254877053
ACH-000475,-0.3610684950520043
ACH-000476,-0.2487615427534745
ACH-000477,-0.12643727434361568
ACH-000479,-0.32147662565791724
ACH-000480,-0.025883802143326445
ACH-000481,-0.10952652630870924
ACH-000483,-0.05691548086173245
ACH-000484,-0.09378241967211637
ACH-000485,0.05913519593796314
ACH-000486,-0.09779814633028716
ACH-000487,-0.1076416845939792
ACH-000488,-0.08699981989751293
ACH-000490,-0.2565888023591847
ACH-000491,-0.07981165180814076
ACH-000495,-0.3234239949248538
ACH-000496,-0.06663243439034433
ACH-000499,0.05653072746430155
ACH-000500,0.07291471570357726
ACH-000502,-0.04168214416331365
ACH-000503,-0.3480167978184703
ACH-000505,-0.2347510151860036
ACH-000507,-0.3083908226445617
ACH-000510,-0.021364616144072632
ACH-000511,-0.2242409720822639
ACH-000512,-0.00034478646725622745
ACH-000516,-0.06725539210189617
ACH-000517,-0.12144502307741485
ACH-000518,-0.18721991556895773
ACH-000520,-0.41296296002917854
ACH-000521,-0.2421776077279872
ACH-000522,-0.11843985756718467
ACH-000524,-0.11001303927978126
ACH-000527,-0.17706941222082784
ACH-000528,-0.07880774316034601
ACH-000537,-0.373861468571584
ACH-000541,-0.4927687690951973
ACH-000542,-0.15232602474749954
ACH-000544,-0.13521853255046531
ACH-000545,-0.18790188256814894
ACH-000547,-0.244717593836148
ACH-000548,-0.1458928213780698
ACH-000549,-0.1884846648385624
ACH-000550,-0.3766010559067751
ACH-000552,-0.1420419653131213
ACH-000556,-0.21320895030220188
ACH-000557,-0.009600237760183872
ACH-000569,-0.03252752660788279
ACH-000570,-0.32068463923950336
ACH-000571,-0.11730937270762108
ACH-000573,-0.12948873047490864
ACH-000576,0.05814640189028529
ACH-000579,-0.08537983444716378
ACH-000580,0.009214994611893613
ACH-000584,-0.1904240045024812
ACH-000585,-0.4090561869871459
ACH-000588,-0.4060094586707044
ACH-000589,0.06380610905320573
ACH-000591,-0.04743536304690494
ACH-000593,-0.1784732073818374
ACH-000600,-0.16711835189464175
ACH-000601,-0.3937285619630727
ACH-000605,-0.11793106342122285
ACH-000606,-0.2044608648840956
ACH-000608,-0.1068988991566305
ACH-000614,0.01779374362093879
ACH-000616,-0.095675138724822
ACH-000618,-0.18904545699522787
ACH-000619,-0.10712493606384184
ACH-000620,-0.14519611008319355
ACH-000621,-0.12361681609298415
ACH-000622,-0.07552353090017341
ACH-000623,-0.16790611461974678
ACH-000624,-0.07767119438379311
ACH-000627,-0.2307641499364645
ACH-000630,-0.4520342030960958
ACH-000631,-0.3489060465444354
ACH-000632,-0.12815203684358698
ACH-000633,-0.1212293381550233
ACH-000637,0.06792230176613201
ACH-000638,-0.05170183208455184
ACH-000646,-0.4648286616820304
ACH-000647,-0.12056195728012795
ACH-000648,-0.19757457643663415
ACH-000649,-0.16016034885386546
ACH-000651,0.022790219218004042
ACH-000652,-0.1467492005995899
ACH-000653,0.019107398077849853
ACH-000657,-0.2408866429090562
ACH-000658,-0.34999575402601096
ACH-000661,-0.07053930120853251
ACH-000662,-0.0584475662171104
ACH-000663,-0.11301988656949208
ACH-000665,-0.12657453464921908
ACH-000671,-0.2546131702081563
ACH-000672,-0.1272708029873237
ACH-000673,-0.1479955343520334
ACH-000676,-0.04822232777395848
ACH-000677,-0.31268565655257113
ACH-000681,-0.21687705154455345
ACH-000683,-0.13422716630535414
ACH-000684,-0.2405808817906129
ACH-000688,-0.1153166721969144
ACH-000693,-0.24781232972969436
ACH-000694,-0.0987791382547356
ACH-000695,0.025051035489361745
ACH-000696,-0.2081614791666774
ACH-000697,-0.16157701056403292
ACH-000699,-0.21015791924986232
ACH-000701,-0.35901960029123203
ACH-000706,-0.13426181547181346
ACH-000711,-0.12171117580638155
ACH-000713,-0.052119361739581566
ACH-000714,-0.21241367420379306
ACH-000718,-0.04322892278621302
ACH-000720,-0.362168919700992
ACH-000721,-0.12195005974051125
ACH-000724,-0.003596416862110657
ACH-000725,-0.13906120709247669
ACH-000732,0.08471086525645166
ACH-000734,-0.2401657488368469
ACH-000735,-0.12605834028785218
ACH-000736,-0.1218094451956563
ACH-000738,-0.30048991051118884
ACH-000746,-0.1811603444608632
ACH-000747,-0.1958374556633848
ACH-000748,-0.3920665256067876
ACH-000753,-0.6188564105806887
ACH-000756,-0.3912816501111793
ACH-000757,-0.12144392109046165
ACH-000758,-0.09296761809783112
ACH-000760,-0.06901612150446497
ACH-000762,-0.19768891718628107
ACH-000763,-0.3426901352816396
ACH-000764,0.23801494426309505
ACH-000765,-0.06216574446181264
ACH-000766,-0.26301602173382904
ACH-000767,0.017479586672191454
ACH-000768,-0.013382597841909335
ACH-000769,-0.3712966869107396
ACH-000770,-0.07535706034319899
ACH-000771,-0.2482535391855724
ACH-000773,-0.18021779142349945
ACH-000776,-0.2485125516782132
ACH-000777,-0.28420276263422256
ACH-000778,0.0006490896764787534
ACH-000781,-0.21527605214959847
ACH-000782,-0.1914834556816197
ACH-000783,-0.3786684490083465
ACH-000784,-0.16949205849189852
ACH-000785,-0.21051858378497526
ACH-000787,-0.2893187119518458
ACH-000788,-0.006630163059591578
ACH-000791,-0.2424429336101025
ACH-000792,-0.15703578929376105
ACH-000794,-0.37729611589083184
ACH-000796,-0.13163367839275206
ACH-000798,0.10363187526746742
ACH-000799,-0.17733136751064352
ACH-000800,-0.1007977812712243
ACH-000802,-0.2299187920764117
ACH-000804,-0.14707844504939754
ACH-000805,-0.05432240386079555
ACH-000809,-0.2018714069924892
ACH-000810,-0.11315671609242545
ACH-000811,-0.06118942552708642
ACH-000817,-0.0934788273185186
ACH-000819,-0.10668580106846873
ACH-000820,0.015246140113752447
ACH-000821,0.028461237140441888
ACH-000822,-0.05744673705528421
ACH-000823,-0.1882689290984251
ACH-000824,-0.18349457865566526
ACH-000827,-0.09195180627739613
ACH-000829,-0.12137355834081234
ACH-000831,-0.09736001604603108
ACH-000832,-0.3858928914499439
ACH-000833,-0.14697390246581202
ACH-000834,-0.3458896858266023
ACH-000835,-0.2571287756434701
ACH-000836,-0.17946594319672293
ACH-000837,-0.3063342330648123
ACH-000838,-0.051400192111261615
ACH-000839,-0.1386395285203225
ACH-000840,0.0015015402886358268
ACH-000841,-0.11100337623900064
ACH-000843,-0.2594683954180297
ACH-000846,-0.24801177567428326
ACH-000847,-0.04747952688725388
ACH-000848,-0.06134113842182395
ACH-000849,-0.3761686482658223
ACH-000851,-0.05107161923801134
ACH-000855,7.667704328756893e-05
ACH-000856,-0.26257652491288896
ACH-000858,-0.12041845303989797
ACH-000859,0.0006417389881306207
ACH-000861,-0.1928863784580882
ACH-000862,-0.2471546124693497
ACH-000865,-0.15997877150817824
ACH-000866,-0.3592396866858179
ACH-000867,-0.21135353089786696
ACH-000869,-0.1413670755656415
ACH-000872,-0.1704969539505061
ACH-000873,-0.2417470612439427
ACH-000876,0.008458422923980276
ACH-000878,-0.207338258568268
ACH-000880,-0.09017962290201492
ACH-000881,-0.19921520854963928
ACH-000882,-0.2045138508343569
ACH-000884,-0.10112759153096758
ACH-000885,-0.1876267569894799
ACH-000887,-0.15431821311338287
ACH-000889,-0.1581341495084526
ACH-000896,-0.15013483739996014
ACH-000898,-0.2574050919075405
ACH-000900,-0.010772573585579995
ACH-000901,-0.19629741792736946
ACH-000905,-0.1343053016747931
ACH-000906,-0.1065698454416916
ACH-000907,-0.3466332138913375
ACH-000910,-0.2062895575930319
ACH-000911,-0.14599809312973405
ACH-000912,-0.05583281744724377
ACH-000913,-0.3728300387629273
ACH-000915,-0.0907010028355587
ACH-000916,-0.4164420035049627
ACH-000917,-0.10044241849020237
ACH-000920,-0.2958037234991198
ACH-000921,-0.14229072828520525
ACH-000924,-0.07833596976058521
ACH-000926,-0.09890864316644073
ACH-000928,-0.04326634701356137
ACH-000929,-0.2396839105633632
ACH-000932,-0.11863805304606675
ACH-000935,-0.062489984499052874
ACH-000936,-0.18099728420744665
ACH-000937,0.016526535703515782
ACH-000938,-0.08369509571762045
ACH-000939,-0.27563999840458386
ACH-000941,-0.0940490719502882
ACH-000943,-0.06460843075872512
ACH-000946,-0.009222836650490892
ACH-000947,-0.03834358339697061
ACH-000948,-0.15984029815335624
ACH-000950,-0.10715401143664774
ACH-000953,-0.10745465192261293
ACH-000954,-0.0304613128996674
ACH-000957,0.047441610209721916
ACH-000958,0.0585321158428307
ACH-000960,-0.11265973112628624
ACH-000963,-0.11978142367991247
ACH-000968,-0.10510148270990896
ACH-000969,0.0663561464550016
ACH-000972,-0.20079275416953035
ACH-000973,-0.2151953340994707
ACH-000974,-0.08373184209650453
ACH-000978,-0.04446726541914905
ACH-000984,-0.2812093065150906
ACH-000986,-0.2617311561799581
ACH-000988,-0.10370627448436201
ACH-000993,-0.3285987791183341
ACH-000994,0.07105786457117358
ACH-000996,-0.06409698115581218
ACH-001001,-0.04818401082790836
ACH-001020,-0.06406086299982447
ACH-001028,-0.13031221164670906
ACH-001031,-0.19981908806714346
ACH-001038,-0.11011901191956368
ACH-001048,-0.2575115883040535
ACH-001050,-0.17940146107645508
ACH-001053,-0.15654433532966447
ACH-001054,-0.018815807829965496
ACH-001061,-0.023287572528574628
ACH-001067,0.00767185632270239
ACH-001075,-0.08809905671637677
ACH-001096,-0.2081385121530216
ACH-001111,0.10733809138093206
ACH-001119,-0.19419414207413366
ACH-001128,-0.2992398941672059
ACH-001134,-0.09375869676153832
ACH-001151,-0.06288084595217486
ACH-001163,-0.10574242118868646
ACH-001164,-0.1287264487035674
ACH-001183,-0.33583469220583645
ACH-001192,-0.05783030741849881
ACH-001193,-0.059969488994623725
ACH-001196,-0.15323658195583928
ACH-001197,0.036622779295323996
ACH-001205,-0.3699594927128833
ACH-001211,-0.11316434689588488
ACH-001212,-0.16853357817569725
ACH-001228,-0.001527660503623849
ACH-001232,-0.27487112105336536
ACH-001239,-0.034077297330452117
ACH-001270,-0.34190094752586386
ACH-001274,-0.17732753423585734
ACH-001275,-0.2697459131165276
ACH-001277,-0.302808554325724
ACH-001278,-0.08578460319273848
ACH-001280,-0.3099565619629401
ACH-001283,-0.22417514064094124
ACH-001289,-0.15754180561357556
ACH-001300,-0.27384268594914274
ACH-001301,-0.1881130395315417
ACH-001302,-0.2267251879251063
ACH-001306,-0.037086619117501794
ACH-001318,-0.09632501705122724
ACH-001322,-0.23275816503206795
ACH-001328,-0.33212494388996744
ACH-001332,0.20898703419906267
ACH-001336,-0.16910290349334764
ACH-001346,-0.11017474158592268
ACH-001353,-0.06376312756912549
ACH-001354,0.0045422985070785425
ACH-001367,-0.10366899436585757
ACH-001368,-0.23658026682147906
ACH-001374,-0.131092102790494
ACH-001377,-0.16482454561105814
ACH-001380,-0.18004818351337992
ACH-001391,0.04390475259904722
ACH-001408,-0.2812968509703234
ACH-001430,-0.3478265578432665
ACH-001431,-0.18636188046118932
ACH-001450,-0.12251957663999052
ACH-001496,-0.13724694829103773
ACH-001500,-0.2106625396970248
ACH-001523,-0.2272653366975249
ACH-001532,-0.40249979971007255
ACH-001550,-0.064658220635435
ACH-001552,-0.1591912467775339
ACH-001554,-0.20649684622530085
ACH-001654,-0.25630689816104635
ACH-001735,-0.09032604465287644
ACH-001736,-0.06094553161809775
ACH-001737,-0.2027235712705184
ACH-001740,-0.14106192911997
ACH-001745,-0.3425521016394962
ACH-001765,-0.18928684608010152
