,SRM (6723)
ACH-000198,0.3620603200745041
ACH-000203,0.02566813522493524
ACH-000204,-0.22258453381046045
ACH-000206,-0.4229364300068042
ACH-000207,-0.19219911859282
ACH-000208,-0.17271535429170298
ACH-000210,-0.2065286772203424
ACH-000211,-0.15710442819166
ACH-000215,-0.1818857800375907
ACH-000221,-0.09769340498273443
ACH-000222,0.028493091043606908
ACH-000223,-0.13405166718954234
ACH-000226,-0.0941849759133536
ACH-000227,-0.08007472953177656
ACH-000228,-0.16561603729524396
ACH-000231,-0.1160835331244902
ACH-000232,0.05035286869537133
ACH-000233,-0.04422188605463856
ACH-000234,-0.2203539703465895
ACH-000235,-0.18612099759195147
ACH-000237,-0.1471585566014239
ACH-000238,-0.08474490245641847
ACH-000242,-0.2198429760951209
ACH-000243,-0.1066077867462853
ACH-000244,0.0424432285364139
ACH-000246,-0.12852621410725287
ACH-000248,-0.3230664505956635
ACH-000250,-0.06269604782599122
ACH-000251,-0.22729367850128115
ACH-000252,-0.11554971059735628
ACH-000253,-0.2568546775587669
ACH-000255,-0.08867305428433707
ACH-000256,-0.14324556050970955
ACH-000257,0.050786141699701935
ACH-000258,0.0332274107808911
ACH-000259,-0.11630192181791155
ACH-000260,-0.09240103804457958
ACH-000261,-0.05174170124333805
ACH-000262,-0.1718896193902105
ACH-000263,-0.14891001112211255
ACH-000264,-0.08799696394246267
ACH-000265,-0.09001458202641315
ACH-000266,-0.17649784421312806
ACH-000272,-0.26624189623503425
ACH-000274,-0.1578448292387886
ACH-000277,-0.18357874096780072
ACH-000278,-0.05267150683402425
ACH-000279,-0.15382835111266074
ACH-000280,-0.07635925269169196
ACH-000281,-0.08679528686142972
ACH-000288,-0.2101168891230797
ACH-000291,-0.22088926724226124
ACH-000293,-0.23698235911126256
ACH-000294,-0.1176947696040743
ACH-000295,-0.14249109136507346
ACH-000296,-0.06090548550573512
ACH-000302,-0.001706542755483736
ACH-000304,-0.14704280563038047
ACH-000307,-0.12304402249877458
ACH-000308,-0.1555922737629172
ACH-000310,-0.08451611635644625
ACH-000311,-0.15489602994043325
ACH-000312,-0.3457460284425154
ACH-000315,-0.09488212869775377
ACH-000316,-0.08822686593908259
ACH-000317,-0.19025653959751546
ACH-000318,-0.10128538477570773
ACH-000319,-0.09065072754654538
ACH-000320,-0.18486967795643672
ACH-000322,-0.20332381464445906
ACH-000323,-0.15758254375151318
ACH-000324,-0.0828073760540394
ACH-000329,-0.28852658925991986
ACH-000330,-0.29965705042774904
ACH-000331,0.006010851490856933
ACH-000332,-0.2009824711488487
ACH-000334,-0.6226730848553506
ACH-000335,-0.17642772152718855
ACH-000336,-0.0020733936281518745
ACH-000337,-0.1333491790118862
ACH-000338,-0.3336686327547089
ACH-000339,-0.16522913525128174
ACH-000341,-0.2982249769098841
ACH-000348,-0.0685052958728328
ACH-000350,-0.05278768875374955
ACH-000352,-0.0869705584248603
ACH-000356,0.160035628883427
ACH-000361,0.05077146742349487
ACH-000362,-0.016444065987990426
ACH-000363,-0.4669209095997559
ACH-000364,-0.07362481820778796
ACH-000365,-0.8297816172788329
ACH-000366,-0.022406160981228232
ACH-000368,-0.04355018192269541
ACH-000374,-0.00869042103096548
ACH-000375,-0.17776097853791428
ACH-000376,-0.1979656120463853
ACH-000381,-0.5286176635788231
ACH-000383,-0.16796517022721386
ACH-000387,-0.019923791088461432
ACH-000389,-0.17004557848085344
ACH-000390,-0.0942377933041124
ACH-000393,-0.05615569709917048
ACH-000395,-0.02008884830069963
ACH-000396,-0.16317627238302626
ACH-000397,-0.13290073095007218
ACH-000401,0.08195182756106945
ACH-000402,-0.4494968082632452
ACH-000403,-0.27356638563224184
ACH-000404,-0.12356820342282855
ACH-000406,0.07272324666120772
ACH-000407,0.003740356352816061
ACH-000408,-0.4252475524995809
ACH-000410,-0.03888416128931944
ACH-000411,-0.1102025212196488
ACH-000414,-0.0615998054208759
ACH-000415,-0.06549113744511717
ACH-000416,-0.08112008494029414
ACH-000420,-0.2400981773267068
ACH-000421,-0.15842084600139672
ACH-000424,-0.20539775244568947
ACH-000425,-0.2063374589384033
ACH-000426,-0.17387827626110014
ACH-000427,-0.0017630380099879087
ACH-000433,-0.021399266650593718
ACH-000435,-0.023817476388400444
ACH-000436,-0.193469109128088
ACH-000444,0.030137902980934994
ACH-000445,-0.21192023835867024
ACH-000448,-0.049295632230748725
ACH-000450,-0.13765921984437615
ACH-000452,-0.2286956523483193
ACH-000454,-0.1301661461189218
ACH-000458,-0.2326890349842592
ACH-000459,-0.08731033462692384
ACH-000460,-0.14178134518513996
ACH-000461,-0.22910507690529966
ACH-000463,-0.18899753125250615
ACH-000464,-0.2421446264665203
ACH-000466,-0.14410701539201998
ACH-000467,-0.13022335885896955
ACH-000468,-0.0379077854557362
ACH-000469,-0.08136289095454846
ACH-000470,-0.12218391377753175
ACH-000471,-0.12503791268116815
ACH-000472,-0.07275757502522444
ACH-000473,0.010048415153597678
ACH-000475,-0.3508627552211878
ACH-000476,-0.184030353578684
ACH-000477,-0.2428816785873928
ACH-000479,0.32348630355675395
ACH-000480,-0.16699142477014398
ACH-000481,-0.06714805687424934
ACH-000483,0.03961925597819077
ACH-000484,-0.2381709485719325
ACH-000485,-0.15094791814809638
ACH-000486,-0.0730313387102807
ACH-000487,-0.1913324776013148
ACH-000488,-0.09987680856705712
ACH-000490,-0.06895584849304975
ACH-000491,-0.09783382500627087
ACH-000495,-0.024780497563968062
ACH-000496,-0.2829790151592507
ACH-000499,0.09053378598662716
ACH-000500,-0.4292976413282896
ACH-000502,-0.08608328423055998
ACH-000503,-0.0067989621568658965
ACH-000505,-0.18476012598068645
ACH-000507,-0.13253452163882873
ACH-000510,-0.053013996352588535
ACH-000511,-0.12658276937907054
ACH-000512,-0.5604878877778554
ACH-000516,-0.02790434694256208
ACH-000517,-0.050491953064591096
ACH-000518,0.10464545521675288
ACH-000520,-0.0011456235110717708
ACH-000521,-0.0935180085693262
ACH-000522,-0.07799679296131762
ACH-000524,-0.09558248468899086
ACH-000527,-0.14941273240241887
ACH-000528,-0.011714720134930192
ACH-000537,-0.04455554008964517
ACH-000541,-0.31894351306109336
ACH-000542,-0.0777696328961835
ACH-000544,-0.14963852723456575
ACH-000545,-0.20317348403167268
ACH-000547,-0.06576754330542507
ACH-000548,-0.11666035728077312
ACH-000549,-0.056144767979154506
ACH-000550,-0.265347915611076
ACH-000552,-0.05859716251066766
ACH-000556,-0.2548693169702637
ACH-000557,-0.09195278482038688
ACH-000569,-0.1653484576135058
ACH-000570,-0.04890827731177468
ACH-000571,-0.11321852753032985
ACH-000573,-0.0740260677829311
ACH-000576,-0.2960878953828406
ACH-000579,0.03407101469137466
ACH-000580,-0.2694541213911877
ACH-000584,-0.13023001910451973
ACH-000585,-0.13027283874322548
ACH-000588,-0.3045014896002574
ACH-000589,-0.08422323377242387
ACH-000591,-0.1914050129712032
ACH-000593,-0.12721989471381312
ACH-000600,-0.051512962005235134
ACH-000601,-0.1550217689418089
ACH-000605,-0.2916146896395233
ACH-000606,-0.08107400634213544
ACH-000608,-0.15456986895751593
ACH-000614,-0.14743561795730975
ACH-000616,-0.14439234548413668
ACH-000618,-0.08924111116654501
ACH-000619,-0.5224585138569232
ACH-000620,-0.07087198249901333
ACH-000621,-0.11766174895831735
ACH-000622,0.05751856966617911
ACH-000623,-0.047837426793578525
ACH-000624,-0.12838089214997442
ACH-000627,-0.05555598576058513
ACH-000630,-0.18932018973703274
ACH-000631,-0.1240728501302857
ACH-000632,-0.1398842661917325
ACH-000633,-0.008422254454857841
ACH-000637,-0.02640881820643196
ACH-000638,-0.4046144588293463
ACH-000646,-0.17569561595477348
ACH-000647,-0.0901278429048158
ACH-000648,-0.1683167738798281
ACH-000649,-0.08414639429520025
ACH-000651,-0.17382015408606016
ACH-000652,-0.2159111640520052
ACH-000653,0.010071085796973276
ACH-000657,-0.009982953180839874
ACH-000658,-0.08770554903752571
ACH-000661,-0.2616179781639781
ACH-000662,-0.06110727316791883
ACH-000663,-0.2533718400755988
ACH-000665,-0.09949098199027888
ACH-000671,-0.13382935472875673
ACH-000672,0.048702527637594965
ACH-000673,-0.16030251487366148
ACH-000676,-0.3850094133400516
ACH-000677,-0.0878792075538493
ACH-000681,-0.0708186556904702
ACH-000683,-0.11817081888434312
ACH-000684,0.023793870461717444
ACH-000688,-0.16087688724591473
ACH-000693,-0.08510981763926216
ACH-000694,-0.18190794552320128
ACH-000695,-0.1876161343482796
ACH-000696,-0.08646310499323642
ACH-000697,-0.21117065531595766
ACH-000699,-0.24522122824816375
ACH-000701,-0.03452050525765552
ACH-000706,-0.15559456140097508
ACH-000711,-0.2722715343618816
ACH-000713,-0.15126676125325705
ACH-000714,-0.1922834219611928
ACH-000718,-0.09306115495014408
ACH-000720,-0.19558281576675016
ACH-000721,-0.11819645408147753
ACH-000724,-0.1910997121167592
ACH-000725,-0.015217333389231697
ACH-000732,-0.08534531935345199
ACH-000734,-0.21718318633074093
ACH-000735,-0.14411729664675565
ACH-000736,-0.09099546811467236
ACH-000738,-0.125309354933421
ACH-000746,-0.14122532627778436
ACH-000747,-0.16535395474928302
ACH-000748,0.03590967714111724
ACH-000753,-0.12925979751217762
ACH-000756,-0.23788901767605744
ACH-000757,-0.04568848236788976
ACH-000758,-0.1819250455467886
ACH-000760,-0.2513094757323452
ACH-000762,-0.1797203727179899
ACH-000763,-0.20331916413708845
ACH-000764,-0.08931018943027799
ACH-000765,-0.22104639800924664
ACH-000766,-0.12476129761209813
ACH-000767,-0.163671142873759
ACH-000768,0.0017138255789347786
ACH-000769,-0.14930471365992332
ACH-000770,-0.19261793457346985
ACH-000771,-0.08876424352907772
ACH-000773,-0.04556843068908376
ACH-000776,-0.2722302080355548
ACH-000777,-0.11295655467847955
ACH-000778,0.0015496759008980145
ACH-000781,-0.035125605606379263
ACH-000782,-0.19750963770832705
ACH-000783,-0.1733009874614186
ACH-000784,-0.18047027586579814
ACH-000785,-0.25248564384292216
ACH-000787,-0.1880716997507014
ACH-000788,0.01988869793586724
ACH-000791,-0.13721363739404066
ACH-000792,0.0017135355974080306
ACH-000794,0.03254496590521667
ACH-000796,-0.1467472323132291
ACH-000798,-0.1165118304721152
ACH-000799,-0.10554266843183703
ACH-000800,-0.2471456047355153
ACH-000802,-0.2380006134392248
ACH-000804,-0.0998204311050318
ACH-000805,0.0561335950524849
ACH-000809,-0.037118313070695984
ACH-000810,-0.3750457002456961
ACH-000811,-0.08092225526198282
ACH-000817,-0.36195510453259466
ACH-000819,0.03362440556197528
ACH-000820,0.05012998177943133
ACH-000821,-0.25088434964065576
ACH-000822,-0.1521629484355139
ACH-000823,-0.18899515223265365
ACH-000824,-0.058876040750395015
ACH-000827,-0.06377980739110177
ACH-000829,-0.6114734634262334
ACH-000831,-0.0964630957748968
ACH-000832,0.02292383903657104
ACH-000833,-0.05109546471802661
ACH-000834,-0.13259396777583987
ACH-000835,-0.007126657394472887
ACH-000836,-0.21524813452109007
ACH-000837,-0.134743019600827
ACH-000838,-0.2688146511751529
ACH-000839,-0.06901339578529694
ACH-000840,0.07030991587722735
ACH-000841,-0.2825591444312946
ACH-000843,0.1625405008284343
ACH-000846,-0.16884992311498434
ACH-000847,-0.3776685586310914
ACH-000848,-0.1432628543726338
ACH-000849,-0.17012531080734414
ACH-000851,-0.12112486057562405
ACH-000855,-0.1673401859159861
ACH-000856,-0.18600140078055144
ACH-000858,0.04582149262170107
ACH-000859,-0.2850196537568298
ACH-000861,-0.08987715860827747
ACH-000862,-0.0604279574109369
ACH-000865,-0.05686781084006861
ACH-000866,-0.17403078883553166
ACH-000867,-0.00330022958691495
ACH-000869,-0.1964617389230032
ACH-000872,-0.0020657375771299673
ACH-000873,-0.12166309017835035
ACH-000876,-0.34082118200896155
ACH-000878,-0.06445482602829958
ACH-000880,0.015649323166212724
ACH-000881,-0.04778542068915312
ACH-000882,-0.19589783958012452
ACH-000884,-0.08267312608220025
ACH-000885,-0.019316316376509903
ACH-000887,-0.2213102398617036
ACH-000889,-0.08583608648732928
ACH-000896,-0.1465698111071842
ACH-000898,-0.3504654610570148
ACH-000900,0.013119072108471928
ACH-000901,-0.1214141546788557
ACH-000905,-0.04909694617683399
ACH-000906,-0.1019011726102075
ACH-000907,-0.2838410685901293
ACH-000910,-0.234105513530259
ACH-000911,-0.17168792352386994
ACH-000912,-0.22493604368560852
ACH-000913,-0.06229952586011705
ACH-000915,-0.19295264008756266
ACH-000916,-0.7089609950868707
ACH-000917,-0.1202413118942816
ACH-000920,-0.004549950960201902
ACH-000921,0.030221640725075792
ACH-000924,-0.15076578199554472
ACH-000926,-0.1707680353205207
ACH-000928,-0.2457989690487696
ACH-000929,-0.22211817611037474
ACH-000932,-0.14890387177309494
ACH-000935,-0.17470411301609662
ACH-000936,-0.21063558823806425
ACH-000937,-0.1107809559320236
ACH-000938,-0.2389077210025733
ACH-000939,-0.07196442368610363
ACH-000941,-0.01994346663529175
ACH-000943,-0.4602770735781419
ACH-000946,-0.15943905697382355
ACH-000947,-0.12307377587471853
ACH-000948,-0.2326611938329606
ACH-000950,-0.2725073860842296
ACH-000953,-0.17926381109617345
ACH-000954,-0.13496432034762262
ACH-000957,0.028608650909060437
ACH-000958,-0.1350368470370675
ACH-000960,-0.12174712524065087
ACH-000963,-0.3673305937221708
ACH-000968,-0.14521995890426034
ACH-000969,-0.008719668552602365
ACH-000972,0.045421416704829486
ACH-000973,-0.09932702437947134
ACH-000974,-0.13244615979026625
ACH-000978,-0.13574694709370128
ACH-000984,-0.06857730343861007
ACH-000986,-0.5179426887505005
ACH-000988,-0.17652080951957724
ACH-000993,-0.03244385563194905
ACH-000994,-0.2257468104303135
ACH-000996,0.0078063949562050235
ACH-001001,-0.2337591566508227
ACH-001020,-0.11595706307535
ACH-001028,-0.14870484187000538
ACH-001031,-0.08216996091703475
ACH-001038,-0.04415439986304096
ACH-001048,0.0024503135797215828
ACH-001050,-0.21624714452882576
ACH-001053,0.019477410582266118
ACH-001054,-0.29260306266810543
ACH-001061,-0.13641977762373095
ACH-001067,-0.08937887284397278
ACH-001075,-0.1644130369856333
ACH-001096,-0.1287692209896636
ACH-001111,-0.03107211339406122
ACH-001119,0.04316764476087867
ACH-001128,-0.2830066684546451
ACH-001134,-0.3577098020407872
ACH-001151,-0.09930560847012884
ACH-001163,-0.17187923540890468
ACH-001164,-0.18848974294073328
ACH-001183,-0.055307137342068935
ACH-001192,-0.003863475062895539
ACH-001193,-0.4754884467290448
ACH-001196,-0.29996981459161604
ACH-001197,-0.20891035024315527
ACH-001205,-0.2069815004105215
ACH-001211,-0.2672686255356677
ACH-001212,0.0022791386991806595
ACH-001228,0.0812588606849572
ACH-001232,-0.28101035096791643
ACH-001239,-0.1421277747263823
ACH-001270,-0.3338286677794179
ACH-001274,-0.34745301787232696
ACH-001275,-0.07395764390635151
ACH-001277,-0.3531053953917364
ACH-001278,0.1559516681821344
ACH-001280,-0.24103578925892186
ACH-001283,-0.056749407132158224
ACH-001289,-0.21360148011500005
ACH-001300,-0.14623258793124289
ACH-001301,-0.048496557037667636
ACH-001302,-0.1983335547603748
ACH-001306,-0.14274446119222894
ACH-001318,-0.11848526735084845
ACH-001322,-0.18635732501105887
ACH-001328,-0.051816643540807436
ACH-001332,-0.2035303682987823
ACH-001336,-0.012609024911744746
ACH-001346,0.0757719146759968
ACH-001353,-0.051773911968108134
ACH-001354,-0.10736844163339312
ACH-001367,-0.11148687736857142
ACH-001368,-0.14088019170890498
ACH-001374,-0.0970995753652305
ACH-001377,-0.161577706559998
ACH-001380,-0.12381651763309805
ACH-001391,-0.06332931618539933
ACH-001408,-0.19894019078653424
ACH-001430,0.0894696330832839
ACH-001431,-0.20817765254571655
ACH-001450,-0.7165955308574654
ACH-001496,-0.016131286766094596
ACH-001500,0.011395555733608287
ACH-001523,0.0288121171675993
ACH-001532,-0.17708689435380148
ACH-001550,-0.21808807806331887
ACH-001552,-0.20426646752310232
ACH-001554,-0.09257833881560408
ACH-001654,-0.11061270128592296
ACH-001735,-0.222573178179978
ACH-001736,-0.6445892939209724
ACH-001737,0.873217907799407
ACH-001740,-0.3375385391523941
ACH-001745,-0.15400394716664195
ACH-001765,-0.09882914642453977
