,GABRG2 (2566)
ACH-000004,0.12860617459581064
ACH-000005,0.1055144972005795
ACH-000007,-0.022432001469975163
ACH-000009,0.04561442135066605
ACH-000011,0.0019149084154500512
ACH-000012,0.10803828996256716
ACH-000013,0.1793529501020383
ACH-000014,0.0600516957279225
ACH-000015,0.04455280292402124
ACH-000017,0.0948411883577553
ACH-000018,0.17576099831569428
ACH-000019,0.13578138280039748
ACH-000021,0.07610397353845383
ACH-000022,0.0952910514026386
ACH-000025,0.03454223405742028
ACH-000028,0.04727094589887911
ACH-000030,0.14512596123502192
ACH-000035,-0.03058111437720435
ACH-000036,0.05821869773199695
ACH-000037,-0.025412967401469817
ACH-000039,0.11154937147691804
ACH-000040,-0.012335076365303534
ACH-000041,0.2502417378386141
ACH-000042,0.029787630361498337
ACH-000045,0.09385298763594647
ACH-000047,0.013245093528451107
ACH-000052,0.08250111347827452
ACH-000053,0.02988830759546483
ACH-000054,-0.021448112160893817
ACH-000055,0.012785476880826685
ACH-000060,0.12196596555118422
ACH-000067,0.005213008753290585
ACH-000070,0.0683065964989637
ACH-000075,0.16540780402314
ACH-000078,0.09117745408523507
ACH-000082,0.09260824399542199
ACH-000085,-0.03444123826170056
ACH-000086,0.23359500220106585
ACH-000087,0.17086070716663032
ACH-000092,0.1294520889869361
ACH-000095,0.04993339429873159
ACH-000097,0.04786456383129529
ACH-000098,0.1432344324163373
ACH-000099,0.10968283408690824
ACH-000108,0.06328212483652589
ACH-000113,0.05947241784960981
ACH-000116,0.052302145364118084
ACH-000118,0.018077332710501208
ACH-000120,0.0977175440926826
ACH-000123,0.15102243919756633
ACH-000127,0.028547034128549337
ACH-000128,0.08111585867473461
ACH-000132,0.12608794296628395
ACH-000133,0.0694706696694557
ACH-000137,0.16493884912264148
ACH-000138,0.09568279712797734
ACH-000142,-0.015860101898272215
ACH-000143,0.19590433981257951
ACH-000146,0.13476256140163118
ACH-000148,0.041320959967064634
ACH-000150,-0.003418284947726355
ACH-000152,-0.06204709732049135
ACH-000153,0.14866762634455868
ACH-000159,0.11942912895734367
ACH-000160,0.1902478327995988
ACH-000163,-0.024903938004812283
ACH-000167,0.2645109753679539
ACH-000168,-0.20080323936985248
ACH-000169,0.14059591091962856
ACH-000178,-0.03023550102194071
ACH-000183,-0.047233248543495365
ACH-000188,0.03289674726226408
ACH-000189,0.13144481436728495
ACH-000190,0.18931661109060294
ACH-000198,0.1530677925109211
ACH-000203,0.3874585704084132
ACH-000204,0.14742862716114882
ACH-000206,0.039996554706088816
ACH-000207,0.2394523551308576
ACH-000208,-0.1073689567111548
ACH-000210,0.17299454393126862
ACH-000211,0.06529670221721383
ACH-000215,0.03333702726292137
ACH-000221,0.2032978859129436
ACH-000222,0.12213828905444872
ACH-000223,0.09423322109027484
ACH-000226,-0.18734716931295053
ACH-000227,0.15287851741080885
ACH-000228,0.0971168774996556
ACH-000231,0.07533131917429334
ACH-000232,-0.06524395078869594
ACH-000233,0.17181146792846635
ACH-000234,-0.03183423503989216
ACH-000235,0.10179619559166343
ACH-000237,0.05190837931039235
ACH-000238,0.05499839801566489
ACH-000242,0.1978286310448851
ACH-000243,0.1107828847768608
ACH-000244,0.02442634699418275
ACH-000246,0.04206308379699236
