,HHEX (3087)
ACH-000516,0.005435244659666779
ACH-000517,-0.10123963981761408
ACH-000518,-0.060951863520176223
ACH-000520,-0.2117487134389021
ACH-000521,-0.22798737036195346
ACH-000522,-0.20830615606578406
ACH-000524,-0.2706515324074089
ACH-000527,-0.09993343908187843
ACH-000528,-0.24645723192209265
ACH-000537,-0.36663179507283816
ACH-000541,-0.14558123746167226
ACH-000542,-0.2095181279653873
ACH-000544,-0.11525478277542207
ACH-000545,-0.06145084884505837
ACH-000547,-0.2933479119164955
ACH-000548,-0.3250695281759309
ACH-000549,-0.04867837450201142
ACH-000550,-0.15587920306358294
ACH-000552,-0.06201686512230789
ACH-000556,-0.025044979981475424
ACH-000557,-0.013131567920200073
ACH-000569,-0.2041878213843709
ACH-000570,-0.14596858659010262
ACH-000571,-0.0867265727787589
ACH-000573,-0.3174821797337349
ACH-000576,-0.11067723716146906
ACH-000579,-0.3027362738224688
ACH-000580,-0.23697085025047265
ACH-000584,-0.15004253414373622
ACH-000585,-0.22033273378154986
ACH-000588,-0.026277783636019708
ACH-000589,-0.014179367998665825
ACH-000591,-0.19940906707669695
ACH-000593,-0.08253794771362269
ACH-000600,-0.15224596602436874
ACH-000601,-0.10677433422232786
ACH-000605,-0.0328642261892046
ACH-000606,-0.24704903538419226
ACH-000608,-0.12664674053138492
ACH-000614,-0.03984530239043934
ACH-000616,-0.3472525657260805
ACH-000618,-0.11976603588067278
ACH-000619,-0.04058640247361961
ACH-000620,-0.057916549942911275
ACH-000621,-0.0850891038260332
ACH-000622,-0.08514406634492963
ACH-000623,-0.24227041096641516
ACH-000624,-0.17499397699228805
ACH-000627,-0.2056300789751835
ACH-000630,-0.04713842673403505
ACH-000631,0.05573433454407278
ACH-000632,0.03931430897554545
ACH-000633,-0.04910863278083992
ACH-000637,-0.12749156652276106
ACH-000638,-0.17634659406010333
ACH-000646,-0.2931483355201121
ACH-000647,-0.18742051756143172
ACH-000648,-0.1460028717545412
ACH-000649,-0.1281922429482327
ACH-000651,-0.05586584443434192
ACH-000652,0.1642883250652286
ACH-000653,-0.09483120639662923
ACH-000657,-0.22173585350760255
ACH-000658,-0.08497734332841718
ACH-000661,-0.05642901046903015
ACH-000662,-0.36453886155066506
ACH-000663,-0.2385056901989384
ACH-000665,-0.20742312799830734
ACH-000671,-0.0892675499307647
ACH-000672,-0.4124630589172128
ACH-000673,-0.210591206485974
ACH-000676,-0.2611126402071206
ACH-000677,-0.2868510146856841
ACH-000681,-0.033253433659846066
ACH-000683,-0.2776586066938477
ACH-000684,-0.18462337222018455
ACH-000688,-0.2696614538478181
ACH-000693,-0.1630966949994214
ACH-000694,-0.19659186278479948
ACH-000695,0.043461094312799486
ACH-000696,-0.11328603283066507
ACH-000697,0.008431273027371072
ACH-000699,-0.28265858057652754
ACH-000701,-0.29138917289130306
ACH-000706,-0.05843689379028597
ACH-000711,-0.19544065760660992
ACH-000713,-0.1144266417969542
ACH-000714,-0.3254746565109953
ACH-000718,-0.19469786633821728
ACH-000720,-0.21689667749756797
ACH-000721,-0.09105504917208344
ACH-000724,0.06888740451003324
ACH-000725,-0.18304255174832107
ACH-000732,-0.079295732115697
ACH-000734,-0.1072339274400772
ACH-000735,-0.2211799229869285
ACH-000736,-0.1723095614895073
ACH-000738,-0.3669898833065547
ACH-000746,-0.023200860016339052
ACH-000747,-0.279107169335023
ACH-000748,-0.11437036250939613
ACH-000753,-0.00563006715549584
ACH-000756,-0.33302939336160764
ACH-000757,0.02731471282457076
ACH-000758,-0.050551427291826816
ACH-000760,-0.18325526680564155
ACH-000762,-0.042308057795950725
ACH-000763,-0.21517532702528933
ACH-000764,-0.26332465722919945
ACH-000765,0.09058604856898844
ACH-000766,-0.17573152534313868
ACH-000767,-0.21870262362746568
ACH-000768,-0.1447244270147206
ACH-000769,-0.16669984339873045
ACH-000770,-0.2859401925101609
ACH-000771,-0.11084312893070526
ACH-000773,-0.1054355072792567
ACH-000776,0.1092373106136386
ACH-000777,-0.17971832881674207
ACH-000778,-0.1018711313838242
ACH-000781,-0.14913328720985333
ACH-000782,-0.3111509841416657
ACH-000783,-0.2503579218206987
ACH-000784,-0.0963601439362362
ACH-000785,-0.033997677371219774
ACH-000787,-0.1511043161703714
ACH-000788,-0.06259399777002027
ACH-000791,-0.09587166979555034
ACH-000792,-0.04908844896776947
ACH-000794,-0.05619543969497095
ACH-000796,-0.13622275120248292
ACH-000798,-0.15150696016759185
ACH-000799,-0.4271242604709253
ACH-000800,-0.22112538351185784
ACH-000802,-0.04460037556993179
ACH-000804,-0.054810197509156486
ACH-000805,-0.3108059248742874
ACH-000809,-0.0766617068299542
ACH-000810,-0.22504387327823006
ACH-000811,-0.15801915082583262
ACH-000817,-0.06701341012786864
ACH-000819,0.0018007478818900388
ACH-000820,0.02295823061612063
ACH-000821,-0.10229839863527806
ACH-000822,-0.12567747674537005
ACH-000823,-0.1779578545944768
ACH-000824,-0.12982756198894646
ACH-000827,0.03076979721863635
ACH-000829,-0.033941013091042874
ACH-000831,-0.1437789223446775
ACH-000832,-0.15399463308659578
ACH-000833,-0.0969185533601898
ACH-000834,-0.022548531815134658
ACH-000835,-0.09457829179635714
ACH-000836,-0.13830763283316574
ACH-000837,-0.01593088421356216
ACH-000838,0.005430465843050612
ACH-000839,-0.26679498633921994
ACH-000840,-0.032719995717263764
ACH-000841,-0.1581396313291499
ACH-000843,-0.052903923317287084
ACH-000846,-0.28965801916881845
ACH-000847,0.02620719450004146
ACH-000848,-0.12362030681042865
ACH-000849,-0.2757362114721072
ACH-000851,-0.0018309549889681375
ACH-000855,-0.05573940284830961
ACH-000856,-0.20900603868017895
ACH-000858,-0.0998947185893692
ACH-000859,0.017609640267440642
ACH-000861,-0.41674436118396707
ACH-000862,-0.17223508083199082
ACH-000865,-0.18318469048548705
ACH-000866,-0.16464584590275408
ACH-000867,-0.15849104978435485
ACH-000869,-0.1334671180641188
ACH-000872,-0.10849397842616654
ACH-000873,-0.16931295598361049
ACH-000876,-0.14567868540820758
ACH-000878,-0.20146481558331647
ACH-000880,-0.20735121273225146
ACH-000881,-0.14949265907339565
ACH-000882,-0.12699548148541895
ACH-000884,-0.16500509880910474
ACH-000885,-0.35415428426041623
ACH-000887,-0.13294918736516306
ACH-000889,-0.02578460797037526
ACH-000896,-0.19743602381947767
ACH-000898,-0.14517483346728827
ACH-000900,-0.2933076500797569
ACH-000901,-0.09910836370266317
ACH-000905,-0.1460948268323926
ACH-000906,-0.05432173016168691
ACH-000907,-0.19964905853833445
ACH-000910,-0.02111207148592412
ACH-000911,-0.19056884172763675
ACH-000912,-0.06654294893143342
ACH-000913,-0.08334733735002828
ACH-000915,-0.2887861294520923
ACH-000916,0.005057534083819836
ACH-000917,-0.10688748702365557
ACH-000920,-0.18930493253288846
ACH-000921,-0.0754053994023618
ACH-000924,-0.2156940308891071
ACH-000926,-0.14555581980897625
ACH-000928,0.01599060789638245
ACH-000929,-0.07184714990149653
ACH-000932,-0.22192595201515275
ACH-000935,-0.1283195503332582
ACH-000936,-0.3010329828064872
ACH-000937,-0.04983948203904244
ACH-000938,-0.4368781179547015
ACH-000939,0.11061557337473284
ACH-000941,-0.1641303381393094
ACH-000943,-0.07750994555268688
ACH-000946,-0.10576996855531692
ACH-000947,-0.09766531203492376
ACH-000948,-0.05362566087740722
ACH-000950,0.008219435292564239
ACH-000953,-0.2182851459956832
ACH-000954,-0.20064847354353232
ACH-000957,-0.05260917267900775
ACH-000958,0.02752298690429105
ACH-000960,-0.16397823248913104
ACH-000963,-0.4088999258848929
ACH-000968,-0.1434001349522301
ACH-000969,-0.22092634134076494
ACH-000972,-0.5226199251006904
ACH-000973,-0.26022697448482396
ACH-000974,-0.1537072322523133
ACH-000978,-0.24740580731263898
ACH-000984,-0.2741520934292556
ACH-000986,-0.05516613311835456
ACH-000988,-0.24850985106508344
ACH-000993,-0.16206386611308374
ACH-000994,-0.14113727043059796
ACH-000996,-0.4430849236775562
ACH-001001,-0.16041349251488954
ACH-001020,-0.06822403542056636
ACH-001028,-0.20082546697898032
ACH-001031,-0.00914972526883085
ACH-001038,-0.2084414230973294
ACH-001048,-0.3222115065597381
ACH-001050,-0.1047041653140432
ACH-001053,-0.2793488412845578
ACH-001054,-0.06470980297334365
ACH-001061,-0.061437457462361636
ACH-001067,-0.26081138445577084
ACH-001075,-0.03443211844885916
ACH-001096,-0.1425882284462883
ACH-001111,0.029699962301233937
ACH-001119,-0.08527693840399299
ACH-001128,0.3612580934706031
ACH-001134,-0.1704902966226714
ACH-001151,-0.08841792973257248
ACH-001163,-0.12986961258835028
ACH-001164,-0.3104761465253205
ACH-001183,-0.17679814375448394
ACH-001192,-0.08865880175400835
ACH-001193,-0.3337746969378176
ACH-001196,-0.29084833974977914
ACH-001197,-0.11355850501263795
ACH-001205,-0.374146234652728
ACH-001211,-0.1065633931977827
ACH-001212,0.25507636790546245
ACH-001228,-0.03743878106848148
ACH-001232,-0.29850220898246543
ACH-001239,-0.2454694898170171
ACH-001270,-0.05704037878207985
ACH-001274,-0.31780206681331163
ACH-001275,-0.08199954280873899
ACH-001277,-0.130383072201737
ACH-001278,-0.0429395611884222
ACH-001280,0.06564520155356203
ACH-001283,-0.0921558788421967
ACH-001289,-0.16081369018759858
ACH-001300,-0.06292909335354863
ACH-001301,-0.0994044623396109
ACH-001302,-0.01730901702797349
ACH-001306,-0.3414778080341211
ACH-001318,-0.2734311943185779
ACH-001322,-0.17794113002959766
ACH-001328,-0.20691568160945828
ACH-001332,-0.05596013415315024
ACH-001336,-0.10224498745406424
ACH-001346,-0.11204886937511696
ACH-001353,-0.16270910825143325
ACH-001354,-0.25206932199520743
ACH-001367,-0.14336169329983015
ACH-001368,-0.176033222501329
ACH-001374,0.3297725014589041
ACH-001377,-0.5137037943766286
ACH-001380,-0.17486298941081949
ACH-001391,-0.17664770469172178
ACH-001408,0.005706725055898498
ACH-001430,-0.07975785142655792
ACH-001431,-0.12791914223539896
ACH-001450,-0.19453564192374745
ACH-001496,-0.02629115242900216
ACH-001500,-0.056886299621836826
ACH-001523,-0.09643234919834057
ACH-001532,-0.3358279740661789
ACH-001550,-0.1995842562677416
ACH-001552,-0.12949703060955
ACH-001554,-0.2940365925258143
ACH-001654,-0.11815719788487394
ACH-001735,-0.15762732515046946
ACH-001736,-0.0016842951425686493
ACH-001737,-0.20818627335679465
ACH-001740,0.0557273984760231
ACH-001745,0.06710799937190211
ACH-001765,0.0046829709914943006
