,SHCBP1L (81626)
ACH-000277,0.03668910462689711
ACH-000278,0.05429908127276182
ACH-000279,0.012831836407379263
ACH-000280,0.0536383883095359
ACH-000281,-0.029589542950189875
ACH-000288,-0.0736875739221761
ACH-000291,0.1332945194490121
ACH-000293,-0.039921309271871534
ACH-000294,0.01884306551444638
ACH-000295,0.07478131648982382
ACH-000296,0.10261652516292788
ACH-000302,0.07713410679781195
ACH-000304,0.1045732392623125
ACH-000307,0.0016070513271295096
ACH-000308,0.002648718847659484
ACH-000310,0.2214505062200931
ACH-000311,0.003906484724964972
ACH-000312,0.003088234350404389
ACH-000315,0.1501080693688744
ACH-000316,0.05040711222505287
ACH-000317,0.03116862414374508
ACH-000318,-0.03888244384297125
ACH-000319,0.0669855845586229
ACH-000320,-0.20495921141403756
ACH-000322,0.1649477958919872
ACH-000323,0.1434089564184979
ACH-000324,0.0062603854888629296
ACH-000329,-0.09712295544984433
ACH-000330,-0.012065705394661685
ACH-000331,-0.09330275188189543
ACH-000332,-0.050346432651848114
ACH-000334,0.013776398453206874
ACH-000335,0.14961325449634644
ACH-000336,0.2330247294776082
ACH-000337,0.0024753807527828514
ACH-000338,-0.4101205028192269
ACH-000339,0.05213174203998421
ACH-000341,0.02896722089348472
ACH-000348,0.09902052472216304
ACH-000350,-0.04423217393644945
ACH-000352,0.07848010416699633
ACH-000356,-0.102195268614132
ACH-000361,0.1607601945952309
ACH-000362,0.13990730888220027
ACH-000363,0.10057620192366576
ACH-000364,-0.04033251407831948
ACH-000365,0.08012134530975346
ACH-000366,-0.03296006548302445
ACH-000368,-0.02123706101962229
ACH-000374,0.14774779159428594
ACH-000375,0.20859548907223374
ACH-000376,0.16090330550594908
ACH-000381,0.13471322269503333
ACH-000383,0.0520918119578203
ACH-000387,0.08600720332646385
ACH-000389,0.1629017354594683
ACH-000390,0.09139029046440393
ACH-000393,0.012944030072657448
ACH-000395,0.1860782018814297
ACH-000396,-0.2974621030959948
ACH-000397,0.039689957713498286
ACH-000401,0.009884142734644552
ACH-000402,0.4857333749549664
ACH-000403,-0.0659446625721425
ACH-000404,-0.06804271898096215
ACH-000406,0.06290802745699227
ACH-000407,0.14898491795169508
ACH-000408,0.17157790146315002
ACH-000410,0.006437735130104978
ACH-000411,-0.09852680835758224
ACH-000414,0.09279833828372833
ACH-000415,-0.0021472188462983714
ACH-000416,-0.16085898559126993
ACH-000420,0.12983660892561
ACH-000421,-0.05655279635738735
ACH-000424,0.04238782444877523
ACH-000425,0.025349926630051
ACH-000426,-0.289416483531238
ACH-000427,-0.06710804742108926
ACH-000433,-0.0818058693053304
ACH-000435,0.2474319655925817
ACH-000436,0.13240883123460995
ACH-000444,-0.04594409389141483
ACH-000445,0.0349799076931437
ACH-000448,0.009209444451791785
ACH-000450,0.12686823654907595
ACH-000452,0.011611527871434359
ACH-000454,0.010478003118870682
ACH-000458,0.05107576413364535
ACH-000459,0.046964419976341584
ACH-000460,0.15131934794857074
ACH-000461,0.04078000276793716
ACH-000463,0.16620678602656352
ACH-000464,0.270487775903287
ACH-000466,0.049374736046646835
ACH-000467,-0.14446926567167798
ACH-000468,0.04532244647853495
ACH-000469,0.1170048935202378
ACH-000470,0.02834152948796615
ACH-000471,-0.033106457251109465
ACH-000472,0.029863472910290005
ACH-000473,-0.03127825349327981
ACH-000475,-0.11336458672404165
ACH-000476,0.036870336582838135
ACH-000477,0.019719004133363246
ACH-000479,-0.127804433937608
ACH-000480,0.12372052548931815
ACH-000481,-0.1383955357340645
ACH-000483,0.09017671371162496
ACH-000484,-0.2125385609016239
ACH-000485,0.011884005301904284
ACH-000486,0.00045244658860291804
ACH-000487,0.0309086428265564
ACH-000488,0.020443525871866184
ACH-000490,-0.012892522083146238
ACH-000491,-0.1383806556397881
ACH-000495,0.051854601535844334
ACH-000496,0.16885201874956332
ACH-000499,0.024295467928531583
ACH-000500,-0.02361663311629477
ACH-000502,-0.07884793061029959
ACH-000503,-0.11322216378587492
ACH-000505,0.01975401954356082
ACH-000507,-0.10082109437231186
ACH-000510,0.013435716744980238
ACH-000511,-0.017537882654031715
ACH-000512,0.1624128429383603
ACH-000516,0.1220819618911447
ACH-000517,0.16344372565157578
ACH-000518,0.0556334365950336
ACH-000520,0.22683116585393565
ACH-000521,0.005459434116586287
ACH-000522,0.04846951725755027
ACH-000524,0.05127283205162849
ACH-000527,0.07652538427450946
ACH-000528,-0.01863559962228865
ACH-000537,0.0998656055479592
ACH-000541,-0.13142531820447734
ACH-000542,0.027416099196777316
ACH-000544,-0.04567233775813778
ACH-000545,0.0438134013760515
ACH-000547,0.10680159028557328
ACH-000548,-0.11261294261327393
ACH-000549,-0.02913388908525787
ACH-000550,0.017677516698624805
ACH-000552,-0.06826068089349213
ACH-000556,-0.11973321860373964
ACH-000557,0.17767339372676533
ACH-000569,-0.1823698095007193
ACH-000570,0.1842679449046704
ACH-000571,-0.006996568316339959
ACH-000573,0.11383522361142358
ACH-000576,-0.07659220850718329
ACH-000579,0.2534304299422497
ACH-000580,0.0586894228361349
ACH-000584,0.023989308878393567
ACH-000585,-0.045811147017074685
ACH-000588,0.02799525222556259
ACH-000589,0.14135043518723187
ACH-000591,0.3015299585904185
ACH-000593,-0.013501693165412786
ACH-000600,0.04363086436830894
ACH-000601,-0.060144108527074414
ACH-000605,-0.03164994633255714
ACH-000606,-0.03137283748793498
ACH-000608,-0.05817723859657881
ACH-000614,0.0835218106504009
ACH-000616,0.08535821572888204
ACH-000618,0.04106249740492928
ACH-000619,-0.0523467918064571
ACH-000620,0.03268566710111544
ACH-000621,0.06296790112142618
ACH-000622,0.056772483147938826
ACH-000623,-0.011757985370956141
ACH-000624,0.07097269001186662
ACH-000627,0.012421093725606326
ACH-000630,0.02114936067380726
ACH-000631,0.4746485183695233
ACH-000632,0.07484153703259834
ACH-000633,-0.015556439918695332
ACH-000637,0.16819133459893176
ACH-000638,-0.07666741109404426
ACH-000646,-0.033468261586787715
ACH-000647,0.005223765315672186
ACH-000648,-0.034425643096647016
ACH-000649,0.09425133939877013
ACH-000651,-0.004575905765735852
ACH-000652,0.1463909054859036
ACH-000653,0.10293672015411802
ACH-000657,-0.01047019207432158
ACH-000658,-0.08189922774063567
ACH-000661,-0.008743105834276534
ACH-000662,0.08134159155906444
ACH-000663,-0.18790083001053012
ACH-000665,0.006535678905264606
ACH-000671,0.04211907914577862
ACH-000672,-0.2140084513276834
ACH-000673,-0.017392387224261837
ACH-000676,0.08255511980259396
ACH-000677,0.027437051401525532
ACH-000681,0.06562138466063965
ACH-000683,-0.10534345446262494
ACH-000684,-0.03599308564225317
ACH-000688,-0.01396295083473577
ACH-000693,-0.09733238888736234
ACH-000694,-0.08860878592238045
ACH-000695,0.060684662444738524
ACH-000696,-0.020592283538594915
ACH-000697,-0.002694886090392634
ACH-000699,0.1280109523701597
ACH-000701,0.1075862478910636
ACH-000706,0.05990133721013036
ACH-000711,-0.07077035239441701
ACH-000713,0.08772714943510396
ACH-000714,0.0956008202077513
ACH-000718,-0.05964742452732785
ACH-000720,-0.0020028631629506266
ACH-000721,-0.038027739671179166
ACH-000724,0.13986697648185664
ACH-000725,-0.0045196305164602385
ACH-000732,-0.13555740340635042
ACH-000734,-0.028602521279410337
ACH-000735,-0.13597549113163718
ACH-000736,-0.050909431666742284
ACH-000738,0.0613444508744645
ACH-000746,0.05156425561067232
ACH-000747,-0.033265793048313
ACH-000748,-0.17044293589670154
ACH-000753,0.04036966058835422
ACH-000756,0.08219725909834379
ACH-000757,-0.0999288690205562
ACH-000758,0.16357935965115664
ACH-000760,-0.020918010794773286
ACH-000762,-0.04253827257710679
ACH-000763,0.19667994435693448
ACH-000764,0.09354072469663637
ACH-000765,-0.2028435326002459
ACH-000766,0.05814481336792021
ACH-000767,0.0370175352203453
ACH-000768,0.0910269099098006
ACH-000769,0.10865509519750884
ACH-000770,0.07912142859643921
ACH-000771,0.0551589841575977
ACH-000773,0.10324834233161144
ACH-000776,0.07563151707676896
ACH-000777,0.042110788040808915
ACH-000778,-0.015613157125895541
ACH-000781,-0.012800235301055087
ACH-000782,0.1823701750893428
ACH-000783,0.022109704206000703
ACH-000784,-0.0363253590681266
ACH-000785,0.010010498541149555
ACH-000787,0.07216724668005878
ACH-000788,0.017529734969243337
ACH-000791,-0.17260287534274385
ACH-000792,0.08319141509823164
ACH-000794,0.020093952522554547
ACH-000796,0.04004957337264392
ACH-000798,-0.07727761877705516
ACH-000799,0.08668220326803261
ACH-000800,0.06070817054014777
ACH-000802,-0.011679473499991438
ACH-000804,-0.20958123356152372
ACH-000805,0.009612201666061422
ACH-000809,0.1201101357650323
ACH-000810,0.06147202067820574
ACH-000811,0.046381740757369935
ACH-000817,0.009354374832027218
ACH-000819,-0.09679632771393656
ACH-000820,0.12185477601798113
ACH-000821,-0.019263382031199854
ACH-000822,0.019085440291290518
ACH-000823,0.06838681894909966
ACH-000824,0.061352467614444774
ACH-000827,-0.02044935660457385
ACH-000829,-0.02670539389757656
ACH-000831,0.17942606508471234
ACH-000832,-0.009712794753836894
ACH-000833,0.1598749850178597
ACH-000834,-0.07958777631125417
ACH-000835,0.18695200521451125
ACH-000836,-0.07879954283805103
ACH-000837,-0.029411459490199483
ACH-000838,0.056680424122632266
ACH-000839,-0.07962254604442816
ACH-000840,0.15707591200902116
ACH-000841,-0.024964113114853068
ACH-000843,0.08321166271349438
ACH-000846,0.027151093780825558
ACH-000847,0.1380401269261389
ACH-000848,-0.04019870293496758
ACH-000849,0.0054822899195915925
ACH-000851,0.1043891429576915
ACH-000855,-0.047834447666071145
ACH-000856,0.09491294329462792
ACH-000858,-0.021631236033993997
ACH-000859,0.04289715132673614
ACH-000861,-0.07940924282680245
ACH-000862,-0.09149370806070876
ACH-000865,0.07216791922013385
ACH-000866,-0.04508781178338931
ACH-000867,-0.1504645732485402
ACH-000869,0.08330644460932926
ACH-000872,0.13736858373448024
ACH-000873,-0.01617501909156466
ACH-000876,0.020616907800061056
ACH-000878,0.1925928320174835
ACH-000880,0.03842643582990228
ACH-000881,0.1494894597858267
ACH-000882,0.08400595718500753
ACH-000884,-0.01907297253115185
ACH-000885,-0.05000070201646773
ACH-000887,-0.05415958890749888
ACH-000889,-0.04331481916695168
ACH-000896,0.07405503342367127
ACH-000898,0.06758492781149886
ACH-000900,-0.013954153318210918
ACH-000901,0.0383376448410703
ACH-000905,0.050862699393708986
ACH-000906,0.028816697086298308
ACH-000907,0.09777341113418317
ACH-000910,0.013586541512690462
ACH-000911,-0.08433834185119406
ACH-000912,-0.052753959231448634
ACH-000913,0.06177098917186796
ACH-000915,0.06223873455953685
ACH-000916,0.3261321298534429
ACH-000917,-0.007996101133746736
ACH-000920,-0.035790722729150765
ACH-000921,0.1476995502611924
ACH-000924,-0.15894017917991274
ACH-000926,0.06778209138672148
ACH-000928,0.030358068869591307
ACH-000929,-0.10695627924373263
ACH-000932,-0.020822371260533074
ACH-000935,0.239664300863878
ACH-000936,-0.09208742436012868
ACH-000937,0.0771164035907564
ACH-000938,0.2903428216835827
ACH-000939,0.09034001920166973
ACH-000941,-0.06110930488521633
ACH-000943,-0.010245035432631734
ACH-000946,0.10164732245546088
ACH-000947,0.1286869796124072
ACH-000948,0.0410983694058358
ACH-000950,0.254449032984748
ACH-000953,0.2213203342316326
ACH-000954,0.05928682821960655
ACH-000957,-0.08547972139715357
ACH-000958,0.058689148821132964
ACH-000960,0.04587906462604496
ACH-000963,-0.10736224346438886
ACH-000968,-0.015132616081005872
ACH-000969,0.07518936129644081
ACH-000972,-0.0494036329469247
ACH-000973,0.017686042112161675
ACH-000974,-0.20924060370902006
ACH-000978,0.0766866358871345
ACH-000984,0.062127436722763565
ACH-000986,-0.024251294225354388
ACH-000988,0.014561069206332641
ACH-000993,0.02128530958265301
ACH-000994,0.021233979248074256
ACH-000996,0.11820578575715232
ACH-001001,0.032032715037906764
ACH-001020,0.1319893235648469
ACH-001028,0.09463154404741407
ACH-001031,0.0877125014061987
ACH-001038,-0.0012312912048368571
ACH-001048,-0.015876139329887382
ACH-001050,0.03394391341000653
ACH-001053,-0.06657069105922511
ACH-001054,0.044687824246396814
ACH-001061,0.0528945549594859
ACH-001067,-0.18271059018744415
ACH-001075,0.15316680800376306
ACH-001096,-0.14728170257133866
ACH-001111,0.1179633961361865
ACH-001119,-0.04609491122104645
ACH-001128,-0.3369784363462138
ACH-001134,0.1433522019797364
ACH-001151,0.07124574089149363
ACH-001163,0.06623281096996629
ACH-001164,-0.024398231040149945
ACH-001183,0.07283764239041488
ACH-001192,0.11016830865118064
ACH-001193,-0.20654169987542506
ACH-001196,-0.027881108289054556
ACH-001197,0.028351628023694682
ACH-001205,0.09926334118455372
ACH-001211,-0.03426671121830318
ACH-001212,0.3042874504929948
ACH-001228,0.06033027277030866
ACH-001232,0.024740395654203832
ACH-001239,0.02639155362058415
ACH-001270,0.1729094115423168
ACH-001274,0.2869721290233708
ACH-001275,0.02459564713951076
ACH-001277,-0.023913682671404358
ACH-001278,0.0806776780093824
ACH-001280,0.03241619805732576
ACH-001283,0.07122747668671535
ACH-001289,0.21758353539806252
ACH-001300,-0.15274196859697328
ACH-001301,-0.02415970107138409
ACH-001302,0.04178284963760076
ACH-001306,-0.03098664760930905
ACH-001318,-0.16001922780152905
ACH-001322,-0.0970835778300514
ACH-001328,-0.0581535277969086
ACH-001332,0.0065325014262120566
ACH-001336,-0.01416151751334454
ACH-001346,0.016640732250166632
ACH-001353,0.10250723931761538
ACH-001354,0.10333358605558868
ACH-001367,-0.1916915943691205
ACH-001368,0.029202000539215126
ACH-001374,-0.3183263805900849
ACH-001377,0.026915828782066144
ACH-001380,0.09703347684399076
ACH-001391,0.14577208611406864
ACH-001408,0.03930164307703171
ACH-001430,0.006686393463654625
ACH-001431,0.055730110159536765
ACH-001450,0.011649459864737815
ACH-001496,0.206528078739348
ACH-001500,-0.07798094951156337
ACH-001523,0.2172776096315182
ACH-001532,0.009546241855786885
ACH-001550,-0.006125720720185285
ACH-001552,0.1075978767577793
ACH-001554,-0.05090987490000546
ACH-001654,0.027778814847469257
ACH-001735,0.045505422244742
ACH-001736,-0.15033214488917002
ACH-001737,-0.024365430452909204
ACH-001740,-0.02446069138257493
ACH-001745,0.08842902730590911
ACH-001765,-0.01039469781193686
