,ECD (11319)
ACH-000481,-1.1895051737932307
ACH-000483,-0.8681606716485977
ACH-000484,-1.4049558927562324
ACH-000485,-0.948822316768758
ACH-000486,-1.087374167339195
ACH-000487,-1.0945076170873362
ACH-000488,-0.8265921880788341
ACH-000490,-1.0058892790767813
ACH-000491,-1.1690094981910724
ACH-000495,-0.6136365067696896
ACH-000496,-1.128015108661668
ACH-000499,-0.996386556021047
ACH-000500,-0.6490923845988776
ACH-000502,-0.8266078929388514
ACH-000503,-1.0682902318727805
ACH-000505,-0.814550836448108
ACH-000507,-0.8839565001437314
ACH-000510,-1.1217818727929891
ACH-000511,-0.9930366415194952
ACH-000512,-1.0659619464195422
ACH-000516,-1.1574099527892647
ACH-000517,-1.1758140053324122
ACH-000518,-1.2393967139286206
ACH-000520,-1.1001738611587788
ACH-000521,-1.0201626329197926
ACH-000522,-0.7715409835202448
ACH-000524,-1.2064913013120109
ACH-000527,-1.087245361063615
ACH-000528,-0.8985243748479576
ACH-000537,-1.04346516622547
ACH-000541,-1.009641415275684
ACH-000542,-1.0555248448800234
ACH-000544,-1.112214717450507
ACH-000545,-0.9904252222095836
ACH-000547,-1.0627351705356176
ACH-000548,-1.077673289666013
ACH-000549,-1.2520198400361384
ACH-000550,-1.0019095090486452
ACH-000552,-0.8408539128139763
ACH-000556,-1.311719392316456
ACH-000557,-0.8334354646572234
ACH-000569,-1.1825138576047307
ACH-000570,-1.007978881831389
ACH-000571,-0.8717721950328464
ACH-000573,-0.882565715086569
ACH-000576,-1.0704965367177657
ACH-000579,-1.2445468288576067
ACH-000580,-1.4252009508886063
ACH-000584,-1.0747960726034451
ACH-000585,-0.9252570128107834
ACH-000588,-0.8151714525053748
ACH-000589,-1.0199389531502954
ACH-000591,-0.9567795884257618
ACH-000593,-1.0726076327490879
ACH-000600,-0.8520298834206811
ACH-000601,-1.069928396973553
ACH-000605,-0.9544362154146306
ACH-000606,-1.0228070941952954
ACH-000608,-1.3652081100656377
ACH-000614,-1.1725149903269771
ACH-000616,-0.8609181561496436
ACH-000618,-0.7407392226210259
ACH-000619,-1.0075992638920157
ACH-000620,-1.050491472530834
ACH-000621,-1.2143662013870171
ACH-000622,-0.9127317867095665
ACH-000623,-1.2073983930474528
ACH-000624,-0.8337645981564916
ACH-000627,-0.9081185347972688
ACH-000630,-0.7698045070055202
ACH-000631,-1.1864416156292377
ACH-000632,-0.9664613307717096
ACH-000633,-1.0523817234197388
ACH-000637,-0.7025953785983535
ACH-000638,-1.1776051251982798
ACH-000646,-1.065886396097556
ACH-000647,-0.766303893533461
ACH-000648,-0.9991052597547456
ACH-000649,-0.9866822943961878
ACH-000651,-1.0214777352439453
ACH-000652,-0.9963120918128976
ACH-000653,-1.0941677272235524
ACH-000657,-0.6853698035849785
ACH-000658,-0.9471534642916866
ACH-000661,-0.9175056153548232
ACH-000662,-1.0220126754245702
ACH-000663,-1.053444714414438
ACH-000665,-1.0932539144346478
ACH-000671,-0.5720799330928182
ACH-000672,-1.0397950738404809
ACH-000673,-1.0787854632610834
ACH-000676,-0.9780839133487816
ACH-000677,-0.9091593054054444
ACH-000681,-0.8123044313122443
ACH-000683,-0.8405295920724475
ACH-000684,-1.0378794908529436
ACH-000688,-1.5072753215801584
ACH-000693,-1.0556035498379264
ACH-000694,-1.054773801384309
ACH-000695,-1.0863941941540356
ACH-000696,-0.9074077837501929
ACH-000697,-1.211446163355542
ACH-000699,-1.4031793824559466
ACH-000701,-1.0179871060831511
ACH-000706,-1.0520850205212298
ACH-000711,-1.1580162502677034
ACH-000713,-1.0115402781497078
ACH-000714,-1.0904934240100552
ACH-000718,-1.2478674559186214
ACH-000720,-1.1769812217877624
ACH-000721,-0.8364304762359241
ACH-000724,-0.6767977879736728
ACH-000725,-0.965301192621994
ACH-000732,-0.7259529227532909
ACH-000734,-0.8139281767946587
ACH-000735,-0.9045270281500656
ACH-000736,-1.0801148669910856
ACH-000738,-1.0153193972777068
ACH-000746,-0.917862453974626
ACH-000747,-1.0869102023699049
ACH-000748,-1.0493882468204592
ACH-000753,-1.059031171434346
ACH-000756,-1.0424445972825518
ACH-000757,-1.09791404185985
ACH-000758,-1.1028288362131506
ACH-000760,-1.1028773706748949
ACH-000762,-0.9661920212880508
ACH-000763,-1.370926985714748
ACH-000764,-1.0949043589303624
ACH-000765,-1.1432176857904472
ACH-000766,-0.7911695504725391
ACH-000767,-1.422634685356028
ACH-000768,-0.9905975303118558
ACH-000769,-0.9077957116111316
ACH-000770,-1.1454120165727668
ACH-000771,-0.9900698661159426
ACH-000773,-0.8354640505179853
ACH-000776,-0.6692883997043154
ACH-000777,-0.9872038316943026
ACH-000778,-0.716525775275443
ACH-000781,-0.9751858653193668
ACH-000782,-1.04089495739257
ACH-000783,-1.373972795348248
ACH-000784,-1.1336679149324342
ACH-000785,-1.1046268486867947
ACH-000787,-1.0062768208554538
ACH-000788,-1.112178591476665
ACH-000791,-1.0671990557720958
ACH-000792,-0.9459650153916952
ACH-000794,-1.0512693140555895
ACH-000796,-1.1970117398708646
ACH-000798,-0.9915096532358112
ACH-000799,-1.39236200841446
ACH-000800,-1.283056888636992
ACH-000802,-1.0234138471397958
ACH-000804,-1.0211757473884542
ACH-000805,-1.1864192890351926
ACH-000809,-0.7795421994234408
ACH-000810,-1.0486389286884443
ACH-000811,-1.1518378473855602
ACH-000817,-0.6403546845440334
ACH-000819,-1.1353380302271143
ACH-000820,-1.0335706366190514
ACH-000821,-0.9886217665715736
ACH-000822,-1.3851310926414755
ACH-000823,-0.8202635086102342
ACH-000824,-0.7656577434470105
ACH-000827,-1.0656133552309142
ACH-000829,-0.9668291986978022
ACH-000831,-0.9068481632519684
ACH-000832,-1.1078603133440337
ACH-000833,-0.6849222105935128
ACH-000834,-0.7283023976571624
ACH-000835,-1.0498050156219254
ACH-000836,-0.7287003707907524
ACH-000837,-1.1143835017542825
ACH-000838,-0.7360848524824746
ACH-000839,-1.0075633507637614
ACH-000840,-1.0578732696258282
ACH-000841,-0.8970500038555932
ACH-000843,-0.8751970210221408
ACH-000846,-0.9204363477985844
ACH-000847,-1.111073343236219
ACH-000848,-1.0938597653098443
ACH-000849,-1.1822415617246458
ACH-000851,-1.1131973688836123
ACH-000855,-1.1216603753153331
ACH-000856,-0.8133660007308126
ACH-000858,-1.0542883851791045
ACH-000859,-0.7961016328549391
ACH-000861,-0.9820808373029184
ACH-000862,-1.2901812580023362
ACH-000865,-0.9658805593648429
ACH-000866,-1.1297819611887143
ACH-000867,-1.15570604632314
ACH-000869,-1.2451967578933998
ACH-000872,-0.8756824714758195
ACH-000873,-0.8229776849884796
ACH-000876,-0.9396308428250572
ACH-000878,-0.7159392137689263
ACH-000880,-1.134246296418243
ACH-000881,-1.0196477783419418
ACH-000882,-1.163973407461958
ACH-000884,-1.15196908203557
ACH-000885,-1.0692887911202893
ACH-000887,-1.0132443529266042
ACH-000889,-1.2837694637965398
ACH-000896,-1.0684323767687358
ACH-000898,-1.1258434913022033
ACH-000900,-1.0581681208521487
ACH-000901,-1.202811304313359
ACH-000905,-1.094099653867989
ACH-000906,-1.045449206086447
ACH-000907,-1.2652182285091578
ACH-000910,-1.1775224370446369
ACH-000911,-0.7806917243721918
ACH-000912,-1.106238806337804
ACH-000913,-1.0404200822997856
ACH-000915,-1.0240853575456677
ACH-000916,-0.8172356018284
ACH-000917,-0.9940403763422454
ACH-000920,-1.262095064066984
ACH-000921,-1.040418080812598
ACH-000924,-1.1844366622182836
ACH-000926,-0.8194559546766512
ACH-000928,-1.0924403884019311
ACH-000929,-0.6145975696797528
ACH-000932,-0.9793322796143064
ACH-000935,-1.056947558830548
ACH-000936,-0.8094218469869477
ACH-000937,-0.9319712266990476
ACH-000938,-1.156886917869436
ACH-000939,-0.8263490556556232
ACH-000941,-1.125832288354225
ACH-000943,-1.077823023458966
ACH-000946,-0.8317685386342946
ACH-000947,-1.0747418399479227
ACH-000948,-0.8044002395069731
ACH-000950,-0.6936423613466519
ACH-000953,-0.8895771341226151
ACH-000954,-1.178271015281482
ACH-000957,-0.936527271178068
ACH-000958,-1.000641292457544
ACH-000960,-0.9602788339638864
ACH-000963,-0.7514906300503721
ACH-000968,-1.0190401156152722
ACH-000969,-1.3346601265353917
ACH-000972,-1.2166232103046395
ACH-000973,-1.1575833346811302
ACH-000974,-0.8545024666665353
ACH-000978,-0.9793167198090136
ACH-000984,-1.2490820013967694
ACH-000986,-1.072149275406184
ACH-000988,-1.3135516805241072
ACH-000993,-0.9469665703423779
ACH-000994,-1.2887689039241166
ACH-000996,-1.2236551945288714
ACH-001001,-0.9708133042269641
ACH-001020,-0.997000683702264
ACH-001028,-1.163221985090753
ACH-001031,-1.1721185357964852
ACH-001038,-0.8696852882941614
ACH-001048,-1.2896111913979391
ACH-001050,-0.8201287061634136
ACH-001053,-1.181178689033913
ACH-001054,-0.9795075307813076
ACH-001061,-0.9063718818061248
ACH-001067,-1.2329328687736791
ACH-001075,-1.1900582967386355
ACH-001096,-1.038944606201712
ACH-001111,-0.8697908818857348
ACH-001119,-0.9585450435327252
ACH-001128,-0.4276481116202126
ACH-001134,-0.9442483745663468
ACH-001151,-1.1163812015355874
ACH-001163,-1.1448753425937044
ACH-001164,-1.2227427597434548
ACH-001183,-1.0785501558284636
ACH-001192,-1.3711522860463512
ACH-001193,-0.8888919589091301
ACH-001196,-0.8660384359965977
ACH-001197,-1.3007505544843254
ACH-001205,-1.2378106971977372
ACH-001211,-0.8662655627074676
ACH-001212,-1.1064658279018524
ACH-001228,-1.2378941015577518
ACH-001232,-1.139174836476509
ACH-001239,-1.0899488001478668
ACH-001270,-1.2451970209849088
ACH-001274,-0.8454135599039857
ACH-001275,-1.2784842664091869
ACH-001277,-1.2431705344123811
ACH-001278,-1.0631670987586854
ACH-001280,-1.1899009207370501
ACH-001283,-1.2332584154135595
ACH-001289,-0.9343841502229272
ACH-001300,-1.0904032244248476
ACH-001301,-1.1717011614587716
ACH-001302,-1.0545688799490676
ACH-001306,-0.8520276427278743
ACH-001318,-1.0402643392854325
ACH-001322,-1.2018202934021307
ACH-001328,-0.9300694816000282
ACH-001332,-1.250641203314866
ACH-001336,-1.0834455591261325
ACH-001346,-0.9247113291038556
ACH-001353,-1.1648162430444242
ACH-001354,-0.8986424257662303
ACH-001367,-1.0432439027015887
ACH-001368,-1.1987533032550206
ACH-001374,-0.8487979494397565
ACH-001377,-0.9527068068803308
ACH-001380,-0.9936860292025051
ACH-001391,-1.253654387492675
ACH-001408,-0.8203739609319806
ACH-001430,-1.1244106886721246
ACH-001431,-1.3460585918189305
ACH-001450,-0.7304250173502416
ACH-001496,-0.6441218201876793
ACH-001500,-0.7719774482119847
ACH-001523,-0.716242327987335
ACH-001532,-1.0972828241601382
ACH-001550,-0.9254701852170109
ACH-001552,-1.2602699967642088
ACH-001554,-0.9595691520784676
ACH-001654,-1.2171981948659747
ACH-001735,-1.2128618644442748
ACH-001736,-0.8128114174442944
ACH-001737,-1.362389814081639
ACH-001740,-1.121237140512806
ACH-001745,-0.969998140694753
ACH-001765,-1.0188371043586582
