,ADORA2A (135)
ACH-000004,-0.2488007890772173
ACH-000005,0.10848872684166888
ACH-000007,-0.08377991959608982
ACH-000009,-0.004276654475441697
ACH-000011,-0.09035664203265237
ACH-000012,-0.03369131671741769
ACH-000013,-0.047709051572248654
ACH-000014,-0.16297403250991024
ACH-000015,-0.11371634770161132
ACH-000017,-0.4302384661083928
ACH-000018,0.09377964853127048
ACH-000019,-0.2463590373787788
ACH-000021,-0.0760432092956089
ACH-000022,-0.1068782635814084
ACH-000025,-0.15994192803421795
ACH-000028,-0.09215850578719102
ACH-000030,-0.1327761978019115
ACH-000035,-0.10469333962448256
ACH-000036,-0.11062089673652196
ACH-000037,0.03278328670666291
ACH-000039,-0.16928256229654556
ACH-000040,-0.04195089948997478
ACH-000041,-0.015391686952541738
ACH-000042,-0.2847119656102127
ACH-000045,0.08995163899377143
ACH-000047,-0.09339050965677127
ACH-000052,-0.10435040264047436
ACH-000053,-0.1303770099518644
ACH-000054,0.028029815143112143
ACH-000055,0.013619373288258515
ACH-000060,-0.15689851473642136
ACH-000067,-0.06763163805803082
ACH-000070,-0.10951864780479736
ACH-000075,-0.0913169185376456
ACH-000078,0.01875102126360049
ACH-000082,0.06695918805192448
ACH-000085,-0.07407391580259846
ACH-000086,0.028764952049641662
ACH-000087,-0.0718488615121669
ACH-000092,-0.11268697625063975
ACH-000095,-0.06647548734868085
ACH-000097,-0.09308614913383063
ACH-000098,-0.16800783289326202
ACH-000099,-0.029128647258291382
ACH-000108,-0.09355377872100526
ACH-000113,-0.0740344509582317
ACH-000116,0.0031598806124719056
ACH-000118,-0.07710191356557082
ACH-000120,0.037508104707916566
ACH-000123,0.01839833912034089
ACH-000127,-0.026305436583261312
ACH-000128,0.02640108152777545
ACH-000132,-0.05110392863008072
ACH-000133,-0.08216600332581232
ACH-000137,0.01930741149207951
ACH-000138,0.10380932100159884
ACH-000142,-0.09231574138910993
ACH-000143,-0.030933254452250314
ACH-000146,-0.013397257954872965
ACH-000148,-0.039864068388626696
ACH-000150,0.13157245633904827
ACH-000152,0.02576994099094327
ACH-000153,0.09018668543441176
ACH-000159,0.029427889927066825
ACH-000160,0.0789653154207836
ACH-000163,-0.018013930083223315
ACH-000167,-0.19020296606138426
ACH-000168,-0.034328234170976114
ACH-000169,-0.14010167958676564
ACH-000178,-0.03488652971087049
ACH-000183,-0.08430823763931904
ACH-000188,-0.036934244360868285
ACH-000189,-0.06481974034922305
ACH-000190,-0.04277172561100636
ACH-000198,-0.03912846594625273
ACH-000203,0.14991508114498042
ACH-000204,-0.11183712966428844
ACH-000206,-0.3813898225575653
ACH-000207,-0.11743162830326448
ACH-000208,-0.02649737566124601
ACH-000210,-0.29945272090146624
ACH-000211,-0.015201178771378537
ACH-000215,0.03545949322386348
ACH-000221,-0.2213067484939192
ACH-000222,0.09277125320977972
ACH-000223,-0.06638763641427001
ACH-000226,-0.047869700342556366
ACH-000227,-0.028173845496253583
ACH-000228,-0.061461889215652016
ACH-000231,-0.19957307628729729
ACH-000232,-0.1061689504392126
ACH-000233,0.04545399492387593
ACH-000234,0.1430724477310754
ACH-000235,0.01004143933299323
ACH-000237,-0.05990887395930751
ACH-000238,-0.028894410280632003
ACH-000242,-0.013038478039984829
ACH-000243,-0.1252923437293664
ACH-000244,-0.1293058494249175
ACH-000246,0.0013255255002416935
ACH-000248,-0.2688520164158699
ACH-000250,0.004074952780832391
ACH-000251,0.26167538130895823
ACH-000252,0.015694877127558387
ACH-000253,-0.036285718835710266
ACH-000255,-0.07330178437456929
ACH-000256,-0.1237740359197284
ACH-000257,-0.007394005139168319
ACH-000258,-0.05042109700160538
ACH-000259,-0.12780362981185098
ACH-000260,-0.1030568132619184
ACH-000261,-0.07017681468820677
ACH-000262,-0.010947396265210251
ACH-000263,0.08724434829354621
ACH-000264,-0.15813999580781074
ACH-000265,-0.17315434121935555
ACH-000266,-0.052092527660124316
ACH-000272,-0.038921744708442334
ACH-000274,-0.15033028079946378
ACH-000277,0.043901956348752436
ACH-000278,-0.10214873563956664
ACH-000279,-0.07003914735970268
ACH-000280,0.0235614103773736
ACH-000281,0.01216427130037539
ACH-000288,-0.0598976909915869
ACH-000291,-0.2654257451023157
ACH-000293,0.03965079946639884
ACH-000294,0.09016076026290824
ACH-000295,0.14121852859117828
ACH-000296,-0.0007524600655697014
ACH-000302,-0.14108393189288868
ACH-000304,-0.09958258803871786
ACH-000307,-0.09589866727742263
ACH-000308,-0.09518400219027677
ACH-000310,-0.17561997139893534
ACH-000311,-0.09790294774593804
ACH-000312,-0.023768717593834563
ACH-000315,-0.058786979656996814
ACH-000316,-0.051605525993493585
ACH-000317,0.10429665165952734
ACH-000318,0.006290055034653849
ACH-000319,-0.07495174453679118
ACH-000320,-0.06910873888930978
ACH-000322,0.0094835011564238
ACH-000323,-0.19125647905438092
ACH-000324,-0.0432472935723087
ACH-000329,-0.04742835515551876
ACH-000330,-0.12707965784774844
ACH-000331,0.2419237630757923
ACH-000332,-0.08878627097489293
ACH-000334,0.03550156459128612
ACH-000335,0.0470766487827451
ACH-000336,0.05985226785306836
ACH-000337,-0.2577371638788081
ACH-000338,0.13466082725082473
ACH-000339,-0.10222674655672596
ACH-000341,-0.15954142773997276
ACH-000348,-0.07388896584335497
ACH-000350,-0.2517411689263309
ACH-000352,-0.033577211689615166
ACH-000356,-0.09407083634668996
ACH-000361,-0.07153103424625007
ACH-000362,0.11031175423601836
ACH-000363,0.08352624997684277
ACH-000364,-0.035917075457230635
ACH-000365,0.07662565978872254
ACH-000366,-0.009494370710472938
ACH-000368,-0.1733355584671054
ACH-000374,0.2221042772809424
ACH-000375,-0.027472282969580417
ACH-000376,-0.07645503725212653
ACH-000381,-0.1332759470810506
ACH-000383,-0.05288789119550403
ACH-000387,-0.09346092569021884
ACH-000389,-0.15310283881103254
ACH-000390,-0.07790090332353869
ACH-000393,-0.08228356023871151
ACH-000395,-0.011397557958192963
ACH-000396,-0.11630065225622688
ACH-000397,-0.07342600606781485
ACH-000401,-0.012318829400979009
ACH-000402,0.06916412122899535
ACH-000403,-0.035599085722772456
ACH-000404,0.11075947179454856
ACH-000406,-0.08004759030262101
ACH-000407,0.03130852643983593
ACH-000408,-0.12837671237262635
ACH-000410,-0.04970394033338455
ACH-000411,0.0509773393191458
ACH-000414,-0.016505075578171345
ACH-000415,0.08457347080478245
ACH-000416,-0.11296403892047185
ACH-000420,0.0018731199201096054
ACH-000421,-0.14766593264982125
ACH-000424,-0.11094601666653406
ACH-000425,-0.18323792885202708
ACH-000426,0.09637524133185596
ACH-000427,-0.12304946262881927
ACH-000433,0.01701175700128531
ACH-000435,-0.07560337491459126
ACH-000436,0.04369531976301667
ACH-000444,-0.012129346586945354
ACH-000445,-0.05045203284847027
ACH-000448,-0.006010982256279125
ACH-000450,-0.19850521566903412
ACH-000452,0.0012760601977940894
ACH-000454,-0.07401447696870783
ACH-000458,0.06882273499025719
ACH-000459,-0.042928498425276365
ACH-000460,-0.05023844691360057
ACH-000461,-0.2879393586572446
ACH-000463,-0.027696896789478728
ACH-000464,-0.06506843075193465
ACH-000466,-0.0569069699279958
ACH-000467,-0.021728759526866082
ACH-000468,-0.061208009727553477
ACH-000469,-0.09373660242053054
ACH-000470,0.007714213758294622
ACH-000471,-0.12727031063703345
ACH-000472,-0.08163459289335859
ACH-000473,-0.14048259787668196
ACH-000475,-0.18580962015909733
ACH-000476,-0.053136640521149185
ACH-000477,-0.06077715844627129
ACH-000479,-0.1859802192539286
ACH-000480,-0.010590682078895398
ACH-000481,-0.07354109697835877
ACH-000483,-0.13744555385317325
ACH-000484,-0.05778042630715461
ACH-000485,0.020243575311973596
ACH-000486,-0.03203773423036059
ACH-000487,-0.052221859586167985
ACH-000488,-0.18890868814181175
ACH-000490,0.024204452904046988
ACH-000491,-0.2629907105492192
ACH-000495,0.04921136559564556
ACH-000496,0.01520201286305181
ACH-000499,-0.07813082191222741
ACH-000500,0.11344261585298447
ACH-000502,-0.04167896587695768
ACH-000503,-0.1006054613060812
ACH-000505,-0.08824410624737485
ACH-000507,-0.03739209549523307
ACH-000510,-0.15748220422456766
ACH-000511,0.3513169329371268
ACH-000512,0.018225190525185102
ACH-000516,-0.09020450192118258
ACH-000517,-0.019177264861238896
ACH-000518,-0.08551033742968639
ACH-000520,-0.0980426851752704
ACH-000521,-0.002518510944392151
ACH-000522,0.08425747493664397
ACH-000524,-0.1207324638927806
ACH-000527,-0.08351378240408128
ACH-000528,-0.19255174445790774
ACH-000537,0.05964037269749125
ACH-000541,-0.06667201523595152
ACH-000542,0.005989845610532184
ACH-000544,-0.017884716701281254
ACH-000545,0.06283462067685652
ACH-000547,-0.39118984373161503
ACH-000548,0.07183744503163386
ACH-000549,-0.10452150602863293
ACH-000550,-0.06350346977581421
ACH-000552,-0.17321292317179274
ACH-000556,-0.147007974744181
ACH-000557,-0.04190844029645858
ACH-000569,-0.015391281668463597
ACH-000570,-0.07387828071732283
ACH-000571,-0.018229244954726692
ACH-000573,-0.09387919540514568
ACH-000576,-0.08240153611136951
ACH-000579,-0.04768319599156418
ACH-000580,-0.14290912503792966
ACH-000584,-0.06547589739950177
ACH-000585,0.03859974389772914
ACH-000588,-0.06541629414468188
ACH-000589,-0.03576015160211033
ACH-000591,-0.14324146103333593
ACH-000593,-0.018183292276099168
ACH-000600,0.07687916050159448
ACH-000601,-0.08676174419279377
ACH-000605,0.007080985939317998
ACH-000606,-0.07071223320224403
ACH-000608,-0.1165559279703679
ACH-000614,0.11238927775107684
ACH-000616,-0.1507498934944935
ACH-000618,-0.05740770627832707
ACH-000619,-0.028738420630564056
ACH-000620,-0.10063377198549074
ACH-000621,-0.09953324393515307
ACH-000622,-0.08826586413858853
ACH-000623,-0.18638271646224064
ACH-000624,-0.13580247583519406
ACH-000627,0.04722746659461213
ACH-000630,-0.03757589929176285
ACH-000631,-0.2269780517031801
ACH-000632,0.01472961183480809
ACH-000633,-0.2312446989230691
ACH-000637,-0.2016402743475524
ACH-000638,0.04860596207991672
ACH-000646,-0.003347942536625805
ACH-000647,-0.20089303210761428
ACH-000648,0.13976451373015386
ACH-000649,0.010751928352254223
ACH-000651,-0.1960564763882948
ACH-000652,-0.14156844242225275
ACH-000653,0.03705509161434098
ACH-000657,-0.062408633699400376
ACH-000658,-0.042094962391747134
ACH-000661,0.03382779188999477
ACH-000662,0.1983175676660377
ACH-000663,-0.06599605364469809
ACH-000665,-0.14631823763766774
ACH-000671,-0.202590006669173
ACH-000672,-0.00045085003234681087
ACH-000673,-0.08210351165170109
ACH-000676,-0.11415676694783268
ACH-000677,-0.09864958905488228
ACH-000681,-0.02371564641670252
ACH-000683,-0.04234081693239715
ACH-000684,0.055613152198491916
ACH-000688,0.02750254509102126
ACH-000693,-0.18599739715220787
ACH-000694,-0.029939833024634925
ACH-000695,-0.11422843899114185
ACH-000696,-0.07486607665641247
ACH-000697,-0.08562551831830416
ACH-000699,-0.0742246916297528
ACH-000701,0.055998632686146466
ACH-000706,-0.21638734776565174
ACH-000711,-0.1303672515341206
ACH-000713,-0.0015797952979675575
ACH-000714,-0.019342022649878932
ACH-000718,0.057508699866919775
ACH-000720,-0.09797594562807033
ACH-000721,-0.15023256771334428
ACH-000724,-0.03798204099824831
ACH-000725,-0.21972367701296835
ACH-000732,-0.17442322863727733
ACH-000734,-0.13378665872061254
ACH-000735,-0.055795465632646986
ACH-000736,-0.004061511725755391
ACH-000738,-0.0708230858794989
ACH-000746,0.04664587545545576
ACH-000747,-0.14345731481414575
ACH-000748,-0.20944460925185315
ACH-000753,-0.020750765781001
ACH-000756,-0.040351196674729736
ACH-000757,-0.19672264514253734
ACH-000758,-0.20203074050757128
ACH-000760,-0.13715843682001433
ACH-000762,0.09929348508231747
ACH-000763,-0.0182454521322359
ACH-000764,0.14442275028507393
ACH-000765,-0.00470596717415641
ACH-000766,-0.21609938143881816
ACH-000767,-0.14536984672776584
ACH-000768,-0.08013169641270172
ACH-000769,-0.07242744733782043
ACH-000770,-0.039456223938325256
ACH-000771,-0.01764528320899403
ACH-000773,-0.1609789241047071
ACH-000776,-0.2218640132489087
ACH-000777,-0.1329694493540566
ACH-000778,-0.29577845807815284
ACH-000781,-0.16880575113888746
ACH-000782,0.09010896752534384
ACH-000783,0.041889579763236214
ACH-000784,-0.13152238258017732
ACH-000785,0.04828934305711622
ACH-000787,-0.06529353517443721
ACH-000788,-0.15557320330248334
ACH-000791,-0.17943606619324234
ACH-000792,0.018570800593348463
ACH-000794,-0.044309864129393965
ACH-000796,0.0706580070306628
ACH-000798,-0.19157072640027487
ACH-000799,-0.08527198060242737
ACH-000800,-0.2440264095500257
ACH-000802,-0.11166244364197957
ACH-000804,-0.10534245680017072
ACH-000805,-0.12552980232819624
ACH-000809,-0.08252808187844614
ACH-000810,0.0253955053775317
ACH-000811,-0.00040110820227723344
ACH-000817,0.14347687958693314
ACH-000819,-0.08007101879726061
ACH-000820,0.004158076408792007
ACH-000821,0.011213957370162031
ACH-000822,-0.026675274110024468
ACH-000823,-0.1320411946046931
ACH-000824,0.02576618127346424
ACH-000827,-0.07845206278278258
ACH-000829,-0.09069640698871688
ACH-000831,-0.11774934525875738
ACH-000832,0.07792045598486197
ACH-000833,-0.1742771912072209
ACH-000834,-0.03856076184436344
ACH-000835,-0.15068632688877068
ACH-000836,-0.034748437957478534
ACH-000837,-0.13048340684124318
ACH-000838,0.09447415724372106
ACH-000839,-0.11016905071200148
ACH-000840,-0.1318712040434719
ACH-000841,-0.14833055971340667
ACH-000843,0.044596086629104637
ACH-000846,-0.04912790816912964
ACH-000847,0.011269143042972538
ACH-000848,-0.01826020335863938
ACH-000849,-0.0303474230050986
ACH-000851,-0.13801076412330113
ACH-000855,-0.10524437732671853
ACH-000856,-0.06774609902624744
ACH-000858,-0.0627455052013637
ACH-000859,-0.2252692294517549
ACH-000861,-0.04400446327416924
ACH-000862,-0.1363520773085496
ACH-000865,-0.07488144200112637
ACH-000866,-0.04821074021515158
ACH-000867,-0.06163281909148824
ACH-000869,-0.1233401145391724
ACH-000872,-0.2661504309917497
ACH-000873,-0.16847745465129582
ACH-000876,-0.014679629132943663
ACH-000878,-0.216098027660222
ACH-000880,-0.06258862501475017
ACH-000881,0.032070137200980064
ACH-000882,-0.05377478689125589
ACH-000884,-0.0638268426960659
ACH-000885,0.028834835013442
ACH-000887,-0.05751123490197135
ACH-000889,0.010607261129450195
ACH-000896,-0.08376575017651045
ACH-000898,-0.09306609700411174
ACH-000900,-0.15235233664293174
ACH-000901,-0.09701806833560106
ACH-000905,0.08959702273185267
ACH-000906,-0.05231163307166623
ACH-000907,-0.007306823164769039
ACH-000910,-0.033762124100813674
ACH-000911,-0.03781829157372224
ACH-000912,-0.139081954138754
ACH-000913,0.009223336129592587
ACH-000915,-0.109691390079106
ACH-000916,-0.0007555194624081909
ACH-000917,-0.14168831854094854
ACH-000920,-0.05483936712430504
ACH-000921,-0.08603587559203209
ACH-000924,-0.04901396732223701
ACH-000926,-0.1439009662328297
ACH-000928,-0.007086757407903706
ACH-000929,0.020196016114243168
ACH-000932,-0.027028977010171887
ACH-000935,0.15768880530191062
ACH-000936,0.021485675054209574
ACH-000937,-0.026209700575853596
ACH-000938,-0.051436732556499436
ACH-000939,-0.0424274303986928
ACH-000941,-0.03520292121159225
ACH-000943,-0.034831471042426496
ACH-000946,-0.09970704698882144
ACH-000947,-0.0230377295885553
ACH-000948,0.038142889760942336
ACH-000950,-0.03968700915825607
ACH-000953,0.021087748262380017
ACH-000954,-0.2760223037417674
ACH-000957,0.0678580961177533
ACH-000958,0.06565863907162886
ACH-000960,-0.05830361515480102
ACH-000963,-0.15804728219559858
