,PHF7 (51533)
ACH-000004,-0.1935644744747544
ACH-000005,-0.5101813001938621
ACH-000007,0.04529942752789836
ACH-000009,-0.1807514260355932
ACH-000011,-0.00023275423760088252
ACH-000012,-0.16452259316279444
ACH-000013,-0.1033653342042293
ACH-000014,-0.11259426889514446
ACH-000015,-0.2157565130769194
ACH-000017,-0.037924574305943135
ACH-000018,0.0013556965907821805
ACH-000019,0.015235267248186662
ACH-000021,-0.17731068053421226
ACH-000022,-0.1690555399635534
ACH-000025,-0.09966364969607328
ACH-000028,-0.21402741378246468
ACH-000030,-0.07991704777785248
ACH-000035,-0.06419446626509914
ACH-000036,-0.29563258933862896
ACH-000037,-0.13897118962175775
ACH-000039,0.0723072421450982
ACH-000040,-0.11959441886784768
ACH-000041,-0.22912668205212144
ACH-000042,-0.20649293737590216
ACH-000045,-0.16351263577245415
ACH-000047,-0.2079917989603138
ACH-000052,-0.1789750047451197
ACH-000053,-0.040731035547497234
ACH-000054,-0.07462623842874717
ACH-000055,-0.0605077953377527
ACH-000060,-0.1524820882376478
ACH-000067,-0.2259984424393616
ACH-000070,0.06813697953217286
ACH-000075,-0.053319893913630866
ACH-000078,-0.061600385347077125
ACH-000082,-0.043738534405458995
ACH-000085,0.005040045206042119
ACH-000086,-0.20157254263173974
ACH-000087,-0.11904984074522608
ACH-000092,-0.037709626492772014
ACH-000095,-0.2075345837385942
ACH-000097,-0.08632193171394828
ACH-000098,-0.1375273619523605
ACH-000099,-0.08546267156788467
ACH-000108,-0.2136430913519449
ACH-000113,-0.1447220821176582
ACH-000116,-0.17394221753967878
ACH-000118,-0.23510699363314466
ACH-000120,-0.04032077259775598
ACH-000123,-0.046800452502874484
ACH-000127,-0.19075745632371385
ACH-000128,-0.2296562292217221
ACH-000132,-0.06576672118142046
ACH-000133,-0.09555751624500393
ACH-000137,-0.02722875052995368
ACH-000138,-0.18049150235314373
ACH-000142,-0.0788884012648378
ACH-000143,-0.01997842547290145
ACH-000146,-0.2108173237137664
ACH-000148,-0.11967737804166015
ACH-000150,-0.2958565536938931
ACH-000152,-0.0584384215590201
ACH-000153,-0.022175464697255586
ACH-000159,-0.09441622091172333
ACH-000160,0.2515858732635771
