,EFHB (151651)
ACH-000004,0.01074536928846695
ACH-000005,0.0002207618138563269
ACH-000007,0.08710109498379437
ACH-000009,0.01062215068079251
ACH-000011,-0.06526760428697177
ACH-000012,0.031887551625874457
ACH-000013,0.11483194323685672
ACH-000014,0.09113048071572262
ACH-000015,0.06770732301572413
ACH-000017,0.12191033840264433
ACH-000018,0.1637417502259043
ACH-000019,0.08675459555623963
ACH-000021,0.15029791328728642
ACH-000022,0.11636903338663927
ACH-000025,-0.12177230131783474
ACH-000028,0.01718991843406462
ACH-000030,0.12399113323068404
ACH-000035,0.1583360620762902
ACH-000036,-0.00830478387849686
ACH-000037,0.036132556162072144
ACH-000039,0.040811239904605216
ACH-000040,0.056920236128423875
ACH-000041,0.09649495853815104
ACH-000042,-0.032810822433739006
ACH-000045,0.11736177640042975
ACH-000047,0.08241976698475267
ACH-000052,0.13658884018039436
ACH-000053,0.04501587887036842
ACH-000054,-0.07187104380155374
ACH-000055,0.060937313592895816
ACH-000060,0.03854342022635978
ACH-000067,0.017816735018247848
ACH-000070,0.07418128063632266
ACH-000075,-0.027660186576009948
ACH-000078,0.06863255020485902
ACH-000082,-0.009506213879769038
ACH-000085,0.14511147169516772
ACH-000086,0.08671787435742193
ACH-000087,0.06885148730278769
ACH-000092,0.007602476299179722
ACH-000095,-0.003980853059754314
ACH-000097,0.04623318051599238
ACH-000098,-0.014019969005948069
ACH-000099,0.08045618246814
ACH-000108,0.10646945479314067
ACH-000113,0.1028725586749345
ACH-000116,0.028435039212712364
ACH-000118,0.05346396846436394
ACH-000120,0.17746689457965842
ACH-000123,0.06591320619559529
ACH-000127,0.1120525049900545
ACH-000128,0.17489288927035102
ACH-000132,-0.012255360862653173
ACH-000133,-0.009974816011055885
ACH-000137,-0.0541564086448203
ACH-000138,-0.011618809850531918
ACH-000142,0.16356385680570773
ACH-000143,0.09724506009353312
ACH-000146,-0.0028446348379441108
ACH-000148,0.07615124622940989
ACH-000150,-0.013042081106969026
ACH-000152,0.06337458361565387
ACH-000153,0.2696818864928183
ACH-000159,0.05604422415520032
ACH-000160,-0.006361568771583135
ACH-000163,0.077298167320338
ACH-000167,-0.18548641517077014
ACH-000168,0.0874386591531957
ACH-000169,0.035321897996715264
ACH-000178,0.03868910284231058
ACH-000183,0.19231230532689267
ACH-000188,0.07136021149898117
ACH-000189,0.14126077272953766
ACH-000190,0.07617422497242712
ACH-000198,0.018464509495322547
ACH-000203,-0.0784694859770439
ACH-000204,0.07724072947353314
ACH-000206,0.07609476326608115
ACH-000207,0.023069563654936183
ACH-000208,-0.12857450626491693
ACH-000210,-0.05943770724090856
ACH-000211,-0.012409375016683613
ACH-000215,0.07811487959894123
ACH-000221,-0.01298595981994728
ACH-000222,-0.01036190499916125
ACH-000223,0.050653959319496594
ACH-000226,0.011075237104330535
ACH-000227,0.05833792030456196
ACH-000228,0.03381122480383817
ACH-000231,0.02445421028626956
ACH-000232,-0.029439805860567644
ACH-000233,0.14011046933275434
ACH-000234,-0.030315502271593464
ACH-000235,0.06552770230235329
ACH-000237,-0.03258585267533256
ACH-000238,0.10580093377532712
ACH-000242,-0.11119322604780177
ACH-000243,0.06287454526068834
ACH-000244,0.09181757978377468
ACH-000246,-1.3172154934729612e-05
ACH-000248,0.12445210554330999
ACH-000250,0.03977681065101652
ACH-000251,-0.06994967103888046
ACH-000252,0.18163476794941746
ACH-000253,0.06415710911362636
ACH-000255,0.0807208255539488
ACH-000256,0.15848190390095002
ACH-000257,-0.07198627719354139
ACH-000258,-0.11185501272658938
ACH-000259,0.061789750540421635
ACH-000260,0.1539513131607604
ACH-000261,0.02042362871470888
ACH-000262,0.17359512824200296
ACH-000263,-0.09313632580841673
ACH-000264,0.01098344740857594
ACH-000265,0.16173640736618314
ACH-000266,0.09978593642450324
ACH-000272,0.0077337778205785485
ACH-000274,0.015357094225643712
ACH-000277,0.046764379733488
ACH-000278,0.10061173368109276
ACH-000279,-0.002293998504815937
ACH-000280,0.098287451732836
ACH-000281,0.1007738670524218
ACH-000288,0.0854758326383855
ACH-000291,0.15543389544446984
ACH-000293,0.09109145038312792
ACH-000294,-0.029841095322963244
ACH-000295,0.11142499450644992
ACH-000296,0.18215736516600134
ACH-000302,0.13616895559871206
ACH-000304,0.14784992048842438
ACH-000307,0.010297965837093014
ACH-000308,0.0699494827658375
ACH-000310,-0.05325134522952744
ACH-000311,-0.07879882373076172
ACH-000312,0.1562733741931472
ACH-000315,0.028598966596276008
ACH-000316,0.018030335163962512
ACH-000317,0.0183926611149278
ACH-000318,0.023074320242840632
ACH-000319,0.0913873432942275
ACH-000320,-0.19057033288894226
ACH-000322,-0.01974676011690495
ACH-000323,-0.015639744051727994
ACH-000324,0.04404483770936273
ACH-000329,0.024974639023304476
ACH-000330,0.08674702845387376
ACH-000331,-0.13952733970218684
ACH-000332,0.02923705706960705
ACH-000334,-0.11609738138885305
ACH-000335,-0.1553431734876266
ACH-000336,0.17153655955946415
ACH-000337,0.20258698472355807
ACH-000338,-0.4063054888164851
ACH-000339,0.055861470237188016
ACH-000341,0.08874470477924835
ACH-000348,0.05309374839599176
ACH-000350,0.13216156045038935
ACH-000352,0.16773620308631593
ACH-000356,0.24143055476442374
ACH-000361,0.0248758184035596
ACH-000362,-0.0048605967667638035
ACH-000363,0.06228942440500732
ACH-000364,0.0014817885313057801
ACH-000365,0.08537963182711802
ACH-000366,0.11124882207913422
ACH-000368,-0.11069427967571044
ACH-000374,0.1639144484095223
ACH-000375,0.15675965437791844
ACH-000376,-0.03990006641022743
ACH-000381,0.07553276844682298
ACH-000383,0.0987726960730853
ACH-000387,-0.04250934695918051
ACH-000389,0.026896449443983728
ACH-000390,0.06815411028599777
ACH-000393,0.0620101148855246
ACH-000395,0.05670083943560589
ACH-000396,-0.12692797600719385
ACH-000397,0.014576963240552219
ACH-000401,0.01620997535848676
ACH-000402,0.0798498957062954
ACH-000403,-0.0022042845626800674
ACH-000404,0.16350240568847818
ACH-000406,0.06701686341681212
ACH-000407,0.07233268598723694
ACH-000408,0.17266850890765267
ACH-000410,0.03332607946826467
ACH-000411,0.04099092534189423
ACH-000414,0.02523863348727196
ACH-000415,0.03897561977913832
ACH-000416,0.0775738297150012
ACH-000420,0.1356272807978611
ACH-000421,0.05294316814239432
ACH-000424,-0.0017609224922097886
ACH-000425,0.1250526735964867
ACH-000426,0.0906247928571772
ACH-000427,0.037987724280125416
ACH-000433,7.883204667339183e-05
ACH-000435,-0.06402511022249659
ACH-000436,-0.0073665916167604765
ACH-000444,0.036780732399413665
ACH-000445,-0.055827414511949135
ACH-000448,0.05772132326491072
ACH-000450,0.2442749608099677
ACH-000452,0.021358538417617312
ACH-000454,0.11637835709609826
ACH-000458,0.13598562085607435
ACH-000459,0.16840469831641422
ACH-000460,0.031596868580514005
ACH-000461,-0.019299263358438342
ACH-000463,0.12702028459525794
ACH-000464,0.0612066000713997
ACH-000466,0.08509196869068897
ACH-000467,-0.1028095797608564
ACH-000468,0.11123492960556072
ACH-000469,0.07737694090285528
ACH-000470,-0.029113639277377524
ACH-000471,0.07092856256351505
ACH-000472,0.07124558694746311
ACH-000473,0.01394315174209855
ACH-000475,0.03629772699465357
ACH-000476,0.022664425549469
ACH-000477,0.1511611947828475
ACH-000479,-0.17955496166195856
ACH-000480,0.015321636875819519
ACH-000481,0.055350180422929454
ACH-000483,-0.07787915805835703
ACH-000484,-0.07907586917240349
ACH-000485,-0.1042911091025124
ACH-000486,-0.02034978261179664
ACH-000487,-0.004355826854002325
ACH-000488,0.09509950100403457
ACH-000490,-0.065180930112043
ACH-000491,-0.011219740655830769
ACH-000495,0.019415031543489943
ACH-000496,0.07327248535131459
ACH-000499,-0.012753989622221394
ACH-000500,0.34256452701946216
ACH-000502,0.026484760081922232
ACH-000503,0.11082347415467267
ACH-000505,0.0524464333840256
ACH-000507,0.11339524707469872
ACH-000510,0.04485255355049612
ACH-000511,-0.03316576092319387
ACH-000512,0.11252958252231753
ACH-000516,0.09276442805116092
ACH-000517,0.015971419222273568
ACH-000518,0.09189161987526982
ACH-000520,0.0843558543997959
ACH-000521,0.06122527426785646
ACH-000522,-0.010158947386634441
ACH-000524,0.036591678419194015
ACH-000527,0.03990208595534675
ACH-000528,0.0973751100522853
ACH-000537,0.05891417633638987
ACH-000541,-0.14203126911024308
ACH-000542,0.03771180503519223
ACH-000544,0.12161142097961385
ACH-000545,0.14522678091767352
ACH-000547,-0.08175164687218242
ACH-000548,0.0702851264780924
ACH-000549,0.02056691240992178
ACH-000550,0.02052946403217181
ACH-000552,-0.042201485060524735
ACH-000556,0.1240218721968356
ACH-000557,0.19463184247385815
ACH-000569,0.008412535040890588
ACH-000570,0.1353925709407333
ACH-000571,-0.0477578016534484
ACH-000573,0.0289728125590694
ACH-000576,0.08149896942886413
ACH-000579,0.10313818941421334
ACH-000580,0.15849260962366635
ACH-000584,0.1383564527733869
ACH-000585,0.09320888240683864
ACH-000588,0.02855413587872255
ACH-000589,0.1354569041287687
ACH-000591,0.07337017182573025
ACH-000593,0.024920898387405653
ACH-000600,0.06562232906745523
ACH-000601,0.01817794891362828
ACH-000605,0.037130762186421216
ACH-000606,0.004653018943050478
ACH-000608,-0.017123006722401087
ACH-000614,0.1245561609921018
ACH-000616,0.037866653690204886
ACH-000618,0.08190966223307222
ACH-000619,0.049360761237492175
ACH-000620,0.10873712907794428
ACH-000621,0.06248534450165109
ACH-000622,-0.23004000533905405
ACH-000623,0.04106596800695022
ACH-000624,0.03060702527242955
ACH-000627,-0.02839697279545645
ACH-000630,-0.01859347947039408
ACH-000631,0.3813281063485985
ACH-000632,0.08675814573689113
ACH-000633,-0.004502042312544671
ACH-000637,0.1121078377660656
ACH-000638,0.05662577932870315
ACH-000646,0.027235692079470457
ACH-000647,0.06631145360634673
ACH-000648,-0.03694697301516494
ACH-000649,0.11957193494281318
ACH-000651,0.09149337612217953
ACH-000652,-0.13480358904404038
ACH-000653,0.3887972846230748
ACH-000657,0.06354914230234157
ACH-000658,0.01558279928312504
ACH-000661,-0.07767165826440242
