,GLCCI1 (113263)
ACH-000004,0.14111964256140638
ACH-000005,-0.204437516773028
ACH-000007,0.34378304363651624
ACH-000009,0.12361339520415995
ACH-000011,0.05086296112032057
ACH-000012,-0.02860252711853652
ACH-000013,0.19391522805847275
ACH-000014,0.037054685627424325
ACH-000015,0.10298548851873904
ACH-000017,0.2857888842627713
ACH-000018,0.11623546751135565
ACH-000019,0.13934606788410284
ACH-000021,0.08492380427584527
ACH-000022,0.18247803542900476
ACH-000025,-0.066517629582813
ACH-000028,0.09042438123226944
ACH-000030,0.13677114804182694
ACH-000035,0.14407706634827513
ACH-000036,0.025779750112763775
ACH-000037,0.12188039665167515
ACH-000039,0.2418929616386953
ACH-000040,-0.19795267628811056
ACH-000041,0.06371329299468395
ACH-000042,-0.03934420391725384
ACH-000045,-0.07655544665107684
ACH-000047,0.14185219625214912
ACH-000052,0.2010416961265601
ACH-000053,0.2718841983109121
ACH-000054,-0.007069210908367725
ACH-000055,-0.0038608523805725424
ACH-000060,-0.020569375947718484
ACH-000067,0.11521076354878453
ACH-000070,0.0619698765528485
ACH-000075,-0.05894954596530407
ACH-000078,0.090365633221177
ACH-000082,0.15858451157162234
ACH-000085,0.05422807883492727
ACH-000086,0.04016914614270176
ACH-000087,-0.02308244117140477
ACH-000092,0.12305265011360993
ACH-000095,0.12073084755976045
ACH-000097,0.1972575273669709
ACH-000098,0.15715497086072994
ACH-000099,-0.00043501524977118363
ACH-000108,0.03545723130805886
ACH-000113,0.13734106449782268
ACH-000116,0.2221028633204074
ACH-000118,0.18492387707392627
ACH-000120,0.16158587940997526
ACH-000123,0.2267558011287323
ACH-000127,0.13355554334961492
ACH-000128,0.026067043868235384
ACH-000132,-0.031004561968739918
ACH-000133,0.11027007893398906
ACH-000137,0.0815802374246735
ACH-000138,0.18627794548385104
ACH-000142,0.17631774984756887
ACH-000143,-0.19253667529338908
ACH-000146,0.06258989237462861
ACH-000148,0.06756733148397308
ACH-000150,0.3034648593462612
ACH-000152,0.1980980088463561
ACH-000153,-0.10474635031300744
ACH-000159,0.09789406557083416
ACH-000160,0.23066158156098376
ACH-000163,0.2760495046509733
ACH-000167,0.17249955726324467
ACH-000168,0.3976222534060373
ACH-000169,0.1628058902300505
ACH-000178,0.18757810573384656
ACH-000183,0.13844484318462946
ACH-000188,0.21391118854023955
ACH-000189,0.2322480946239165
ACH-000190,0.13803641797462196
ACH-000198,0.023054906914913468
ACH-000203,-0.0859571258880317
ACH-000204,0.12420897433047087
ACH-000206,0.3134606646048784
ACH-000207,0.05181047652196097
ACH-000208,0.057434879137504585
ACH-000210,0.17603284832702765
ACH-000211,0.08021092520270147
ACH-000215,0.1482585627050452
ACH-000221,0.0300271312299324
ACH-000222,0.1836364070289226
ACH-000223,0.11927158412708153
ACH-000226,0.04815037290402119
ACH-000227,0.06467221090639216
ACH-000228,0.0066247831610136134
ACH-000231,0.18807665691718325
ACH-000232,0.1525891094394115
ACH-000233,-0.06185495680148258
ACH-000234,0.0711440479646772
ACH-000235,0.10749405285186184
ACH-000237,-0.052268136694921766
ACH-000238,-0.014189438599729888
ACH-000242,-0.1484683793371794
ACH-000243,0.15280171170002965
ACH-000244,0.08202688179969148
ACH-000246,0.11616873650908045
ACH-000248,0.29053731116351744
ACH-000250,0.22296929205883093
ACH-000251,0.1927929026328527
ACH-000252,0.1730227721139828
ACH-000253,0.15042319063544166
ACH-000255,0.19994084029392614
ACH-000256,0.12237775546064995
ACH-000257,0.006586047572391293
ACH-000258,0.13572642286862946
ACH-000259,0.1326999739004067
ACH-000260,0.022749963459577697
ACH-000261,0.17674878861278506
ACH-000262,0.011040595011835687
ACH-000263,-0.08975127754487798
ACH-000264,0.14909477691854708
ACH-000265,0.13078110720683706
ACH-000266,0.01384342788639984
ACH-000272,0.08952412972761101
ACH-000274,0.18215602295975475
ACH-000277,0.014799245377327259
ACH-000278,0.1854647328360698
ACH-000279,0.1423517829538092
ACH-000280,0.01879483826040922
ACH-000281,0.08680597057424737
ACH-000288,0.1468714309244428
ACH-000291,0.1330856556854452
ACH-000293,0.2688568127248652
ACH-000294,0.05027430852479032
ACH-000295,0.507042086562688
ACH-000296,0.012863041223387436
ACH-000302,0.18018985358773254
ACH-000304,-0.1580174811212876
ACH-000307,0.1388993807047008
ACH-000308,0.10429974714641417
ACH-000310,0.2259691315134948
ACH-000311,-0.04475761360232172
ACH-000312,0.1348113734093895
ACH-000315,0.15290331223439765
ACH-000316,0.11061053138898616
ACH-000317,0.2999512883086011
ACH-000318,0.3728397921848979
ACH-000319,0.19962475743532707
ACH-000320,0.10752005989357814
ACH-000322,0.1037524332695912
ACH-000323,0.14321517093783964
ACH-000324,0.17570826167569947
ACH-000329,0.0825877884302753
ACH-000330,0.10272132969378424
ACH-000331,0.04242998770734562
ACH-000332,0.14674426033934826
ACH-000334,0.21354868671963287
ACH-000335,0.05884122359827027
ACH-000336,0.4136499375215977
ACH-000337,-0.10224527901435043
ACH-000338,-0.1141439823202955
ACH-000339,-0.03843127047734618
ACH-000341,-0.15272134217326092
ACH-000348,0.08370919601381005
ACH-000350,0.2039301900869604
ACH-000352,0.2840783193339105
ACH-000356,0.14189454762664785
ACH-000361,0.2191940200925497
ACH-000362,0.08195893805183176
ACH-000363,0.03438025649468296
ACH-000364,0.20654169200169534
